ssyk4,year_month,young,n_employed,pctl_rank_genai,exposure_quartile,high_exposure
3359,2019-04,0,19026,70.330002,Q3,0
3359,2019-04,1,600,70.330002,Q3,0
3359,2019-05,0,19058,70.330002,Q3,0
3359,2019-05,1,609,70.330002,Q3,0
3359,2019-06,0,19144,70.330002,Q3,0
3359,2019-06,1,694,70.330002,Q3,0
3359,2019-07,0,19037,70.330002,Q3,0
3359,2019-07,1,728,70.330002,Q3,0
3359,2019-08,0,19002,70.330002,Q3,0
3359,2019-08,1,731,70.330002,Q3,0
3359,2019-09,0,19077,70.330002,Q3,0
3359,2019-09,1,708,70.330002,Q3,0
3359,2019-10,0,19026,70.330002,Q3,0
3359,2019-10,1,645,70.330002,Q3,0
3359,2019-11,0,19040,70.330002,Q3,0
3359,2019-11,1,672,70.330002,Q3,0
3359,2019-12,0,19075,70.330002,Q3,0
3359,2019-12,1,670,70.330002,Q3,0
3359,2020-01,0,19621,70.330002,Q3,0
3359,2020-01,1,579,70.330002,Q3,0
3359,2020-02,0,19614,70.330002,Q3,0
3359,2020-02,1,556,70.330002,Q3,0
3359,2020-03,0,19659,70.330002,Q3,0
3359,2020-03,1,566,70.330002,Q3,0
3359,2020-04,0,19727,70.330002,Q3,0
3359,2020-04,1,575,70.330002,Q3,0
3359,2020-05,0,19638,70.330002,Q3,0
3359,2020-05,1,581,70.330002,Q3,0
3359,2020-06,0,19778,70.330002,Q3,0
3359,2020-06,1,633,70.330002,Q3,0
3359,2020-07,0,19634,70.330002,Q3,0
3359,2020-07,1,654,70.330002,Q3,0
3359,2020-08,0,19619,70.330002,Q3,0
3359,2020-08,1,664,70.330002,Q3,0
3359,2020-09,0,19652,70.330002,Q3,0
3359,2020-09,1,657,70.330002,Q3,0
3359,2020-10,0,19645,70.330002,Q3,0
3359,2020-10,1,627,70.330002,Q3,0
3359,2020-11,0,19643,70.330002,Q3,0
3359,2020-11,1,618,70.330002,Q3,0
3359,2020-12,0,19703,70.330002,Q3,0
3359,2020-12,1,632,70.330002,Q3,0
3359,2021-01,0,20037,70.330002,Q3,0
3359,2021-01,1,561,70.330002,Q3,0
3359,2021-02,0,20015,70.330002,Q3,0
3359,2021-02,1,562,70.330002,Q3,0
3359,2021-03,0,20037,70.330002,Q3,0
3359,2021-03,1,551,70.330002,Q3,0
3359,2021-04,0,20153,70.330002,Q3,0
3359,2021-04,1,570,70.330002,Q3,0
3359,2021-05,0,20173,70.330002,Q3,0
3359,2021-05,1,561,70.330002,Q3,0
3359,2021-06,0,20273,70.330002,Q3,0
3359,2021-06,1,694,70.330002,Q3,0
3359,2021-07,0,20147,70.330002,Q3,0
3359,2021-07,1,732,70.330002,Q3,0
3359,2021-08,0,20121,70.330002,Q3,0
3359,2021-08,1,729,70.330002,Q3,0
3359,2021-09,0,20099,70.330002,Q3,0
3359,2021-09,1,692,70.330002,Q3,0
3359,2021-10,0,19944,70.330002,Q3,0
3359,2021-10,1,577,70.330002,Q3,0
3359,2021-11,0,19982,70.330002,Q3,0
3359,2021-11,1,593,70.330002,Q3,0
3359,2021-12,0,20031,70.330002,Q3,0
3359,2021-12,1,623,70.330002,Q3,0
3359,2022-01,0,19240,70.330002,Q3,0
3359,2022-01,1,598,70.330002,Q3,0
3359,2022-02,0,19171,70.330002,Q3,0
3359,2022-02,1,574,70.330002,Q3,0
3359,2022-03,0,19180,70.330002,Q3,0
3359,2022-03,1,565,70.330002,Q3,0
3359,2022-04,0,19210,70.330002,Q3,0
3359,2022-04,1,577,70.330002,Q3,0
3359,2022-05,0,19306,70.330002,Q3,0
3359,2022-05,1,611,70.330002,Q3,0
3359,2022-06,0,19443,70.330002,Q3,0
3359,2022-06,1,735,70.330002,Q3,0
3359,2022-07,0,19386,70.330002,Q3,0
3359,2022-07,1,780,70.330002,Q3,0
3359,2022-08,0,19334,70.330002,Q3,0
3359,2022-08,1,782,70.330002,Q3,0
3359,2022-09,0,19414,70.330002,Q3,0
3359,2022-09,1,760,70.330002,Q3,0
3359,2022-10,0,19347,70.330002,Q3,0
3359,2022-10,1,657,70.330002,Q3,0
3359,2022-11,0,19333,70.330002,Q3,0
3359,2022-11,1,650,70.330002,Q3,0
3359,2022-12,0,19392,70.330002,Q3,0
3359,2022-12,1,655,70.330002,Q3,0
3359,2023-01,0,20401,70.330002,Q3,0
3359,2023-01,1,736,70.330002,Q3,0
3359,2023-02,0,20294,70.330002,Q3,0
3359,2023-02,1,711,70.330002,Q3,0
3359,2023-03,0,20270,70.330002,Q3,0
3359,2023-03,1,706,70.330002,Q3,0
3359,2023-04,0,20404,70.330002,Q3,0
3359,2023-04,1,733,70.330002,Q3,0
3359,2023-05,0,20414,70.330002,Q3,0
3359,2023-05,1,738,70.330002,Q3,0
3359,2023-06,0,20609,70.330002,Q3,0
3359,2023-06,1,920,70.330002,Q3,0
3359,2023-07,0,20537,70.330002,Q3,0
3359,2023-07,1,956,70.330002,Q3,0
3359,2023-08,0,20492,70.330002,Q3,0
3359,2023-08,1,959,70.330002,Q3,0
3359,2023-09,0,20531,70.330002,Q3,0
3359,2023-09,1,932,70.330002,Q3,0
3359,2023-10,0,20462,70.330002,Q3,0
3359,2023-10,1,810,70.330002,Q3,0
3359,2023-11,0,20434,70.330002,Q3,0
3359,2023-11,1,802,70.330002,Q3,0
3359,2023-12,0,20457,70.330002,Q3,0
3359,2023-12,1,804,70.330002,Q3,0
3359,2024-01,0,20595,70.330002,Q3,0
3359,2024-01,1,626,70.330002,Q3,0
3359,2024-02,0,20528,70.330002,Q3,0
3359,2024-02,1,614,70.330002,Q3,0
3359,2024-03,0,20537,70.330002,Q3,0
3359,2024-03,1,615,70.330002,Q3,0
3359,2024-04,0,20530,70.330002,Q3,0
3359,2024-04,1,612,70.330002,Q3,0
3359,2024-05,0,20530,70.330002,Q3,0
3359,2024-05,1,623,70.330002,Q3,0
3359,2024-06,0,20646,70.330002,Q3,0
3359,2024-06,1,735,70.330002,Q3,0
3359,2024-07,0,20517,70.330002,Q3,0
3359,2024-07,1,756,70.330002,Q3,0
3359,2024-08,0,20480,70.330002,Q3,0
3359,2024-08,1,756,70.330002,Q3,0
3359,2024-09,0,20481,70.330002,Q3,0
3359,2024-09,1,726,70.330002,Q3,0
3359,2024-10,0,20397,70.330002,Q3,0
3359,2024-10,1,664,70.330002,Q3,0
3359,2024-11,0,20373,70.330002,Q3,0
3359,2024-11,1,666,70.330002,Q3,0
3359,2024-12,0,20403,70.330002,Q3,0
3359,2024-12,1,662,70.330002,Q3,0
3359,2025-01,0,20467,70.330002,Q3,0
3359,2025-01,1,506,70.330002,Q3,0
3359,2025-02,0,20429,70.330002,Q3,0
3359,2025-02,1,504,70.330002,Q3,0
3359,2025-03,0,20426,70.330002,Q3,0
3359,2025-03,1,498,70.330002,Q3,0
3359,2025-04,0,20439,70.330002,Q3,0
3359,2025-04,1,507,70.330002,Q3,0
3359,2025-05,0,20390,70.330002,Q3,0
3359,2025-05,1,503,70.330002,Q3,0
3359,2025-06,0,20553,70.330002,Q3,0
3359,2025-06,1,563,70.330002,Q3,0
3360,2019-01,0,16147,31.559999,Q2,0
3360,2019-01,1,557,31.559999,Q2,0
3360,2019-02,0,16373,31.559999,Q2,0
3360,2019-02,1,544,31.559999,Q2,0
3360,2019-03,0,16365,31.559999,Q2,0
3360,2019-03,1,535,31.559999,Q2,0
3360,2019-04,0,16417,31.559999,Q2,0
3360,2019-04,1,573,31.559999,Q2,0
3360,2019-05,0,16527,31.559999,Q2,0
3360,2019-05,1,634,31.559999,Q2,0
3360,2019-06,0,16480,31.559999,Q2,0
3360,2019-06,1,641,31.559999,Q2,0
3360,2019-07,0,16562,31.559999,Q2,0
3360,2019-07,1,694,31.559999,Q2,0
3360,2019-08,0,16560,31.559999,Q2,0
3360,2019-08,1,697,31.559999,Q2,0
3360,2019-09,0,16518,31.559999,Q2,0
3360,2019-09,1,669,31.559999,Q2,0
3360,2019-10,0,16480,31.559999,Q2,0
3360,2019-10,1,633,31.559999,Q2,0
3360,2019-11,0,16442,31.559999,Q2,0
3360,2019-11,1,631,31.559999,Q2,0
3360,2019-12,0,16560,31.559999,Q2,0
3360,2019-12,1,714,31.559999,Q2,0
3411,2019-01,0,17911,46.220001,Q2,0
3411,2019-01,1,718,46.220001,Q2,0
3411,2019-02,0,17847,46.220001,Q2,0
3411,2019-02,1,701,46.220001,Q2,0
3411,2019-03,0,17821,46.220001,Q2,0
3411,2019-03,1,710,46.220001,Q2,0
3411,2019-04,0,17891,46.220001,Q2,0
3411,2019-04,1,719,46.220001,Q2,0
3411,2019-05,0,17961,46.220001,Q2,0
3411,2019-05,1,730,46.220001,Q2,0
3411,2019-06,0,18163,46.220001,Q2,0
3411,2019-06,1,774,46.220001,Q2,0
3411,2019-07,0,18198,46.220001,Q2,0
3411,2019-07,1,830,46.220001,Q2,0
3411,2019-08,0,18095,46.220001,Q2,0
3411,2019-08,1,831,46.220001,Q2,0
3411,2019-09,0,18072,46.220001,Q2,0
3411,2019-09,1,810,46.220001,Q2,0
3411,2019-10,0,17819,46.220001,Q2,0
3411,2019-10,1,749,46.220001,Q2,0
3411,2019-11,0,17751,46.220001,Q2,0
3411,2019-11,1,747,46.220001,Q2,0
3411,2019-12,0,17735,46.220001,Q2,0
3411,2019-12,1,741,46.220001,Q2,0
3411,2020-01,0,18018,46.220001,Q2,0
3411,2020-01,1,601,46.220001,Q2,0
3411,2020-02,0,17963,46.220001,Q2,0
3411,2020-02,1,580,46.220001,Q2,0
3411,2020-03,0,18014,46.220001,Q2,0
3411,2020-03,1,600,46.220001,Q2,0
3411,2020-04,0,18032,46.220001,Q2,0
3411,2020-04,1,597,46.220001,Q2,0
3411,2020-05,0,17936,46.220001,Q2,0
3411,2020-05,1,606,46.220001,Q2,0
3411,2020-06,0,18145,46.220001,Q2,0
3411,2020-06,1,638,46.220001,Q2,0
3411,2020-07,0,18192,46.220001,Q2,0
3411,2020-07,1,704,46.220001,Q2,0
3411,2020-08,0,18159,46.220001,Q2,0
3411,2020-08,1,706,46.220001,Q2,0
3411,2020-09,0,18172,46.220001,Q2,0
3411,2020-09,1,697,46.220001,Q2,0
3411,2020-10,0,17875,46.220001,Q2,0
3411,2020-10,1,650,46.220001,Q2,0
3411,2020-11,0,17942,46.220001,Q2,0
3411,2020-11,1,646,46.220001,Q2,0
3411,2020-12,0,18077,46.220001,Q2,0
3411,2020-12,1,645,46.220001,Q2,0
3411,2021-01,0,17502,46.220001,Q2,0
3411,2021-01,1,577,46.220001,Q2,0
3411,2021-02,0,17503,46.220001,Q2,0
3411,2021-02,1,562,46.220001,Q2,0
3411,2021-03,0,17443,46.220001,Q2,0
3411,2021-03,1,549,46.220001,Q2,0
3411,2021-04,0,17491,46.220001,Q2,0
3411,2021-04,1,578,46.220001,Q2,0
3411,2021-05,0,17544,46.220001,Q2,0
3411,2021-05,1,587,46.220001,Q2,0
3411,2021-06,0,17769,46.220001,Q2,0
3411,2021-06,1,624,46.220001,Q2,0
3411,2021-07,0,17795,46.220001,Q2,0
3411,2021-07,1,689,46.220001,Q2,0
3411,2021-08,0,17733,46.220001,Q2,0
3411,2021-08,1,693,46.220001,Q2,0
3411,2021-09,0,17790,46.220001,Q2,0
3411,2021-09,1,689,46.220001,Q2,0
3411,2021-10,0,17620,46.220001,Q2,0
3411,2021-10,1,651,46.220001,Q2,0
3411,2021-11,0,17601,46.220001,Q2,0
3411,2021-11,1,650,46.220001,Q2,0
3411,2021-12,0,17621,46.220001,Q2,0
3411,2021-12,1,650,46.220001,Q2,0
3411,2022-01,0,16337,46.220001,Q2,0
3411,2022-01,1,552,46.220001,Q2,0
3411,2022-02,0,16270,46.220001,Q2,0
3411,2022-02,1,526,46.220001,Q2,0
3411,2022-03,0,16246,46.220001,Q2,0
3411,2022-03,1,533,46.220001,Q2,0
3411,2022-04,0,16335,46.220001,Q2,0
3411,2022-04,1,547,46.220001,Q2,0
3411,2022-05,0,16398,46.220001,Q2,0
3411,2022-05,1,572,46.220001,Q2,0
3411,2022-06,0,16578,46.220001,Q2,0
3411,2022-06,1,623,46.220001,Q2,0
3411,2022-07,0,16586,46.220001,Q2,0
3411,2022-07,1,650,46.220001,Q2,0
3411,2022-08,0,16557,46.220001,Q2,0
3411,2022-08,1,653,46.220001,Q2,0
3411,2022-09,0,16597,46.220001,Q2,0
3411,2022-09,1,645,46.220001,Q2,0
3411,2022-10,0,16456,46.220001,Q2,0
3411,2022-10,1,604,46.220001,Q2,0
3411,2022-11,0,16420,46.220001,Q2,0
3411,2022-11,1,620,46.220001,Q2,0
3411,2022-12,0,16444,46.220001,Q2,0
3411,2022-12,1,605,46.220001,Q2,0
3411,2023-01,0,16579,46.220001,Q2,0
3411,2023-01,1,596,46.220001,Q2,0
3411,2023-02,0,16501,46.220001,Q2,0
3411,2023-02,1,570,46.220001,Q2,0
3411,2023-03,0,16485,46.220001,Q2,0
3411,2023-03,1,582,46.220001,Q2,0
3411,2023-04,0,16544,46.220001,Q2,0
3411,2023-04,1,582,46.220001,Q2,0
3411,2023-05,0,16584,46.220001,Q2,0
3411,2023-05,1,608,46.220001,Q2,0
3411,2023-06,0,16775,46.220001,Q2,0
3411,2023-06,1,655,46.220001,Q2,0
3411,2023-07,0,16776,46.220001,Q2,0
3411,2023-07,1,696,46.220001,Q2,0
3411,2023-08,0,16697,46.220001,Q2,0
3411,2023-08,1,703,46.220001,Q2,0
3411,2023-09,0,16719,46.220001,Q2,0
3411,2023-09,1,681,46.220001,Q2,0
3411,2023-10,0,16626,46.220001,Q2,0
3411,2023-10,1,638,46.220001,Q2,0
3411,2023-11,0,16586,46.220001,Q2,0
3411,2023-11,1,654,46.220001,Q2,0
3411,2023-12,0,16547,46.220001,Q2,0
3411,2023-12,1,639,46.220001,Q2,0
3411,2024-01,0,16604,46.220001,Q2,0
3411,2024-01,1,457,46.220001,Q2,0
3411,2024-02,0,16532,46.220001,Q2,0
3411,2024-02,1,428,46.220001,Q2,0
3411,2024-03,0,16502,46.220001,Q2,0
3411,2024-03,1,438,46.220001,Q2,0
3411,2024-04,0,16489,46.220001,Q2,0
3411,2024-04,1,445,46.220001,Q2,0
3411,2024-05,0,16496,46.220001,Q2,0
3411,2024-05,1,444,46.220001,Q2,0
3411,2024-06,0,16680,46.220001,Q2,0
3411,2024-06,1,464,46.220001,Q2,0
3411,2024-07,0,16613,46.220001,Q2,0
3411,2024-07,1,487,46.220001,Q2,0
3411,2024-08,0,16510,46.220001,Q2,0
3411,2024-08,1,486,46.220001,Q2,0
3411,2024-09,0,16528,46.220001,Q2,0
3411,2024-09,1,467,46.220001,Q2,0
3411,2024-10,0,16405,46.220001,Q2,0
3411,2024-10,1,444,46.220001,Q2,0
3411,2024-11,0,16346,46.220001,Q2,0
3411,2024-11,1,441,46.220001,Q2,0
3411,2024-12,0,16314,46.220001,Q2,0
3411,2024-12,1,444,46.220001,Q2,0
3411,2025-01,0,16490,46.220001,Q2,0
3411,2025-01,1,271,46.220001,Q2,0
3411,2025-02,0,16427,46.220001,Q2,0
3411,2025-02,1,268,46.220001,Q2,0
3411,2025-03,0,16389,46.220001,Q2,0
3411,2025-03,1,277,46.220001,Q2,0
3411,2025-04,0,16423,46.220001,Q2,0
3411,2025-04,1,279,46.220001,Q2,0
3411,2025-05,0,16418,46.220001,Q2,0
3411,2025-05,1,279,46.220001,Q2,0
3411,2025-06,0,16635,46.220001,Q2,0
3411,2025-06,1,286,46.220001,Q2,0
3421,2019-01,0,943,0.12,Q1 (lowest),0
3421,2019-01,1,427,0.12,Q1 (lowest),0
3421,2019-02,0,958,0.12,Q1 (lowest),0
3421,2019-02,1,434,0.12,Q1 (lowest),0
3421,2019-03,0,957,0.12,Q1 (lowest),0
3421,2019-03,1,435,0.12,Q1 (lowest),0
3421,2019-04,0,943,0.12,Q1 (lowest),0
3421,2019-04,1,438,0.12,Q1 (lowest),0
3421,2019-05,0,893,0.12,Q1 (lowest),0
3421,2019-05,1,402,0.12,Q1 (lowest),0
3421,2019-06,0,888,0.12,Q1 (lowest),0
3421,2019-06,1,412,0.12,Q1 (lowest),0
3421,2019-07,0,875,0.12,Q1 (lowest),0
3421,2019-07,1,420,0.12,Q1 (lowest),0
3421,2019-08,0,916,0.12,Q1 (lowest),0
3421,2019-08,1,440,0.12,Q1 (lowest),0
3421,2019-09,0,930,0.12,Q1 (lowest),0
3421,2019-09,1,438,0.12,Q1 (lowest),0
3421,2019-10,0,940,0.12,Q1 (lowest),0
3421,2019-10,1,431,0.12,Q1 (lowest),0
3421,2019-11,0,943,0.12,Q1 (lowest),0
3421,2019-11,1,442,0.12,Q1 (lowest),0
3421,2019-12,0,939,0.12,Q1 (lowest),0
3421,2019-12,1,430,0.12,Q1 (lowest),0
3421,2020-01,0,1171,0.12,Q1 (lowest),0
3421,2020-01,1,562,0.12,Q1 (lowest),0
3421,2020-02,0,1205,0.12,Q1 (lowest),0
3421,2020-02,1,574,0.12,Q1 (lowest),0
3421,2020-03,0,1228,0.12,Q1 (lowest),0
3421,2020-03,1,574,0.12,Q1 (lowest),0
3421,2020-04,0,1197,0.12,Q1 (lowest),0
3421,2020-04,1,539,0.12,Q1 (lowest),0
3421,2020-05,0,1115,0.12,Q1 (lowest),0
3421,2020-05,1,521,0.12,Q1 (lowest),0
3421,2020-06,0,1127,0.12,Q1 (lowest),0
3421,2020-06,1,530,0.12,Q1 (lowest),0
3421,2020-07,0,1123,0.12,Q1 (lowest),0
3421,2020-07,1,546,0.12,Q1 (lowest),0
3421,2020-08,0,1179,0.12,Q1 (lowest),0
3421,2020-08,1,575,0.12,Q1 (lowest),0
3421,2020-09,0,1232,0.12,Q1 (lowest),0
3421,2020-09,1,601,0.12,Q1 (lowest),0
3421,2020-10,0,1232,0.12,Q1 (lowest),0
3421,2020-10,1,598,0.12,Q1 (lowest),0
3421,2020-11,0,1240,0.12,Q1 (lowest),0
3421,2020-11,1,600,0.12,Q1 (lowest),0
3421,2020-12,0,1251,0.12,Q1 (lowest),0
3421,2020-12,1,586,0.12,Q1 (lowest),0
3421,2021-01,0,1258,0.12,Q1 (lowest),0
3421,2021-01,1,495,0.12,Q1 (lowest),0
3421,2021-02,0,1275,0.12,Q1 (lowest),0
3421,2021-02,1,510,0.12,Q1 (lowest),0
3421,2021-03,0,1295,0.12,Q1 (lowest),0
3421,2021-03,1,520,0.12,Q1 (lowest),0
3421,2021-04,0,1258,0.12,Q1 (lowest),0
3421,2021-04,1,513,0.12,Q1 (lowest),0
3421,2021-05,0,1179,0.12,Q1 (lowest),0
3421,2021-05,1,474,0.12,Q1 (lowest),0
3421,2021-06,0,1191,0.12,Q1 (lowest),0
3421,2021-06,1,473,0.12,Q1 (lowest),0
3421,2021-07,0,1201,0.12,Q1 (lowest),0
3421,2021-07,1,472,0.12,Q1 (lowest),0
3421,2021-08,0,1274,0.12,Q1 (lowest),0
3421,2021-08,1,506,0.12,Q1 (lowest),0
3421,2021-09,0,1286,0.12,Q1 (lowest),0
3421,2021-09,1,506,0.12,Q1 (lowest),0
3421,2021-10,0,1288,0.12,Q1 (lowest),0
3421,2021-10,1,496,0.12,Q1 (lowest),0
3421,2021-11,0,1291,0.12,Q1 (lowest),0
3421,2021-11,1,498,0.12,Q1 (lowest),0
3421,2021-12,0,1297,0.12,Q1 (lowest),0
3421,2021-12,1,489,0.12,Q1 (lowest),0
3421,2022-01,0,1277,0.12,Q1 (lowest),0
3421,2022-01,1,418,0.12,Q1 (lowest),0
3421,2022-02,0,1273,0.12,Q1 (lowest),0
3421,2022-02,1,418,0.12,Q1 (lowest),0
3421,2022-03,0,1290,0.12,Q1 (lowest),0
3421,2022-03,1,430,0.12,Q1 (lowest),0
3421,2022-04,0,1274,0.12,Q1 (lowest),0
3421,2022-04,1,413,0.12,Q1 (lowest),0
3421,2022-05,0,1253,0.12,Q1 (lowest),0
3421,2022-05,1,410,0.12,Q1 (lowest),0
3421,2022-06,0,1251,0.12,Q1 (lowest),0
3421,2022-06,1,411,0.12,Q1 (lowest),0
3421,2022-07,0,1260,0.12,Q1 (lowest),0
3421,2022-07,1,412,0.12,Q1 (lowest),0
3421,2022-08,0,1307,0.12,Q1 (lowest),0
3421,2022-08,1,433,0.12,Q1 (lowest),0
3421,2022-09,0,1313,0.12,Q1 (lowest),0
3421,2022-09,1,429,0.12,Q1 (lowest),0
3421,2022-10,0,1308,0.12,Q1 (lowest),0
3421,2022-10,1,417,0.12,Q1 (lowest),0
3421,2022-11,0,1296,0.12,Q1 (lowest),0
3421,2022-11,1,415,0.12,Q1 (lowest),0
3421,2022-12,0,1294,0.12,Q1 (lowest),0
3421,2022-12,1,395,0.12,Q1 (lowest),0
3421,2023-01,0,1200,0.12,Q1 (lowest),0
3421,2023-01,1,415,0.12,Q1 (lowest),0
3421,2023-02,0,1199,0.12,Q1 (lowest),0
3421,2023-02,1,427,0.12,Q1 (lowest),0
3421,2023-03,0,1230,0.12,Q1 (lowest),0
3421,2023-03,1,438,0.12,Q1 (lowest),0
3421,2023-04,0,1216,0.12,Q1 (lowest),0
3421,2023-04,1,424,0.12,Q1 (lowest),0
3421,2023-05,0,1172,0.12,Q1 (lowest),0
3421,2023-05,1,410,0.12,Q1 (lowest),0
3421,2023-06,0,1164,0.12,Q1 (lowest),0
3421,2023-06,1,421,0.12,Q1 (lowest),0
3421,2023-07,0,1161,0.12,Q1 (lowest),0
3421,2023-07,1,424,0.12,Q1 (lowest),0
3421,2023-08,0,1205,0.12,Q1 (lowest),0
3421,2023-08,1,450,0.12,Q1 (lowest),0
3421,2023-09,0,1203,0.12,Q1 (lowest),0
3421,2023-09,1,438,0.12,Q1 (lowest),0
3421,2023-10,0,1219,0.12,Q1 (lowest),0
3421,2023-10,1,438,0.12,Q1 (lowest),0
3421,2023-11,0,1208,0.12,Q1 (lowest),0
3421,2023-11,1,435,0.12,Q1 (lowest),0
3421,2023-12,0,1223,0.12,Q1 (lowest),0
3421,2023-12,1,426,0.12,Q1 (lowest),0
3421,2024-01,0,1257,0.12,Q1 (lowest),0
3421,2024-01,1,392,0.12,Q1 (lowest),0
3421,2024-02,0,1282,0.12,Q1 (lowest),0
3421,2024-02,1,383,0.12,Q1 (lowest),0
3421,2024-03,0,1277,0.12,Q1 (lowest),0
3421,2024-03,1,387,0.12,Q1 (lowest),0
3421,2024-04,0,1271,0.12,Q1 (lowest),0
3421,2024-04,1,375,0.12,Q1 (lowest),0
3421,2024-05,0,1214,0.12,Q1 (lowest),0
3421,2024-05,1,360,0.12,Q1 (lowest),0
3421,2024-06,0,1191,0.12,Q1 (lowest),0
3421,2024-06,1,374,0.12,Q1 (lowest),0
3421,2024-07,0,1199,0.12,Q1 (lowest),0
3421,2024-07,1,372,0.12,Q1 (lowest),0
3421,2024-08,0,1211,0.12,Q1 (lowest),0
3421,2024-08,1,390,0.12,Q1 (lowest),0
3421,2024-09,0,1207,0.12,Q1 (lowest),0
3421,2024-09,1,379,0.12,Q1 (lowest),0
3421,2024-10,0,1215,0.12,Q1 (lowest),0
3421,2024-10,1,378,0.12,Q1 (lowest),0
3421,2024-11,0,1227,0.12,Q1 (lowest),0
3421,2024-11,1,372,0.12,Q1 (lowest),0
3421,2024-12,0,1232,0.12,Q1 (lowest),0
3421,2024-12,1,360,0.12,Q1 (lowest),0
3421,2025-01,0,1270,0.12,Q1 (lowest),0
3421,2025-01,1,326,0.12,Q1 (lowest),0
3421,2025-02,0,1266,0.12,Q1 (lowest),0
3421,2025-02,1,327,0.12,Q1 (lowest),0
3421,2025-03,0,1284,0.12,Q1 (lowest),0
3421,2025-03,1,324,0.12,Q1 (lowest),0
3421,2025-04,0,1286,0.12,Q1 (lowest),0
3421,2025-04,1,320,0.12,Q1 (lowest),0
3421,2025-05,0,1235,0.12,Q1 (lowest),0
3421,2025-05,1,304,0.12,Q1 (lowest),0
3421,2025-06,0,1239,0.12,Q1 (lowest),0
3421,2025-06,1,301,0.12,Q1 (lowest),0
3422,2019-01,0,7583,40.310001,Q2,0
3422,2019-01,1,1098,40.310001,Q2,0
3422,2019-02,0,7567,40.310001,Q2,0
3422,2019-02,1,1115,40.310001,Q2,0
3422,2019-03,0,7601,40.310001,Q2,0
3422,2019-03,1,1105,40.310001,Q2,0
3422,2019-04,0,7612,40.310001,Q2,0
3422,2019-04,1,1108,40.310001,Q2,0
3422,2019-05,0,7581,40.310001,Q2,0
3422,2019-05,1,1120,40.310001,Q2,0
3422,2019-06,0,7616,40.310001,Q2,0
3422,2019-06,1,1151,40.310001,Q2,0
3422,2019-07,0,7471,40.310001,Q2,0
3422,2019-07,1,1200,40.310001,Q2,0
3422,2019-08,0,7331,40.310001,Q2,0
3422,2019-08,1,1143,40.310001,Q2,0
3422,2019-09,0,7552,40.310001,Q2,0
3422,2019-09,1,1160,40.310001,Q2,0
3422,2019-10,0,7515,40.310001,Q2,0
3422,2019-10,1,1084,40.310001,Q2,0
3422,2019-11,0,7498,40.310001,Q2,0
3422,2019-11,1,1097,40.310001,Q2,0
3422,2019-12,0,7549,40.310001,Q2,0
3422,2019-12,1,1098,40.310001,Q2,0
3422,2020-01,0,9225,40.310001,Q2,0
3422,2020-01,1,1233,40.310001,Q2,0
3422,2020-02,0,9233,40.310001,Q2,0
3422,2020-02,1,1223,40.310001,Q2,0
3422,2020-03,0,9292,40.310001,Q2,0
3422,2020-03,1,1219,40.310001,Q2,0
3422,2020-04,0,9255,40.310001,Q2,0
3422,2020-04,1,1220,40.310001,Q2,0
3422,2020-05,0,9074,40.310001,Q2,0
3422,2020-05,1,1175,40.310001,Q2,0
3422,2020-06,0,9115,40.310001,Q2,0
3422,2020-06,1,1224,40.310001,Q2,0
3422,2020-07,0,8968,40.310001,Q2,0
3422,2020-07,1,1257,40.310001,Q2,0
3422,2020-08,0,8885,40.310001,Q2,0
3422,2020-08,1,1244,40.310001,Q2,0
3422,2020-09,0,9120,40.310001,Q2,0
3422,2020-09,1,1281,40.310001,Q2,0
3422,2020-10,0,9130,40.310001,Q2,0
3422,2020-10,1,1213,40.310001,Q2,0
3422,2020-11,0,9113,40.310001,Q2,0
3422,2020-11,1,1215,40.310001,Q2,0
3422,2020-12,0,9222,40.310001,Q2,0
3422,2020-12,1,1246,40.310001,Q2,0
3422,2021-01,0,9305,40.310001,Q2,0
3422,2021-01,1,1047,40.310001,Q2,0
3422,2021-02,0,9248,40.310001,Q2,0
3422,2021-02,1,1013,40.310001,Q2,0
3422,2021-03,0,9357,40.310001,Q2,0
3422,2021-03,1,1045,40.310001,Q2,0
3422,2021-04,0,9333,40.310001,Q2,0
3422,2021-04,1,1061,40.310001,Q2,0
3422,2021-05,0,9329,40.310001,Q2,0
3422,2021-05,1,1082,40.310001,Q2,0
3422,2021-06,0,9426,40.310001,Q2,0
3422,2021-06,1,1155,40.310001,Q2,0
3422,2021-07,0,9297,40.310001,Q2,0
3422,2021-07,1,1222,40.310001,Q2,0
3422,2021-08,0,9195,40.310001,Q2,0
3422,2021-08,1,1226,40.310001,Q2,0
3422,2021-09,0,9452,40.310001,Q2,0
3422,2021-09,1,1217,40.310001,Q2,0
3422,2021-10,0,9447,40.310001,Q2,0
3422,2021-10,1,1135,40.310001,Q2,0
3422,2021-11,0,9416,40.310001,Q2,0
3422,2021-11,1,1148,40.310001,Q2,0
3422,2021-12,0,9484,40.310001,Q2,0
3422,2021-12,1,1148,40.310001,Q2,0
3422,2022-01,0,9568,40.310001,Q2,0
3422,2022-01,1,1209,40.310001,Q2,0
3422,2022-02,0,9608,40.310001,Q2,0
3422,2022-02,1,1206,40.310001,Q2,0
3422,2022-03,0,9689,40.310001,Q2,0
3422,2022-03,1,1213,40.310001,Q2,0
3422,2022-04,0,9717,40.310001,Q2,0
3422,2022-04,1,1226,40.310001,Q2,0
