ssyk4,pctl_rank_genai,exposure_quartile,h1,h2,teleworkable,remote_share,emp_2024,n_ads_all,n_ads_2122,high,remote_high,z_ai,z_rem,z_rem2
8163,23.049999,Q1 (lowest),0.012838189813521,0.012,0.0,0.0,4280,1666,575,0,0.0,-0.8414361800423167,-0.8179456556576087,-0.7967172726053701
8169,22.58,Q1 (lowest),0.012838189813521,0.012,0.0,0.0,6860,1973,773,0,0.0,-0.8573200070511137,-0.8179456556576087,-0.7967172726053701
8171,13.59,Q1 (lowest),0.027579199615783968,0.0043,0.0,0.010752688172043,2296,596,186,0,0.0,-1.1611410892429581,-0.6384970915515813,-0.8765509446145199
8172,13.83,Q1 (lowest),0.027579199615783968,0.0043,0.0,0.0034364261168384,5224,866,291,0,0.0,-1.153030181598237,-0.6384970915515813,-0.8765509446145199
8173,8.6300001,Q1 (lowest),0.010011222709789262,0.0053,0.0,0.0,7299,1616,768,0,0.0,-1.3287665105209825,-0.8523595251512547,-0.8661829352626822
8174,7.21,Q1 (lowest),0.027579199615783968,0.00955,0.0,0.0,508,899,435,0,0.0,-1.3767560507984604,-0.6384970915515813,-0.8221188955173722
8181,10.52,Q1 (lowest),0.027579199615783968,0.008100000000000001,0.0,0.0,4581,515,194,0,0.0,-1.2648931161983485,-0.6384970915515813,-0.8371525090775368
8189,20.690001,Q1 (lowest),0.03314753575327126,0.024705555555555554,0.3333333333333333,0.0,3322,877,336,0,0.0,-0.9211933709578437,-0.5707113741729523,-0.6649859537850774
8191,40.540001,Q2,0.030886272218261263,0.05948888888888889,0.0,0.0260115606936416,10465,6087,2076,0,0.0,-0.2503537178423699,-0.5982386942050284,-0.30435202849699156
8192,25.889999,Q2,0.02891774211306669,0.018166666666666664,0.0,0.0121293800539083,6474,2012,742,0,0.0,-0.7454571062464503,-0.6222024460453144,-0.7327812149357046
8193,4.1399999,Q1 (lowest),0.009300381416151145,0.0040999999999999995,0.0,0.0,1827,622,163,0,0.0,-1.480508081133396,-0.8610128976923306,-0.8786245464848874
8199,54.259998,Q3,0.027579199615783968,0.0128,0.0,0.0131578947368421,2771,732,228,0,0.0,0.21331973446117394,-0.6384970915515813,-0.7884228651238998
8211,25.65,Q2,0.011006268789217764,0.02145,0.0,0.0020755500207555,6796,7386,2409,0,0.0,-0.753567980095723,-0.8402464072191735,-0.6987395842305044
8212,40.779999,Q2,0.014320854954531004,0.0049499999999999995,0.0,0.009103840682788,14668,17791,7030,0,0.0,-0.2422428777885459,-0.799896544085655,-0.8698117385358254
8213,19.030001,Q1 (lowest),0.01645167171620478,0.0609,0.0,0.0001152472052552,16050,44935,17354,0,0.0,-0.977293815500498,-0.7739572079489465,-0.28972161530050955
8214,20.209999,Q1 (lowest),0.011006268789217764,,0.0,0.0006153846153846,4255,3524,1625,0,0.0,-0.9374152538381829,-0.8402464072191735,
8219,19.98,Q1 (lowest),0.011006268789217764,,0.0,0.0027027027027027,15464,750,370,0,0.0,-0.9451881732022588,-0.8402464072191735,
8311,10.28,Q1 (lowest),0.017234786728222512,0.01458,0.1666666666666666,0.0032679738562091,5296,1101,306,0,0.0,-1.2730040238430695,-0.7644240167821593,-0.7699678084776289
8312,24.0,Q1 (lowest),0.01621638358918182,0.0184,0.3333333333333333,0.0,921,405,152,0,0.0,-0.8093304701531805,-0.7768214701068202,-0.7303620127536091
8321,18.09,Q1 (lowest),0.011542281508924482,0.011275,0.2,0.0003152585119798,12809,12702,3172,0,0.0,-1.0090615709044375,-0.8337212970547957,-0.8042340793854522
8329,16.9,Q1 (lowest),0.023181542504607956,0.017358333333333333,0.7333333333333334,0.0,15891,15062,5246,0,0.0,-1.0492781546428462,-0.6920316366483527,-0.7411620224951067
8331,18.559999,Q1 (lowest),0.013516554088323826,0.012683333333333333,0.25,0.0,21547,3859,936,0,0.0,-0.9931777438956404,-0.8096876396405848,-0.7896324662149475
8332,24.940001,Q1 (lowest),0.015288428482746561,0.006500000000000001,0.5,0.0002283365681013,58463,54517,17518,0,0.0,-0.777562714749241,-0.7881178611708232,-0.853741324040477
8341,1.3,Q1 (lowest),0.02391830623301619,0.006600000000000001,0.0,0.0,7704,956,328,0,0.0,-1.5764871515497174,-0.6830626993149032,-0.8527045231052933
8342,0.82999998,Q1 (lowest),0.010816155308047989,0.0057,0.0,0.0004653327128897,23796,6167,2149,0,0.0,-1.5923710130298718,-0.8425607392541389,-0.8620357315219471
8343,17.85,Q1 (lowest),0.014054053631632538,0.012074999999999999,0.2,0.0,1516,686,255,0,0.0,-1.0171724785491585,-0.803144429741926,-0.7959396719039822
8344,21.16,Q1 (lowest),0.013191353248932655,0.0029,0.5,0.0002250900360144,11561,31995,13328,0,0.0,-0.9053095439490467,-0.813646447378835,-0.8910661577070925
8350,1.77,Q1 (lowest),0.019403628534114575,0.0213,0.0,0.0,1702,559,193,0,0.0,-1.5606032907454717,-0.7380217856554486,-0.70029478563328
9111,9.8100004,Q1 (lowest),0.0057225840284300614,0.0103,0.0,0.0008764241893076,89991,58460,19397,0,0.0,-1.2888878711291358,-0.9045669426662564,-0.814342888503494
9119,34.869999,Q2,0.011081230278818523,0.01565,0.375,0.0044602328794158,7772,52901,25335,0,0.0,-0.44197397853980275,-0.8393338692144813,-0.7588740384711626
9120,2.25,Q1 (lowest),0.009784081962107654,0.005337499999999999,0.0,0.000812017864393,7515,7328,2463,0,0.0,-1.5443814754560297,-0.8551246058050357,-0.8657941349119883
9210,2.96,Q1 (lowest),0.019313341402349044,0.02753333333333333,0.0,0.0,5302,917,284,0,0.0,-1.5203867070070631,-0.7391208892019432,-0.6356675273401587
9310,1.0599999,Q1 (lowest),0.029702920949818495,0.009089285714285715,0.0,0.0014961101137043,7309,8637,3342,0,0.0,-1.5845980625739833,-0.6126441310647543,-0.8268955855401832
9320,4.6100001,Q1 (lowest),0.010532824698007457,0.007529166666666667,0.0,0.0010672358591248,9040,2189,937,0,0.0,-1.4646242135700607,-0.8460098429329962,-0.8430709144158774
9331,14.07,Q1 (lowest),0.013191353248932653,0.0054,0.125,0.0,2670,360,119,0,0.0,-1.1449192739535157,-0.813646447378835,-0.8651461343274984
9332,19.5,Q1 (lowest),0.011236325400517356,0.0055000000000000005,0.1875,0.0016492578339747,6795,5158,1819,0,0.0,-0.961409988491701,-0.837445830520929,-0.8641093333923147
9411,28.49,Q2,0.0035575334134797863,0.03905,0.0,0.0,6188,10609,3913,0,0.0,-0.6575889062998567,-0.9309230220177576,-0.5162626196381619
9412,3.4300001,Q1 (lowest),0.005264133461166583,0.0247,0.0,0.0005313061958476,88049,63871,24468,0,0.0,-1.5045028428232727,-0.910147855854198,-0.6650435538370321
9413,18.32,Q1 (lowest),0.004322330921875146,0.022466666666666666,0.0,0.0,11451,4018,1425,0,0.0,-1.001288617744913,-0.921612817591169,-0.6881987747228028
9520,54.959999,Q3,0.10908049731179859,0.11723333333333334,0.0,0.0063141278610891,280,14370,1267,0,0.0,0.23697658222039233,0.35365277067037443,0.29434291151967745
9610,26.6,Q2,0.008200210753844833,0.004699999999999999,0.25,0.0012886597938144,10300,5297,1552,0,0.0,-0.7214623040020353,-0.8744057417559805,-0.8724037408737848
9621,5.79,Q1 (lowest),0.0442248853040689,0.0147,0.5,0.0004909180166912,5465,5377,2037,0,0.0,-1.4247455876963935,-0.43586210009635373,-0.7687236473554083
9622,23.76,Q1 (lowest),0.025984542224578508,0.015383333333333332,0.2333333333333333,0.0018999366687777,6028,4274,1579,0,0.0,-0.8174413777979015,-0.6579095322819953,-0.761638840964986
9629,23.290001,Q1 (lowest),0.02546544846722609,0.021683333333333332,0.24,0.0052321778940483,28040,3784,1529,0,0.0,-0.8333252048066985,-0.6642286807421635,-0.696320382048409
