,2020-01,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06
2020-12,0.00042503940398478887,0.0018343547287653322,0.0025186514575276046,0.0030361352645345546,0.002177844701986591,0.0013147530138292954,0.0013637816784806708,0.0020097809468420146,0.0021644619165365046,0.0028747830259734635,0.004623586350613438,0.0023229569476034767,0.0022003444779641113,0.002106642584285814,0.0020590368521298513,0.0021959722523343782,0.0017704011995806923,0.0014561216646905928,0.0011600179813702526,0.0007611145123820185,0.0015061095832645027,0.0023302078449252664,0.0022539837328688895,0.0014199502490944683,0.0018340415876273613,0.0014108818619006098,0.0014218614184503368,0.001589304510438004,0.0021346032879774775,0.0010622549307519667,0.001450063071992344,0.001628413810878371,0.0015052273881131445,0.0016133895433990408,0.002165025419556213,0.0011230971700256177,0.0015474214658519,0.001079024712480598,0.0007441125451348061,0.001255579744681142,0.001509777493137869,0.0009522084318464946,0.001234641866936712,0.0011714692477868497,0.00121535365519346,0.0016360105805695302,0.0018969245407591236,0.0009069414859781196,0.0009605804015219751,0.001249394665442661,0.000893362626689173,0.0016212335742061112,0.001336488197162083,0.0009361303420370691,0.0011581740260504503,0.0017270327549663606,0.0012112105486937418,0.0019286589244290582,0.0015196339281883552,0.0011183963199585813,0.0011068458665345565,0.00123097314177721,0.0018763049141298138,0.0016673602832286162,0.0016000423880752224,0.001376067495940648,0.0017265497995745877,0.0014063071777497584,0.001742046768914394,0.002087280754403567,0.0017605432697190859,0.001327852412330092,0.0012860159812785065,0.0017951747779357098,0.0017482862571693365,0.001536689913550808,0.0016316852654153697
2021-01,0.0011443199460108204,0.0009486549762157469,0.0014101090980804902,0.0016363840126446746,0.001139258135181975,0.0016913696367496715,0.00146927105894701,0.0019501911962493,0.0017513933325126797,0.0019908164418145895,0.0023229569476034767,0.0036082648381415743,0.0019309947965458916,0.0018665363167340303,0.0017925701925049688,0.0017390634355133345,0.0015230399562299306,0.0016304223086672166,0.0018327548943557327,0.0011254362469444038,0.0015916428333317726,0.0018813817774507012,0.002033436507249183,0.0021474185503358987,0.0017654449875755865,0.0011950476124602673,0.001502853995327351,0.0013629033135164757,0.0015473898725661423,0.0013583284530034184,0.0013601209207718006,0.0015982568471876952,0.0013338311704718991,0.001605845563224867,0.001399978080730484,0.0016286402934454077,0.001091275709005201,0.0008782252699776429,0.0006027633647303187,0.0012269908314581717,0.0007235831885775809,0.0006466364570314408,0.0013755023274261997,0.0007796283819689263,0.0009640155689568347,0.0006078711481775222,0.0007829065439321542,0.000725889272278687,0.0006548540094495469,0.00086912233539452,0.0006918289621972355,0.00044646733457867486,0.0006388479118572034,0.000578168280541397,0.0005299939873991426,0.0007299412813409859,0.0004904696233009713,0.0012066726837821002,0.0008877547743665621,0.0014829228969423713,0.0009241571636199022,0.0011280518440821897,0.001356043068098118,0.0015012527611738698,0.0010167729459214605,0.0014031710246178736,0.001694210538551957,0.0012605378786333026,0.0011760816013780002,0.0013325464476273774,0.0014278027961291938,0.0011635410902672673,0.0010355370239434059,0.0012644353428215719,0.0016851493060527397,0.0009105644743139577,0.0012391010065989372
2021-02,0.0006303243099154158,0.0010225504685162025,0.0015077657034851923,0.0014937141549619072,0.0012472452712670528,0.001165852351917726,0.0008945615249922877,0.0013251773713301575,0.0009703642961712122,0.001760782880105509,0.0022003444779641113,0.0019309947965458916,0.002954964436972047,0.001628250159962379,0.0015620679420857554,0.00157163120000942,0.0013701281289071662,0.0015545782305700175,0.0015686923414463796,0.0011139676688449792,0.0016536265236883735,0.0018876542605335144,0.0021027207938406145,0.0017631372533609005,0.0016010317393125627,0.0014889767740195123,0.001737858325425079,0.00161680121335654,0.0018740616583268097,0.0013627179722580094,0.0014866288974132128,0.0018910453977272082,0.0012844856779568828,0.0013121404036554691,0.0018696150807837883,0.0015053316771593455,0.0014240081546733627,0.001278398592800785,0.0012712651470603987,0.0012466092213351328,0.0014238618762840126,0.001300205150865097,0.0017129251710924923,0.0013613410672573473,0.001206382623604498,0.0013404940415490132,0.0017630571920320345,0.0012348551336564231,0.001309569862365767,0.0014551241706580416,0.0011535335321526266,0.0010773612573726373,0.00116316964018687,0.0008532199234763259,0.000980189787217675,0.0015237536009758952,0.00075644128992571,0.0016422888819992345,0.0012287449645312,0.001343305349885395,0.0012761353396140078,0.0014772823126632593,0.0015115219211627945,0.0016175353244748762,0.0008587412208532156,0.0011364060531949454,0.0017441769097407624,0.001902049973637754,0.0017229515198075257,0.0021215867406394282,0.0016495623022863824,0.001141505817615365,0.0011838600017425598,0.001563196170983433,0.001540385494877529,0.0013271165958382558,0.001348168406861809
2021-03,0.0008023043139771054,0.0014343701880508,0.0018917427405596688,0.0018255214661680736,0.0015603519433638824,0.00139201050883387,0.0011053213345800913,0.0019805829493962698,0.0017101963896331354,0.00226662395812547,0.002106642584285814,0.0018665363167340303,0.001628250159962379,0.003268185627466974,0.002164254454442527,0.002068847170449809,0.0015020362269983199,0.0017570397848676639,0.001142097278400171,0.0010298651912397235,0.001537685660903362,0.001682309817036556,0.0015832352795542306,0.0012590457412906886,0.0012188775955664106,0.0010230567773499301,0.001350293130288882,0.0013065612802006382,0.0018896660157946773,0.0011989574280080316,0.0010460270827293825,0.0012836283744984923,0.0013358420205905283,0.0016546913430913247,0.0014445534270768941,0.0010773057468726499,0.0012020432750958153,0.0007079195983106373,0.0005807895933910149,0.0011415067527303774,0.0010667930735765458,0.00027973383080269595,0.0009004294113806699,0.0007205340942187744,0.0011351447703759122,0.0012978819429733572,0.0009697859971045271,0.0006525860500305576,0.0009033226005038562,0.0009176307963879918,0.0010774240442239904,0.0009665496967388222,0.0013386410252954422,0.0010815264379124066,0.0005279561354134233,0.0012653003571488953,0.0010483004099664636,0.001213976483785581,0.0008904405860247248,0.0010149061705859125,0.0007274608532662481,0.0014950550953545597,0.0013836753785369128,0.0013251796847428767,0.001106382266552308,0.0007751396796632755,0.0011598070842780256,0.0011312543466318983,0.0012747444863897266,0.0009217159549935689,0.0007509894126294207,0.00029037992177074405,0.0007299763944915662,0.0010991747690991685,0.001395748014285899,0.0006805522620153273,0.0009473345711087896
2021-04,0.0008032040690720062,0.00108898776333223,0.001704122737892111,0.00217588288965769,0.0018480724780036743,0.0015583459283311813,0.001510104271227902,0.0017953045808267996,0.001456607221071752,0.002065024449547997,0.0020590368521298513,0.0017925701925049688,0.0015620679420857554,0.002164254454442527,0.003475323517741601,0.002339148033820545,0.0018367843274090206,0.002012103035351426,0.002052819773637624,0.001948427174519539,0.002191053093138433,0.0026235582842797957,0.002049610706804044,0.0019283111071871054,0.0017777192944342405,0.0017132637791794033,0.002170406320881439,0.0025240628490741926,0.002644985651108274,0.0020218929885430404,0.0019435924709356005,0.0016880464954393552,0.0019082435598803912,0.0023500478750105285,0.0019926080377354006,0.001618203037585056,0.001680890482589606,0.0015643993425375493,0.0013915035810604095,0.0021854269100591464,0.001932974863621068,0.0013210381045751815,0.0021777626843014165,0.001608443173684349,0.00193967827925606,0.0017471968536098103,0.0015065538965749374,0.0010295281663018942,0.0011219993971250423,0.0013986672247058235,0.0014127877163784624,0.0014437675458119454,0.0018298186708668143,0.0014098023635626205,0.0011694818790560031,0.0017700696557810215,0.0015648464175474848,0.0017092047601552844,0.0014552879539591235,0.0011751069935581919,0.0010283776571229657,0.0015724357573079898,0.0019010806871086255,0.002002321481589412,0.001599250950316155,0.0010887464894298433,0.0014439694724513496,0.0014846649367236237,0.0015745519668301207,0.0014578077591813165,0.0012329587003616451,0.0006901843405985326,0.0007092793031139226,0.0014804870711028744,0.0017750935292555345,0.0013980061121788316,0.0017538712831150563
2021-05,0.0007381623544989715,0.0015445422876805381,0.002038466774863889,0.002248602964935162,0.0018917898413850591,0.0018680582292121004,0.0013948849894880823,0.0018050278511661257,0.0018175772548751504,0.002279685413032167,0.0021959722523343782,0.0017390634355133345,0.00157163120000942,0.002068847170449809,0.002339148033820545,0.0034598204082882922,0.0021175785459463387,0.0024580277250918223,0.00218643050276124,0.0016126410559148237,0.0021479721588259565,0.0027147804798937367,0.002293872784946088,0.0021977855547425057,0.002143683474326183,0.001826396161841797,0.0023070065422792583,0.0023065612320738835,0.002817116571684663,0.002070672720709866,0.0022078694105295764,0.00201063971101895,0.0019064686228612482,0.002278233228742871,0.0021195347069476074,0.0015930001184065847,0.001853110564923324,0.001652569966909691,0.0015436963810955067,0.002126620460719366,0.0019959266641563795,0.000976285613624722,0.001937307106183071,0.0014078115630119336,0.0018634991645230812,0.001807584233277082,0.001351860021202049,0.0010864025788912472,0.001008902363976172,0.0015521463636598695,0.0015620555136496082,0.0017515553703294972,0.0019592463080945624,0.0014239715736407465,0.0012810297892178438,0.0018888158807087389,0.0013324594391376688,0.001674812254356671,0.0011203309911536493,0.0013120461642968694,0.0010503404169010118,0.0015710117801927192,0.0020396288161581514,0.0020234111717894387,0.0017785182543844308,0.0012780505777273187,0.0018156898431108586,0.0018123851251058637,0.0016795445430214167,0.0016496340677370216,0.0012251760196880547,0.0009047364804887029,0.0012467171916082168,0.0016110438494116852,0.0019005971370395865,0.001588049818526617,0.001848583235951856
2021-06,0.0005291468619016111,0.0012714335120172764,0.001545876073187177,0.0017308454671584052,0.001976320889124525,0.0016089286944260186,0.0013441590531828897,0.001578851724042271,0.0015199185342762499,0.001726637243918819,0.0017704011995806923,0.0015230399562299306,0.0013701281289071662,0.0015020362269983199,0.0018367843274090206,0.0021175785459463387,0.003244773075257173,0.0022720074432113755,0.00203692239929542,0.0015581521617641252,0.002129784337036428,0.0022910166026580935,0.002062180928236611,0.001641827463399153,0.001485693878094131,0.0015041614089506593,0.0018357216778324722,0.0017721417237258363,0.002432874461631564,0.001818390663109609,0.0017351953303109697,0.0018662532090716398,0.0014327477750839207,0.0017683534129989196,0.0013673127094428648,0.0011718369073745326,0.0011732872404693288,0.0010833809614088665,0.0011317214341713682,0.001350746879176297,0.001778823842152974,0.001292766296407437,0.0014748528880984273,0.001667603634167391,0.0016981745211031493,0.0017536982967178115,0.0014617290352645848,0.0010604807624210347,0.001129104778337043,0.0013374188861536049,0.0011755312659767442,0.0014979521090116457,0.0021502639290470102,0.0014579763526994334,0.0016063991199858096,0.0018883860276263228,0.0014848910672290469,0.001565393370646111,0.0009483870212446822,0.0009839487037747357,0.0011306531672255812,0.001570126621334884,0.001641757914978044,0.0019087716128681773,0.0018113229822348566,0.0017309099523494858,0.0020287250066858857,0.0016808838953935182,0.0015784902162698116,0.0013515770465510352,0.0012126897515707493,0.0010074162272387878,0.0011351946692981613,0.0014916951833508062,0.0016765839784190417,0.0014711479818067374,0.0023312777415338912
2021-07,0.0006076169249055941,0.0011533490334675834,0.0007564632648586021,0.0010222414721827453,0.001277734296055561,0.0020357782013162963,0.0013997510841164645,0.0016634497176169433,0.001667838477080541,0.0017182215632070466,0.0014561216646905928,0.0016304223086672166,0.0015545782305700175,0.0017570397848676639,0.002012103035351426,0.0024580277250918223,0.0022720074432113755,0.005237770370864917,0.003115226893896896,0.0028934330836890036,0.0034256174387337027,0.003968408897013165,0.0031300259364750436,0.0034181213111092127,0.002964921968090525,0.0025492126520955598,0.0027894541036440597,0.002620612112234459,0.003484453843860369,0.003898363138295049,0.0034100272210804247,0.002978989355860077,0.002381063426854095,0.0029562105752365233,0.002465467388280602,0.0024811495127492703,0.002199615578855385,0.0021554024753057165,0.002125657039274463,0.002651746472292375,0.002907199277889204,0.002922275358990837,0.0036306073769583674,0.0024822309113122095,0.0030558628871035507,0.002991315011803985,0.002450935764070867,0.0025262021250117774,0.0019755024506029626,0.0021132679624202783,0.002059424119629928,0.002011207325204332,0.0026594589485742725,0.002772642842254284,0.0026378690499065695,0.002730674876786233,0.0021220959201137873,0.0020711499214435027,0.001336323886995704,0.001905559321756661,0.0013753018912573555,0.002080099869104438,0.0022034347852332298,0.002034184166580023,0.001878818684101472,0.0021299505912125523,0.0023882881775037453,0.002719874276337515,0.002635688262605395,0.001966494562013618,0.001574783632349776,0.001421747513667881,0.001438874236322612,0.0014878012915231441,0.0014421329534894437,0.001214887179265335,0.0016380325276028796
2021-08,0.0011609224608324026,0.0007120520527881981,0.0009089947823746739,0.0010642414036085635,0.00104680299915768,0.0018610383071812782,0.0021757411573728276,0.0017007303422746202,0.0015600530806128222,0.0012272959578105112,0.0011600179813702526,0.0018327548943557327,0.0015686923414463796,0.001142097278400171,0.002052819773637624,0.00218643050276124,0.00203692239929542,0.003115226893896896,0.004567665174402039,0.0030270531443153535,0.003365999592811564,0.00344160342123556,0.0025877848189978687,0.0030980815214854216,0.0026124630376683847,0.002660128451389114,0.0028585094207987088,0.0030629875835463845,0.002921279489359133,0.003471578159750327,0.0035995641862583156,0.0030991677979247787,0.002580975651131822,0.0027410370720934423,0.0021310488681596717,0.002722539834763728,0.0021457051802132735,0.0025442516472148832,0.0022350463155483002,0.002900853501561127,0.0025426884296868924,0.0026358488291792852,0.0038248488809879966,0.002788220954053909,0.0029662109417609717,0.0022534540579202686,0.0021862751751258987,0.002300806497803189,0.001948324201191121,0.002292183153251375,0.001957767116110544,0.0019550394837017544,0.002306942233792554,0.00245949504069795,0.002906837667963006,0.0025327154793923384,0.0017300185727758602,0.002303600926179529,0.0013016167943719307,0.0021367135291785935,0.001533651420625883,0.0017359642234925196,0.0020552126002509746,0.002263062453589758,0.0014568597736352288,0.0021504911143436483,0.0029329412004478993,0.002450740595688544,0.0025425924324377555,0.0020236175320622538,0.0016712717101490132,0.0016455044136886505,0.0015316834334987025,0.0019660568556985948,0.0019257377944837085,0.0016307983569765303,0.0020925802978353177
2021-09,0.0009177140084225507,0.00045625399156977767,0.000510515626418655,0.0006646866157441918,0.0008637142632241742,0.001381797114296984,0.0014560927337873772,0.001329035989923956,0.0008891966396482286,0.001017944861431439,0.0007611145123820185,0.0011254362469444038,0.0011139676688449792,0.0010298651912397235,0.001948427174519539,0.0016126410559148237,0.0015581521617641252,0.0028934330836890036,0.0030270531443153535,0.004176107865214778,0.003148213068624623,0.0030551962832313802,0.002484405347172076,0.0028366095353236026,0.0025576380709459437,0.0024145834555284428,0.0026050320325285235,0.0032314138590979515,0.0028991965694022733,0.0034674628084963794,0.0031514186103710237,0.0029484099089057076,0.003046023359740648,0.0030468319906482265,0.002526261191041614,0.002758949136655531,0.002088701749489749,0.0026680300990234787,0.0023317642949435644,0.0034342723385126653,0.002835866039305081,0.0029241606597254903,0.003754195825259469,0.0026914979349082955,0.0031941089283209698,0.002457255608158031,0.002550372716973094,0.002703987316314972,0.0016666948318956897,0.0024371982913812098,0.0020127269870713034,0.0020805609179387523,0.0024791676849191284,0.0023688892931173315,0.0029732031518734546,0.0025416035989132306,0.0024329783622683,0.002349887359660702,0.0018932349367645424,0.0018975167807861659,0.0015486020297202788,0.001706185700458779,0.0019587579958494665,0.0020249515370617324,0.0018378649874703262,0.0017440097474222733,0.0024489928326554542,0.0024459115781813486,0.0024346230020831864,0.0017967492688466292,0.0018799166540812854,0.0016202183606170292,0.0013471858900011542,0.0014739282839931547,0.0015832895367879664,0.0013969215918095436,0.002226799923019193
2021-10,0.0009486790155171367,0.0009592410679852856,0.0011793641382463658,0.0012223664068535126,0.0011885558683829634,0.0019206168651333105,0.0018175305609199719,0.0017940220927979708,0.0015132506518066443,0.0016076762301479135,0.0015061095832645027,0.0015916428333317726,0.0016536265236883735,0.001537685660903362,0.002191053093138433,0.0021479721588259565,0.002129784337036428,0.0034256174387337027,0.003365999592811564,0.003148213068624623,0.004501352208730847,0.0037552704125016403,0.003141015472328505,0.003181050442272284,0.002684305629725622,0.0027825277372995347,0.0030527447668839795,0.003233691052221363,0.0033507190284849664,0.003577199137821366,0.0036319013689137224,0.003421652495521834,0.003041262891898263,0.003340650954793095,0.0028954077940452367,0.0032078255680502935,0.0028299484317904078,0.002549084111123859,0.0025305023743359915,0.003141693364825906,0.0032045038161066424,0.0033462638383312364,0.004237200267773987,0.0031567898163113754,0.0037196350708753245,0.00314140862694929,0.0030622977551479948,0.0028696034880185016,0.0025860163019503935,0.0028719506235701997,0.002425991425370616,0.0024626829743732695,0.0030296662034121633,0.003134154685988701,0.003221826309681367,0.0031787047099415926,0.002515704938636661,0.0027643420378155193,0.001748824153059861,0.0020838737785046826,0.0014973571404471695,0.0022736049082829244,0.0023080682996450075,0.002456350846777774,0.0017566148099537639,0.0020880812912146074,0.0031446966950690594,0.002831802486722194,0.0029962018294211763,0.002398071259843984,0.0017895781897879985,0.0015542083371276028,0.0014929408226373392,0.0021826193055241743,0.0017767831566911645,0.0015870683438780739,0.002212838789969568
2021-11,0.0008983740506597426,0.001503112502282584,0.0015789563539960086,0.001960407339113032,0.0019032573899545242,0.0018963759735259214,0.0016989076427767888,0.0018689418433266117,0.0018100740698060343,0.002190835889749163,0.0023302078449252664,0.0018813817774507012,0.0018876542605335144,0.001682309817036556,0.0026235582842797957,0.0027147804798937367,0.0022910166026580935,0.003968408897013165,0.00344160342123556,0.0030551962832313802,0.0037552704125016403,0.005251198328692731,0.0034784121771516824,0.003627920268962677,0.0033802932708590387,0.003053832489215841,0.0032389350876385154,0.003647031946938844,0.0041683982116260225,0.004117732633433102,0.003936823478208947,0.003668899601548859,0.0029856647426244084,0.00366880916592611,0.003387328235623599,0.0029855346218524937,0.003052204295259831,0.0028922322795567825,0.002456883356113217,0.0036946037751694485,0.0036815966434597565,0.003105581062491435,0.004217537291604153,0.0034161384578339886,0.0036276392806716597,0.003631852861866744,0.0031659803117450374,0.0027775491002565524,0.0025714192081554687,0.00274981824755838,0.0022725307610757996,0.002599827615959266,0.0029711107198938207,0.0026413608636444937,0.002996164588551596,0.003210532904470877,0.0023430988400852592,0.0027224503680746493,0.001695168671878258,0.002230891363904126,0.001688409286077938,0.002298176269632043,0.0028740641729915594,0.0027807184059544807,0.0020546046465373616,0.0020683822543138357,0.002829056005343866,0.0030017816329580885,0.003034794716929398,0.0026705491673076794,0.0018984583611840894,0.0017739454570654032,0.0017369300189285478,0.0023035044566174835,0.0020797775298276896,0.0020365035503257835,0.002442489139350303
2021-12,0.0007617103393074759,0.0010944416890817299,0.001412556098392438,0.0014759533555041176,0.0014224345113915695,0.0018217803923059866,0.000977684323147629,0.0013973823770160963,0.0013708646398987807,0.0022119097008930387,0.0022539837328688895,0.002033436507249183,0.0021027207938406145,0.0015832352795542306,0.002049610706804044,0.002293872784946088,0.002062180928236611,0.0031300259364750436,0.0025877848189978687,0.002484405347172076,0.003141015472328505,0.0034784121771516824,0.004353887591072005,0.0031595079087000004,0.002887776815622614,0.0027106651989251503,0.002776438735907191,0.0029006845766693864,0.0031007544664626773,0.0029815761839162274,0.002960334280064934,0.0029335195047477895,0.002482774328578445,0.002764535230716135,0.0031880301867701763,0.002635713882971069,0.0025302944446226913,0.0023945894806441147,0.002229958450568176,0.0025899712753149045,0.0029958908738791047,0.002611677486924599,0.0031388277205491397,0.0023578983190689464,0.002949098144267805,0.002831444155278631,0.0031097744042524796,0.0026862099819475317,0.0024156338265163054,0.002694892599905665,0.002253603621824524,0.002484095367331347,0.002523624188158635,0.0021868031455414124,0.002283756550517776,0.002626018007508612,0.002414445744263736,0.002820554135397371,0.0021326986845347532,0.0021649439852204173,0.0018115837935271904,0.0023665352822488253,0.002436728163856948,0.0026021163408255356,0.0018549304339886587,0.002366754550662168,0.002732791847070977,0.002949252544172279,0.002822226895212647,0.002511412902006521,0.002307581641187418,0.001709461351285307,0.0017935902961494943,0.002296965180583062,0.0021866837059567683,0.001742982599428876,0.0023400576308457333
2022-01,0.0009839607579254107,0.0007949763398313313,0.0007600066166347709,0.0007378924939312986,0.0004489683958818602,0.0017480226509754932,0.0013264686252725125,0.0016251630449960772,0.001110123901260275,0.001308852653479429,0.0014199502490944683,0.0021474185503358987,0.0017631372533609005,0.0012590457412906886,0.0019283111071871054,0.0021977855547425057,0.001641827463399153,0.0034181213111092127,0.0030980815214854216,0.0028366095353236026,0.003181050442272284,0.003627920268962677,0.0031595079087000004,0.0047113022774680135,0.0036867222274750396,0.0027858160770664313,0.0032027821560045426,0.0034009688592432645,0.0034914794319592006,0.003731573257478164,0.003621656258541694,0.003370968195436719,0.0028442731533275386,0.0033067682430589496,0.002991340448027429,0.0034900198975531737,0.00294854718968195,0.002886087833950237,0.0026117179565101315,0.003503492186749275,0.0029615467282174167,0.0032768928489610664,0.004375682101045697,0.002706511777152348,0.003114229055210328,0.0025779616780622267,0.002443954631581093,0.002574685474892333,0.0021663662072347054,0.0025527890893513394,0.0021306439231633693,0.0020001312103964898,0.002198075452737164,0.0023057818205857034,0.002310856136036986,0.002568151104500512,0.0016905052734766646,0.002176119101021946,0.0013897897525710391,0.002552975317586459,0.001497602189831072,0.0018768537457023394,0.0020720496306260196,0.0019939946996935455,0.0013482124060175877,0.0017063067407525256,0.002573457673310081,0.0025229694278897504,0.0022329898437904927,0.002220979088265374,0.0016187231752545833,0.0017409695510980437,0.0014986478614494553,0.001792933708453044,0.0017248944338772634,0.001007265080996367,0.0016274787056488886
2022-02,0.0008356091012419063,0.001222002958553927,0.001219379716165658,0.001073710597544584,0.0008653805966588948,0.0012888149641394953,0.0011587231225895934,0.0015566305859666513,0.0012664678226419917,0.0013871369704165125,0.0018340415876273613,0.0017654449875755865,0.0016010317393125627,0.0012188775955664106,0.0017777192944342405,0.002143683474326183,0.001485693878094131,0.002964921968090525,0.0026124630376683847,0.0025576380709459437,0.002684305629725622,0.0033802932708590387,0.002887776815622614,0.0036867222274750396,0.004077339998973932,0.0025831957843039308,0.003017638636796439,0.003256014909664241,0.003341541080697602,0.003276517693480516,0.0034382321641848925,0.003117521308358553,0.002950892998056473,0.003115237368304901,0.0031194859796308504,0.003203857654522039,0.0028744647512107496,0.0029271980258217065,0.0024555870917174556,0.0035875190832398273,0.002899698796762155,0.0029973456442022386,0.0037620546400807036,0.0025893856601180865,0.0028935697726786658,0.0024479415264450103,0.0023029937050471957,0.0023331045231195424,0.0018588369438302182,0.0024611155490516646,0.0019903068049230634,0.0022166855623910325,0.0020319188051836283,0.0017765481165017715,0.002257515597678973,0.0024346780115385757,0.001724952152297339,0.0022232297451193553,0.0015336927352919295,0.0022261505976518426,0.0014079372527102208,0.001719094201384939,0.0019560108701725315,0.0019070346553860587,0.00157052590668645,0.001564797743636645,0.002458388402497333,0.002164518051164103,0.0021889561310321276,0.001942120210136403,0.0016247641157881038,0.0016771626481701181,0.0016479422496451536,0.0019661640202522828,0.0016665952506645858,0.000977038362342519,0.0014958925857497004
2022-03,0.000689687786297433,0.0010042308971013548,0.0011424035034639894,0.001079552684831873,0.0009754701465806271,0.0014795946094307284,0.001283394492650346,0.0011472049141729949,0.0013301071829201826,0.0013041987807705757,0.0014108818619006098,0.0011950476124602673,0.0014889767740195123,0.0010230567773499301,0.0017132637791794033,0.001826396161841797,0.0015041614089506593,0.0025492126520955598,0.002660128451389114,0.0024145834555284428,0.0027825277372995347,0.003053832489215841,0.0027106651989251503,0.0027858160770664313,0.0025831957843039308,0.0032248892215141016,0.0027736980120160997,0.003050520440259358,0.002975362658963939,0.003103161751938265,0.0031567887553074973,0.002870816656718648,0.002703197982089932,0.002655878570436386,0.0026978686881276633,0.0025372417551238254,0.0024681996496120464,0.0026048441524173307,0.002506800561211552,0.0028906878210078705,0.0029722359758507107,0.0029761547965164673,0.0034287256377470285,0.0026145044891885817,0.0027927325790871203,0.0026449089258863724,0.002760713930447571,0.0027358284746840595,0.002297791375444325,0.002768753931337183,0.002361710380950962,0.0027525861105181684,0.0025578698760998038,0.0023557112558839303,0.0028630451221352392,0.0026661755852563887,0.002174328732567435,0.002429498464635898,0.0018798199436356872,0.002175338771251102,0.0017766715198165026,0.00209625634052065,0.002315648924696339,0.0022659479486740386,0.0018679022425728735,0.002032574204836919,0.0026766686668216163,0.002556930079200931,0.002645114683797581,0.0023890380147007246,0.001961985957053224,0.0017648383652839796,0.0017209805487620154,0.001977104719254413,0.001971309272047481,0.00164615857677713,0.002131354742648135
2022-04,0.0007679506781522127,0.0011300627176434228,0.0014347790297923745,0.001368348506060004,0.0011064974875290598,0.0014674085635810606,0.001196838948754463,0.0015274754405477041,0.0011180487337970847,0.00141765252138812,0.0014218614184503368,0.001502853995327351,0.001737858325425079,0.001350293130288882,0.002170406320881439,0.0023070065422792583,0.0018357216778324722,0.0027894541036440597,0.0028585094207987088,0.0026050320325285235,0.0030527447668839795,0.0032389350876385154,0.002776438735907191,0.0032027821560045426,0.003017638636796439,0.0027736980120160997,0.004025592561943168,0.0035100446118273994,0.0036641528069989242,0.0033145171932182794,0.003345743782971678,0.0030787197864812605,0.003089077445261498,0.0031908853345276184,0.0030504980496254054,0.0030413870841494318,0.0028764808003543816,0.0030931679843484716,0.00305677476978133,0.0036440335729306323,0.0033091920211299575,0.003107099349915224,0.0037774439326348644,0.002887730706115892,0.0031831704744985914,0.0027600707465659257,0.0024165381425744984,0.0025248912377660916,0.0020955392890726807,0.002928048337685064,0.0027073122610225824,0.0027726169427259705,0.0026944455842132457,0.002006239631838172,0.0023935916696626054,0.0027573033173413576,0.001990586136717237,0.0024995546773104917,0.001901883841408995,0.002107545588390466,0.001589533406123648,0.002242213513302164,0.0021218338244159227,0.002390209016246941,0.0020858912849940495,0.0016077772659097499,0.002602760102284006,0.002488402949833782,0.0025454823393964918,0.002349584565918589,0.0018299466955159307,0.0015013546974559154,0.001505108230846276,0.0022404780306566345,0.0020495333350579814,0.0015930697885782313,0.0022717261706551852
2022-05,0.000933056642067785,0.0010976293524534377,0.001459631821165134,0.001530736741300567,0.0012690769951145004,0.0016045815430190975,0.0015725937597217486,0.001439459331896291,0.0012202053519827479,0.0014114729796731802,0.001589304510438004,0.0013629033135164757,0.00161680121335654,0.0013065612802006382,0.0025240628490741926,0.0023065612320738835,0.0017721417237258363,0.002620612112234459,0.0030629875835463845,0.0032314138590979515,0.003233691052221363,0.003647031946938844,0.0029006845766693864,0.0034009688592432645,0.003256014909664241,0.003050520440259358,0.0035100446118273994,0.004804080366881862,0.003959853619642426,0.003771529234997918,0.003823857423324656,0.0034267158982991984,0.0034300032890725784,0.003621315463785451,0.0033162711315665346,0.003298520084821748,0.0031208952697164786,0.0034352604573170574,0.0029926188722613828,0.004173005057570504,0.003668843017339514,0.0035192686673081643,0.0045666910836626995,0.003215475642818176,0.0035319482850988846,0.002923179050679667,0.0030994854051875913,0.002915386126595142,0.002272826419490531,0.003162616309160601,0.002621065673018731,0.002971406260908342,0.003064584891105447,0.002628890362189844,0.002963866770602319,0.003076335483661903,0.0023805824919599,0.0026696320826002273,0.0019486898397252114,0.002229420198781028,0.0017161972620011931,0.002169443461176173,0.002572359198389302,0.002702695289543787,0.001972866168881478,0.001885122467552674,0.0026836016918918,0.002766021535207612,0.002589447605941028,0.0022325927074245606,0.0019598485822735464,0.0016455808845946707,0.0014525258539427677,0.002377779122236503,0.0021385035285585536,0.0018189909966185233,0.002534982798736622
