year_month,high_exposure,young,n_cells,mean_flow,outcome
2023-12,1,0,34224,0.886950677886863,n_sep
2023-12,1,1,1535,0.9348534201954396,n_sep
2024-01,0,0,94276,1.5982646696932412,n_sep
2024-01,0,1,13001,1.917698638566264,n_sep
2024-01,1,0,34224,1.2461138382421693,n_sep
2024-01,1,1,1535,0.9394136807817588,n_sep
2024-02,0,0,94276,1.5429483643769355,n_sep
2024-02,0,1,13001,2.589339281593724,n_sep
2024-02,1,0,34224,1.1356065918653575,n_sep
2024-02,1,1,1535,1.273615635179153,n_sep
2024-03,0,0,94276,1.3290551147694003,n_sep
2024-03,0,1,13001,2.0461502961310667,n_sep
2024-03,1,0,34224,0.8492870500233755,n_sep
2024-03,1,1,1535,1.0912052117263844,n_sep
2024-04,0,0,94276,1.380393737536595,n_sep
2024-04,0,1,13001,1.9201599876932545,n_sep
2024-04,1,0,34224,0.8143700327255727,n_sep
2024-04,1,1,1535,0.7921824104234527,n_sep
2024-05,0,0,94276,1.3522953880096735,n_sep
2024-05,0,1,13001,1.869240827628644,n_sep
2024-05,1,0,34224,0.8924438990182328,n_sep
2024-05,1,1,1535,1.1928338762214985,n_sep
2024-06,0,0,94276,1.2724659510373797,n_sep
2024-06,0,1,13001,1.7347896315668023,n_sep
2024-06,1,0,34224,0.9707807386629266,n_sep
2024-06,1,1,1535,0.7798045602605863,n_sep
2024-07,0,0,94276,1.8860367431796004,n_sep
2024-07,0,1,13001,2.308745481116837,n_sep
2024-07,1,0,34224,1.2610156615240766,n_sep
2024-07,1,1,1535,1.580456026058632,n_sep
2024-08,0,0,94276,1.7815881030166745,n_sep
2024-08,0,1,13001,2.1550649950003846,n_sep
2024-08,1,0,34224,1.0024544179523145,n_sep
2024-08,1,1,1535,1.2234527687296417,n_sep
2024-09,0,0,94276,1.153283974712546,n_sep
2024-09,0,1,13001,1.797169448503961,n_sep
2024-09,1,0,34224,0.6713417484805985,n_sep
2024-09,1,1,1535,1.1517915309446254,n_sep
2024-10,0,0,94276,1.7524926810641095,n_sep
2024-10,0,1,13001,4.349742327513268,n_sep
2024-10,1,0,34224,0.8802886863020103,n_sep
2024-10,1,1,1535,2.5563517915309446,n_sep
2024-11,0,0,94276,1.436675293818151,n_sep
2024-11,0,1,13001,2.0740712252903624,n_sep
2024-11,1,0,34224,0.9966105656848996,n_sep
2024-11,1,1,1535,1.0026058631921824,n_sep
2024-12,0,0,94276,1.2680533751962324,n_sep
2024-12,0,1,13001,1.7337127913237442,n_sep
2024-12,1,0,34224,0.8629032258064516,n_sep
2024-12,1,1,1535,0.8097719869706841,n_sep
2025-01,0,0,94276,1.617760617760618,n_sep
2025-01,0,1,13001,1.8236289516191064,n_sep
2025-01,1,0,34224,1.120266479663394,n_sep
2025-01,1,1,1535,0.7680781758957654,n_sep
2025-02,0,0,94276,1.4409499766642624,n_sep
2025-02,0,1,13001,2.2438273978924697,n_sep
2025-02,1,0,34224,1.0010518934081347,n_sep
2025-02,1,1,1535,1.0872964169381107,n_sep
2025-03,0,0,94276,1.2129279986422845,n_sep
2025-03,0,1,13001,1.861856780247673,n_sep
2025-03,1,0,34224,0.9022323515661524,n_sep
2025-03,1,1,1535,1.0013029315960913,n_sep
2025-04,0,0,94276,1.261487547201833,n_sep
2025-04,0,1,13001,1.7238673948157834,n_sep
2025-04,1,0,34224,0.9051834969611968,n_sep
2025-04,1,1,1535,1.1882736156351792,n_sep
2025-05,0,0,94276,1.258231151088294,n_sep
2025-05,0,1,13001,1.658949311591416,n_sep
2025-05,1,0,34224,0.8261746143057503,n_sep
2025-05,1,1,1535,1.0306188925081434,n_sep
2025-06,0,0,94276,1.1053608553608554,n_sep
2025-06,0,1,13001,1.5314206599492346,n_sep
2025-06,1,0,34224,0.8607410004675082,n_sep
2025-06,1,1,1535,0.6039087947882736,n_sep
