inr,expband,fresh,n,ws,wh
442z,3-5,0,103.0,8446.760047,78.0
442z,3-5,1,373.0,29429.06012,259.0
442z,6-10,0,90.0,6870.369981,52.0
442z,6-10,1,615.0,48422.449847,420.0
442z,na,1,58.0,2403.0999872,13.0
443z,0-2,0,238.0,11758.3600849,68.0
443z,0-2,1,584.0,41120.9099299,349.0
443z,11-20,0,95.0,8092.579909,83.0
443z,11-20,1,1059.0,82497.36965539999,723.0
443z,21+,0,170.0,13401.17992,141.0
443z,21+,1,768.0,60630.179872,555.0
443z,3-5,0,40.0,3132.499945,34.0
443z,3-5,1,509.0,39517.869833,355.0
443z,6-10,0,53.0,3842.479962,35.0
443z,6-10,1,462.0,37342.229696,339.0
443z,na,1,26.0,1071.4499847,9.0
449z,0-2,0,262.0,12020.2801285,49.0
449z,0-2,1,296.0,17586.7400435,115.0
449z,11-20,0,29.0,2601.3400410000004,22.0
449z,11-20,1,234.0,16256.8900244,114.0
449z,21+,1,32.0,3061.2900010000003,32.0
449z,3-5,0,11.0,676.269992,6.0
449z,3-5,1,75.0,5471.90003,46.0
449z,6-10,0,12.0,808.5600120000001,6.0
449z,6-10,1,112.0,7756.760028,52.0
460z,na,0,24.0,311.3800051,0.0
460z,na,1,52.0,1425.1200192,0.0
461z,0-2,0,86.0,6382.0201036,55.0
461z,0-2,1,209.0,18532.720197,189.0
461z,11-20,0,79.0,7185.870143,63.0
461z,11-20,1,502.0,44045.970072,426.0
461z,21+,0,237.0,20323.340157,188.0
461z,21+,1,740.0,62017.2403165,604.0
461z,3-5,0,39.0,3723.180075,39.0
461z,3-5,1,147.0,13461.370119,139.0
461z,6-10,0,35.0,3462.90007,35.0
461z,6-10,1,260.0,23570.690137,241.0
461z,na,0,18.0,762.2100166,7.0
461z,na,1,43.0,1391.0000169,6.0
462z,0-2,0,58.0,3965.120078,28.0
462z,0-2,1,239.0,20753.6003055,207.0
462z,11-20,0,59.0,5708.730115,59.0
462z,11-20,1,485.0,44072.270371,432.0
462z,21+,0,62.0,5297.010093,50.0
462z,21+,1,279.0,23838.320146,235.0
462z,3-5,0,16.0,1588.010032,16.0
462z,3-5,1,242.0,23029.230247,242.0
462z,6-10,0,11.0,1096.150022,11.0
462z,6-10,1,217.0,20447.91015,211.0
469z,0-2,0,178.0,10656.8101649,67.0
469z,0-2,1,871.0,70827.3208391,688.0
469z,11-20,0,974.0,66646.5803555,538.0
469z,11-20,1,3459.0,240563.6501033,1985.0
469z,21+,0,1503.0,110192.8803289,906.0
469z,21+,1,2035.0,138168.4902491,1073.0
469z,3-5,0,144.0,10918.6200886,91.0
469z,3-5,1,1224.0,102512.6605678,1009.0
469z,6-10,0,447.0,33554.5501554,317.0
469z,6-10,1,1975.0,149245.5298769,1295.0
469z,na,0,799.0,46422.4401905,317.0
469z,na,1,2252.0,132629.0999487,936.0
480z,0-2,0,10.0,897.20001,10.0
480z,0-2,1,54.0,4349.480017,38.0
480z,11-20,0,398.0,36070.520224,344.0
480z,11-20,1,1541.0,130455.350407,1207.0
480z,21+,0,1802.0,153695.6309835,1401.0
480z,21+,1,4568.0,390774.01233720005,3692.0
480z,3-5,1,63.0,5607.969992,57.0
480z,6-10,0,26.0,2500.340027,26.0
480z,6-10,1,89.0,7986.29001,75.0
480z,na,0,270.0,19784.0101498,170.0
480z,na,1,415.0,23064.7600873,177.0
481a,0-2,0,1129.0,81366.9408841,653.0
481a,0-2,1,3151.0,284454.4426717,2756.0
481a,11-20,0,1745.0,155144.951275,1449.0
481a,11-20,1,5900.0,505497.871966,4747.0
481a,21+,0,1473.0,130331.68098,1225.0
481a,21+,1,4089.0,366424.602124,3573.0
481a,3-5,0,1201.0,109377.0112188,1047.0
481a,3-5,1,3108.0,280727.6022527,2724.0
481a,6-10,0,1401.0,127740.0014278,1250.0
481a,6-10,1,3179.0,284244.1116989,2779.0
481a,na,0,345.0,29366.8401716,282.0
481a,na,1,376.0,33594.41021,330.0
481b,0-2,0,15.0,1391.90002,15.0
481b,0-2,1,88.0,7629.240118,78.0
481b,11-20,0,675.0,61572.1906849,601.0
481b,11-20,1,2061.0,181965.0709778,1739.0
481b,21+,0,254.0,24153.180268000004,240.0
481b,21+,1,714.0,65838.950421,667.0
481b,3-5,0,37.0,3538.990045,37.0
481b,3-5,1,124.0,11438.940068,117.0
481b,6-10,0,89.0,8731.160143,89.0
481b,6-10,1,340.0,30805.030026,313.0
481x,0-2,0,2981.0,150125.4013301,788.0
481x,0-2,1,3836.0,265772.682163,2034.0
481x,11-20,0,1254.0,108326.751046,994.0
481x,11-20,1,3808.0,302962.2814657,2681.0
481x,21+,0,237.0,22014.820244,212.0
481x,21+,1,578.0,53069.050291,529.0
481x,3-5,0,781.0,63503.9106428,561.0
481x,3-5,1,1777.0,140241.5508393,1198.0
481x,6-10,0,1069.0,90979.4807917,836.0
481x,6-10,1,2099.0,168407.8008414,1507.0
481x,na,0,1349.0,125641.3113531,1258.0
481x,na,1,4140.0,373495.9028723,3605.0
489z,0-2,0,504.0,29000.2303033,191.0
489z,0-2,1,1023.0,76009.0105255,626.0
489z,11-20,0,437.0,39261.670371,371.0
489z,11-20,1,1178.0,100936.830601,937.0
489z,21+,0,136.0,12837.130163000002,125.0
489z,21+,1,415.0,37129.580261,357.0
489z,3-5,0,363.0,30562.6102425,283.0
489z,3-5,1,884.0,72356.3403386,673.0
489z,6-10,0,474.0,41764.20023,401.0
489z,6-10,1,1169.0,98313.590341,920.0
489z,na,0,218.0,14105.3001329,108.0
489z,na,1,696.0,42509.410135,328.0
520a,0-2,0,85.0,8108.850095,85.0
520a,0-2,1,634.0,57097.610553000006,570.0
520a,11-20,0,714.0,64745.80067800001,614.0
520a,11-20,1,2137.0,186571.640802,1711.0
520a,21+,0,1312.0,113244.7905097,1033.0
520a,21+,1,2834.0,248246.510566,2332.0
520a,3-5,0,186.0,17338.840238,173.0
520a,3-5,1,791.0,71475.540543,714.0
520a,6-10,0,281.0,25954.200317000003,253.0
520a,6-10,1,890.0,79555.39056500001,763.0
520b,21+,0,78.0,5394.1100830000005,22.0
520b,21+,1,310.0,22886.060051,162.0
520x,0-2,0,936.0,47838.5103527,269.0
520x,0-2,1,989.0,69122.270762,541.0
520x,11-20,0,302.0,22134.890192,162.0
520x,11-20,1,1232.0,86868.3802155,672.0
520x,21+,0,31.0,2855.520026,26.0
520x,21+,1,194.0,14693.920099,126.0
520x,3-5,0,87.0,7941.000118,75.0
520x,3-5,1,304.0,25368.170227,223.0
520x,6-10,0,76.0,6779.820125,60.0
520x,6-10,1,317.0,25998.26015,230.0
520x,na,0,123.0,2959.3200065,0.0
520x,na,1,284.0,7923.8000142,13.0
521a,0-2,0,139.0,11711.810135,109.0
521a,0-2,1,1204.0,100997.540765,921.0
521a,11-20,0,1141.0,91786.280523,728.0
521a,11-20,1,4681.0,377162.121513,3151.0
521a,21+,0,2845.0,218939.780907,1678.0
521a,21+,1,6689.0,536320.5022246001,4502.0
521a,3-5,0,314.0,27070.850354,253.0
521a,3-5,1,1443.0,119323.180636,1052.0
521a,6-10,0,591.0,50666.010459000005,471.0
521a,6-10,1,1972.0,162874.220796,1428.0
521b,0-2,0,202.0,10836.3801461,55.0
521b,0-2,1,958.0,62213.9504488,399.0
521b,11-20,0,808.0,57145.9505476,364.0
521b,11-20,1,3380.0,252500.811395,1861.0
521b,21+,0,5870.0,361863.7620665,1871.0
521b,21+,1,12871.0,850154.79368946,5393.0
521b,3-5,0,223.0,14320.660211,86.0
521b,3-5,1,1130.0,82936.770474,615.0
521b,6-10,0,431.0,30943.220356,201.0
521b,6-10,1,1549.0,116352.570528,875.0
521b,na,0,30.0,1947.980045,10.0
521b,na,1,20.0,1432.6000399999998,5.0
521c,0-2,0,79.0,1970.6800126,0.0
521c,0-2,1,473.0,21002.8800695,82.0
521c,11-20,0,111.0,5040.380079,7.0
521c,11-20,1,708.0,39168.8401459,202.0
521c,21+,0,468.0,22079.0801252,70.0
521c,21+,1,747.0,39209.270195,174.0
521c,3-5,0,81.0,2698.760022,11.0
521c,3-5,1,368.0,17550.3401186,98.0
521c,6-10,0,240.0,10865.7701345,42.0
521c,6-10,1,891.0,44317.2502006,230.0
521x,0-2,0,2658.0,113440.5512662,408.0
521x,0-2,1,3696.0,230668.1518605,1569.0
521x,11-20,0,1277.0,91161.420745,588.0
521x,11-20,1,4862.0,355550.3415714,2685.0
521x,21+,0,370.0,27895.3602155,209.0
521x,21+,1,1380.0,106882.400533,901.0
521x,3-5,0,345.0,25251.040289,191.0
521x,3-5,1,1537.0,117679.9907295,979.0
521x,6-10,0,479.0,35629.020377,270.0
521x,6-10,1,2061.0,156127.320796,1275.0
521x,na,0,90.0,1906.6500149,5.0
521x,na,1,194.0,5074.1500025,11.0
522a,0-2,0,48.0,4055.420034,38.0
522a,0-2,1,502.0,40058.300212,339.0
522a,11-20,0,777.0,68495.620309,620.0
522a,11-20,1,2566.0,220352.700735,1983.0
522a,21+,0,2120.0,178375.41062900002,1570.0
522a,21+,1,4324.0,370862.290479,3419.0
522a,3-5,0,123.0,10030.620083,86.0
522a,3-5,1,604.0,50961.550228,464.0
522a,6-10,0,186.0,15977.470105,144.0
522a,6-10,1,593.0,51306.860156,471.0
522b,0-2,0,43.0,2985.80003,18.0
522b,0-2,1,345.0,24022.740183,150.0
522b,11-20,0,645.0,49110.140294,357.0
522b,11-20,1,2998.0,228716.530223,1734.0
522b,21+,0,2126.0,133913.760302,681.0
522b,21+,1,5505.0,368130.0399899,2293.0
522b,3-5,0,102.0,7412.230059,49.0
522b,3-5,1,462.0,34896.170176,266.0
522b,6-10,0,148.0,10775.030052,72.0
522b,6-10,1,627.0,48406.000068,383.0
522b,na,1,24.0,1831.970001,14.0
522c,0-2,0,117.0,4687.869954,7.0
522c,0-2,1,595.0,32626.7898134,157.0
522c,11-20,0,35.0,1430.999981,0.0
522c,11-20,1,219.0,12753.859959,72.0
522c,3-5,0,108.0,4634.339953000001,12.0
522c,3-5,1,530.0,31595.1697974,187.0
522c,6-10,0,199.0,9471.739916,41.0
522c,6-10,1,624.0,34793.609747,198.0
522d,0-2,0,36.0,1154.590011,0.0
522d,0-2,1,281.0,8888.790058,0.0
522d,11-20,0,91.0,3145.660014,0.0
522d,11-20,1,381.0,16265.400067,49.0
522d,21+,0,271.0,15176.010066,48.0
522d,21+,1,1190.0,67421.929997,249.0
522d,3-5,0,120.0,3623.360029,0.0
522d,3-5,1,524.0,16949.200053,13.0
522d,6-10,0,230.0,7365.390023,5.0
522d,6-10,1,721.0,28920.840152,77.0
522x,0-2,0,1088.0,48454.9904479,200.0
522x,0-2,1,1913.0,123130.3309153,823.0
522x,11-20,0,1026.0,78016.460344,564.0
522x,11-20,1,3657.0,273655.7004049,2154.0
522x,21+,0,407.0,33351.520183,268.0
522x,21+,1,1524.0,121686.430248,1021.0
522x,3-5,0,213.0,15544.5501258,127.0
522x,3-5,1,999.0,71128.630254,540.0
522x,6-10,0,322.0,23851.4201292,187.0
522x,6-10,1,1495.0,108433.47026,843.0
522x,na,0,50.0,953.439983,0.0
522x,na,1,98.0,2713.6799767,6.0
523a,0-2,0,224.0,21694.730282,218.0
523a,0-2,1,612.0,57867.960728000005,573.0
523a,11-20,0,1261.0,118915.50135000002,1177.0
523a,11-20,1,2599.0,239692.581956,2358.0
523a,21+,0,710.0,65313.14066600001,630.0
523a,21+,1,1655.0,150075.600777,1456.0
523a,3-5,0,427.0,41897.190569000006,427.0
523a,3-5,1,738.0,69787.28079199999,699.0
523a,6-10,0,585.0,56951.72075800001,574.0
523a,6-10,1,1052.0,99307.021022,998.0
523b,0-2,1,153.0,13610.690106,132.0
523b,11-20,0,90.0,7784.560056,66.0
523b,11-20,1,394.0,33910.840205,311.0
523b,3-5,0,32.0,2807.650033,27.0
523b,3-5,1,144.0,12932.520084,128.0
523b,6-10,0,78.0,7174.6800840000005,73.0
523b,6-10,1,184.0,15895.06009,145.0
523c,0-2,0,124.0,8667.3901257,68.0
523c,0-2,1,427.0,35715.460341800004,317.0
523c,11-20,0,947.0,85565.0509095,820.0
523c,11-20,1,2861.0,246556.5714111,2276.0
523c,21+,0,302.0,25791.750179,220.0
523c,21+,1,1006.0,85373.280345,760.0
523c,3-5,0,160.0,14999.520179,147.0
523c,3-5,1,430.0,38801.26036,375.0
523c,6-10,0,253.0,23700.400246,227.0
523c,6-10,1,589.0,53026.9503385,503.0
523d,11-20,0,20.0,1649.70001,14.0
523d,11-20,1,144.0,11355.800081,91.0
523d,21+,0,4979.0,349900.3914612,2346.0
523d,21+,1,11918.0,857157.17099418,6397.0
523d,3-5,1,11.0,765.149995,5.0
523d,6-10,1,28.0,2382.1199960000004,22.0
523d,na,0,11.0,951.190022,6.0
523d,na,1,21.0,1412.4600280000002,9.0
523e,0-2,0,11.0,378.400022,0.0
523e,0-2,1,56.0,2655.559983,8.0
523e,11-20,0,122.0,8256.950029,56.0
523e,11-20,1,539.0,38482.499928,308.0
523e,21+,1,55.0,3701.820044000001,27.0
523e,3-5,0,32.0,1384.8999975,5.0
523e,3-5,1,113.0,6886.559955,39.0
523e,6-10,0,61.0,4431.450016,28.0
523e,6-10,1,242.0,14752.0699878,88.0
523f,0-2,0,77.0,3116.940022,5.0
523f,0-2,1,219.0,10972.180007,48.0
523f,11-20,0,12.0,601.440012,0.0
523f,11-20,1,155.0,8234.100038,44.0
523f,21+,1,41.0,1787.599998,0.0
523f,3-5,0,73.0,3341.76001,10.0
523f,3-5,1,370.0,17280.8100032,64.0
523f,6-10,0,78.0,3654.880015,16.0
523f,6-10,1,328.0,16457.569925,85.0
523x,0-2,0,3382.0,180308.9216263,1074.0
523x,0-2,1,4747.0,340110.662962,2708.0
523x,11-20,0,2626.0,219186.9319111,1934.0
523x,11-20,1,6994.0,558039.1421383,4910.0
523x,21+,0,467.0,41752.330419,397.0
523x,21+,1,1409.0,122790.910477,1179.0
523x,3-5,0,918.0,77450.7307807,735.0
523x,3-5,1,2178.0,176717.0409316,1569.0
523x,6-10,0,1347.0,117628.701032,1105.0
523x,6-10,1,3087.0,251554.7808985,2304.0
523x,na,0,122.0,4080.330021,17.0
523x,na,1,304.0,12145.3899958,50.0
524a,0-2,0,42.0,3325.769998,23.0
524a,0-2,1,654.0,50715.110325,414.0
524a,11-20,0,498.0,41025.269923,341.0
524a,11-20,1,2431.0,191662.370261,1548.0
524a,21+,0,891.0,69088.2499125,538.0
524a,21+,1,2053.0,160494.550219,1291.0
524a,3-5,0,138.0,10442.849998,71.0
524a,3-5,1,721.0,57672.420285,498.0
524a,6-10,0,236.0,19886.16997,171.0
524a,6-10,1,892.0,72773.520275,632.0
524b,0-2,1,39.0,2592.080002,14.0
524b,11-20,0,73.0,5081.390012,25.0
524b,11-20,1,757.0,53619.039961,349.0
524b,21+,0,665.0,45458.6201686,267.0
524b,21+,1,1920.0,130173.800202,813.0
524b,3-5,0,10.0,540.2,0.0
524b,3-5,1,62.0,4323.899987,26.0
524b,6-10,0,16.0,951.77001,0.0
524b,6-10,1,107.0,7436.550004,42.0
524c,11-20,1,22.0,1173.090005,0.0
524d,0-2,1,59.0,1747.659968,0.0
524d,11-20,1,30.0,412.74,0.0
524d,21+,1,26.0,777.310012,0.0
524d,3-5,1,99.0,4522.180032,16.0
524d,6-10,1,76.0,1939.9899841,0.0
524x,0-2,0,934.0,40600.9003075,154.0
524x,0-2,1,1076.0,66768.4505507,445.0
524x,11-20,0,222.0,17993.830005,154.0
524x,11-20,1,1324.0,95204.219878,692.0
524x,21+,0,49.0,4241.200015,36.0
524x,21+,1,313.0,25147.620123,225.0
524x,3-5,0,98.0,8670.139975,86.0
524x,3-5,1,356.0,28754.420228,262.0
524x,6-10,0,85.0,6931.260035,52.0
524x,6-10,1,543.0,41320.780094,338.0
525a,0-2,1,70.0,6607.310026,70.0
525a,11-20,0,75.0,6781.31009,62.0
525a,11-20,1,301.0,25256.650185,229.0
525a,21+,0,113.0,9588.400078,77.0
525a,21+,1,382.0,33288.070147,307.0
525a,3-5,0,13.0,1221.900026,13.0
525a,3-5,1,102.0,8978.700066,86.0
525a,6-10,0,25.0,2320.7400500000003,25.0
525a,6-10,1,124.0,10980.570104,109.0
525b,11-20,1,61.0,5086.080035000001,43.0
525b,3-5,1,17.0,1214.070008,5.0
525b,6-10,1,13.0,1201.090007,13.0
525c,0-2,1,53.0,850.5900389999999,0.0
525c,11-20,1,72.0,2210.570065,5.0
525c,3-5,0,15.0,264.150015,0.0
525c,3-5,1,76.0,1666.500049,5.0
525c,6-10,0,59.0,2411.000082,12.0
525c,6-10,1,185.0,6511.400113,33.0
525d,0-2,0,32.0,1107.149983,0.0
525d,0-2,1,74.0,3431.320061,5.0
525d,11-20,0,134.0,5427.919818,0.0
525d,11-20,1,174.0,10057.660054,44.0
525d,21+,0,361.0,17588.659753,30.0
525d,21+,1,274.0,17296.040027,82.0
525d,3-5,0,47.0,1878.949946,0.0
525d,3-5,1,90.0,4585.920094,8.0
525d,6-10,0,102.0,3978.449893,0.0
525d,6-10,1,156.0,8086.380133,22.0
525x,0-2,0,160.0,7013.0500805,31.0
525x,0-2,1,255.0,16196.2501916,115.0
525x,11-20,0,17.0,1245.780024,12.0
525x,11-20,1,243.0,17580.920129000002,132.0
525x,21+,1,28.0,2625.120044,28.0
525x,3-5,0,15.0,611.70001,5.0
525x,3-5,1,73.0,5502.080051,43.0
525x,6-10,0,30.0,979.890009,5.0
525x,6-10,1,115.0,7178.950126,58.0
525x,na,0,47.0,619.2600263,0.0
525x,na,1,95.0,2051.1100187,0.0
526a,0-2,0,122.0,11590.699988,117.0
526a,0-2,1,898.0,79835.740134,772.0
526a,11-20,0,715.0,59822.100168,498.0
526a,11-20,1,2209.0,181042.640565,1555.0
526a,21+,0,797.0,64993.8803055,527.0
526a,21+,1,1695.0,139998.800403,1208.0
526a,3-5,0,306.0,27880.290034,267.0
526a,3-5,1,1102.0,95712.950381,902.0
526a,6-10,0,520.0,45669.170269,425.0
526a,6-10,1,1287.0,109966.390358,1007.0
526b,0-2,0,27.0,1474.400027,5.0
526b,0-2,1,230.0,16204.580114,98.0
526b,11-20,0,75.0,5701.470026,37.0
526b,11-20,1,573.0,43786.350216,340.0
526b,21+,0,17.0,1496.100016,11.0
526b,21+,1,172.0,13788.480152,117.0
526b,3-5,1,215.0,15994.970117,116.0
526b,6-10,0,12.0,889.320006,6.0
526b,6-10,1,151.0,11157.08011,78.0
526x,0-2,0,2091.0,104439.2109589,527.0
526x,0-2,1,2795.0,187662.4013078,1381.0
526x,11-20,0,370.0,28921.07021,220.0
526x,11-20,1,1537.0,119777.110383,982.0
526x,21+,0,64.0,5425.740056000001,42.0
526x,21+,1,241.0,19927.040092,176.0
526x,3-5,0,204.0,16213.330154,124.0
526x,3-5,1,1097.0,84088.810492,668.0
526x,6-10,0,339.0,27042.830217,212.0
526x,6-10,1,1147.0,89079.0903776,715.0
526x,na,1,12.0,73.0600027,0.0
527a,0-2,0,16.0,1023.919985,5.0
527a,0-2,1,179.0,13698.080017,102.0
527a,11-20,0,27.0,1778.489988,6.0
527a,11-20,1,196.0,15115.259916,114.0
527a,3-5,0,47.0,3674.939963,29.0
527a,3-5,1,219.0,17409.560023,146.0
527a,6-10,0,37.0,2662.199998,15.0
527a,6-10,1,221.0,17330.989935,137.0
527b,11-20,1,173.0,12418.029932,84.0
527x,0-2,0,109.0,4245.2500166,17.0
527x,0-2,1,201.0,13643.100069,97.0
527x,11-20,0,40.0,3050.78998,24.0
527x,11-20,1,472.0,35163.859803,263.0
527x,21+,0,123.0,8577.289943,71.0
527x,21+,1,538.0,38628.20961,256.0
527x,3-5,1,78.0,6441.369988,64.0
527x,6-10,1,128.0,8808.029961,64.0
529a,0-2,0,52.0,4790.170058,47.0
529a,0-2,1,634.0,54027.700473,495.0
529a,11-20,0,588.0,46268.1902405,392.0
529a,11-20,1,2366.0,187868.0303501,1605.0
529a,21+,0,557.0,33886.5801297,221.0
529a,21+,1,1445.0,93568.2900847,693.0
529a,3-5,0,161.0,14023.790187,125.0
529a,3-5,1,957.0,81588.1206714,751.0
529a,6-10,0,349.0,29283.9302658,273.0
529a,6-10,1,1498.0,125987.860626,1135.0
529a,na,0,672.0,56043.4202097,512.0
529a,na,1,1608.0,135895.74063400002,1227.0
529b,0-2,1,18.0,844.74,0.0
529b,11-20,0,25.0,1214.3000309,5.0
529b,11-20,1,196.0,10726.9999868,71.0
529b,21+,0,5039.0,316845.95080368,1803.0
529b,21+,1,6801.0,432616.11089512,2612.0
529b,3-5,1,22.0,1057.02,0.0
529b,6-10,1,58.0,4065.650035,27.0
529b,na,0,766.0,49264.7901623,255.0
529b,na,1,1174.0,77787.25018439999,483.0
529x,0-2,0,940.0,50093.9604819,276.0
529x,0-2,1,1991.0,136791.1009568,1025.0
529x,11-20,0,1749.0,91505.55033538,554.0
529x,11-20,1,5051.0,298951.27050028,2140.0
529x,21+,0,2418.0,111285.93029998,545.0
529x,21+,1,5525.0,285363.52036586,1676.0
529x,3-5,0,375.0,28403.610221500003,229.0
529x,3-5,1,1592.0,118476.1105346,980.0
529x,6-10,0,821.0,56012.38023815,434.0
529x,6-10,1,2584.0,179989.6204693,1421.0
529x,na,0,1778.0,71669.63025725,297.0
529x,na,1,4045.0,174598.78004713,853.0
540a,0-2,1,52.0,4293.010075,38.0
540a,11-20,0,39.0,3498.000063,30.0
540a,11-20,1,335.0,26580.66002,211.0
540a,21+,0,139.0,10799.700054,73.0
540a,21+,1,438.0,34762.170248,290.0
540a,3-5,1,57.0,4604.740069,42.0
540a,6-10,1,72.0,5615.510014,40.0
540b,21+,1,44.0,3642.020036,32.0
540x,0-2,0,66.0,2690.7200441,12.0
540x,0-2,1,179.0,13150.5401937,115.0
540x,11-20,1,197.0,16252.510143,145.0
540x,21+,0,11.0,1002.720028,11.0
540x,21+,1,51.0,4473.210087,46.0
540x,3-5,1,101.0,7941.650087,67.0
540x,6-10,0,12.0,1134.290031,12.0
540x,6-10,1,83.0,7154.68006,71.0
541b,11-20,1,16.0,765.919984,0.0
541b,21+,1,15.0,908.160012,0.0
541c,11-20,1,24.0,1103.519988,0.0
541c,21+,1,17.0,744.0800055,0.0
541e,0-2,0,40.0,1634.0200626,0.0
541e,0-2,1,56.0,2233.3100737,0.0
541e,11-20,0,14.0,680.120028,0.0
541e,11-20,1,20.0,745.8500305,0.0
541e,3-5,0,18.0,874.440036,0.0
541e,3-5,1,48.0,2109.420064,0.0
541e,6-10,0,30.0,1356.460046,0.0
541e,6-10,1,60.0,2724.540092,0.0
541x,11-20,0,10.0,528.35001,0.0
541x,11-20,1,184.0,11249.2999035,64.0
541x,21+,1,58.0,4895.300036,46.0
541x,3-5,1,16.0,518.240008,0.0
541x,6-10,0,13.0,293.54,0.0
541x,6-10,1,29.0,1303.429987,0.0
541x,na,1,11.0,222.1100005,0.0
542b,0-2,1,10.0,888.899995,10.0
542b,21+,0,24.0,1695.4799819999998,13.0
542b,21+,1,55.0,3977.690004,35.0
542b,3-5,1,12.0,907.340016,7.0
542b,6-10,1,20.0,1565.00002,15.0
542c,0-2,0,20.0,885.40003,0.0
542c,0-2,1,39.0,1730.150017,5.0
542c,11-20,0,47.0,2985.849981,23.0
542c,11-20,1,153.0,9461.10996,78.0
542c,3-5,0,36.0,1488.000048,0.0
542c,3-5,1,80.0,3928.169996,19.0
542c,6-10,0,66.0,4074.69998,38.0
542c,6-10,1,144.0,8511.319959,75.0
542x,0-2,0,32.0,1117.3500437,0.0
542x,0-2,1,60.0,3668.590043,31.0
542x,11-20,1,31.0,2036.990005,20.0
542x,21+,1,11.0,931.770013,11.0
542x,3-5,1,34.0,2467.120064,25.0
542x,6-10,1,19.0,1473.6299829999998,19.0
542x,na,1,39.0,867.2900188,0.0
543b,11-20,1,88.0,4859.099984,28.0
543b,21+,1,18.0,1482.010036,12.0
543c,0-2,1,16.0,450.999998,0.0
543c,11-20,0,18.0,286.980011,0.0
543c,11-20,1,60.0,2898.510006,5.0
543c,21+,0,73.0,3462.9700051,6.0
543c,21+,1,157.0,7139.5200032,6.0
543c,3-5,0,13.0,207.670008,0.0
543c,3-5,1,25.0,1058.249993,5.0
543c,6-10,0,19.0,357.010019,0.0
543c,6-10,1,38.0,1356.409991,6.0
543d,11-20,1,55.0,1719.9700309999998,0.0
543d,21+,1,49.0,2265.870035,5.0
543d,6-10,1,27.0,371.25,0.0
543x,11-20,1,105.0,8767.530045,82.0
543x,21+,1,66.0,5928.720075,66.0
543x,6-10,1,14.0,1205.8800219999998,14.0
544a,0-2,1,14.0,1215.879996,14.0
544a,21+,0,80.0,6749.670032,59.0
544a,21+,1,127.0,9927.110024,73.0
544a,3-5,1,10.0,947.999995,10.0
544c,3-5,0,10.0,88.64999485,0.0
544c,3-5,1,54.0,286.07999243,0.0
544x,0-2,0,11.0,402.750006,0.0
544x,0-2,1,89.0,5840.419994,31.0
544x,11-20,1,124.0,9942.610006,87.0
544x,21+,1,28.0,2543.060014,28.0
544x,3-5,1,34.0,2163.869977,12.0
544x,6-10,1,71.0,4853.620024,28.0
580a,0-2,1,48.0,3382.039978,12.0
580a,11-20,0,152.0,12292.409967,81.0
580a,11-20,1,703.0,56013.789487,341.0
580a,21+,0,333.0,25999.419937,171.0
580a,21+,1,688.0,54232.819752,349.0
580a,3-5,1,92.0,6739.119939,24.0
580a,6-10,0,20.0,1618.9599979999998,14.0
580a,6-10,1,126.0,9617.239879,51.0
580b,0-2,1,84.0,6452.469924,29.0
580b,11-20,0,41.0,3198.489963,23.0
580b,11-20,1,400.0,31751.269585,217.0
580b,21+,0,12.0,693.5999879999999,0.0
580b,21+,1,115.0,8677.8199,57.0
580b,3-5,1,139.0,10375.519882,44.0
580b,6-10,0,33.0,2245.459987,6.0
580b,6-10,1,296.0,22930.229694,145.0
580x,0-2,0,180.0,6983.0400276,9.0
580x,0-2,1,574.0,39516.4696455,215.0
580x,11-20,0,50.0,3813.499986,20.0
580x,11-20,1,296.0,23552.579736,163.0
580x,21+,1,31.0,2593.339984,21.0
580x,3-5,0,29.0,1891.839965,6.0
580x,3-5,1,259.0,18898.849707,103.0
580x,6-10,0,30.0,2203.559982,12.0
580x,6-10,1,241.0,18020.839718000003,108.0
580x,na,0,40.0,1059.0399699,0.0
580x,na,1,39.0,1170.759987,0.0
581a,0-2,0,36.0,2810.689971,21.0
581a,0-2,1,306.0,23874.519751,185.0
581a,11-20,0,47.0,4202.290008,39.0
581a,11-20,1,433.0,35961.199795,286.0
581a,21+,0,13.0,1116.429967,13.0
581a,21+,1,174.0,14242.980005,112.0
581a,3-5,0,51.0,4105.369975,33.0
581a,3-5,1,366.0,30176.199723,255.0
581a,6-10,0,120.0,9946.949956,83.0
581a,6-10,1,459.0,37984.239613,301.0
581b,0-2,0,11.0,514.57001,0.0
581b,0-2,1,75.0,2915.649981,0.0
581b,3-5,0,12.0,370.2000000000001,0.0
581b,3-5,1,51.0,1992.560001,0.0
581b,6-10,0,10.0,443.249995,0.0
581b,6-10,1,32.0,1528.400024,0.0
581c,0-2,0,112.0,10074.399664,112.0
581c,0-2,1,289.0,25616.429169,277.0
581c,11-20,0,414.0,36106.22876799999,350.0
581c,11-20,1,1016.0,88535.887438,856.0
581c,21+,0,673.0,57076.11831,519.0
581c,21+,1,1323.0,109479.54711,1000.0
581c,3-5,0,177.0,15798.269460999998,169.0
581c,3-5,1,399.0,35737.168897,389.0
581c,6-10,0,260.0,23110.519202,242.0
581c,6-10,1,565.0,50239.618414,527.0
581d,0-2,0,29.0,2615.5100580000003,29.0
581d,0-2,1,123.0,10758.099892,111.0
581d,11-20,0,49.0,4419.310098,49.0
581d,11-20,1,304.0,26573.449553,251.0
581d,21+,0,61.0,5431.310007,56.0
