grp,expband,fresh,n,ws,wh
55B,11-20,1,2412.0,198435.740527,1731.0
55B,21+,0,854.0,69883.1603326,575.0
55B,21+,1,1812.0,149780.520424,1300.0
55B,3-5,0,392.0,34811.560086,321.0
55B,3-5,1,1390.0,120032.430406,1129.0
55B,6-10,0,617.0,53464.550294,489.0
55B,6-10,1,1520.0,129441.96034,1181.0
55C,0-2,0,123.0,9146.819915,71.0
55C,0-2,1,1204.0,92937.299394,730.0
55C,11-20,0,932.0,73167.83960600001,508.0
55C,11-20,1,4113.0,326633.007507,2327.0
55C,21+,0,2180.0,166687.9392239,1169.0
55C,21+,1,4624.0,364153.7680538,2657.0
55C,3-5,0,276.0,22046.639848,179.0
55C,3-5,1,1493.0,119173.049106,965.0
55C,6-10,0,447.0,35542.449799,277.0
55C,6-10,1,1897.0,151541.128733,1162.0
55D,0-2,0,254.0,21402.460305,200.0
55D,0-2,1,2033.0,170886.351381,1580.0
55D,11-20,0,1397.0,113070.880712,908.0
55D,11-20,1,5788.0,470164.621868,4019.0
55D,21+,0,3177.0,246199.7209523,1925.0
55D,21+,1,7608.0,613561.4125496,5221.0
55D,3-5,0,464.0,39855.040478,372.0
55D,3-5,1,2217.0,185163.171077,1686.0
55D,6-10,0,738.0,63019.260569,584.0
55D,6-10,1,2778.0,231188.431003,2084.0
55E,0-2,0,671.0,59325.690632000005,565.0
55E,0-2,1,3065.0,266075.082367,2515.0
55E,11-20,0,3354.0,301711.882399,2823.0
55E,11-20,1,9101.0,798438.943434,7483.0
55E,21+,0,4610.0,393762.3917733,3538.0
55E,21+,1,9801.0,849080.0619956,7974.0
55E,3-5,0,1158.0,103766.6511309,1010.0
55E,3-5,1,3325.0,292620.54200300004,2808.0
55E,6-10,0,1592.0,145494.691349,1409.0
55E,6-10,1,4088.0,361622.1617927,3452.0
55E,na,0,20.0,1919.680004,20.0
55E,na,1,21.0,2012.730009,21.0
55F,0-2,0,105.0,8336.010051,69.0
55F,0-2,1,1223.0,99061.450744,886.0
55F,11-20,0,810.0,66431.429921,561.0
55F,11-20,1,3936.0,313688.470311,2623.0
55F,21+,0,1520.0,118337.4600239,935.0
55F,21+,1,3476.0,273265.160756,2252.0
55F,3-5,0,292.0,23519.390004,198.0
55F,3-5,1,1268.0,103065.980598,914.0
55F,6-10,0,377.0,31067.839998,260.0
55F,6-10,1,1591.0,130535.160307,1154.0
55G,0-2,0,91.0,8283.050115,78.0
55G,0-2,1,1028.0,86983.97079400001,799.0
55G,11-20,0,666.0,52749.3302249,446.0
55G,11-20,1,2737.0,219671.1303211,1914.0
55G,21+,0,646.0,40097.8301644,274.0
55G,21+,1,1676.0,111374.4401278,850.0
55G,3-5,0,239.0,21311.87026,199.0
55G,3-5,1,1357.0,116171.2108118,1087.0
55G,6-10,0,461.0,39025.9503738,364.0
55G,6-10,1,1934.0,164021.70069,1512.0
55G,na,0,726.0,59847.5102377,545.0
55G,na,1,1769.0,148517.930636,1344.0
55H,0-2,0,454.0,26782.5697343,114.0
55H,0-2,1,1620.0,106906.078895,535.0
55H,11-20,0,761.0,53240.2694715,276.0
55H,11-20,1,3683.0,266704.8775624,1606.0
55H,21+,0,612.0,40925.789713,188.0
55H,21+,1,2234.0,161536.4688235,994.0
55H,3-5,0,534.0,36323.9894226,194.0
55H,3-5,1,2319.0,165041.84835,1014.0
55H,6-10,0,841.0,59381.6293144,326.0
55H,6-10,1,3083.0,223812.1680217,1380.0
55I,0-2,0,343.0,20592.3401971,123.0
55I,0-2,1,1565.0,111800.640779,772.0
55I,11-20,0,1755.0,121129.7506076,758.0
55I,11-20,1,6446.0,478856.892316,3517.0
55I,21+,0,1122.0,70153.44015,357.0
55I,21+,1,2909.0,210194.640824,1517.0
55I,3-5,0,377.0,25588.1802685,171.0
55I,3-5,1,1898.0,141443.510839,1044.0
55I,6-10,0,783.0,55566.9704037,386.0
55I,6-10,1,2584.0,193436.930967,1441.0
55I,na,0,13.0,1038.380026,5.0
55I,na,1,14.0,1109.890028,5.0
55J,0-2,0,214.0,15372.170149,119.0
55J,0-2,1,974.0,77127.300672,616.0
55J,11-20,0,2805.0,229492.7916479,1949.0
55J,11-20,1,9355.0,750944.9625023,6350.0
55J,21+,0,1927.0,135850.6906416,879.0
55J,21+,1,6368.0,466617.720854,3402.0
55J,3-5,0,374.0,31003.9703045,275.0
55J,3-5,1,1274.0,104154.770667,898.0
55J,6-10,0,623.0,52032.0204802,444.0
55J,6-10,1,1914.0,154788.4206385,1320.0
55J,na,1,38.0,3092.059998,26.0
55K,0-2,0,17.0,811.750022,0.0
55K,0-2,1,139.0,9205.870033,61.0
55K,11-20,0,188.0,12913.7100315,72.0
55K,11-20,1,1479.0,102557.3099064,660.0
55K,21+,0,138.0,10796.389982,84.0
55K,21+,1,604.0,44327.589996,316.0
55K,3-5,0,28.0,1674.999991,5.0
55K,3-5,1,168.0,11913.140053,80.0
55K,6-10,0,44.0,2932.830009,12.0
55K,6-10,1,324.0,22402.030049,133.0
55L,0-2,0,57.0,3905.2300935,34.0
55L,0-2,1,248.0,18764.320178,135.0
55L,11-20,0,28.0,2048.2500330000003,14.0
55L,11-20,1,209.0,13072.3200073,92.0
55L,21+,0,185.0,11555.5000948,67.0
55L,21+,1,570.0,37611.2001118,256.0
55L,3-5,0,36.0,3017.260064,19.0
55L,3-5,1,155.0,11757.250085,76.0
55L,6-10,0,16.0,1105.4900225,11.0
55L,6-10,1,172.0,13243.810077,101.0
55Q,0-2,0,129.0,4706.4700603,8.0
55Q,0-2,1,389.0,18645.8000765,79.0
55Q,11-20,0,14.0,1024.83998,6.0
55Q,11-20,1,139.0,10277.709878,74.0
55Q,21+,0,21620.0,1364217.68360548,7499.0
55Q,21+,1,41324.0,2732834.16399813,17257.0
55Q,3-5,0,71.0,3577.300035,17.0
55Q,3-5,1,221.0,10550.4700676,37.0
55Q,6-10,0,45.0,2535.79999,5.0
55Q,6-10,1,214.0,13241.899886,59.0
55Q,na,0,909.0,58940.690145,318.0
55Q,na,1,1294.0,85522.3401819,529.0
55T,0-2,0,593.0,21179.8000792,38.0
55T,0-2,1,2233.0,101194.0700527,381.0
55T,11-20,0,1087.0,58006.55026758,284.0
55T,11-20,1,4288.0,235589.5702395,1302.0
55T,21+,0,134.0,8747.920017,61.0
55T,21+,1,389.0,24176.5400808,165.0
55T,3-5,0,730.0,30163.5400661,101.0
55T,3-5,1,2794.0,128928.7901463,563.0
55T,6-10,0,1469.0,65699.77028954,255.0
55T,6-10,1,4413.0,215990.63034146,1048.0
63Z,0-2,0,1206.0,33049.840327160004,31.0
63Z,0-2,1,3292.0,96846.9809591,114.0
63Z,11-20,0,4340.0,119861.0207009,193.0
63Z,11-20,1,8976.0,278151.32123715,584.0
63Z,21+,0,13481.0,342607.93100662,485.0
63Z,21+,1,18576.0,556750.40085866,1219.0
63Z,3-5,0,2094.0,59091.7704256,62.0
63Z,3-5,1,3592.0,105163.1008609,141.0
63Z,6-10,0,3081.0,87467.28074829001,117.0
63Z,6-10,1,6166.0,186670.71115565,302.0
63Z,na,0,4013.0,89347.59032241,107.0
63Z,na,1,4852.0,139593.95992302,224.0
64P,0-2,0,616.0,21676.6202419,45.0
64P,0-2,1,832.0,36860.8501955,145.0
64P,11-20,0,115.0,2980.3300184,6.0
64P,11-20,1,316.0,16916.690074,97.0
64P,3-5,0,29.0,878.8600157,0.0
64P,3-5,1,137.0,7468.250032,45.0
64P,6-10,0,59.0,2095.8900191,7.0
64P,6-10,1,219.0,11395.940044,58.0
65J,0-2,1,98.0,7076.520079999999,48.0
65J,11-20,0,173.0,9081.1200035,54.0
65J,11-20,1,802.0,57125.920224,396.0
65J,21+,0,616.0,31526.8701349,198.0
65J,21+,1,1132.0,76581.8803437,542.0
65J,3-5,0,21.0,1499.8700359999998,6.0
65J,3-5,1,154.0,11465.330175,75.0
65J,6-10,0,25.0,1621.10005,0.0
65J,6-10,1,209.0,15491.850175,101.0
65S,0-2,1,140.0,8746.510044,68.0
65S,11-20,0,89.0,4650.269982,29.0
65S,11-20,1,485.0,27705.930138,174.0
65S,21+,0,190.0,9690.5800376,57.0
65S,21+,1,507.0,30455.160124,195.0
65S,3-5,0,37.0,1894.680002,14.0
65S,3-5,1,234.0,14779.110115,112.0
65S,6-10,0,48.0,2235.490011,13.0
65S,6-10,1,234.0,13241.170036,88.0
65V,0-2,0,22.0,845.69,0.0
65V,0-2,1,201.0,9066.199996,17.0
65V,11-20,0,100.0,3892.29,0.0
65V,11-20,1,456.0,22888.179945,90.0
65V,21+,0,313.0,11659.4300085,6.0
65V,21+,1,629.0,29148.279968,74.0
65V,3-5,0,22.0,902.44,0.0
65V,3-5,1,221.0,10597.160023,32.0
65V,6-10,0,55.0,2256.1000000000004,0.0
65V,6-10,1,305.0,14288.230021,36.0
65V,na,0,190.0,7587.400000000001,0.0
65V,na,1,793.0,32663.029976,8.0
73B,0-2,0,1099.0,45573.9703519,55.0
73B,0-2,1,4742.0,197835.5518118,140.0
73B,11-20,0,4125.0,165178.70102504,345.0
73B,11-20,1,17001.0,683558.97180019,1182.0
73B,21+,0,9135.0,422351.34123443,1208.0
73B,21+,1,27201.0,1214668.60338116,2777.0
73B,3-5,0,1658.0,67464.4106463,73.0
73B,3-5,1,4683.0,187011.81139948,161.0
73B,6-10,0,2565.0,96080.29071384,131.0
73B,6-10,1,8435.0,332301.20149525,410.0
73B,na,0,3561.0,157040.28047250002,369.0
73B,na,1,11249.0,494884.9407537,910.0
73O,0-2,0,1475.0,44852.2596283,21.0
73O,0-2,1,7408.0,213038.8069666,55.0
73O,11-20,0,2483.0,89002.88967283,209.0
73O,11-20,1,14468.0,481719.5148256,820.0
73O,21+,0,16870.0,611348.96704022,1811.0
73O,21+,1,53316.0,1846715.65357433,4695.0
73O,3-5,0,1416.0,45062.7497249,34.0
73O,3-5,1,5997.0,177647.2975917,104.0
73O,6-10,0,2055.0,69257.87997968,75.0
73O,6-10,1,9338.0,297230.73737824,336.0
73O,na,0,21916.0,741804.18398924,1433.0
73O,na,1,87849.0,2795417.3974583,3755.0
73T,0-2,0,119.0,3537.0000824000003,0.0
73T,0-2,1,1165.0,33065.541018,8.0
73T,11-20,0,71.0,2295.080066,5.0
73T,11-20,1,351.0,10806.660288,6.0
73T,21+,0,1536.0,54167.4810972,141.0
73T,21+,1,3178.0,108146.1723412,218.0
73T,3-5,0,133.0,3694.740133,0.0
73T,3-5,1,885.0,25332.4808,14.0
73T,6-10,0,107.0,2972.460107,0.0
73T,6-10,1,608.0,17245.100499,5.0
73T,na,0,724.0,25616.6705441,81.0
73T,na,1,1167.0,38518.7308951,68.0
73X,11-20,0,35.0,850.3200109,0.0
73X,11-20,1,175.0,5650.7800385,0.0
73X,21+,0,1799.0,70643.1301803,201.0
73X,21+,1,4370.0,153643.9596616,341.0
73X,6-10,1,49.0,1803.830023,0.0
73X,na,0,1599.0,54224.6301731,114.0
73X,na,1,2593.0,82908.5896779,93.0
74P,0-2,0,13769.0,524982.6731370001,1233.0
74P,0-2,1,17052.0,648099.9734402,1241.0
74P,11-20,0,878.0,45042.94014608,195.0
74P,11-20,1,4202.0,204633.7099002,707.0
74P,21+,0,151.0,6438.3700479,8.0
74P,21+,1,638.0,32081.170067,105.0
74P,3-5,0,570.0,24652.2801497,62.0
74P,3-5,1,2205.0,98520.2303908,263.0
74P,6-10,0,642.0,30742.7601536,125.0
74P,6-10,1,3166.0,148527.4501204,449.0
75A,0-2,0,31.0,1827.260036,5.0
75A,0-2,1,399.0,23857.830198,74.0
75A,11-20,0,167.0,11886.690059,77.0
75A,11-20,1,912.0,63653.210402,366.0
75A,21+,0,299.0,20151.390037,111.0
75A,21+,1,642.0,43967.650248,231.0
75A,3-5,0,72.0,4137.70006,5.0
75A,3-5,1,427.0,26738.490172,97.0
75A,6-10,0,122.0,8175.010001,41.0
75A,6-10,1,765.0,50028.420248,219.0
75A,na,0,48.0,2572.000072,0.0
75A,na,1,491.0,26431.220215,11.0
75B,0-2,0,45.0,2383.930006,0.0
75B,0-2,1,1022.0,59040.069985,0.0
75B,11-20,0,174.0,10370.57003,12.0
75B,11-20,1,3060.0,183007.609806,188.0
75B,21+,0,994.0,58779.800092,86.0
75B,21+,1,2926.0,176701.06999900003,291.0
75B,3-5,0,54.0,3146.5800000000004,0.0
75B,3-5,1,998.0,57565.909899000006,0.0
75B,6-10,0,80.0,4741.040012,0.0
75B,6-10,1,1521.0,90171.399933,56.0
75B,na,0,16.0,797.6200000000001,0.0
75B,na,1,62.0,3612.74,0.0
75D,0-2,0,21.0,1069.950021,0.0
75D,0-2,1,742.0,37850.950727,0.0
75D,11-20,0,76.0,4098.360087,0.0
75D,11-20,1,1100.0,59565.501056,44.0
75D,21+,0,1843.0,103278.6513336,240.0
75D,21+,1,4220.0,237424.733182,508.0
75D,3-5,0,53.0,2718.770047,0.0
75D,3-5,1,761.0,38812.860748,0.0
75D,6-10,0,67.0,3558.500066,0.0
75D,6-10,1,886.0,45971.27089,6.0
75D,na,0,207.0,11994.690085,45.0
75D,na,1,226.0,11273.350182000002,8.0
75F,0-2,0,26.0,1205.52,0.0
75F,0-2,1,513.0,23353.110117,6.0
75F,11-20,0,250.0,11696.48009,20.0
75F,11-20,1,1717.0,82047.22022830001,143.0
75F,21+,0,1449.0,79789.7703179,340.0
75F,21+,1,4381.0,229504.9099716,824.0
75F,3-5,0,59.0,2609.030021,0.0
75F,3-5,1,469.0,21646.560113,11.0
75F,6-10,0,105.0,4785.920034,0.0
75F,6-10,1,684.0,31132.3101666,23.0
75F,na,0,416.0,23718.400048,97.0
75F,na,1,682.0,36221.8700002,138.0
75H,0-2,0,367.0,24561.440312,172.0
75H,0-2,1,4908.0,326674.37284,650.0
75H,11-20,0,875.0,59942.5397515,327.0
75H,11-20,1,5542.0,373774.808883,1829.0
75H,21+,0,1310.0,86217.6606149,488.0
75H,21+,1,3066.0,202215.6915388,1118.0
75H,3-5,0,477.0,34695.7201,177.0
75H,3-5,1,5255.0,348954.253641,666.0
75H,6-10,0,602.0,39858.109595,145.0
75H,6-10,1,6650.0,439575.262622,1019.0
75H,na,0,223.0,13928.989651,0.0
75H,na,1,2206.0,142329.485876,8.0
75HS,21+,0,233.0,12327.250181,0.0
75HS,21+,1,293.0,15330.670247,5.0
75HS,na,0,3899.0,207799.632734,52.0
75HS,na,1,18963.0,1015079.93672,145.0
75J,0-2,0,38.0,1776.220011,0.0
75J,0-2,1,453.0,22920.609815,5.0
75J,11-20,0,96.0,5649.399965999999,16.0
75J,11-20,1,1338.0,71841.39939199999,73.0
75J,21+,0,810.0,42319.940101,29.0
75J,21+,1,1281.0,68279.26948999999,93.0
75J,3-5,0,45.0,2207.530016,0.0
75J,3-5,1,387.0,19737.189779,0.0
75J,6-10,0,45.0,2272.529991,0.0
75J,6-10,1,519.0,27071.579645,5.0
75J,na,1,36.0,1932.489968,0.0
75L,0-2,0,169.0,6892.6099085000005,0.0
75L,0-2,1,1664.0,74462.1286062,58.0
75L,11-20,0,505.0,25906.81979,58.0
75L,11-20,1,3835.0,191471.607457,361.0
75L,21+,0,1243.0,59815.91929500001,113.0
75L,21+,1,3701.0,181142.11750500003,343.0
75L,3-5,0,239.0,10197.309802000002,0.0
75L,3-5,1,1813.0,84762.4385285,113.0
75L,6-10,0,320.0,14299.759776,12.0
75L,6-10,1,2578.0,124829.3180955,200.0
75L,na,0,100.0,3992.269914,0.0
75L,na,1,426.0,17910.05965,6.0
75M,0-2,0,43.0,1828.120031,0.0
75M,0-2,1,936.0,41524.910911,0.0
75M,11-20,0,106.0,4853.870108,0.0
75M,11-20,1,1512.0,71101.211387,41.0
75M,21+,0,836.0,38592.110643,22.0
75M,21+,1,2462.0,115771.172036,76.0
75M,3-5,0,47.0,2094.320047,0.0
75M,3-5,1,725.0,32250.240693,0.0
75M,6-10,0,41.0,1826.960041,0.0
75M,6-10,1,1136.0,51498.341078,13.0
75M,na,0,26.0,1158.560026,0.0
75M,na,1,180.0,8028.850154000001,0.0
75N,0-2,0,584.0,20511.239897,10.0
75N,0-2,1,11280.0,422208.7179137,6.0
75N,11-20,0,1573.0,67777.0097463,106.0
75N,11-20,1,15577.0,660004.4954789,670.0
75N,21+,0,2190.0,99645.5395647,236.0
75N,21+,1,5748.0,248717.1586965,395.0
75N,3-5,0,859.0,32191.7498242,0.0
75N,3-5,1,8614.0,326136.6477361,46.0
75N,6-10,0,1044.0,41106.9997663,31.0
75N,6-10,1,10399.0,411483.7566414,215.0
75N,na,0,241.0,8631.8998705,0.0
75N,na,1,1632.0,61633.6693452,17.0
75O,0-2,0,199.0,8342.600054,6.0
75O,0-2,1,1626.0,77210.9203272,170.0
75O,11-20,0,522.0,30199.6600344,132.0
75O,11-20,1,3997.0,223482.2194574,661.0
75O,21+,0,1286.0,72694.5597544,239.0
75O,21+,1,3591.0,208082.6292872,596.0
75O,3-5,0,219.0,8547.400028,0.0
75O,3-5,1,1935.0,92649.5499126,233.0
75O,6-10,0,356.0,16958.830106,49.0
75O,6-10,1,2772.0,138287.0998093,421.0
75O,na,0,206.0,9801.1899713,38.0
75O,na,1,254.0,8923.6799217,19.0
75P,0-2,0,387.0,19906.450165,33.0
75P,0-2,1,5584.0,305615.1830486,247.0
75P,11-20,0,1087.0,65633.610248,211.0
75P,11-20,1,11072.0,659274.9621806,1461.0
75P,21+,0,3971.0,247945.7008147,991.0
75P,21+,1,8976.0,545386.5813594,1593.0
75P,3-5,0,442.0,24121.370216,22.0
75P,3-5,1,6206.0,349464.5628942,385.0
75P,6-10,0,812.0,45883.9902786,90.0
75P,6-10,1,9684.0,560952.5028138,895.0
75P,na,0,38.0,1517.3400167,0.0
75P,na,1,39.0,2250.260013,5.0
75R,0-2,0,10.0,386.50002,0.0
75R,0-2,1,394.0,15228.100788,0.0
75R,11-20,0,38.0,1491.150061,0.0
75R,11-20,1,444.0,18045.020805,0.0
75R,21+,0,540.0,24041.980766,30.0
75R,21+,1,1112.0,48689.971315,53.0
75R,3-5,0,36.0,1391.400072,0.0
75R,3-5,1,441.0,17079.610838000004,0.0
75R,6-10,0,59.0,2280.350118,0.0
75R,6-10,1,542.0,21449.940998,0.0
75R,na,0,11.0,425.150022,0.0
75R,na,1,94.0,3664.530167,0.0
75SA,0-2,0,128.0,4806.619919,0.0
75SA,0-2,1,1942.0,73475.358876,6.0
75SA,11-20,0,370.0,16186.869891,14.0
75SA,11-20,1,3584.0,155805.048791,156.0
75SA,21+,0,1432.0,65850.13987300001,133.0
75SA,21+,1,3954.0,179247.909061,292.0
75SA,3-5,0,180.0,6806.739858,0.0
75SA,3-5,1,1831.0,71573.608874,34.0
75SA,6-10,0,299.0,11881.309834,0.0
75SA,6-10,1,2922.0,120034.018393,96.0
75SA,na,0,50.0,2038.049994,0.0
75SA,na,1,169.0,7381.279998,5.0
75SB,0-2,0,24.0,884.29,0.0
75SB,0-2,1,672.0,24955.869998,0.0
75SB,11-20,0,73.0,2702.240006,0.0
75SB,11-20,1,1059.0,43001.190075,17.0
75SB,21+,0,416.0,17758.129991,24.0
75SB,21+,1,1281.0,53981.869954,50.0
75SB,3-5,0,21.0,770.47,0.0
75SB,3-5,1,612.0,23118.399997,0.0
75SB,6-10,0,59.0,2179.8,0.0
75SB,6-10,1,928.0,36118.500008,11.0
75SB,na,0,22.0,817.42,0.0
75SB,na,1,116.0,4841.990021,5.0
75SD,0-2,0,101.0,3764.809943,0.0
75SD,0-2,1,1216.0,45564.669077,6.0
75SD,11-20,0,524.0,20234.39966,5.0
75SD,11-20,1,3798.0,155882.257832,115.0
75SD,21+,0,1984.0,79378.008862,75.0
75SD,21+,1,3153.0,128753.138338,114.0
75SD,3-5,0,96.0,3490.329925,0.0
75SD,3-5,1,1653.0,64824.438884,42.0
75SD,6-10,0,190.0,7326.289869,0.0
75SD,6-10,1,2628.0,106363.428396,86.0
75SD,na,0,81.0,2964.259938,0.0
75SD,na,1,254.0,10311.809864,6.0
75SP,0-2,0,11.0,407.0,0.0
75SP,0-2,1,489.0,18937.420016,0.0
75SP,11-20,0,56.0,2074.3,0.0
75SP,11-20,1,638.0,27758.470074,13.0
75SP,21+,0,671.0,28616.359939,28.0
75SP,21+,1,1669.0,75002.189968,93.0
75SP,3-5,0,27.0,1000.15,0.0
75SP,3-5,1,511.0,20814.400012,13.0
75SP,6-10,0,32.0,1186.53,0.0
75SP,6-10,1,656.0,27965.270053,30.0
75SP,na,0,18.0,455.6,0.0
75SP,na,1,47.0,1866.350016,0.0
75SX,0-2,0,46.0,1804.319972,0.0
75SX,0-2,1,926.0,38777.749423,19.0
75SX,11-20,0,74.0,2820.599919,0.0
75SX,11-20,1,602.0,26904.809722,28.0
75SX,21+,0,4862.0,223343.1887828,464.0
75SX,21+,1,15348.0,697374.8457207,1195.0
75SX,3-5,0,41.0,1604.459992,0.0
75SX,3-5,1,742.0,33324.489688,51.0
75SX,6-10,0,16.0,622.879985,0.0
75SX,6-10,1,458.0,20409.509697,17.0
75SX,na,0,93.0,3741.050063,0.0
75SX,na,1,150.0,6009.280014,0.0
75T,0-2,0,11.0,308.11,0.0
75T,0-2,1,159.0,4453.59,0.0
75T,11-20,0,134.0,3753.34,0.0
75T,11-20,1,771.0,23372.230069,0.0
75T,21+,0,447.0,14218.540071,21.0
75T,21+,1,1103.0,36126.21015,43.0
75T,3-5,0,30.0,840.3000000000001,0.0
75T,3-5,1,98.0,2744.98,0.0
75T,6-10,0,63.0,1764.63,0.0
75T,6-10,1,224.0,6272.630007,0.0
75T,na,0,59.0,1651.4400050000002,0.0
75T,na,1,87.0,2435.720005,0.0
75V,0-2,0,55.0,1865.59989,0.0
75V,0-2,1,716.0,24948.208563,12.0
75V,11-20,0,376.0,13315.759322000002,6.0
75V,11-20,1,1117.0,43768.618126,65.0
75V,21+,0,1432.0,55432.8477136,86.0
75V,21+,1,2107.0,85153.266729,170.0
75V,3-5,0,161.0,5430.419693000001,0.0
75V,3-5,1,597.0,21745.928912000003,25.0
75V,6-10,0,332.0,11888.589441,9.0
75V,6-10,1,825.0,31929.048616,56.0
75V,na,0,191.0,6478.719618,0.0
75V,na,1,497.0,16858.239006,0.0
75X,0-2,0,50.0,2690.600004,14.0
75X,0-2,1,541.0,33074.8702578,191.0
75X,11-20,0,351.0,16980.4700823,87.0
75X,11-20,1,1998.0,111939.3500632,609.0
75X,21+,0,161.0,6229.8799863,28.0
75X,21+,1,487.0,16953.2999651,33.0
75X,3-5,0,146.0,7251.4600732,27.0
75X,3-5,1,1042.0,62133.4703689,318.0
75X,6-10,0,272.0,13358.8800381,64.0
75X,6-10,1,1454.0,84244.1101636,433.0
75X,na,0,702.0,24154.3200916,44.0
75X,na,1,2539.0,90628.2796154,113.0
75Y,0-2,0,106.0,2853.859961,0.0
75Y,0-2,1,1964.0,58134.4991637,36.0
75Y,11-20,0,157.0,5443.249957,8.0
75Y,11-20,1,1235.0,42768.589585,73.0
75Y,21+,1,29.0,803.2199820000001,0.0
75Y,3-5,0,120.0,3621.609972,0.0
75Y,3-5,1,1682.0,53100.029436,49.0
75Y,6-10,0,169.0,6103.479943,9.0
75Y,6-10,1,1945.0,66317.0994332,105.0
83H,0-2,0,739.0,34456.6702478,137.0
83H,0-2,1,1813.0,100193.310487,441.0
83H,11-20,0,1451.0,84711.9203337,451.0
83H,11-20,1,4197.0,235554.99039564,1273.0
83H,21+,0,349.0,23084.4100457,146.0
83H,21+,1,1002.0,64994.6900546,448.0
83H,3-5,0,832.0,44794.0801705,206.0
83H,3-5,1,2004.0,118568.7504415,601.0
83H,6-10,0,1338.0,79503.4103572,466.0
83H,6-10,1,2981.0,173724.9003195,967.0
83H,na,0,91.0,3343.2500164000003,11.0
83H,na,1,168.0,5272.490012,5.0
83R,0-2,0,1131.0,30924.7402456,10.0
83R,0-2,1,2950.0,88011.3207296,65.0
83R,11-20,0,7274.0,264008.24199582,521.0
83R,11-20,1,20021.0,746668.35359667,1665.0
83R,21+,0,10824.0,416098.54237818,1113.0
83R,21+,1,25354.0,967077.71277063,2723.0
83R,3-5,0,2091.0,63089.8404437,47.0
83R,3-5,1,4311.0,137598.6711785,111.0
83R,6-10,0,4338.0,141903.17124883,189.0
83R,6-10,1,9782.0,342220.34247882,566.0
83R,na,0,4015.0,129071.03065445,273.0
83R,na,1,10329.0,334784.5707821,648.0
83T,0-2,0,1120.0,25893.18049738,0.0
83T,0-2,1,2994.0,68618.7913039,5.0
83T,11-20,0,3950.0,94593.82202441,45.0
83T,11-20,1,7504.0,188281.27326314,172.0
83T,21+,0,6049.0,169423.01207249,211.0
83T,21+,1,10056.0,296474.32294184,536.0
83T,3-5,0,2076.0,48092.66111798,13.0
83T,3-5,1,3769.0,87250.38129974999,21.0
83T,6-10,0,2965.0,65471.03157483,19.0
83T,6-10,1,5565.0,129971.35221676,60.0
83T,na,0,1964.0,51248.02050567,40.0
83T,na,1,3814.0,99847.64053462,53.0
83X,0-2,0,1081.0,39126.4702135,49.0
83X,0-2,1,3365.0,135351.9416829,198.0
83X,11-20,0,1171.0,45340.41021752,111.0
83X,11-20,1,2981.0,120246.84037514,300.0
83X,21+,0,11274.0,462481.28061668,1720.0
83X,21+,1,32257.0,1288403.24845869,3949.0
83X,3-5,0,2395.0,92034.5704908,125.0
83X,3-5,1,4651.0,187121.93175708,322.0
83X,6-10,0,1508.0,62634.8703924,131.0
83X,6-10,1,3084.0,129804.35077064,283.0
83X,na,0,7538.0,282560.35070351,1085.0
83X,na,1,12448.0,468178.65958294,1392.0
84P,0-2,0,1302.0,53692.0205786,138.0
84P,0-2,1,1785.0,86620.7205955,330.0
84P,11-20,0,371.0,21650.190178,108.0
84P,11-20,1,1121.0,66758.9602486,382.0
84P,21+,0,16.0,1229.260017,5.0
84P,21+,1,75.0,6139.41002,60.0
84P,3-5,0,318.0,15744.5601887,51.0
84P,3-5,1,595.0,33397.6701721,148.0
84P,6-10,0,357.0,17691.4201455,62.0
84P,6-10,1,1065.0,59696.7203013,299.0
85P,0-2,1,1611.0,51075.778407000005,0.0
85P,11-20,0,137.0,7785.829961,55.0
85P,11-20,1,4370.0,194342.7955538,1131.0
85P,21+,0,2464.0,154701.7703871,1222.0
85P,21+,1,7313.0,338417.55480744,1860.0
85P,3-5,1,1393.0,44485.078595,12.0
85P,6-10,0,79.0,2493.2399210000003,0.0
85P,6-10,1,3393.0,125825.2766587,374.0
85P,na,0,41.0,2175.580011,16.0
85P,na,1,106.0,4486.4899,23.0
85T,0-2,0,204.0,7887.3601785,22.0
85T,0-2,1,868.0,29370.160622,107.0
85T,11-20,0,609.0,27439.060182,68.0
85T,11-20,1,1846.0,86405.6207231,440.0
85T,21+,0,601.0,24798.70987,46.0
85T,21+,1,955.0,42616.8203301,121.0
85T,3-5,0,151.0,5818.660102,10.0
85T,3-5,1,685.0,20746.160415,63.0
85T,6-10,0,461.0,22709.240397,91.0
85T,6-10,1,1814.0,78192.06123686,308.0
85T,na,0,132.0,3368.9500165,0.0
85T,na,1,196.0,5484.24005074,0.0
93Z,0-2,1,24.0,721.569989,0.0
93Z,11-20,0,3049.0,118824.88076149,377.0
93Z,11-20,1,7500.0,306175.77130205,1032.0
93Z,21+,0,8620.0,361372.14145949,1357.0
93Z,21+,1,21103.0,896979.80174777,3380.0
93Z,3-5,0,28.0,849.9700156,0.0
93Z,3-5,1,63.0,2186.7300343,0.0
93Z,6-10,0,1596.0,51632.89046208,81.0
93Z,6-10,1,3472.0,122275.07095378,247.0
93Z,na,0,7235.0,210225.76055883,512.0
93Z,na,1,13847.0,398866.37025051,705.0
95Z,0-2,1,32.0,1441.180006,5.0
95Z,11-20,0,1112.0,45131.2201438,195.0
95Z,11-20,1,3184.0,144844.31996725,674.0
95Z,21+,0,1875.0,93637.5803485,560.0
