inr,expband,fresh,n,ws,wh
580x,21+,1,69.0,5699.999941,40.0
580x,3-5,0,68.0,4253.859923,9.0
580x,3-5,1,342.0,24829.429636,132.0
580x,6-10,0,63.0,4118.059924,13.0
580x,6-10,1,314.0,23705.729636,144.0
580x,na,0,78.0,1802.2599631,0.0
580x,na,1,47.0,1249.2999852,0.0
581a,0-2,0,64.0,4509.5699700000005,31.0
581a,0-2,1,336.0,25091.659748,169.0
581a,11-20,0,113.0,9719.689933,79.0
581a,11-20,1,553.0,44834.32974,331.0
581a,21+,0,26.0,2108.719961,21.0
581a,21+,1,211.0,17456.109964,136.0
581a,3-5,0,126.0,10013.319892,80.0
581a,3-5,1,367.0,29500.279764000003,238.0
581a,6-10,0,164.0,13557.81989,107.0
581a,6-10,1,501.0,40589.449608,301.0
581b,0-2,1,77.0,2963.909999,0.0
581b,3-5,0,24.0,982.949991,0.0
581b,3-5,1,60.0,2587.689997,0.0
581b,6-10,0,11.0,339.35,0.0
581b,6-10,1,53.0,2660.220023,6.0
581c,0-2,0,155.0,12875.949642,132.0
581c,0-2,1,263.0,22788.169292,238.0
581c,11-20,0,511.0,44712.068571,442.0
581c,11-20,1,1042.0,91396.65726,910.0
581c,21+,0,1071.0,90906.087514,839.0
581c,21+,1,1275.0,104325.827291,932.0
581c,3-5,0,188.0,16910.599436,188.0
581c,3-5,1,334.0,29809.089032,325.0
581c,6-10,0,365.0,32353.838902,341.0
581c,6-10,1,620.0,55038.978330000005,578.0
581d,0-2,0,20.0,1528.64004,14.0
581d,0-2,1,137.0,11162.15997,113.0
581d,11-20,0,69.0,6069.620078000001,64.0
581d,11-20,1,327.0,28504.289646,269.0
581d,21+,0,119.0,10658.179972,108.0
581d,21+,1,252.0,22164.039851,212.0
581d,3-5,0,55.0,4958.530070000001,55.0
581d,3-5,1,131.0,11689.860003000002,125.0
581d,6-10,0,92.0,8327.230086000001,92.0
581d,6-10,1,283.0,25198.249788,265.0
581e,0-2,1,29.0,1761.33999,12.0
581e,11-20,1,108.0,7013.350009,40.0
581e,21+,1,16.0,1285.789992,11.0
581e,3-5,1,24.0,1775.880012,12.0
581e,6-10,1,75.0,5241.249998,29.0
581x,0-2,0,2293.0,103655.38046475,442.0
581x,0-2,1,2453.0,153888.1895448,986.0
581x,11-20,0,366.0,28799.4896338,217.0
581x,11-20,1,1219.0,98389.0387634,830.0
581x,21+,0,143.0,12005.659836,116.0
581x,21+,1,267.0,22893.129543,203.0
581x,3-5,0,547.0,38406.0995006,268.0
581x,3-5,1,1401.0,109151.018648,899.0
581x,6-10,0,674.0,52324.5892636,384.0
581x,6-10,1,1711.0,136632.218259,1120.0
581x,na,0,50.0,2874.4299161,29.0
581x,na,1,83.0,4863.7298628,45.0
582a,0-2,0,33.0,2031.579965,9.0
582a,0-2,1,295.0,21088.039818,142.0
582a,11-20,0,553.0,41849.17966,250.0
582a,11-20,1,1630.0,126328.678702,816.0
582a,21+,0,2347.0,180781.709067,1237.0
582a,21+,1,3308.0,257008.9584293,1862.0
582a,3-5,0,111.0,8543.519921000001,67.0
582a,3-5,1,498.0,37328.489698,280.0
582a,6-10,0,213.0,16533.689838,123.0
582a,6-10,1,755.0,59999.309448,461.0
582b,0-2,0,370.0,18158.3399099,33.0
582b,0-2,1,1044.0,63683.339444,239.0
582b,11-20,0,882.0,57707.4994221,220.0
582b,11-20,1,2356.0,167343.1686933,946.0
582b,21+,0,5094.0,327654.96891652,1491.0
582b,21+,1,7236.0,477715.22871126,2626.0
582b,3-5,0,446.0,27936.289667,100.0
582b,3-5,1,1366.0,92249.599152,503.0
582b,6-10,0,888.0,59024.7293855,283.0
582b,6-10,1,2391.0,169384.4287107,985.0
582c,0-2,0,448.0,17820.98995154,26.0
582c,0-2,1,1003.0,50621.139908,159.0
582c,11-20,0,138.0,7747.479949,13.0
582c,11-20,1,291.0,17379.020024,46.0
582c,21+,0,161.0,9057.5700154,23.0
582c,21+,1,209.0,12537.0699295,43.0
582c,3-5,0,345.0,18136.419858,49.0
582c,3-5,1,833.0,47586.570009,175.0
582c,6-10,0,374.0,21909.779894,74.0
582c,6-10,1,761.0,45814.400017,182.0
582d,0-2,1,29.0,1313.7999685,0.0
582d,3-5,1,10.0,508.249985,0.0
582d,6-10,0,12.0,609.8999819999999,0.0
582d,6-10,1,29.0,1397.199951,0.0
582e,11-20,0,10.0,305.0000095,0.0
582f,0-2,0,134.0,4551.010077,0.0
582f,0-2,1,233.0,12993.790222999998,37.0
582f,11-20,1,26.0,1806.420031,11.0
582f,21+,0,92.0,4625.220008,10.0
582f,21+,1,73.0,4083.820007,18.0
582f,3-5,0,125.0,6568.560097,16.0
582f,3-5,1,264.0,17112.560238000002,104.0
582f,6-10,0,130.0,7312.150113,26.0
582f,6-10,1,274.0,17603.71008,97.0
582g,0-2,0,96.0,3714.9400121,7.0
582g,0-2,1,428.0,21543.12995126,70.0
582g,11-20,0,21.0,1399.399974,5.0
582g,11-20,1,92.0,5709.1300334,23.0
582g,3-5,0,96.0,4275.3499608,10.0
582g,3-5,1,400.0,22678.8899832,88.0
582g,6-10,0,142.0,6974.0299907,16.0
582g,6-10,1,481.0,27738.70999338,138.0
582x,0-2,0,1913.0,82119.7703471,215.0
582x,0-2,1,2666.0,138437.5800564,511.0
582x,11-20,0,1259.0,80745.8694834,307.0
582x,11-20,1,2648.0,177941.93932900002,925.0
582x,21+,0,495.0,34613.239832,171.0
582x,21+,1,1000.0,72382.149625,419.0
582x,3-5,0,467.0,28524.139877,112.0
582x,3-5,1,1188.0,74647.77967060001,354.0
582x,6-10,0,906.0,54361.8297289,203.0
582x,6-10,1,1783.0,116724.10961,587.0
582x,na,0,132.0,3305.3999254,0.0
582x,na,1,107.0,3566.4599342,6.0
589z,0-2,0,31.0,1425.740016,6.0
589z,0-2,1,31.0,1892.100001,10.0
589z,11-20,0,45.0,2297.9999584,12.0
589z,11-20,1,97.0,5685.249965,26.0
589z,3-5,1,10.0,577.99999,0.0
589z,6-10,0,12.0,854.349978,5.0
589z,6-10,1,41.0,2948.149985,17.0
589z,na,0,24.0,747.009969,0.0
589z,na,1,45.0,1304.6299694,0.0
620z,11-20,1,56.0,4434.769995,36.0
620z,6-10,1,13.0,1020.190019,7.0
620z,na,0,22.0,301.2100047,0.0
620z,na,1,11.0,151.6599974,0.0
621a,0-2,1,32.0,2247.450033,10.0
621a,11-20,0,61.0,3319.9400467,14.0
621a,11-20,1,437.0,28508.2201908,165.0
621a,21+,0,476.0,28519.8901506,188.0
621a,21+,1,1089.0,65143.390197,439.0
621a,3-5,1,28.0,2048.410015,14.0
621a,6-10,0,20.0,1285.77004,0.0
621a,6-10,1,66.0,4643.6800626,37.0
621b,11-20,0,111.0,3067.290053,0.0
621b,11-20,1,216.0,7674.7301103,21.0
621b,21+,0,700.0,26455.490173100003,114.0
621b,21+,1,1146.0,37620.5701937,153.0
621b,3-5,1,22.0,466.440001,0.0
621b,6-10,0,23.0,1253.04003,0.0
621b,6-10,1,22.0,823.6300125,0.0
621b,na,0,61.0,825.9700036,0.0
621b,na,1,51.0,696.6400025,0.0
621c,0-2,0,10.0,322.70000000000005,0.0
621c,0-2,1,17.0,534.39001,0.0
621c,3-5,0,22.0,539.75,0.0
621c,3-5,1,31.0,667.7600009,0.0
621c,6-10,0,28.0,638.82,0.0
621c,6-10,1,54.0,1196.2600017000002,0.0
621d,11-20,0,25.0,617.6500000000001,0.0
621d,11-20,1,64.0,1478.7799962,0.0
621e,0-2,1,53.0,2623.030024,5.0
621e,3-5,0,11.0,403.210006,0.0
621e,3-5,1,49.0,3060.099999,13.0
621e,6-10,0,16.0,791.9600170000001,0.0
621e,6-10,1,80.0,4756.470014,15.0
621f,0-2,0,16.0,604.7600110000001,0.0
621f,0-2,1,66.0,2234.340013,0.0
621f,11-20,0,52.0,2183.340039,0.0
621f,11-20,1,95.0,3335.2700315,0.0
621f,3-5,0,45.0,1529.5200185,0.0
621f,3-5,1,117.0,3782.530021000001,0.0
621f,6-10,0,51.0,1839.940038,0.0
621f,6-10,1,194.0,6859.350018000001,5.0
621x,0-2,0,278.0,8095.3200708,11.0
621x,0-2,1,259.0,12986.2201909,41.0
621x,11-20,0,76.0,2763.6500116,12.0
621x,11-20,1,247.0,13025.9800281,74.0
621x,21+,0,42.0,3320.590004,32.0
621x,21+,1,120.0,7318.4300457,48.0
621x,3-5,1,79.0,4593.9300675,19.0
621x,6-10,0,35.0,1331.6000255,0.0
621x,6-10,1,132.0,6944.1800286,23.0
621x,na,0,19.0,419.2899986,0.0
621x,na,1,29.0,761.8699966,0.0
622a,11-20,1,28.0,1646.800033,7.0
622a,21+,0,31.0,1919.220044,8.0
622a,21+,1,55.0,3252.790031,10.0
622b,11-20,0,14.0,329.35001400000004,0.0
622b,11-20,1,18.0,214.46,0.0
622b,21+,0,100.0,4492.459995,13.0
622b,21+,1,114.0,5199.1800025,21.0
622c,0-2,0,59.0,1224.4100280000002,0.0
622c,0-2,1,188.0,3784.720008,0.0
622c,11-20,0,95.0,1977.6899935,0.0
622c,11-20,1,248.0,6373.4699725,12.0
622c,3-5,0,49.0,933.360003,0.0
622c,3-5,1,127.0,2449.190001,0.0
622c,6-10,0,116.0,2392.06001,0.0
622c,6-10,1,221.0,4973.3599904,9.0
622x,0-2,0,106.0,3403.8400456000004,7.0
622x,0-2,1,79.0,2168.860027,0.0
622x,11-20,0,71.0,2088.9500230000003,5.0
622x,11-20,1,144.0,4137.6400435000005,5.0
622x,3-5,1,26.0,776.680022,0.0
622x,6-10,0,30.0,557.770003,0.0
622x,6-10,1,46.0,928.030007,0.0
622x,na,0,11.0,155.2100024,0.0
622x,na,1,15.0,206.3,0.0
623a,0-2,1,66.0,3865.410042,23.0
623a,11-20,0,25.0,818.600015,0.0
623a,11-20,1,195.0,9762.980061,47.0
623a,21+,0,142.0,8639.930048,54.0
623a,21+,1,361.0,18654.4200705,95.0
623a,3-5,0,11.0,495.440011,0.0
623a,3-5,1,82.0,4824.520041,34.0
623a,6-10,0,43.0,2143.820008,13.0
623a,6-10,1,158.0,9298.240079,60.0
623b,0-2,1,82.0,4504.470002999999,37.0
623b,11-20,0,34.0,1403.039996,12.0
623b,11-20,1,123.0,6192.839999,34.0
623b,21+,0,450.0,20617.490102,91.0
623b,21+,1,1122.0,50604.2502981,209.0
623b,3-5,0,20.0,665.490001,5.0
623b,3-5,1,58.0,2570.020008,18.0
623b,6-10,0,40.0,1477.520001,9.0
623b,6-10,1,168.0,7694.560034999999,48.0
623b,na,0,33.0,852.23001,0.0
623b,na,1,72.0,2103.8700227,0.0
623c,11-20,0,36.0,404.700008,0.0
623c,11-20,1,91.0,1376.01001384,0.0
623c,21+,0,12.0,15.6,0.0
623c,21+,1,18.0,164.05,0.0
623c,6-10,0,18.0,192.18,0.0
623c,6-10,1,25.0,291.350005,0.0
623x,0-2,0,111.0,3959.1600362,6.0
623x,0-2,1,232.0,13830.550092999998,93.0
623x,11-20,0,57.0,2933.669999,21.0
623x,11-20,1,313.0,17223.740041999998,111.0
623x,21+,0,35.0,2765.13998,27.0
623x,21+,1,105.0,6271.480049999999,51.0
623x,3-5,0,33.0,1604.799995,13.0
623x,3-5,1,135.0,8226.380051,55.0
623x,6-10,0,17.0,955.700005,6.0
623x,6-10,1,142.0,8108.11002,55.0
624z,21+,1,11.0,1033.670011,11.0
629z,0-2,1,13.0,804.3800209999999,7.0
629z,11-20,0,123.0,3326.6699894,7.0
629z,11-20,1,342.0,10630.059934,19.0
629z,21+,0,247.0,6890.720022,16.0
629z,21+,1,498.0,14354.92997046,22.0
629z,3-5,1,37.0,2242.050029,17.0
629z,6-10,1,115.0,4500.730038,18.0
629z,na,0,181.0,4254.0700265,0.0
629z,na,1,396.0,11701.3199461,14.0
640a,0-2,0,31.0,1157.4199950000002,0.0
640a,0-2,1,190.0,7793.8,0.0
640a,11-20,0,80.0,3281.6000000000004,0.0
640a,11-20,1,389.0,17126.649987,32.0
640a,21+,0,312.0,12270.0299958,0.0
640a,21+,1,624.0,25284.5999807,30.0
640a,3-5,0,24.0,984.48,0.0
640a,3-5,1,193.0,8256.080021,7.0
640a,6-10,0,59.0,2420.1800000000003,0.0
640a,6-10,1,280.0,12444.830028,21.0
640a,na,0,237.0,9847.930012,0.0
640a,na,1,886.0,36703.67998700001,14.0
640b,0-2,1,45.0,1335.15,0.0
640b,11-20,0,30.0,890.1,0.0
640b,11-20,1,113.0,3352.71,0.0
640b,na,1,77.0,2284.59,0.0
640x,0-2,0,222.0,8061.8700631,18.0
640x,0-2,1,271.0,9452.160013,7.0
640x,11-20,0,14.0,521.78,0.0
640x,11-20,1,113.0,6673.259943,42.0
640x,21+,0,67.0,3226.7500000000005,15.0
640x,21+,1,143.0,7414.009998,47.0
640x,3-5,0,48.0,1596.3100080000002,0.0
640x,3-5,1,183.0,6700.070001,14.0
640x,6-10,0,56.0,1678.559992,0.0
640x,6-10,1,192.0,7132.369992,11.0
720z,0-2,0,235.0,10221.7300987,27.0
720z,0-2,1,777.0,42687.13027,206.0
720z,11-20,0,198.0,13513.180091,92.0
720z,11-20,1,1152.0,78973.8300025,545.0
720z,21+,1,30.0,2169.200014,18.0
720z,3-5,0,121.0,6150.380078,24.0
720z,3-5,1,687.0,42848.1802738,264.0
720z,6-10,0,310.0,18236.9001361,101.0
720z,6-10,1,1276.0,77424.8001869,418.0
720z,na,0,232.0,6225.2699748,0.0
720z,na,1,438.0,12038.4099381,0.0
721a,0-2,0,130.0,7786.440007,5.0
721a,0-2,1,3813.0,250026.171852,64.0
721a,11-20,0,228.0,12682.2197916,0.0
721a,11-20,1,1498.0,87334.95898099999,31.0
721a,21+,0,313.0,15954.2399504,5.0
721a,21+,1,689.0,35950.250015,16.0
721a,3-5,0,260.0,16614.850055,0.0
721a,3-5,1,3599.0,236225.804016,81.0
721a,6-10,0,324.0,20330.289653,5.0
721a,6-10,1,4100.0,262363.923414,68.0
721a,na,1,46.0,2484.559951,0.0
721b,11-20,1,24.0,1574.399952,0.0
721b,3-5,0,26.0,1699.99998,0.0
721b,3-5,1,305.0,19868.629374,0.0
721b,6-10,0,37.0,2343.999936,0.0
721b,6-10,1,394.0,25427.029286,0.0
721b,na,0,315.0,19740.479469,0.0
721b,na,1,2298.0,148732.565546,6.0
721c,21+,0,53.0,2775.080053,0.0
721c,21+,1,33.0,1727.880033,0.0
721c,na,0,1236.0,66142.661048,7.0
721c,na,1,5359.0,285319.88485449995,23.0
721d,21+,0,33.0,1727.880033,0.0
721d,21+,1,36.0,1884.960036,0.0
721d,na,0,558.0,30144.700447,6.0
721d,na,1,2859.0,153024.262465,13.0
721e,na,0,193.0,10194.870165,0.0
721e,na,1,1056.0,56395.53094599999,0.0
721f,na,0,255.0,13495.090217,0.0
721f,na,1,1399.0,76148.821122,12.0
721g,21+,0,57.0,2984.520057,0.0
721g,21+,1,37.0,1937.320037,0.0
721g,na,0,2293.0,123855.941516,17.0
721g,na,1,4700.0,250603.5439016,41.0
721h,21+,0,13.0,680.6800129999999,0.0
721h,na,0,561.0,30694.600418,22.0
721h,na,1,1678.0,90156.68140899998,14.0
721i,na,0,293.0,15590.22023,0.0
721i,na,1,1148.0,60855.37110599999,0.0
721j,na,0,77.0,4031.720077,0.0
721j,na,1,331.0,17535.000301000004,0.0
721k,na,0,72.0,3769.920072,0.0
721k,na,1,506.0,26880.330469,0.0
721l,na,0,248.0,13208.540204,0.0
721l,na,1,594.0,31724.580452,5.0
721m,21+,0,136.0,7301.630096999999,0.0
721m,21+,1,60.0,3004.020054,0.0
721x,0-2,0,3851.0,165384.4914184,732.0
721x,0-2,1,3477.0,191072.0899015,836.0
721x,11-20,0,1231.0,84221.9897988,516.0
721x,11-20,1,5438.0,373997.5996518,2189.0
721x,21+,0,2076.0,136810.3611069,732.0
721x,21+,1,3286.0,219038.5714315,1333.0
721x,3-5,0,449.0,31805.900025,227.0
721x,3-5,1,2195.0,148101.459815,784.0
721x,6-10,0,699.0,47375.2800629,304.0
721x,6-10,1,3179.0,212383.389384,1076.0
721x,na,0,122.0,3916.5499988,0.0
721x,na,1,178.0,5978.5399018,0.0
723a,0-2,0,954.0,33302.2698916,8.0
723a,0-2,1,11674.0,435049.917731,5.0
723a,11-20,0,2162.0,92941.3796753,163.0
723a,11-20,1,15841.0,671040.7357872999,705.0
723a,21+,0,3570.0,158754.0191775,346.0
723a,21+,1,7419.0,320718.32851110003,468.0
723a,3-5,0,1250.0,46876.569813,5.0
723a,3-5,1,8881.0,336687.427734,53.0
723a,6-10,0,1430.0,55557.7298517,37.0
723a,6-10,1,10140.0,400063.7969843,199.0
723a,na,0,413.0,15144.5798083,7.0
723a,na,1,1804.0,68144.3893848,16.0
723b,0-2,0,54.0,2018.749986,0.0
723b,0-2,1,477.0,18328.439148,0.0
723b,11-20,0,53.0,2247.64995,0.0
723b,11-20,1,774.0,34313.43899,52.0
723b,3-5,0,42.0,1580.3199719999998,0.0
723b,3-5,1,486.0,19358.549183,7.0
723b,6-10,0,41.0,1554.989952,0.0
723b,6-10,1,769.0,32125.868858,28.0
723c,0-2,0,22.0,805.9000139999999,0.0
723c,0-2,1,608.0,22200.98047,0.0
723c,11-20,0,147.0,6165.090066,0.0
723c,11-20,1,1271.0,55217.220471,51.0
723c,21+,0,622.0,27000.910213,38.0
723c,21+,1,1154.0,51301.180362,68.0
723c,3-5,0,56.0,2039.760048,0.0
723c,3-5,1,597.0,22693.160392,8.0
723c,6-10,0,73.0,2658.570063,0.0
723c,6-10,1,765.0,30866.670449,18.0
723c,na,0,13.0,471.770013,0.0
723c,na,1,31.0,1354.740033,0.0
723d,0-2,0,34.0,1280.729979,0.0
723d,0-2,1,627.0,23805.189433,0.0
723d,11-20,0,131.0,5381.539946,0.0
723d,11-20,1,1347.0,59762.749388,62.0
723d,21+,0,818.0,35899.75971,55.0
723d,21+,1,1454.0,65055.579455,92.0
723d,3-5,0,37.0,1398.099971,0.0
723d,3-5,1,554.0,21273.239521,0.0
723d,6-10,0,69.0,2604.36995,0.0
723d,6-10,1,734.0,30677.459468,33.0
723d,na,0,15.0,563.419993,0.0
723d,na,1,79.0,3198.469963,0.0
723e,0-2,0,24.0,899.279988,0.0
723e,0-2,1,395.0,14882.489632,0.0
723e,11-20,0,98.0,3853.059941,0.0
723e,11-20,1,739.0,30771.499512,23.0
723e,21+,0,610.0,25962.229619,28.0
723e,21+,1,1071.0,46523.499396,53.0
723e,3-5,0,40.0,1505.039967,0.0
723e,3-5,1,328.0,12354.479702,0.0
723e,6-10,0,77.0,2896.469938,0.0
723e,6-10,1,638.0,25563.559544000003,10.0
723e,na,0,38.0,1430.579967,0.0
723e,na,1,11.0,414.809989,0.0
723f,0-2,1,100.0,3864.839976,0.0
723f,11-20,1,82.0,3674.890006,5.0
723f,21+,1,22.0,860.429993,0.0
723f,3-5,1,94.0,3928.259993,0.0
723f,6-10,1,89.0,3634.999982,0.0
723g,0-2,1,68.0,2608.469987,0.0
723g,3-5,1,91.0,3482.489984,0.0
723g,6-10,1,42.0,1605.029993,0.0
723h,0-2,0,123.0,4526.439944,0.0
723h,0-2,1,1207.0,44974.739072,5.0
723h,11-20,0,678.0,26879.589586,17.0
723h,11-20,1,4082.0,167019.037682,128.0
723h,21+,0,2953.0,118097.628209,105.0
723h,21+,1,3265.0,131103.5182406,104.0
723h,3-5,0,146.0,5501.059918,0.0
723h,3-5,1,1519.0,59494.76900100001,37.0
723h,6-10,0,232.0,8496.859822,0.0
723h,6-10,1,2601.0,104920.758446,88.0
723h,na,0,142.0,5236.549891000001,0.0
723h,na,1,200.0,8223.739909,6.0
723i,0-2,0,44.0,1630.8,0.0
723i,0-2,1,775.0,28947.650016,0.0
723i,11-20,0,113.0,4224.829994000001,0.0
723i,11-20,1,1184.0,48173.61006,18.0
723i,21+,0,657.0,27249.519983,27.0
723i,21+,1,1265.0,52525.69994400001,39.0
723i,3-5,0,36.0,1318.98,0.0
723i,3-5,1,649.0,24365.119982000004,0.0
723i,6-10,0,74.0,2736.37,0.0
723i,6-10,1,989.0,38638.350042000005,14.0
723i,na,0,33.0,1223.64,0.0
723i,na,1,100.0,3966.150016,0.0
723j,0-2,1,105.0,4588.5999360000005,0.0
723j,11-20,0,30.0,1191.379977,0.0
723j,11-20,1,215.0,9773.599913,6.0
723j,21+,0,56.0,2455.379981,0.0
723j,21+,1,126.0,5446.799917,6.0
723j,3-5,1,97.0,4218.179941,0.0
723j,6-10,0,11.0,444.989994,0.0
723j,6-10,1,184.0,8588.729929000001,8.0
723k,0-2,0,21.0,779.99,0.0
723k,0-2,1,496.0,19011.499988,0.0
723k,11-20,0,84.0,3427.00002,0.0
723k,11-20,1,752.0,33109.230069000005,34.0
723k,21+,0,1078.0,45721.439899000005,44.0
723k,21+,1,1468.0,65797.09998,84.0
723k,3-5,0,26.0,963.84,0.0
723k,3-5,1,553.0,22276.180018,10.0
723k,6-10,0,33.0,1222.61,0.0
723k,6-10,1,743.0,32257.270027,39.0
723k,na,0,31.0,853.5899999999999,0.0
723k,na,1,42.0,1639.970012,0.0
723l,0-2,1,229.0,8883.839748,0.0
723l,11-20,0,58.0,2142.4199280000003,0.0
723l,11-20,1,253.0,10942.029752,12.0
723l,21+,0,27.0,1117.299969,0.0
723l,21+,1,32.0,1336.289978,0.0
723l,3-5,0,10.0,372.3,0.0
723l,3-5,1,255.0,11207.429765,17.0
723l,6-10,0,12.0,444.40999,0.0
723l,6-10,1,207.0,8831.219799,6.0
723m,0-2,0,26.0,1009.349993,0.0
723m,0-2,1,456.0,18707.989781,0.0
723m,21+,0,6996.0,315774.1279764,630.0
723m,21+,1,13650.0,619850.7966581,1111.0
723m,3-5,0,28.0,1097.319992,0.0
723m,3-5,1,404.0,16964.079803,0.0
723m,6-10,1,104.0,4897.84,10.0
723m,na,0,140.0,5508.180073,0.0
723m,na,1,98.0,3953.160009,0.0
723n,0-2,0,52.0,2192.510035,0.0
723n,0-2,1,928.0,41109.790895,0.0
723n,11-20,0,155.0,6787.890138,0.0
723n,11-20,1,1641.0,76782.971531,31.0
723n,21+,0,1391.0,64454.791043000005,49.0
723n,21+,1,2355.0,109553.761856,69.0
723n,3-5,0,87.0,3810.750078,0.0
723n,3-5,1,862.0,38122.780808,0.0
723n,6-10,0,77.0,3387.1400710000003,0.0
723n,6-10,1,1102.0,50223.401074,15.0
723n,na,0,52.0,2273.140046,0.0
723n,na,1,193.0,8570.060166000001,0.0
723o,11-20,0,27.0,671.499983,0.0
723o,11-20,1,269.0,8825.239925,8.0
723o,6-10,1,90.0,2718.139963,0.0
723p,0-2,0,54.0,1013.039988,0.0
723p,0-2,1,775.0,16006.6398015,0.0
723p,11-20,0,19.0,412.599992,0.0
723p,11-20,1,147.0,3472.569973,0.0
723p,3-5,0,32.0,459.9100015,0.0
723p,3-5,1,370.0,7681.5899425,0.0
723p,6-10,0,24.0,675.8299890000001,0.0
723p,6-10,1,303.0,6643.4199613,11.0
723q,0-2,1,349.0,9608.029846,0.0
723q,11-20,0,63.0,1706.5999780000002,0.0
723q,11-20,1,437.0,13183.999896,11.0
723q,21+,1,16.0,356.29999300000003,0.0
723q,3-5,0,44.0,1260.139996,0.0
723q,3-5,1,336.0,9429.5799422,0.0
723q,6-10,0,44.0,1284.479985,0.0
723q,6-10,1,449.0,13595.5099002,14.0
723r,0-2,0,23.0,693.219977,0.0
723r,0-2,1,596.0,17192.519505,0.0
723r,11-20,0,71.0,2443.549934,5.0
723r,11-20,1,399.0,13543.389699,21.0
723r,3-5,0,21.0,632.939979,0.0
723r,3-5,1,475.0,14540.039634,9.0
723r,6-10,0,57.0,1630.019949,0.0
723r,6-10,1,576.0,18884.00956,31.0
723t,0-2,0,29.0,919.099978,0.0
723t,0-2,1,884.0,30982.069526,11.0
723t,11-20,0,23.0,939.890007,0.0
723t,11-20,1,230.0,8948.239951,11.0
723t,3-5,0,17.0,595.659993,0.0
723t,3-5,1,458.0,17376.779837000002,12.0
723t,6-10,0,24.0,948.510002,0.0
723t,6-10,1,410.0,15927.019824,13.0
723u,0-2,0,14.0,421.959986,0.0
723u,0-2,1,171.0,5034.159947,0.0
723u,11-20,1,79.0,2819.34999,5.0
723u,3-5,0,11.0,331.539989,0.0
723u,3-5,1,95.0,2643.099977,0.0
723u,6-10,0,20.0,727.6000039999999,0.0
723u,6-10,1,190.0,5917.360037,0.0
723x,0-2,0,4878.0,167687.8708291,295.0
723x,0-2,1,6828.0,198684.579232,265.0
723x,11-20,0,496.0,27108.2699698,154.0
723x,11-20,1,1922.0,91108.9895026,430.0
723x,21+,0,125.0,7596.5600488,55.0
723x,21+,1,230.0,8661.2999542,34.0
723x,3-5,0,260.0,9538.8100364,21.0
723x,3-5,1,1371.0,59246.4796631,209.0
723x,6-10,0,315.0,13745.8299685,58.0
723x,6-10,1,1939.0,91990.6892659,384.0
723x,na,0,84.0,1864.6399842,0.0
723x,na,1,171.0,4873.8699642,0.0
724a,0-2,0,91.0,3056.019833,0.0
724a,0-2,1,651.0,22051.218713,0.0
724a,11-20,0,498.0,17378.379089,0.0
724a,11-20,1,840.0,31062.818589,24.0
724a,21+,0,1909.0,73920.806923,103.0
724a,21+,1,1327.0,51464.69798,70.0
724a,3-5,0,219.0,7397.779577,0.0
724a,3-5,1,543.0,19067.839,8.0
724a,6-10,0,418.0,14611.679292,7.0
724a,6-10,1,765.0,27858.678694,20.0
724a,na,0,311.0,10502.84942,0.0
724a,na,1,537.0,18422.15895,0.0
724b,21+,0,11.0,373.119978,0.0
724b,na,0,82.0,2781.439836,0.0
724b,na,1,249.0,9131.519575,0.0
724c,21+,0,16.0,542.719968,0.0
724c,na,0,125.0,4517.799775,5.0
724c,na,1,406.0,15023.919288,5.0
724d,0-2,0,21.0,597.71,0.0
724d,0-2,1,169.0,4733.6900000000005,0.0
724d,11-20,0,214.0,6031.120009,0.0
724d,11-20,1,628.0,19915.19006,16.0
724d,21+,0,706.0,21880.680068,25.0
724d,21+,1,975.0,31600.490069000003,33.0
724d,3-5,0,38.0,1064.38,0.0
724d,3-5,1,99.0,2772.99,0.0
724d,6-10,0,76.0,2128.76,0.0
724d,6-10,1,140.0,3921.4,0.0
724d,na,0,73.0,2043.580005,0.0
724d,na,1,70.0,1960.7,0.0
724e,0-2,0,282.0,9213.7701498,6.0
724e,0-2,1,1235.0,36077.77107,15.0
724e,11-20,0,95.0,2639.100095,0.0
724e,11-20,1,351.0,10539.310308,13.0
724e,3-5,0,305.0,9317.320273,7.0
724e,3-5,1,1199.0,35205.241064999995,22.0
724e,6-10,0,183.0,5083.740183,0.0
724e,6-10,1,858.0,24573.600784,7.0
724f,0-2,0,10.0,469.3,0.0
724f,0-2,1,20.0,938.6,0.0
724f,11-20,0,141.0,6624.170023,0.0
724f,11-20,1,166.0,7732.700035,20.0
724f,21+,0,31.0,1454.83,0.0
724f,21+,1,28.0,1314.04,0.0
724f,3-5,0,24.0,1126.32,0.0
724f,3-5,1,19.0,891.67,0.0
724f,6-10,0,76.0,3451.780006,0.0
724f,6-10,1,64.0,2755.280026,0.0
724x,0-2,0,716.0,27265.6402219,66.0
724x,0-2,1,643.0,21683.6401007,26.0
724x,11-20,0,160.0,5390.149986,5.0
724x,11-20,1,529.0,21319.309884,79.0
724x,21+,0,117.0,5547.8199293,31.0
724x,21+,1,164.0,8695.909919,60.0
724x,3-5,0,89.0,2685.619986,0.0
724x,3-5,1,266.0,9094.809931,24.0
724x,6-10,0,162.0,5554.860021,11.0
724x,6-10,1,517.0,18177.609915,43.0
724x,na,0,86.0,2539.8800459,0.0
724x,na,1,109.0,3617.54006,0.0
725a,0-2,0,39.0,1998.270048,0.0
725a,0-2,1,100.0,5331.0001,0.0
725a,11-20,0,218.0,11621.790229,0.0
