ssyk4,year_month,n_ads,n_vacancies
1340,2022-04,19,19
1340,2022-05,10,10
1340,2022-06,19,19
1340,2022-07,15,16
1340,2022-08,12,12
1340,2022-09,20,22
1340,2022-10,27,29
1340,2022-11,22,24
1340,2022-12,31,31
1340,2023-01,27,27
1340,2023-02,26,26
1340,2023-03,21,21
1340,2023-04,11,11
1340,2023-05,21,21
1340,2023-06,17,17
1340,2023-07,14,14
1340,2023-08,8,8
1340,2023-09,11,11
1340,2023-10,20,21
1340,2023-11,16,16
1340,2023-12,29,29
1340,2024-01,22,22
1340,2024-02,16,16
1340,2024-03,27,27
1340,2024-04,21,21
1340,2024-05,15,15
1340,2024-06,8,8
1340,2024-07,19,19
1340,2024-08,15,15
1340,2024-09,16,16
1340,2024-10,19,21
1340,2024-11,17,17
1340,2024-12,26,26
1340,2025-01,20,21
1340,2025-02,15,15
1340,2025-03,23,23
1340,2025-04,16,16
1340,2025-05,17,17
1340,2025-06,17,17
1340,2025-07,16,16
1340,2025-08,15,15
1340,2025-09,20,21
1340,2025-10,16,17
1340,2025-11,14,14
1340,2025-12,19,19
1340,2026-01,2,2
1340,2026-02,11,11
1350,2020-01,39,39
1350,2020-02,43,45
1350,2020-03,44,46
1350,2020-04,30,30
1350,2020-05,23,24
1350,2020-06,19,20
1350,2020-07,20,20
1350,2020-08,15,15
1350,2020-09,27,30
1350,2020-10,54,73
1350,2020-11,32,32
1350,2020-12,37,42
1350,2021-01,11,11
1350,2021-02,22,22
1350,2021-03,31,40
1350,2021-04,29,30
1350,2021-05,47,48
1350,2021-06,36,36
1350,2021-07,13,13
1350,2021-08,24,24
1350,2021-09,46,47
1350,2021-10,42,42
1350,2021-11,30,31
1350,2021-12,67,69
1350,2022-01,43,43
1350,2022-02,42,42
1350,2022-03,74,74
1350,2022-04,43,43
1350,2022-05,47,47
1350,2022-06,45,45
1350,2022-07,27,27
1350,2022-08,28,28
1350,2022-09,61,61
1350,2022-10,51,51
1350,2022-11,45,45
1350,2022-12,45,45
1350,2023-01,42,42
1350,2023-02,35,35
1350,2023-03,52,52
1350,2023-04,26,26
1350,2023-05,52,53
1350,2023-06,46,48
1350,2023-07,32,32
1350,2023-08,27,27
1350,2023-09,43,44
1350,2023-10,44,44
1350,2023-11,46,48
1350,2023-12,33,35
1350,2024-01,29,29
1350,2024-02,33,39
1350,2024-03,38,38
1350,2024-04,31,31
1350,2024-05,33,34
1350,2024-06,27,27
1350,2024-07,16,16
1350,2024-08,35,35
1350,2024-09,48,48
1350,2024-10,56,56
1350,2024-11,53,53
1350,2024-12,64,65
1350,2025-01,41,42
1350,2025-02,51,90
1350,2025-03,40,42
1350,2025-04,52,52
1350,2025-05,33,33
1350,2025-06,44,44
1350,2025-07,35,35
1350,2025-08,23,23
1350,2025-09,41,41
1350,2025-10,62,62
1350,2025-11,46,46
1350,2025-12,43,43
1350,2026-01,4,4
1350,2026-02,22,22
1360,2020-01,91,94
1360,2020-02,119,122
1360,2020-03,125,135
1360,2020-04,94,101
1360,2020-05,72,77
1360,2020-06,87,90
1360,2020-07,54,59
1360,2020-08,45,54
1360,2020-09,73,82
1360,2020-10,90,98
1360,2020-11,85,87
1360,2020-12,64,69
1360,2021-01,72,74
1360,2021-02,72,74
1360,2021-03,104,113
1360,2021-04,113,120
1360,2021-05,102,104
1360,2021-06,121,136
1360,2021-07,118,121
1360,2021-08,74,77
1360,2021-09,127,131
1360,2021-10,106,108
1360,2021-11,124,128
1360,2021-12,184,198
1360,2022-01,165,191
1360,2022-02,153,173
1360,2022-03,179,200
1360,2022-04,166,191
1360,2022-05,152,162
1360,2022-06,147,167
1360,2022-07,98,100
1360,2022-08,116,117
1360,2022-09,125,129
1360,2022-10,127,128
1360,2022-11,145,150
1360,2022-12,168,174
1360,2023-01,131,136
1360,2023-02,111,122
1360,2023-03,214,226
1360,2023-04,89,91
1360,2023-05,119,122
1360,2023-06,128,138
1360,2023-07,74,80
1360,2023-08,109,115
1360,2023-09,107,107
1360,2023-10,97,99
1360,2023-11,106,109
1360,2023-12,92,94
1360,2024-01,105,115
1360,2024-02,125,129
1360,2024-03,118,134
1360,2024-04,127,137
1360,2024-05,136,137
1360,2024-06,127,130
1360,2024-07,81,82
1360,2024-08,68,68
1360,2024-09,96,99
1360,2024-10,117,121
1360,2024-11,131,132
1360,2024-12,94,100
1360,2025-01,90,93
1360,2025-02,115,145
1360,2025-03,103,103
1360,2025-04,120,140
1360,2025-05,104,112
1360,2025-06,94,96
1360,2025-07,109,114
1360,2025-08,75,79
1360,2025-09,125,144
1360,2025-10,115,124
1360,2025-11,119,129
1360,2025-12,123,144
1360,2026-01,38,39
1360,2026-02,92,95
1370,2020-01,123,123
1370,2020-02,115,116
1370,2020-03,127,130
1370,2020-04,81,85
1370,2020-05,59,61
1370,2020-06,79,79
1370,2020-07,51,52
1370,2020-08,66,67
1370,2020-09,100,101
1370,2020-10,109,110
1370,2020-11,95,99
1370,2020-12,107,112
1370,2021-01,113,113
1370,2021-02,145,148
1370,2021-03,162,177
1370,2021-04,145,156
1370,2021-05,152,162
1370,2021-06,163,166
1370,2021-07,142,142
1370,2021-08,137,140
1370,2021-09,161,192
1370,2021-10,176,179
1370,2021-11,200,202
1370,2021-12,236,240
1370,2022-01,224,228
1370,2022-02,263,291
1370,2022-03,279,282
1370,2022-04,192,194
1370,2022-05,230,252
1370,2022-06,213,222
1370,2022-07,179,187
1370,2022-08,180,183
1370,2022-09,250,259
1370,2022-10,235,251
1370,2022-11,242,244
1370,2022-12,250,254
1370,2023-01,202,207
1370,2023-02,237,256
1370,2023-03,258,261
1370,2023-04,214,245
1370,2023-05,235,240
1370,2023-06,216,223
1370,2023-07,227,271
1370,2023-08,232,237
1370,2023-09,229,281
1370,2023-10,232,252
1370,2023-11,245,258
1370,2023-12,303,310
1370,2024-01,236,249
1370,2024-02,276,279
1370,2024-03,249,256
1370,2024-04,212,224
1370,2024-05,203,232
1370,2024-06,172,184
1370,2024-07,137,142
1370,2024-08,147,155
1370,2024-09,192,200
1370,2024-10,199,202
1370,2024-11,261,272
1370,2024-12,203,209
1370,2025-01,200,212
1370,2025-02,187,190
1370,2025-03,182,190
1370,2025-04,218,256
1370,2025-05,191,192
1370,2025-06,163,166
1370,2025-07,130,134
1370,2025-08,135,147
1370,2025-09,161,194
1370,2025-10,185,190
1370,2025-11,154,158
1370,2025-12,161,166
1370,2026-01,30,30
1370,2026-02,100,103
1380,2020-01,12,12
1380,2020-02,2,2
1380,2020-03,4,6
1380,2020-04,3,3
1380,2020-05,2,3
1380,2020-06,6,6
1380,2020-07,2,2
1380,2020-08,3,5
1380,2020-09,3,3
1380,2020-10,6,6
1380,2020-11,7,9
1380,2020-12,12,13
1380,2021-01,4,4
1380,2021-02,6,6
1380,2021-03,5,5
1380,2021-04,9,9
1380,2021-05,1,1
1380,2021-08,5,8
1380,2021-09,5,5
1380,2021-10,1,1
1380,2021-11,9,10
1380,2021-12,3,3
1380,2022-01,3,3
1380,2022-02,8,11
1380,2022-03,12,12
1380,2022-04,8,10
1380,2022-05,3,3
1380,2022-06,6,10
1380,2022-07,1,1
1380,2022-08,2,2
1380,2022-09,2,2
1380,2022-10,16,18
1380,2022-11,7,7
1380,2022-12,8,10
1380,2023-01,5,5
1380,2023-02,3,3
1380,2023-03,2,2
1380,2023-04,1,1
1380,2023-05,8,8
1380,2023-06,8,8
1380,2023-07,9,20
1380,2023-08,7,7
1380,2023-09,15,23
1380,2023-10,6,6
1380,2023-11,17,17
1380,2023-12,6,6
1380,2024-01,6,6
1380,2024-02,11,11
1380,2024-03,7,7
1380,2024-04,5,5
1380,2024-05,2,2
1380,2024-06,1,1
1380,2024-07,5,5
1380,2024-08,17,17
1380,2024-09,8,8
1380,2024-10,6,6
1380,2024-11,5,5
1380,2024-12,6,6
1380,2025-01,8,8
1380,2025-02,8,13
1380,2025-03,6,6
1380,2025-04,10,10
1380,2025-05,5,5
1380,2025-06,7,7
1380,2025-07,4,4
1380,2025-08,9,9
1380,2025-09,8,8
1380,2025-10,6,6
1380,2025-11,4,4
1380,2025-12,4,4
1380,2026-02,4,13
1410,2020-01,130,135
1410,2020-02,186,195
1410,2020-03,180,188
1410,2020-04,205,218
1410,2020-05,182,195
1410,2020-06,142,148
1410,2020-07,70,70
1410,2020-08,56,56
1410,2020-09,122,139
1410,2020-10,148,156
1410,2020-11,153,171
1410,2020-12,151,154
1410,2021-01,118,202
1410,2021-02,159,166
1410,2021-03,224,263
1410,2021-04,210,222
1410,2021-05,261,267
1410,2021-06,172,181
1410,2021-07,75,78
1410,2021-08,103,109
1410,2021-09,167,169
1410,2021-10,169,174
1410,2021-11,205,281
1410,2021-12,204,210
1410,2022-01,158,163
1410,2022-02,215,226
1410,2022-03,269,288
1410,2022-04,270,282
1410,2022-05,312,322
1410,2022-06,223,227
1410,2022-07,111,116
1410,2022-08,169,173
1410,2022-09,224,229
1410,2022-10,201,210
1410,2022-11,195,198
1410,2022-12,206,218
1410,2023-01,179,189
1410,2023-02,185,187
1410,2023-03,277,295
1410,2023-04,180,186
1410,2023-05,296,304
1410,2023-06,179,185
1410,2023-07,87,88
1410,2023-08,116,119
1410,2023-09,138,141
1410,2023-10,145,149
1410,2023-11,246,333
1410,2023-12,299,483
1410,2024-01,203,315
1410,2024-02,165,176
1410,2024-03,185,196
1410,2024-04,194,204
1410,2024-05,327,643
1410,2024-06,266,508
1410,2024-07,225,408
1410,2024-08,103,106
1410,2024-09,139,142
1410,2024-10,167,172
1410,2024-11,133,139
1410,2024-12,156,161
1410,2025-01,124,129
1410,2025-02,162,169
1410,2025-03,233,257
1410,2025-04,198,206
1410,2025-05,202,212
1410,2025-06,131,135
1410,2025-07,65,68
1410,2025-08,96,99
1410,2025-09,142,147
1410,2025-10,153,156
1410,2025-11,144,148
1410,2025-12,157,165
1410,2026-01,11,11
1410,2026-02,113,116
1420,2020-01,29,33
1420,2020-02,28,40
1420,2020-03,35,38
1420,2020-04,31,42
1420,2020-05,31,35
1420,2020-06,19,20
1420,2020-07,6,7
1420,2020-08,15,16
1420,2020-09,15,15
1420,2020-10,14,15
1420,2020-11,28,30
1420,2020-12,12,12
1420,2021-01,14,17
1420,2021-02,25,32
1420,2021-03,36,38
1420,2021-04,26,42
1420,2021-05,30,32
1420,2021-06,20,20
1420,2021-07,12,22
1420,2021-08,16,17
1420,2021-09,33,39
1420,2021-10,35,37
1420,2021-11,33,35
1420,2021-12,21,22
1420,2022-01,19,20
1420,2022-02,26,32
1420,2022-03,34,38
1420,2022-04,39,46
1420,2022-05,38,43
1420,2022-06,15,17
1420,2022-07,11,14
1420,2022-08,12,13
1420,2022-09,31,33
1420,2022-10,31,31
1420,2022-11,29,33
1420,2022-12,24,26
1420,2023-01,24,27
1420,2023-02,30,32
1420,2023-03,23,25
1420,2023-04,26,26
1420,2023-05,36,37
1420,2023-06,16,16
1420,2023-07,5,5
1420,2023-08,8,9
1420,2023-09,11,11
1420,2023-10,17,19
1420,2023-11,13,15
1420,2023-12,11,12
1420,2024-01,14,15
1420,2024-02,16,17
1420,2024-03,22,25
1420,2024-04,14,17
1420,2024-05,21,21
1420,2024-06,9,12
1420,2024-07,4,4
1420,2024-08,7,8
1420,2024-09,9,10
1420,2024-10,14,15
1420,2024-11,7,7
1420,2024-12,7,8
1420,2025-01,12,16
1420,2025-02,16,24
1420,2025-03,15,21
1420,2025-04,18,20
1420,2025-05,17,20
1420,2025-06,5,6
1420,2025-07,2,2
1420,2025-08,12,15
1420,2025-09,11,11
1420,2025-10,11,18
1420,2025-11,11,11
1420,2025-12,14,15
1420,2026-02,6,6
1490,2020-02,3,3
1490,2020-03,1,1
1490,2020-05,15,15
1490,2020-06,2,3
1490,2020-07,3,4
1490,2020-08,3,3
1490,2020-09,6,6
1490,2020-10,2,2
1490,2020-11,1,1
1490,2020-12,1,1
1490,2021-01,5,5
1490,2021-02,4,4
1490,2021-03,28,28
1490,2021-04,39,39
1490,2021-05,2,2
1490,2021-06,5,5
1490,2021-07,2,2
1490,2021-08,2,2
1490,2021-09,2,2
1490,2021-10,1,1
1490,2021-11,3,3
1490,2021-12,1,1
1490,2022-01,2,2
1490,2022-02,4,4
1490,2022-03,3,3
1490,2022-04,4,4
1490,2022-05,5,5
1490,2022-06,8,8
1490,2022-07,2,2
1490,2022-08,2,2
1490,2022-09,7,7
1490,2022-10,2,2
1490,2022-11,10,10
1490,2022-12,5,5
1490,2023-01,4,4
1490,2023-02,6,6
1490,2023-03,10,11
1490,2023-04,2,2
1490,2023-05,5,5
1490,2023-06,1,1
1490,2023-08,3,3
1490,2023-10,7,7
1490,2023-11,2,2
1490,2023-12,3,3
1490,2024-01,3,3
1490,2024-02,3,3
1490,2024-03,2,2
1490,2024-04,2,2
1490,2024-06,4,6
1490,2024-07,1,1
1490,2024-08,4,4
1490,2024-09,9,9
1490,2024-10,4,4
1490,2024-11,4,5
1490,2024-12,4,4
1490,2025-01,9,9
1490,2025-02,9,9
1490,2025-03,2,2
1490,2025-04,1,1
1490,2025-05,4,4
1490,2025-06,3,3
1490,2025-07,5,5
1490,2025-08,5,5
1490,2025-09,6,6
1490,2025-11,2,2
1490,2025-12,3,3
1510,2020-01,213,222
1510,2020-02,217,228
1510,2020-03,180,193
1510,2020-04,142,149
1510,2020-05,179,198
1510,2020-06,184,190
1510,2020-07,113,121
1510,2020-08,116,123
1510,2020-09,209,213
1510,2020-10,236,262
1510,2020-11,194,199
1510,2020-12,216,234
1510,2021-01,191,201
1510,2021-02,200,219
1510,2021-03,262,275
1510,2021-04,235,244
1510,2021-05,237,247
1510,2021-06,178,188
1510,2021-07,139,141
1510,2021-08,163,166
1510,2021-09,272,288
1510,2021-10,253,266
1510,2021-11,343,365
1510,2021-12,330,346
1510,2022-01,288,310
1510,2022-02,333,353
1510,2022-03,365,383
1510,2022-04,283,291
1510,2022-05,335,356
1510,2022-06,243,255
1510,2022-07,176,181
1510,2022-08,222,234
1510,2022-09,345,357
1510,2022-10,301,309
1510,2022-11,264,279
1510,2022-12,291,297
1510,2023-01,262,275
1510,2023-02,295,516
1510,2023-03,324,935
1510,2023-04,205,227
1510,2023-05,311,327
1510,2023-06,191,211
1510,2023-07,110,118
1510,2023-08,165,172
1510,2023-09,229,232
1510,2023-10,250,255
1510,2023-11,222,232
1510,2023-12,212,222
1510,2024-01,203,209
1510,2024-02,224,227
1510,2024-03,182,192
1510,2024-04,217,227
1510,2024-05,170,176
1510,2024-06,151,155
1510,2024-07,103,108
1510,2024-08,152,159
1510,2024-09,177,179
1510,2024-10,241,253
1510,2024-11,221,230
1510,2024-12,235,244
1510,2025-01,242,250
1510,2025-02,206,215
1510,2025-03,250,254
1510,2025-04,212,220
1510,2025-05,195,223
1510,2025-06,135,139
1510,2025-07,124,127
1510,2025-08,159,173
1510,2025-09,225,237
1510,2025-10,222,241
1510,2025-11,195,205
1510,2025-12,257,266
1510,2026-01,27,28
1510,2026-02,192,234
1520,2020-01,103,114
1520,2020-02,108,120
1520,2020-03,113,128
1520,2020-04,105,105
1520,2020-05,72,79
1520,2020-06,68,99
1520,2020-07,56,59
1520,2020-08,68,73
1520,2020-09,81,85
1520,2020-10,103,112
1520,2020-11,86,91
1520,2020-12,108,114
1520,2021-01,95,125
1520,2021-02,121,133
1520,2021-03,135,148
1520,2021-04,102,110
1520,2021-05,119,127
1520,2021-06,91,96
1520,2021-07,65,73
1520,2021-08,57,60
1520,2021-09,138,147
1520,2021-10,143,152
1520,2021-11,133,144
1520,2021-12,154,169
1520,2022-01,134,176
1520,2022-02,170,211
1520,2022-03,168,197
1520,2022-04,155,177
1520,2022-05,176,186
1520,2022-06,129,136
1520,2022-07,105,116
1520,2022-08,143,158
1520,2022-09,175,195
1520,2022-10,187,195
1520,2022-11,150,156
1520,2022-12,147,165
1520,2023-01,155,169
1520,2023-02,166,195
1520,2023-03,159,187
1520,2023-04,125,147
1520,2023-05,188,217
1520,2023-06,126,132
1520,2023-07,83,95
1520,2023-08,93,101
1520,2023-09,112,122
1520,2023-10,156,165
1520,2023-11,136,144
1520,2023-12,118,133
1520,2024-01,139,170
1520,2024-02,145,166
1520,2024-03,132,154
1520,2024-04,150,156
1520,2024-05,142,147
1520,2024-06,91,98
1520,2024-07,78,85
1520,2024-08,88,95
1520,2024-09,107,119
1520,2024-10,142,152
1520,2024-11,133,139
1520,2024-12,140,171
1520,2025-01,113,124
1520,2025-02,144,161
1520,2025-03,166,181
1520,2025-04,116,133
1520,2025-05,110,121
1520,2025-06,118,135
1520,2025-07,66,68
1520,2025-08,92,107
1520,2025-09,135,147
1520,2025-10,134,148
1520,2025-11,145,155
1520,2025-12,160,211
1520,2026-01,18,42
1520,2026-02,101,110
1530,2020-01,79,102
1530,2020-02,69,95
1530,2020-03,71,76
1530,2020-04,60,67
1530,2020-05,57,68
1530,2020-06,44,52
1530,2020-07,57,61
1530,2020-08,45,48
1530,2020-09,49,60
1530,2020-10,60,66
1530,2020-11,53,63
1530,2020-12,58,77
1530,2021-01,80,128
1530,2021-02,64,93
1530,2021-03,71,99
1530,2021-04,59,63
1530,2021-05,57,63
1530,2021-06,69,82
1530,2021-07,32,38
1530,2021-08,36,44
1530,2021-09,83,99
1530,2021-10,84,108
1530,2021-11,95,107
1530,2021-12,110,157
1530,2022-01,93,144
1530,2022-02,106,124
1530,2022-03,121,150
1530,2022-04,81,102
1530,2022-05,97,129
1530,2022-06,79,102
1530,2022-07,50,57
1530,2022-08,57,64
1530,2022-09,94,105
1530,2022-10,81,94
1530,2022-11,77,88
1530,2022-12,102,130
1530,2023-01,98,127
1530,2023-02,93,139
1530,2023-03,122,146
1530,2023-04,90,105
1530,2023-05,122,137
1530,2023-06,67,72
1530,2023-07,35,39
1530,2023-08,55,55
1530,2023-09,68,73
1530,2023-10,76,86
1530,2023-11,69,83
1530,2023-12,100,147
1530,2024-01,77,119
1530,2024-02,92,105
1530,2024-03,94,111
1530,2024-04,79,88
1530,2024-05,78,88
1530,2024-06,54,56
1530,2024-07,48,53
1530,2024-08,44,55
1530,2024-09,71,84
1530,2024-10,89,98
1530,2024-11,70,72
1530,2024-12,80,102
1530,2025-01,85,125
1530,2025-02,84,109
1530,2025-03,78,104
1530,2025-04,84,104
1530,2025-05,73,79
1530,2025-06,51,57
1530,2025-07,41,47
1530,2025-08,58,70
1530,2025-09,89,116
1530,2025-10,75,88
1530,2025-11,92,113
1530,2025-12,105,144
1530,2026-01,10,24
1530,2026-02,72,103
1540,2020-01,1,1
1540,2020-02,3,3
1540,2020-03,1,1
1540,2020-04,1,1
1540,2020-06,2,2
1540,2020-07,1,1
1540,2020-08,1,1
1540,2020-10,2,2
1540,2021-01,1,1
1540,2021-02,3,3
1540,2021-03,2,2
1540,2021-04,4,4
1540,2021-05,2,2
1540,2021-06,1,1
1540,2021-08,1,1
1540,2021-09,2,2
1540,2021-10,2,2
1540,2021-11,1,1
1540,2022-01,3,3
1540,2022-02,2,2
1540,2022-03,8,8
1540,2022-04,1,1
1540,2022-05,4,4
1540,2022-06,2,2
1540,2022-08,2,2
1540,2022-09,1,1
1540,2022-10,1,1
1540,2022-12,1,1
1540,2023-03,2,2
1540,2023-04,2,2
1540,2023-05,2,2
1540,2023-06,4,4
1540,2023-08,3,3
1540,2023-09,1,1
1540,2023-10,5,5
1540,2023-11,1,1
1540,2023-12,4,4
1540,2024-01,2,2
1540,2024-02,1,1
1540,2024-03,1,1
1540,2024-04,5,5
1540,2024-05,1,1
1540,2024-06,1,1
1540,2024-08,4,4
1540,2024-09,2,2
1540,2024-10,3,3
1540,2024-11,2,2
1540,2024-12,1,1
1540,2025-01,4,4
1540,2025-02,3,3
1540,2025-03,3,3
1540,2025-04,1,1
1540,2025-05,1,1
1540,2025-06,3,3
1540,2025-07,2,2
1540,2025-08,2,2
1540,2025-09,3,3
1540,2025-10,3,3
1540,2025-11,3,3
1540,2025-12,1,1
1540,2026-02,1,1
1590,2020-01,77,80
1590,2020-02,69,78
1590,2020-03,60,61
1590,2020-04,66,70
1590,2020-05,53,56
1590,2020-06,33,35
1590,2020-07,26,29
1590,2020-08,38,39
1590,2020-09,64,71
1590,2020-10,76,85
1590,2020-11,81,94
1590,2020-12,72,75
1590,2021-01,63,68
1590,2021-02,64,69
1590,2021-03,75,77
1590,2021-04,88,101
1590,2021-05,62,64
1590,2021-06,59,63
1590,2021-07,40,42
1590,2021-08,54,61
1590,2021-09,75,81
1590,2021-10,84,98
1590,2021-11,83,110
1590,2021-12,101,109
1590,2022-01,97,104
1590,2022-02,129,160
1590,2022-03,110,122
1590,2022-04,86,89
1590,2022-05,89,101
1590,2022-06,79,87
1590,2022-07,52,63
1590,2022-08,72,79
1590,2022-09,123,141
1590,2022-10,132,134
1590,2022-11,126,138
1590,2022-12,94,116
1590,2023-01,110,122
1590,2023-02,109,116
1590,2023-03,100,108
1590,2023-04,86,97
1590,2023-05,120,140
1590,2023-06,63,71
1590,2023-07,45,51
1590,2023-08,83,93
1590,2023-09,101,125
1590,2023-10,96,104
1590,2023-11,84,93
1590,2023-12,73,76
1590,2024-01,64,73
1590,2024-02,109,115
1590,2024-03,90,99
1590,2024-04,88,94
1590,2024-05,62,68
1590,2024-06,52,56
1590,2024-07,45,53
1590,2024-08,58,60
1590,2024-09,75,87
1590,2024-10,93,104
1590,2024-11,88,100
1590,2024-12,89,94
1590,2025-01,79,86
1590,2025-02,108,119
1590,2025-03,99,124
1590,2025-04,90,96
1590,2025-05,90,99
1590,2025-06,81,88
1590,2025-07,51,54
1590,2025-08,86,95
1590,2025-09,117,140
1590,2025-10,119,148
1590,2025-11,115,137
1590,2025-12,120,136
1590,2026-01,1,1
1590,2026-02,78,90
1610,2020-01,8,8
1610,2020-02,6,6
1610,2020-03,4,4
1610,2020-04,2,2
1610,2020-05,3,3
1610,2020-06,5,5
1610,2020-07,3,3
1610,2020-08,4,4
1610,2020-09,6,6
1610,2020-10,3,3
1610,2020-11,1,1
1610,2020-12,1,1
1610,2021-01,5,5
1610,2021-02,4,4
1610,2021-03,9,10
1610,2021-04,2,2
1610,2021-05,5,6
1610,2021-06,3,3
1610,2021-07,6,6
1610,2021-08,5,5
1610,2021-09,18,18
1610,2021-10,35,35
1610,2021-11,14,14
1610,2021-12,8,9
1610,2022-01,9,9
1610,2022-02,10,10
1610,2022-03,8,8
1610,2022-04,20,20
1610,2022-05,13,13
1610,2022-06,8,8
1610,2022-07,4,4
1610,2022-08,8,8
1610,2022-09,5,5
1610,2022-10,9,9
1610,2022-11,13,13
1610,2022-12,6,6
1610,2023-01,17,17
1610,2023-02,6,6
1610,2023-03,7,7
1610,2023-04,3,3
1610,2023-05,9,9
1610,2023-06,9,9
1610,2023-07,5,5
1610,2023-08,6,6
1610,2023-09,10,10
1610,2023-10,10,10
1610,2023-11,5,5
1610,2023-12,11,12
1610,2024-01,8,8
1610,2024-02,7,7
1610,2024-03,12,12
1610,2024-04,5,5
1610,2024-05,10,10
1610,2024-06,5,5
1610,2024-07,10,10
1610,2024-08,5,5
1610,2024-09,4,4
1610,2024-10,8,8
1610,2024-11,9,9
1610,2024-12,8,8
1610,2025-01,3,3
1610,2025-02,6,6
1610,2025-03,6,6
1610,2025-04,8,8
1610,2025-05,8,8
1610,2025-06,4,4
1610,2025-07,7,7
1610,2025-08,5,5
1610,2025-09,4,4
1610,2025-10,9,9
1610,2025-11,3,3
1610,2025-12,3,3
1610,2026-02,5,7
1710,2020-01,10,10
1710,2020-02,16,16
1710,2020-03,3,3
1710,2020-04,2,2
1710,2020-05,3,3
1710,2020-06,2,2
1710,2020-07,9,9
1710,2020-08,2,3
1710,2020-09,4,5
1710,2020-10,6,6
1710,2020-11,2,2
1710,2020-12,6,6
1710,2021-01,6,6
1710,2021-02,3,3
1710,2021-03,5,5
1710,2021-04,6,6
1710,2021-05,9,9
1710,2021-06,11,11
1710,2021-07,8,8
1710,2021-08,10,10
1710,2021-09,18,18
1710,2021-10,14,23
1710,2021-11,17,18
1710,2021-12,13,13
1710,2022-01,8,8
1710,2022-02,15,15
1710,2022-03,23,23
1710,2022-04,18,19
1710,2022-05,21,21
1710,2022-06,18,18
1710,2022-07,12,12
1710,2022-08,11,11
1710,2022-09,10,10
1710,2022-10,15,15
1710,2022-11,12,12
1710,2022-12,13,13
1710,2023-01,12,14
1710,2023-02,15,15
1710,2023-03,15,15
1710,2023-04,14,14
1710,2023-05,9,9
1710,2023-06,7,7
1710,2023-07,9,9
1710,2023-08,4,4
1710,2023-09,7,7
1710,2023-10,6,6
1710,2023-11,22,22
1710,2023-12,13,13
1710,2024-01,8,8
1710,2024-02,5,5
1710,2024-03,3,5
1710,2024-04,4,4
1710,2024-05,3,3
1710,2024-06,8,8
1710,2024-07,8,8
1710,2024-08,6,6
1710,2024-09,3,3
1710,2024-10,15,15
1710,2024-11,6,6
1710,2024-12,6,6
1710,2025-01,8,9
1710,2025-02,7,7
1710,2025-03,8,8
1710,2025-04,8,8
1710,2025-05,9,9
1710,2025-06,9,9
1710,2025-07,8,8
1710,2025-08,5,5
1710,2025-09,5,5
1710,2025-10,6,6
1710,2025-11,7,7
1710,2025-12,4,4
1710,2026-02,4,4
1720,2020-01,93,94
1720,2020-02,97,101
1720,2020-03,39,39
1720,2020-04,25,25
1720,2020-05,32,32
1720,2020-06,36,42
1720,2020-07,57,63
1720,2020-08,66,74
1720,2020-09,57,60
1720,2020-10,51,55
1720,2020-11,41,42
1720,2020-12,24,26
1720,2021-01,46,51
1720,2021-02,57,57
1720,2021-03,90,97
1720,2021-04,78,81
1720,2021-05,105,106
1720,2021-06,95,97
1720,2021-07,107,108
1720,2021-08,133,146
1720,2021-09,143,152
1720,2021-10,178,192
1720,2021-11,174,188
1720,2021-12,139,144
1720,2022-01,160,163
1720,2022-02,227,257
1720,2022-03,305,323
1720,2022-04,296,311
1720,2022-05,296,311
1720,2022-06,238,255
1720,2022-07,205,221
1720,2022-08,227,235
1720,2022-09,205,220
1720,2022-10,179,185
1720,2022-11,151,157
1720,2022-12,114,132
1720,2023-01,122,131
1720,2023-02,144,154
1720,2023-03,161,166
1720,2023-04,125,140
1720,2023-05,149,154
1720,2023-06,109,121
1720,2023-07,118,126
1720,2023-08,123,125
1720,2023-09,112,116
1720,2023-10,129,152
1720,2023-11,122,126
1720,2023-12,90,94
1720,2024-01,146,151
1720,2024-02,111,117
1720,2024-03,137,176
1720,2024-04,138,143
1720,2024-05,121,161
1720,2024-06,104,108
1720,2024-07,94,98
1720,2024-08,117,126
1720,2024-09,93,98
1720,2024-10,108,108
1720,2024-11,79,81
1720,2024-12,63,67
1720,2025-01,109,115
1720,2025-02,120,121
1720,2025-03,127,133
1720,2025-04,115,120
1720,2025-05,102,105
1720,2025-06,89,91
1720,2025-07,96,103
1720,2025-08,86,86
1720,2025-09,104,107
1720,2025-10,97,99
1720,2025-11,95,96
1720,2025-12,90,93
1720,2026-01,36,37
1720,2026-02,72,78
1730,2020-01,170,173
1730,2020-02,172,184
1730,2020-03,146,219
1730,2020-04,94,139
1730,2020-05,100,100
1730,2020-06,91,91
1730,2020-07,72,73
1730,2020-08,103,103
1730,2020-09,158,168
1730,2020-10,161,161
1730,2020-11,149,149
1730,2020-12,129,134
1730,2021-01,110,110
1730,2021-02,136,136
1730,2021-03,205,207
1730,2021-04,175,177
1730,2021-05,160,189
1730,2021-06,190,202
1730,2021-07,154,157
1730,2021-08,219,220
1730,2021-09,294,298
1730,2021-10,302,309
1730,2021-11,298,314
1730,2021-12,291,301
1730,2022-01,330,339
1730,2022-02,298,301
1730,2022-03,355,361
1730,2022-04,256,261
1730,2022-05,284,293
1730,2022-06,340,344
1730,2022-07,220,224
1730,2022-08,382,384
