TABLE_NAME,COLUMN_NAME,DATA_TYPE
ai_fouftg_2019_2021,P1207_Lopnr_peorgnr,int
ai_fouftg_2019_2021,SURVEY,varchar
ai_fouftg_2019_2021,TIME_PERIOD,numeric
ai_fouftg_2019_2021,AI_IRD_T,float
ai_fouftg_2019_2021,AI_IRD_CUR,float
ai_fouftg_2019_2021,AI_IRD_CUR_LC,float
ai_fouftg_2019_2021,AI_IRD_CUR_LC_EXT,float
ai_fouftg_2019_2021,AI_IRD_CUR_O,float
ai_fouftg_2019_2021,AI_IRD_CAP,float
ai_fouftg_2019_2021,AI_FTE_F,float
ai_fouftg_2019_2021,AI_FTE_M,float
ai_fouftg_2019_2021,AI_FTE_T,float
ai_fouftg_2019_2021,AI_FTEXI_F,float
ai_fouftg_2019_2021,AI_FTEXI_M,float
ai_fouftg_2019_2021,AI_FTEXI_T,float
ai_fouoff_2019_2021,P1207_Lopnr_peorgnr,int
ai_fouoff_2019_2021,SURVEY,varchar
ai_fouoff_2019_2021,TIME_PERIOD,int
ai_fouoff_2019_2021,AI_USE,float
ai_fouoff_2019_2021,AI_USE_CUST,float
ai_fouoff_2019_2021,AI_USE_NEW,float
ai_fouoff_2019_2021,AI_USE_IMP,float
ai_fouoff_2019_2021,AI_USE_PCS,float
ai_fouoff_2019_2021,AI_USE_OTH,float
ai_fouoff_2019_2021,AI_USE_OTH_TXT,varchar
ai_fouoff_2019_2021,AI_USE_N,float
ai_fouoff_2019_2021,AI_HAMP_KNOW,float
ai_fouoff_2019_2021,AI_HAMP_EDU,float
ai_fouoff_2019_2021,AI_HAMP_COMP,float
ai_fouoff_2019_2021,AI_HAMP_DATA,float
ai_fouoff_2019_2021,AI_HAMP_EXPER,float
ai_fouoff_2019_2021,AI_HAMP_STRAT,float
ai_fouoff_2019_2021,AI_HAMP_HCOST,float
ai_fouoff_2019_2021,AI_HAMP_SECUR,float
ai_fouoff_2019_2021,AI_HAMP_ETHIC,float
ai_fouoff_2019_2021,AI_HAMP_OTH,float
ai_fouoff_2019_2021,AI_COST_GOODS,float
ai_fouoff_2019_2021,AI_COST_SERV,float
ai_fouoff_2019_2021,AI_COST_T,float
ai_fufi_2019,P1207_Lopnr_peorgnr,int
ai_fufi_2019,SURVEY,varchar
ai_fufi_2019,TIME_PERIOD,float
ai_fufi_2019,AI_COST_GOODS,float
ai_fufi_2019,AI_COST_SERV,float
ai_fufi_2019,AI_COST_T,float
ai_fufi_2019,AI_COST_SERV_EX,float
ai_fufi_2019,AI_COST_SERV_IN,float
ai_itftg_2019,P1207_Lopnr_peorgnr,int
ai_itftg_2019,SURVEY,varchar
ai_itftg_2019,TIME_PERIOD,float
ai_itftg_2019,AI_USE,float
ai_itftg_2019,AI_USE_CUST,float
ai_itftg_2019,AI_USE_NEW,float
ai_itftg_2019,AI_USE_IMP,float
ai_itftg_2019,AI_USE_PCS,float
ai_itftg_2019,AI_USE_OTH,float
ai_itftg_2019,AI_USE_OTH_TXT,varchar
ai_itftg_2019,AI_USE_N,float
ai_itftg_2019,AI_HAMP_KNOW,float
ai_itftg_2019,AI_HAMP_EDU,float
ai_itftg_2019,AI_HAMP_COMP,float
ai_itftg_2019,AI_HAMP_DATA,float
ai_itftg_2019,AI_HAMP_EXPER,float
ai_itftg_2019,AI_HAMP_STRAT,float
ai_itftg_2019,AI_HAMP_HCOST,float
ai_itftg_2019,AI_HAMP_SECUR,float
ai_itftg_2019,AI_HAMP_ETHIC,float
ai_itftg_2019,AI_HAMP_OTH,float
BITA_2024,P1207_Lopnr_personnr,int
BITA_2024,CH1,numeric
BITA_2024,CH2a,numeric
BITA_2024,CH2b,numeric
BITA_2024,CH2c,numeric
BITA_2024,CH3,numeric
BITA_2024,vikt_hus_SE,float
BITA_2024,vikt_ind_SE,float
BITA_2025,P1207_Lopnr_personnr,int
BITA_2025,B5,numeric
BITA_2025,B6a,numeric
BITA_2025,B6b,numeric
BITA_2025,B6c,numeric
BITA_2025,B7,numeric
BITA_2025,vikt_hus_SE,float
BITA_2025,vikt_ind_SE,float
FUFIM_2006,P1207_LopNr_PeOrgNr,int
FUFIM_2006,AnstS,numeric
FUFIM_2006,ITTJANST_EX,float
FUFIM_2006,NgS1,varchar
FUFIM_2006,dataandel,float
FUFIM_2006,dataleasing,float
FUFIM_2006,datatele_invest,float
FUFIM_2006,kopprog_invest,float
FUFIM_2006,teleleasing,float
FUFIM_2006,datatele_kostn,float
FUFIM_2006,kopprog_kostn,float
FUFIM_2006,teleandel,float
FUFIM_2007,P1207_LopNr_PeOrgNr,int
FUFIM_2007,AnstS,numeric
FUFIM_2007,NgS1,varchar
FUFIM_2007,dataandel,float
FUFIM_2007,dataleasing,float
FUFIM_2007,datatele_invest,float
FUFIM_2007,kopprog_invest,float
FUFIM_2007,teleleasing,float
FUFIM_2007,datatele_kostn,float
FUFIM_2007,kopprog_kostn,float
FUFIM_2007,teleandel,float
FUFIM_2008,P1207_LopNr_PeOrgNr,int
FUFIM_2008,AnstS,numeric
FUFIM_2008,NgS1,varchar
FUFIM_2008,finleasing,float
FUFIM_2008,dataandel,float
FUFIM_2008,dataleasing,float
FUFIM_2008,datatele_invest,float
FUFIM_2008,kopprog_invest,float
FUFIM_2008,teleleasing,float
FUFIM_2008,datatele_kostn,float
FUFIM_2008,kopprog_kostn,float
FUFIM_2008,teleandel,float
FUFIM_2009,P1207_LopNr_PeOrgNr,int
FUFIM_2009,FIN_LEAS,float
FUFIM_2009,DATA_UTG,float
FUFIM_2009,DATA_INVEST,float
FUFIM_2009,OP_LEAS,float
FUFIM_2009,MJUK_UTG,float
FUFIM_2009,MJUK_INVEST,float
FUFIM_2009,TELE_UTG,float
FUFIM_2009,TELE_INVEST,float
FUFIM_2009,TELE_TOT,float
FUFIM_2009,MJUK_TOT,float
FUFIM_2009,DATA_TOT,float
FUFIM_2010,P1207_LopNr_PeOrgNr,int
FUFIM_2010,FIN_LEAS,float
FUFIM_2010,DATA_UTG,float
FUFIM_2010,DATA_INVEST,float
FUFIM_2010,OP_LEAS,float
FUFIM_2010,MJUK_UTG,float
FUFIM_2010,MJUK_INVEST,float
FUFIM_2010,TELE_UTG,float
FUFIM_2010,TELE_INVEST,float
FUFIM_2010,TELE_TOT,float
FUFIM_2010,MJUK_TOT,float
FUFIM_2010,DATA_TOT,float
FUFIM_2011,P1207_LopNr_PeOrgNr,int
FUFIM_2011,FIN_LEAS,float
FUFIM_2011,DATA_UTG,float
FUFIM_2011,DATA_INVEST,float
FUFIM_2011,OP_LEAS,float
FUFIM_2011,MJUK_UTG,float
FUFIM_2011,MJUK_INVEST,float
FUFIM_2011,TELE_UTG,float
FUFIM_2011,TELE_INVEST,float
FUFIM_2011,TELE_TOT,float
FUFIM_2011,MJUK_TOT,float
FUFIM_2011,DATA_TOT,float
FUFIM_2012,P1207_LopNr_PeOrgNr,int
FUFIM_2012,FIN_LEAS,float
FUFIM_2012,DATA_UTG,float
FUFIM_2012,DATA_INVEST,float
FUFIM_2012,OP_LEAS,float
FUFIM_2012,MJUK_UTG,float
FUFIM_2012,MJUK_INVEST,float
FUFIM_2012,TELE_UTG,float
FUFIM_2012,TELE_INVEST,float
FUFIM_2012,TELE_TOT,float
FUFIM_2012,MJUK_TOT,float
FUFIM_2012,DATA_TOT,float
FUFIM_2013,P1207_LopNr_PeOrgNr,int
FUFIM_2013,FIN_LEAS,float
FUFIM_2013,DATA_UTG,float
FUFIM_2013,DATA_INVEST,float
FUFIM_2013,OP_LEAS,float
FUFIM_2013,MJUK_UTG,float
FUFIM_2013,MJUK_INVEST,float
FUFIM_2013,TELE_UTG,float
FUFIM_2013,TELE_INVEST,float
FUFIM_2013,TELE_TOT,float
FUFIM_2013,MJUK_TOT,float
FUFIM_2013,DATA_TOT,float
FUFIM_2014,P1207_LopNr_PeOrgNr,int
FUFIM_2014,ITTJANST_EX,float
FUFIM_2014,FIN_LEAS,float
FUFIM_2014,DATA_UTG,float
FUFIM_2014,DATA_INVEST,float
FUFIM_2014,OP_LEAS,float
FUFIM_2014,MJUK_UTG,float
FUFIM_2014,MJUK_INVEST,float
FUFIM_2014,TELE_UTG,float
FUFIM_2014,TELE_INVEST,float
FUFIM_2014,VARAKTANDEL,float
FUFIM_2014,MARK_UTG,float
FUFIM_2014,MARK_INVEST,float
FUFIM_2014,TELE_TOT,float
FUFIM_2014,MJUK_TOT,float
FUFIM_2014,DATA_TOT,float
FUFIM_2015,P1207_LopNr_PeOrgNr,int
FUFIM_2015,ITTJANST_EX,float
FUFIM_2015,FIN_LEAS,float
FUFIM_2015,DATA_UTG,float
FUFIM_2015,DATA_INVEST,float
FUFIM_2015,OP_LEAS,float
FUFIM_2015,MJUK_UTG,float
FUFIM_2015,MJUK_INVEST,float
FUFIM_2015,TELE_UTG,float
FUFIM_2015,TELE_INVEST,float
FUFIM_2015,VARAKTANDEL,float
FUFIM_2015,ARSVERK,float
FUFIM_2015,MARK_UTG,float
FUFIM_2015,MARK_INVEST,float
FUFIM_2015,TELE_TOT,float
FUFIM_2015,MJUK_TOT,float
FUFIM_2015,DATA_TOT,float
FUFIM_2016,P1207_LopNr_PeOrgNr,int
FUFIM_2016,ITTJANST_EX,float
FUFIM_2016,FIN_LEAS,float
FUFIM_2016,DATA_UTG,float
FUFIM_2016,DATA_INVEST,float
FUFIM_2016,OP_LEAS,float
FUFIM_2016,MJUK_UTG,float
FUFIM_2016,MJUK_INVEST,float
FUFIM_2016,TELE_UTG,float
FUFIM_2016,TELE_INVEST,float
FUFIM_2016,TELE_TOT,float
FUFIM_2016,MJUK_TOT,float
FUFIM_2016,DATA_TOT,float
FUFIM_2017,P1207_LopNr_PeOrgNr,int
FUFIM_2017,AnstS,numeric
FUFIM_2017,ITTJANST_EX,float
FUFIM_2017,FIN_LEAS,float
FUFIM_2017,NgS1,varchar
FUFIM_2017,DATA_UTG,float
FUFIM_2017,DATA_INVEST,float
FUFIM_2017,OP_LEAS,float
FUFIM_2017,MJUK_UTG,float
FUFIM_2017,MJUK_INVEST,float
FUFIM_2017,TELE_UTG,float
FUFIM_2017,TELE_INVEST,float
FUFIM_2017,VARAKTANDEL,float
FUFIM_2017,ARSVERK,float
FUFIM_2017,MARK_UTG,float
FUFIM_2017,MARK_INVEST,float
FUFIM_2017,TELE_TOT,float
FUFIM_2017,MJUK_TOT,float
FUFIM_2017,DATA_TOT,float
FUFIM_2018,P1207_LopNr_PeOrgNr,int
FUFIM_2018,UTVEGANV2,float
FUFIM_2018,UTVEXF2,float
FUFIM_2018,UTVSUP2,float
FUFIM_2018,AnstS,numeric
FUFIM_2018,UTVANTP,float
FUFIM_2018,UTVP,float
FUFIM_2018,ITTJANST_EX,float
FUFIM_2018,FIN_LEAS,float
FUFIM_2018,NgS1,varchar
FUFIM_2018,DATA_UTG,float
FUFIM_2018,DATA_INVEST,float
FUFIM_2018,OP_LEAS,float
FUFIM_2018,MJUK_UTG,float
FUFIM_2018,MJUK_INVEST,float
FUFIM_2018,TELE_UTG,float
FUFIM_2018,TELE_INVEST,float
FUFIM_2018,TELE_TOT,float
FUFIM_2018,MJUK_TOT,float
FUFIM_2018,DATA_TOT,float
FUFIM_2019,P1207_LopNr_PeOrgNr,int
FUFIM_2019,AI_UTMJU,float
FUFIM_2019,AI_EXTJANST,float
FUFIM_2019,AI_INTJANST,float
FUFIM_2019,UTVEGANV2,float
FUFIM_2019,UTVEXF2,float
FUFIM_2019,UTVSUP2,float
FUFIM_2019,AnstS,numeric
FUFIM_2019,UTVANTP,float
FUFIM_2019,UTVP,float
FUFIM_2019,ITTJANST_EX,float
FUFIM_2019,FIN_LEAS,float
FUFIM_2019,NgS1,varchar
FUFIM_2019,DATA_UTG,float
FUFIM_2019,DATA_INVEST,float
FUFIM_2019,OP_LEAS,float
FUFIM_2019,MJUK_UTG,float
FUFIM_2019,MJUK_INVEST,float
FUFIM_2019,TELE_UTG,float
FUFIM_2019,TELE_INVEST,float
FUFIM_2019,TELE_TOT,float
FUFIM_2019,MJUK_TOT,float
FUFIM_2019,DATA_TOT,float
FUFIM_2020,P1207_LopNr_PeOrgNr,int
FUFIM_2020,UTVEGANV2,varchar
FUFIM_2020,UTVEXF2,varchar
FUFIM_2020,UTVSUP2,varchar
FUFIM_2020,AnstS,varchar
FUFIM_2020,UTVANTP,varchar
FUFIM_2020,UTVP,varchar
FUFIM_2020,ITTJANST_EX,varchar
FUFIM_2020,FIN_LEAS,varchar
FUFIM_2020,NgS1,varchar
FUFIM_2020,DATA_UTG,varchar
FUFIM_2020,DATA_INVEST,varchar
FUFIM_2020,OP_LEAS,varchar
FUFIM_2020,MJUK_UTG,varchar
FUFIM_2020,MJUK_INVEST,varchar
FUFIM_2020,TELE_UTG,varchar
FUFIM_2020,TELE_INVEST,varchar
FUFIM_2020,TELE_TOT,float
FUFIM_2020,MJUK_TOT,float
FUFIM_2020,DATA_TOT,float
FUFIM_2021,P1207_LopNr_PeOrgNr,int
FUFIM_2021,UTVANTP,float
FUFIM_2021,UTVP,float
FUFIM_2021,ITTJANST_EX,float
FUFIM_2021,FIN_LEAS,float
FUFIM_2021,NgS1,varchar
FUFIM_2021,DATA_UTG,float
FUFIM_2021,DATA_INVEST,float
FUFIM_2021,OP_LEAS,float
FUFIM_2021,MJUK_UTG,float
FUFIM_2021,MJUK_INVEST,float
FUFIM_2021,TELE_UTG,float
FUFIM_2021,TELE_INVEST,float
FUFIM_2021,TELE_TOT,float
FUFIM_2021,MJUK_TOT,float
FUFIM_2021,DATA_TOT,float
ITFtg_2002_2015,P1207_Lopnr_PeOrgNr,int
ITFtg_2002_2015,Ar,smallint
ITFtg_2002_2015,VariableName,varchar
ITFtg_2002_2015,SASValue,varchar
ITFtg_2002_2015,BlNr,char
ITFtg_2002_2015,FtgTyp_Harledd,varchar
ITftg_Mikro_2013,P1207_Lopnr_PeOrgNr,int
ITftg_Mikro_2013,AnstS,int
ITftg_Mikro_2013,AWSEU,varchar
ITftg_Mikro_2013,AWSHM,varchar
ITftg_Mikro_2013,AWSVALPCT,varchar
ITftg_Mikro_2013,AWSWW,varchar
ITftg_Mikro_2013,AXSELL,varchar
ITftg_Mikro_2013,AXSEU,varchar
ITftg_Mikro_2013,AXSHM,varchar
ITftg_Mikro_2013,AXSVALPCT,varchar
ITftg_Mikro_2013,AXSWW,varchar
ITftg_Mikro_2013,EMPIUSEPCT,varchar
ITftg_Mikro_2013,GBUYNRG,varchar
ITftg_Mikro_2013,GCERT,varchar
ITftg_Mikro_2013,GDIST,varchar
ITftg_Mikro_2013,GMEET,varchar
ITftg_Mikro_2013,GSOLFLOW,varchar
ITftg_Mikro_2013,GSOLLOG,varchar
ITftg_Mikro_2013,GSOLOTH,varchar
ITftg_Mikro_2013,GSOLVENT,varchar
ITftg_Mikro_2013,GUSENRG,varchar
ITftg_Mikro_2013,ITERP1,varchar
ITftg_Mikro_2013,NgS1,char
ITftg_Mikro_2013,PMD,varchar
ITftg_Mikro_2013,WEB,varchar
ITftg_Mikro_2013,WEBACC,varchar
ITftg_Mikro_2013,WEBCTM,varchar
ITftg_Mikro_2013,WEBORD,varchar
ITftg_Mikro_2013,WEBOT,varchar
ITftg_Mikro_2013,WEBPER,varchar
ITftg_Mikro_2013,AEBUY,varchar
ITftg_Mikro_2013,AWS_OCOST,varchar
ITftg_Mikro_2013,AWS_OLF,varchar
ITftg_Mikro_2013,AWS_OLOG,varchar
ITftg_Mikro_2013,AWS_OPAY,varchar
ITftg_Mikro_2013,AWS_OSEC,varchar
ITftg_Mikro_2013,AWS_OSUIT,varchar
ITftg_Mikro_2013,AWSELL,varchar
ITftg_Mikro_2013,AWSVAL_B2BGPCT,varchar
ITftg_Mikro_2013,AWSVAL_B2CPCT,varchar
ITftg_Mikro_2013,bboth,varchar
ITftg_Mikro_2013,CUSE,varchar
ITftg_Mikro_2013,DIALUP,varchar
ITftg_Mikro_2013,DSL,varchar
ITftg_Mikro_2013,empmdpct,varchar
ITftg_Mikro_2013,iacc,varchar
ITftg_Mikro_2013,IGOV2AL_DSC,varchar
ITftg_Mikro_2013,igov2al_dvat,varchar
ITftg_Mikro_2013,IGOV2FM,varchar
ITftg_Mikro_2013,IGOV2IF,varchar
ITftg_Mikro_2013,IGOV2PREU,varchar
ITftg_Mikro_2013,IGOV2PRHM,varchar
ITftg_Mikro_2013,IGOV2RT,varchar
ITftg_Mikro_2013,IGOVATD,varchar
ITftg_Mikro_2013,INVRECAP,varchar
ITftg_Mikro_2013,INVSNDAP,varchar
ITftg_Mikro_2013,INVSNDNAP,varchar
ITftg_Mikro_2013,ISPD,varchar
ITftg_Mikro_2013,MOBBB,varchar
ITftg_Mikro_2013,MOBOTH,varchar
ITftg_Mikro_2013,Q13E_SCAN,varchar
ITftg_Mikro_2013,Q13E_SIV,varchar
ITftg_Mikro_2013,SM_BLOG,varchar
ITftg_Mikro_2013,SM_CNTSHR,varchar
ITftg_Mikro_2013,SM_PADVERT,varchar
ITftg_Mikro_2013,SM_PBPCOLL,varchar
ITftg_Mikro_2013,SM_PCUDEV,varchar
ITftg_Mikro_2013,SM_PCUQOR,varchar
ITftg_Mikro_2013,SM_PEXCHVOK,varchar
ITftg_Mikro_2013,SM_POL,varchar
ITftg_Mikro_2013,SM_PRCR,varchar
ITftg_Mikro_2013,SM_SNET,varchar
ITftg_Mikro_2013,SM_WIKI,varchar
ITftg_Mikro_2013,SMX_ADS,varchar
ITftg_Mikro_2013,turn,varchar
ITftg_Mikro_2013,utvantp,varchar
ITftg_Mikro_2013,utveganv,varchar
ITftg_Mikro_2013,utvexf,varchar
ITftg_Mikro_2013,UTVP,varchar
ITftg_Mikro_2013,utvsup,varchar
ITftg_Mikro_2013,WEBPRV,varchar
ITftg_Mikro_2014,P1207_Lopnr_PeOrgNr,int
ITftg_Mikro_2014,AnstS,int
ITftg_Mikro_2014,AWSVALBGPCT,varchar
ITftg_Mikro_2014,AWSVALCPCT,varchar
ITftg_Mikro_2014,AWSVALPCT,varchar
ITftg_Mikro_2014,AXSELL,varchar
ITftg_Mikro_2014,AXSVALPCT,varchar
ITftg_Mikro_2014,CC,varchar
ITftg_Mikro_2014,CC_PCPU,varchar
ITftg_Mikro_2014,CC_PCRM,varchar
ITftg_Mikro_2014,CC_PDB,varchar
ITftg_Mikro_2014,CC_PEM,varchar
ITftg_Mikro_2014,CC_PFACC,varchar
ITftg_Mikro_2014,CC_PFIL,varchar
ITftg_Mikro_2014,CC_PSOFT,varchar
ITftg_Mikro_2014,CRMAN,varchar
ITftg_Mikro_2014,CRMSTR,varchar
ITftg_Mikro_2014,EMPIUSEPCT,varchar
ITftg_Mikro_2014,FIXBB,varchar
ITftg_Mikro_2014,GBUYNRG,varchar
ITftg_Mikro_2014,GCERT,varchar
ITftg_Mikro_2014,GDIST,varchar
ITftg_Mikro_2014,GMEET,varchar
ITftg_Mikro_2014,GSOLFLOW,varchar
ITftg_Mikro_2014,GSOLLOG,varchar
ITftg_Mikro_2014,GSOLOTH,varchar
ITftg_Mikro_2014,GSOLVENT,varchar
ITftg_Mikro_2014,GUSENRG,varchar
ITftg_Mikro_2014,ISPDF,varchar
ITftg_Mikro_2014,ITERP1,varchar
ITftg_Mikro_2014,ITSP2,varchar
ITftg_Mikro_2014,ITSPRCR2,varchar
ITftg_Mikro_2014,ITSPT2,varchar
ITftg_Mikro_2014,ITSPVAC2,varchar
ITftg_Mikro_2014,ITUST2,varchar
ITftg_Mikro_2014,NgS1,char
ITftg_Mikro_2014,SM1_BLOG,varchar
ITftg_Mikro_2014,SM1_CNTSHR,varchar
ITftg_Mikro_2014,SM1_SNET,varchar
ITftg_Mikro_2014,SM1_WIKI,varchar
ITftg_Mikro_2014,WEB,varchar
ITftg_Mikro_2014,WEBORD,varchar
ITftg_Mikro_2014,ADEGOV1,varchar
ITftg_Mikro_2014,ADEPAY1,varchar
ITftg_Mikro_2014,AEBUY,varchar
ITftg_Mikro_2014,AESPAYOFF,varchar
ITftg_Mikro_2014,AESPAYON,varchar
ITftg_Mikro_2014,AWSELL,varchar
ITftg_Mikro_2014,CC_DS,varchar
ITftg_Mikro_2014,CC_OACC,varchar
ITftg_Mikro_2014,CC_OCHG,varchar
ITftg_Mikro_2014,CC_OCOST,varchar
ITftg_Mikro_2014,CC_OLEG,varchar
ITftg_Mikro_2014,CC_OLOC,varchar
ITftg_Mikro_2014,CC_OSEC,varchar
ITftg_Mikro_2014,CC_OSKL,varchar
ITftg_Mikro_2014,CC_SS,varchar
ITftg_Mikro_2014,CCX_OCHG,varchar
ITftg_Mikro_2014,CCX_OCOST,varchar
ITftg_Mikro_2014,CCX_OLOC,varchar
ITftg_Mikro_2014,CCX_OSEC,varchar
ITftg_Mikro_2014,CCX_OSKL,varchar
ITftg_Mikro_2014,CUSE,varchar
ITftg_Mikro_2014,EBUY2,varchar
ITftg_Mikro_2014,EMPMD1PCT,varchar
ITftg_Mikro_2014,iacc,varchar
ITftg_Mikro_2014,INV3R_PAP,varchar
ITftg_Mikro_2014,INV3R_PMP,varchar
ITftg_Mikro_2014,INV3SBG,varchar
ITftg_Mikro_2014,INV3SBG_PAP,varchar
ITftg_Mikro_2014,INV3SBG_PEMP,varchar
ITftg_Mikro_2014,INV3SBG_PPMP,varchar
ITftg_Mikro_2014,MOBBB,varchar
ITftg_Mikro_2014,MOBOTH,varchar
ITftg_Mikro_2014,MT_FREE,varchar
ITftg_Mikro_2014,RFAC1,varchar
ITftg_Mikro_2014,RFASPRI1,varchar
ITftg_Mikro_2014,RFPSDP1,varchar
ITftg_Mikro_2014,SISC,varchar
ITftg_Mikro_2014,SISCADE,varchar
ITftg_Mikro_2014,siscweb,varchar
ITftg_Mikro_2014,turn,varchar
ITftg_Mikro_2014,utvantp,varchar
ITftg_Mikro_2014,utveganv,varchar
ITftg_Mikro_2014,utvexf,varchar
ITftg_Mikro_2014,UTVP,varchar
ITftg_Mikro_2014,utvsup,varchar
ITftg_Mikro_2014,WEBCMP,varchar
ITftg_Mikro_2015,P1207_Lopnr_PeOrgNr,int
ITftg_Mikro_2015,AnstS,varchar
ITftg_Mikro_2015,AXSELL,varchar
ITftg_Mikro_2015,FIXBB,varchar
ITftg_Mikro_2015,GBUYNRG,varchar
ITftg_Mikro_2015,GCERT,varchar
ITftg_Mikro_2015,GDIST,varchar
ITftg_Mikro_2015,GMEET,varchar
ITftg_Mikro_2015,GSOLFLOW,varchar
ITftg_Mikro_2015,GSOLLOG,varchar
ITftg_Mikro_2015,GSOLOTH,varchar
ITftg_Mikro_2015,GSOLVENT,varchar
ITftg_Mikro_2015,GUSENRG,varchar
ITftg_Mikro_2015,ISPDF,varchar
ITftg_Mikro_2015,NgS1,varchar
ITftg_Mikro_2015,SM1_BLOG,varchar
ITftg_Mikro_2015,SM1_CNTSHR,varchar
ITftg_Mikro_2015,SM1_SNET,varchar
ITftg_Mikro_2015,SM1_WIKI,varchar
ITftg_Mikro_2015,stratum,varchar
ITftg_Mikro_2015,WEB,varchar
ITftg_Mikro_2015,WEBACC,varchar
ITftg_Mikro_2015,WEBCTM,varchar
ITftg_Mikro_2015,WEBORD,varchar
ITftg_Mikro_2015,WEBOT,varchar
ITftg_Mikro_2015,WEBPER,varchar
ITftg_Mikro_2015,WEBSM,varchar
ITftg_Mikro_2015,AEBUY,varchar
ITftg_Mikro_2015,AWSELL,varchar
ITftg_Mikro_2015,CUSE,varchar
ITftg_Mikro_2015,iacc,varchar
ITftg_Mikro_2015,IT_BMSD,varchar
ITftg_Mikro_2015,IT_BMSS,varchar
ITftg_Mikro_2015,IT_INFR,varchar
ITftg_Mikro_2015,IT_OSS,varchar
ITftg_Mikro_2015,IT_SEC,varchar
ITftg_Mikro_2015,IT_WEBD,varchar
ITftg_Mikro_2015,IT_WEBS,varchar
ITftg_Mikro_2015,MOBBB,varchar
ITftg_Mikro_2015,SECPCNF,varchar
ITftg_Mikro_2015,SECPDD,varchar
ITftg_Mikro_2015,SECPDS,varchar
ITftg_Mikro_2015,SECPOL1,varchar
ITftg_Mikro_2015,SECPREV,varchar
ITftg_Mikro_2015,SM_PADVERT,varchar
ITftg_Mikro_2015,SM_PBPCOLL,varchar
ITftg_Mikro_2015,SM_PCUDEV,varchar
ITftg_Mikro_2015,SM_PCUQOR,varchar
ITftg_Mikro_2015,SM_PEXCHVOK,varchar
ITftg_Mikro_2015,SM_PRCR,varchar
ITftg_Mikro_2016,P1207_Lopnr_PeOrgNr,int
ITftg_Mikro_2016,AnstS,varchar
ITftg_Mikro_2016,AXSELL,varchar
ITftg_Mikro_2016,CC,varchar
ITftg_Mikro_2016,CC_PCPU,varchar
ITftg_Mikro_2016,CC_PCRM,varchar
ITftg_Mikro_2016,CC_PDB,varchar
ITftg_Mikro_2016,CC_PEM,varchar
ITftg_Mikro_2016,CC_PFACC,varchar
ITftg_Mikro_2016,CC_PFIL,varchar
ITftg_Mikro_2016,CC_PSOFT,varchar
ITftg_Mikro_2016,FIXBB,varchar
ITftg_Mikro_2016,GBUYNRG,varchar
ITftg_Mikro_2016,GCERT,varchar
ITftg_Mikro_2016,GMEET,varchar
ITftg_Mikro_2016,GSOLFLOW,varchar
ITftg_Mikro_2016,GSOLLOG,varchar
ITftg_Mikro_2016,GSOLOTH,varchar
ITftg_Mikro_2016,GSOLVENT,varchar
ITftg_Mikro_2016,GUSENRG,varchar
ITftg_Mikro_2016,ISPDF,varchar
ITftg_Mikro_2016,NgS1,varchar
ITftg_Mikro_2016,SM1_BLOG,varchar
ITftg_Mikro_2016,SM1_CNTSHR,varchar
ITftg_Mikro_2016,SM1_SNET,varchar
ITftg_Mikro_2016,SM1_WIKI,varchar
ITftg_Mikro_2016,stratum,varchar
ITftg_Mikro_2016,WEB,varchar
ITftg_Mikro_2016,WEBACC,varchar
ITftg_Mikro_2016,WEBCTM,varchar
ITftg_Mikro_2016,WEBORD,varchar
ITftg_Mikro_2016,WEBOT,varchar
ITftg_Mikro_2016,WEBPER,varchar
ITftg_Mikro_2016,WEBSM,varchar
ITftg_Mikro_2016,Vikt,nvarchar
ITftg_Mikro_2016,AEBUY,varchar
ITftg_Mikro_2016,AWSELL,varchar
ITftg_Mikro_2016,CC_DS,varchar
ITftg_Mikro_2016,CC_SS,varchar
ITftg_Mikro_2016,CUSE,varchar
ITftg_Mikro_2016,iacc,varchar
ITftg_Mikro_2016,IGOV2AL_DSC,varchar
ITftg_Mikro_2016,igov2al_dvat,varchar
ITftg_Mikro_2016,IGOV2FM,varchar
ITftg_Mikro_2016,IGOV2IF,varchar
ITftg_Mikro_2016,IGOV2RT,varchar
ITftg_Mikro_2016,IT_BMSD,varchar
ITftg_Mikro_2016,IT_BMSS,varchar
ITftg_Mikro_2016,IT_INFR,varchar
ITftg_Mikro_2016,IT_OSS,varchar
ITftg_Mikro_2016,IT_SEC,varchar
ITftg_Mikro_2016,IT_WEBD,varchar
ITftg_Mikro_2016,IT_WEBS,varchar
ITftg_Mikro_2016,MOBBB,varchar
ITftg_Mikro_2016,turn,varchar
ITftg_Mikro_2017,P1207_Lopnr_PeOrgNr,int
ITftg_Mikro_2017,AnstS,varchar
ITftg_Mikro_2017,AWSEU,nvarchar
ITftg_Mikro_2017,AWSWW,nvarchar
ITftg_Mikro_2017,AXSELL,varchar
ITftg_Mikro_2017,CC,varchar
ITftg_Mikro_2017,CC_PCPU,varchar
ITftg_Mikro_2017,CC_PCRM,varchar
ITftg_Mikro_2017,CC_PDB,varchar
ITftg_Mikro_2017,CC_PEM,varchar
ITftg_Mikro_2017,CC_PFACC,varchar
ITftg_Mikro_2017,CC_PFIL,varchar
ITftg_Mikro_2017,CC_PSOFT,varchar
ITftg_Mikro_2017,FIXBB,varchar
ITftg_Mikro_2017,GBUYNRG,varchar
