Date,omxspi_close
2023-10-20,759.969970703125
2023-10-23,756.2899780273438
2023-10-24,761.3699951171875
2023-10-25,757.47998046875
2023-10-26,757.1199951171875
2023-10-27,753.3499755859375
2023-10-30,756.760009765625
2023-10-31,766.0399780273438
2023-11-01,764.5399780273438
2023-11-02,783.5800170898438
2023-11-03,790.219970703125
2023-11-06,788.5499877929688
2023-11-07,786.6300048828125
2023-11-08,786.6900024414062
2023-11-09,797.6699829101562
2023-11-10,788.3200073242188
2023-11-13,789.3300170898438
2023-11-14,815.8499755859375
2023-11-15,821.1799926757812
2023-11-16,812.5599975585938
2023-11-17,822.5
2023-11-20,827.0999755859375
2023-11-21,821.530029296875
2023-11-22,828.7000122070312
2023-11-23,832.5599975585938
2023-11-24,833.9600219726562
2023-11-27,832.760009765625
2023-11-28,827.47998046875
2023-11-29,835.4400024414062
2023-11-30,834.4199829101562
2023-12-01,841.1599731445312
2023-12-04,841.0499877929688
2023-12-05,848.9199829101562
2023-12-06,858.3499755859375
2023-12-07,857.969970703125
2023-12-08,863.5499877929688
2023-12-11,871.530029296875
2023-12-12,866.8400268554688
2023-12-13,863.7100219726562
2023-12-14,889.1099853515625
2023-12-15,896.8099975585938
2023-12-18,892.3499755859375
2023-12-19,898.1799926757812
2023-12-20,899.2100219726562
2023-12-21,893.3900146484375
2023-12-22,895.8900146484375
2023-12-27,900.7000122070312
2023-12-28,901.4000244140625
2023-12-29,903.780029296875
2024-01-02,900.25
2024-01-03,884.030029296875
2024-01-04,886.9299926757812
2024-01-05,877.02001953125
2024-01-08,885.9000244140625
2024-01-09,881.9500122070312
2024-01-10,880.8599853515625
2024-01-11,876.2999877929688
2024-01-12,886.52001953125
2024-01-15,876.9000244140625
2024-01-16,871.9099731445312
2024-01-17,861.1300048828125
2024-01-18,865.469970703125
2024-01-19,859.6500244140625
2024-01-22,869.7999877929688
2024-01-23,872.9000244140625
2024-01-24,879.260009765625
2024-01-25,883.97998046875
2024-01-26,888.02001953125
2024-01-29,888.27001953125
2024-01-30,888.9400024414062
2024-01-31,888.52001953125
2024-02-01,892.02001953125
2024-02-02,891.3699951171875
2024-02-05,882.3800048828125
2024-02-06,888.969970703125
2024-02-07,890.4600219726562
2024-02-08,894.02001953125
2024-02-09,890.75
2024-02-12,897.9299926757812
2024-02-13,890.5599975585938
2024-02-14,894.1799926757812
2024-02-15,903.1500244140625
2024-02-16,911.0499877929688
2024-02-20,909.3400268554688
2024-02-21,908.1300048828125
2024-02-22,914.0999755859375
2024-02-23,916.989990234375
2024-02-26,917.2899780273438
2024-02-27,919.3900146484375
2024-02-28,919.3200073242188
2024-02-29,922.239990234375
2024-03-01,929.7899780273438
2024-03-04,925.2000122070312
2024-03-05,918.7999877929688
2024-03-06,925.97998046875
2024-03-07,930.0399780273438
2024-03-08,938.6699829101562
2024-03-11,936.52001953125
2024-03-12,950.3200073242188
2024-03-13,952.9500122070312
2024-03-14,951.9600219726562
2024-03-15,954.7899780273438
2024-03-18,945.7000122070312
2024-03-19,951.5999755859375
2024-03-20,951.4199829101562
2024-03-21,968.3200073242188
2024-03-22,966.9000244140625
2024-03-25,965.739990234375
2024-03-26,971.52001953125
2024-03-27,971.1900024414062
2024-03-28,963.3400268554688
2024-04-02,958.260009765625
2024-04-03,959.9099731445312
2024-04-04,962.77001953125
2024-04-05,955.1199951171875
2024-04-08,962.72998046875
2024-04-09,956.3599853515625
2024-04-10,955.1500244140625
2024-04-11,947.7100219726562
2024-04-12,947.3200073242188
2024-04-15,951.5800170898438
2024-04-16,937.5499877929688
2024-04-17,940.6199951171875
2024-04-18,942.1300048828125
2024-04-19,936.75
2024-04-22,939.3699951171875
2024-04-23,953.6900024414062
2024-04-24,949.5700073242188
2024-04-25,937.0599975585938
2024-04-26,951.8300170898438
2024-04-29,959.1799926757812
2024-04-30,957.9500122070312
2024-05-02,947.2999877929688
2024-05-03,954.5
2024-05-06,962.2899780273438
2024-05-07,974.3099975585938
2024-05-08,974.4400024414062
2024-05-10,988.97998046875
2024-05-13,988.1599731445312
2024-05-14,995.219970703125
2024-05-15,998.1699829101562
2024-05-16,992.9600219726562
2024-05-17,990.719970703125
2024-05-20,1002.4199829101562
2024-05-21,1001.8699951171875
2024-05-22,1003.030029296875
2024-05-23,1003.469970703125
2024-05-24,999.3400268554688
2024-05-27,999.8800048828125
2024-05-28,995.4600219726562
2024-05-29,980.5900268554688
2024-05-30,985.9099731445312
2024-05-31,990.8400268554688
2024-06-03,991.739990234375
2024-06-04,984.5499877929688
2024-06-05,992.3400268554688
2024-06-07,993.4400024414062
2024-06-10,986.1199951171875
2024-06-11,982.8499755859375
2024-06-12,1000.4199829101562
2024-06-13,983.9199829101562
2024-06-14,971.6300048828125
2024-06-17,970.75
2024-06-18,972.3699951171875
2024-06-19,967.4600219726562
2024-06-20,978.1199951171875
2024-06-24,984.2000122070312
2024-06-25,971.3900146484375
2024-06-26,973.1099853515625
2024-06-27,971.1799926757812
2024-06-28,975.0399780273438
2024-07-01,980.4199829101562
2024-07-02,972.9099731445312
2024-07-03,977.6300048828125
2024-07-04,981.260009765625
2024-07-05,979.25
2024-07-08,981.489990234375
2024-07-09,974.8400268554688
2024-07-10,979.8099975585938
2024-07-11,990.5999755859375
2024-07-12,1012.719970703125
2024-07-15,1002.1400146484375
2024-07-16,1006.1900024414062
2024-07-17,1003.760009765625
2024-07-18,1003.6099853515625
2024-07-19,993.0399780273438
2024-07-22,1002.25
2024-07-23,1001.8599853515625
2024-07-24,993.6699829101562
2024-07-25,987.8099975585938
2024-07-26,993.8699951171875
2024-07-29,993.989990234375
2024-07-30,998.969970703125
2024-07-31,1003.4099731445312
2024-08-01,982.72998046875
2024-08-02,952.0599975585938
2024-08-05,927.5800170898438
2024-08-06,927.8900146484375
2024-08-07,946.280029296875
2024-08-08,947.260009765625
2024-08-09,953.010009765625
2024-08-12,952.7899780273438
2024-08-13,956.4099731445312
2024-08-14,962.72998046875
2024-08-15,973.2999877929688
2024-08-16,976.530029296875
2024-08-19,981.010009765625
2024-08-20,976.3300170898438
2024-08-21,974.9000244140625
2024-08-22,981.3900146484375
2024-08-23,990.7899780273438
2024-08-26,992.9000244140625
2024-08-27,988.6400146484375
2024-08-28,991.2899780273438
2024-08-29,998.5399780273438
2024-08-30,1003.0499877929688
2024-09-02,1000.1599731445312
2024-09-03,987.5700073242188
2024-09-04,976.1300048828125
2024-09-05,968.47998046875
2024-09-06,960.510009765625
2024-09-09,971.719970703125
2024-09-10,970.0900268554688
2024-09-11,964.7999877929688
2024-09-12,975.4400024414062
2024-09-13,984.0900268554688
2024-09-16,984.5599975585938
2024-09-17,992.0599975585938
2024-09-18,985.3699951171875
2024-09-19,1003.3800048828125
2024-09-20,999.5900268554688
2024-09-23,1001.8699951171875
2024-09-24,999.260009765625
2024-09-25,1006.0399780273438
2024-09-26,1019.8099975585938
2024-09-27,1019.2899780273438
2024-09-30,1015.8800048828125
2024-10-01,1008.6699829101562
2024-10-02,1009.8499755859375
2024-10-03,1000.9099731445312
2024-10-04,1005.1599731445312
2024-10-07,1001.0900268554688
2024-10-08,995.6500244140625
2024-10-09,999.3400268554688
2024-10-10,988.280029296875
2024-10-11,996.4600219726562
2024-10-14,998.489990234375
2024-10-15,993.4199829101562
2024-10-16,992.219970703125
2024-10-17,993.2000122070312
2024-10-18,996.6699829101562
2024-10-21,987.9600219726562
2024-10-22,984.239990234375
2024-10-23,985.3699951171875
2024-10-24,983.0499877929688
2024-10-25,990.1400146484375
2024-10-28,1001.739990234375
2024-10-29,996.3900146484375
2024-10-30,984.5499877929688
2024-10-31,973.3400268554688
2024-11-01,976.6400146484375
2024-11-04,982.1099853515625
2024-11-05,981.9299926757812
2024-11-06,972.969970703125
2024-11-07,988.47998046875
2024-11-08,982.1599731445312
2024-11-11,989.0700073242188
2024-11-12,965.77001953125
2024-11-13,961.989990234375
2024-11-14,969.2100219726562
2024-11-15,957.3800048828125
2024-11-18,953.52001953125
2024-11-19,948.0499877929688
2024-11-20,942.97998046875
2024-11-21,947.1900024414062
2024-11-22,956.8900146484375
2024-11-25,960.739990234375
2024-11-26,953.4500122070312
2024-11-27,956.9099731445312
2024-11-28,960.9400024414062
2024-11-29,965.6400146484375
2024-12-02,976.2899780273438
2024-12-03,983.010009765625
2024-12-04,992.1199951171875
2024-12-05,992.9000244140625
2024-12-06,998.1300048828125
2024-12-09,997.530029296875
2024-12-10,990.9299926757812
2024-12-11,989.6199951171875
2024-12-12,983.52001953125
2024-12-13,977.969970703125
2024-12-16,974.0399780273438
2024-12-17,969.0399780273438
2024-12-18,972.6599731445312
2024-12-19,949.6900024414062
2024-12-20,950.3599853515625
2024-12-23,948.8400268554688
2024-12-27,957.239990234375
2024-12-30,954.5900268554688
2025-01-02,966.0599975585938
2025-01-03,964.5800170898438
2025-01-07,970.739990234375
2025-01-08,967.25
2025-01-09,968.1500244140625
2025-01-10,958.5
2025-01-13,951.8800048828125
2025-01-14,956.219970703125
2025-01-15,978.0399780273438
2025-01-16,985.2100219726562
2025-01-17,994.5700073242188
2025-01-20,993.5900268554688
2025-01-21,1003.5900268554688
2025-01-22,1007.3800048828125
2025-01-23,1019.1500244140625
2025-01-24,1017.0399780273438
2025-01-27,1010.5700073242188
2025-01-28,1009.6599731445312
2025-01-29,1018.010009765625
2025-01-30,1024.550048828125
2025-01-31,1025.800048828125
2025-02-03,1012.4500122070312
2025-02-04,1013.9500122070312
2025-02-05,1014.2999877929688
2025-02-06,1028.3499755859375
2025-02-07,1019.719970703125
2025-02-10,1026.8900146484375
2025-02-11,1028.300048828125
2025-02-12,1030.530029296875
2025-02-13,1047.4300537109375
2025-02-14,1046.0699462890625
2025-02-17,1053.6300048828125
2025-02-18,1057.5699462890625
2025-02-19,1037.97998046875
2025-02-20,1041.760009765625
2025-02-21,1039.050048828125
2025-02-24,1035.1800537109375
2025-02-25,1036.31005859375
2025-02-26,1048.0799560546875
2025-02-27,1038.1800537109375
2025-02-28,1032.81005859375
2025-03-03,1037.5
2025-03-04,1003.8200073242188
2025-03-05,1023.5499877929688
2025-03-06,1021.3099975585938
2025-03-07,1020.3599853515625
2025-03-10,1009.8400268554688
2025-03-11,989.0399780273438
2025-03-12,992.8499755859375
2025-03-13,989.739990234375
2025-03-14,1006.0999755859375
2025-03-17,1007.9400024414062
2025-03-18,1008.9500122070312
2025-03-19,1009.4400024414062
2025-03-20,1007.1400146484375
2025-03-21,993.030029296875
2025-03-24,993.4400024414062
2025-03-25,996.1500244140625
2025-03-26,981.47998046875
2025-03-27,970.4299926757812
2025-03-28,961.719970703125
2025-03-31,945.2100219726562
2025-04-01,954.4400024414062
2025-04-02,945.469970703125
2025-04-03,913.1400146484375
2025-04-04,874.4099731445312
2025-04-07,832.2899780273438
2025-04-08,851.4299926757812
2025-04-09,824.219970703125
2025-04-10,863.8499755859375
2025-04-11,864.6699829101562
2025-04-14,888.4199829101562
2025-04-15,908.2000122070312
2025-04-16,900.6799926757812
2025-04-17,894.010009765625
2025-04-22,899.260009765625
2025-04-23,913.2999877929688
2025-04-24,915.9199829101562
2025-04-25,924.3099975585938
2025-04-28,923.6599731445312
2025-04-29,919.7100219726562
2025-04-30,931.1799926757812
2025-05-02,941.9299926757812
2025-05-05,942.1599731445312
2025-05-06,930.8400268554688
2025-05-07,931.489990234375
2025-05-08,937.489990234375
2025-05-09,938.3400268554688
2025-05-12,965.0800170898438
2025-05-13,966.3300170898438
2025-05-14,962.9500122070312
2025-05-15,969.4000244140625
2025-05-16,968.9000244140625
2025-05-19,969.72998046875
2025-05-20,973.1099853515625
2025-05-21,967.8200073242188
2025-05-22,947.010009765625
2025-05-23,938.6300048828125
2025-05-26,952.7999877929688
2025-05-27,954.27001953125
2025-05-28,951.72998046875
2025-05-30,948.780029296875
2025-06-02,944.1500244140625
2025-06-03,944.5900268554688
2025-06-04,955.0499877929688
2025-06-05,959.5800170898438
2025-06-09,958.9199829101562
2025-06-10,958.97998046875
2025-06-11,953.6400146484375
2025-06-12,944.6599731445312
2025-06-13,934.0399780273438
2025-06-16,943.6599731445312
2025-06-17,935.3200073242188
2025-06-18,935.510009765625
2025-06-19,929.6099853515625
2025-06-23,926.0399780273438
2025-06-24,936.5399780273438
2025-06-25,934.6500244140625
2025-06-26,939.25
2025-06-27,959.6300048828125
2025-06-30,953.1300048828125
2025-07-01,953.1799926757812
2025-07-02,963.5700073242188
2025-07-03,969.02001953125
2025-07-04,964.4000244140625
2025-07-07,962.969970703125
2025-07-08,965.4400024414062
2025-07-09,970.8400268554688
2025-07-10,986.1699829101562
2025-07-11,973.5
2025-07-14,968.7100219726562
2025-07-15,969.22998046875
2025-07-16,961.75
2025-07-17,975.8300170898438
2025-07-18,968.5800170898438
2025-07-21,970.3300170898438
2025-07-22,964.4299926757812
2025-07-23,982.27001953125
2025-07-24,985.9500122070312
2025-07-25,987.8300170898438
2025-07-28,981.25
2025-07-29,983.030029296875
2025-07-30,981.5599975585938
2025-07-31,971.4299926757812
2025-08-01,955.0700073242188
2025-08-04,961.8900146484375
2025-08-05,966.6500244140625
2025-08-06,966.0999755859375
2025-08-07,976.6699829101562
2025-08-08,978.72998046875
2025-08-11,973.5900268554688
2025-08-12,977.9400024414062
2025-08-13,978.0599975585938
2025-08-14,982.6099853515625
2025-08-15,984.4000244140625
2025-08-18,980.2899780273438
2025-08-19,993.52001953125
2025-08-20,992.0
2025-08-21,989.260009765625
2025-08-22,1005.5700073242188
2025-08-25,998.7100219726562
2025-08-26,993.3499755859375
2025-08-27,990.1699829101562
2025-08-28,988.6199951171875
2025-08-29,981.1799926757812
2025-09-01,982.7000122070312
2025-09-02,961.239990234375
2025-09-03,967.7999877929688
2025-09-04,970.47998046875
2025-09-05,978.6699829101562
2025-09-08,984.0700073242188
2025-09-09,981.7899780273438
2025-09-10,980.1099853515625
2025-09-11,982.2999877929688
2025-09-12,982.8699951171875
2025-09-15,984.4299926757812
2025-09-16,976.0399780273438
2025-09-17,977.2999877929688
2025-09-18,985.8400268554688
2025-09-19,986.4299926757812
2025-09-22,984.1799926757812
2025-09-23,991.1199951171875
2025-09-24,980.2999877929688
2025-09-25,971.3400268554688
2025-09-26,977.760009765625
2025-09-29,980.9000244140625
2025-09-30,985.0499877929688
2025-10-01,988.8099975585938
2025-10-02,998.1300048828125
2025-10-03,1007.1599731445312
2025-10-06,1012.2100219726562
2025-10-07,1005.3699951171875
2025-10-08,1009.1500244140625
2025-10-09,1007.969970703125
2025-10-10,997.6400146484375
2025-10-13,1000.6199951171875
2025-10-14,1001.4400024414062
2025-10-15,1007.6199951171875
2025-10-16,1010.3900146484375
2025-10-17,997.0900268554688
2025-10-20,1009.1400146484375
2025-10-21,1016.6400146484375
2025-10-22,1014.5999755859375
2025-10-23,1022.5900268554688
2025-10-24,1033.6099853515625
2025-10-27,1037.8499755859375
2025-10-28,1032.5
2025-10-29,1027.5400390625
2025-10-30,1029.6700439453125
2025-10-31,1024.030029296875
2025-11-03,1018.6400146484375
2025-11-04,1011.010009765625
2025-11-05,1011.77001953125
2025-11-06,1007.8499755859375
2025-11-07,1004.780029296875
2025-11-10,1013.9099731445312
2025-11-11,1025.4599609375
2025-11-12,1031.489990234375
2025-11-13,1022.0900268554688
2025-11-14,1013.5
2025-11-17,1005.5399780273438
2025-11-18,983.8599853515625
2025-11-19,987.9600219726562
2025-11-20,990.9500122070312
2025-11-21,989.8400268554688
2025-11-24,1000.3499755859375
2025-11-25,1011.2999877929688
2025-11-26,1018.4600219726562
2025-11-27,1023.3400268554688
2025-11-28,1022.6300048828125
2025-12-01,1019.4400024414062
2025-12-02,1016.3900146484375
2025-12-03,1013.3400268554688
2025-12-04,1027.280029296875
2025-12-05,1030.5
2025-12-08,1027.280029296875
2025-12-09,1020.739990234375
2025-12-10,1021.1099853515625
2025-12-11,1026.77001953125
2025-12-12,1026.02001953125
2025-12-15,1027.6600341796875
2025-12-16,1021.260009765625
2025-12-17,1015.2100219726562
2025-12-18,1026.300048828125
2025-12-19,1029.0899658203125
2025-12-22,1031.6700439453125
2025-12-23,1033.300048828125
2025-12-29,1040.239990234375
2025-12-30,1045.6800537109375
2026-01-02,1041.8299560546875
2026-01-05,1046.18994140625
2026-01-07,1069.6800537109375
2026-01-08,1059.8599853515625
2026-01-09,1072.31005859375
2026-01-12,1072.0899658203125
2026-01-13,1071.31005859375
2026-01-14,1069.81005859375
2026-01-15,1087.6700439453125
2026-01-16,1087.4200439453125
2026-01-19,1064.6199951171875
2026-01-20,1060.989990234375
2026-01-21,1063.239990234375
2026-01-22,1071.5999755859375
2026-01-23,1073.8199462890625
2026-01-26,1074.52001953125
2026-01-27,1078.449951171875
2026-01-28,1074.7099609375
2026-01-29,1071.300048828125
2026-01-30,1068.469970703125
2026-02-02,1080.3499755859375
2026-02-03,1082.6199951171875
2026-02-04,1093.050048828125
2026-02-05,1081.989990234375
2026-02-06,1092.9599609375
2026-02-09,1098.219970703125
2026-02-10,1100.1300048828125
2026-02-11,1096.7900390625
2026-02-12,1085.9300537109375
2026-02-13,1084.8599853515625
2026-02-16,1082.949951171875
2026-02-17,1085.949951171875
2026-02-18,1095.1199951171875
2026-02-19,1094.219970703125
2026-02-20,1102.780029296875
2026-02-23,1094.530029296875
2026-02-24,1101.1217041015625
