"term","rb_x_high_x_young","rb_x_high_x_female","rb_x_high_x_young_x_female","interim_x_high_x_young","interim_x_high_x_female","interim_x_high_x_young_x_female","post_x_high_x_young","post_x_high_x_female","post_x_high_x_young_x_female","m01_x_high_x_young","m01_x_high_x_female","m01_x_high_x_young_x_female","m02_x_high_x_young","m02_x_high_x_female","m02_x_high_x_young_x_female","m03_x_high_x_young","m03_x_high_x_female","m03_x_high_x_young_x_female","m04_x_high_x_young","m04_x_high_x_female","m04_x_high_x_young_x_female","m05_x_high_x_young","m05_x_high_x_female","m05_x_high_x_young_x_female","m06_x_high_x_young","m06_x_high_x_female","m06_x_high_x_young_x_female","m07_x_high_x_young","m07_x_high_x_female","m07_x_high_x_young_x_female","m08_x_high_x_young","m08_x_high_x_female","m08_x_high_x_young_x_female","m09_x_high_x_young","m09_x_high_x_female","m09_x_high_x_young_x_female","m10_x_high_x_young","m10_x_high_x_female","m10_x_high_x_young_x_female","m11_x_high_x_young","m11_x_high_x_female","m11_x_high_x_young_x_female"
"m07_x_high_x_young",-0.000162561869544096,-3.04497709050545e-05,-3.34148640632552e-05,-0.000102717880430036,-5.21778294089157e-05,-5.02471358539557e-06,-0.000202005762900991,-0.000112645814215305,-2.0575146804596e-05,-0.000991913268669936,3.56748045922818e-05,-0.000973906437238057,0.000425085575339367,4.65103045203835e-05,-0.000245092944418514,0.000602025908799761,4.36849173890043e-05,-0.000155247825019632,0.000513325506349779,3.01065493182162e-05,-0.000283148277885118,0.000698959656227483,2.53200743041625e-05,-0.000153576549426007,0.000681226555814868,4.34069128814974e-06,-0.000232194789146129,0.00127713969265646,3.13098736448583e-05,0.000128725502444421,0.00137234067539939,4.91879867767701e-05,0.000408773700909753,0.00086185210063372,2.81725686817478e-05,0.000321050756851831,0.000283410201099819,2.55871009577989e-05,0.000153909396738956,2.16578284518134e-05,4.30111355065792e-06,1.24956107685748e-05
"m07_x_high_x_female",-1.74257504934983e-06,-2.30764407243524e-06,-4.94910316831719e-07,-9.66054907505944e-07,-1.13150467662372e-06,-2.98577114187386e-06,5.450418761666e-06,-3.48722199084473e-06,-2.39170986535785e-06,-1.74891059848532e-05,3.67619595193101e-06,-3.43164307020357e-05,1.46405524987288e-05,3.48976919445998e-06,-1.30965950970448e-05,2.11336229158385e-05,3.14000582605395e-06,-8.23606310224719e-06,1.75853159100582e-05,3.42393113122225e-06,-1.31402616382719e-05,2.25940406350285e-05,3.17424252110296e-06,-9.84997536707907e-06,2.0432389451549e-05,3.5435459636144e-06,-1.72509965442143e-05,3.13098736448583e-05,4.9938380091789e-06,-9.91425813639925e-06,3.21753127920083e-05,5.79887508299802e-06,-2.71111263714203e-06,2.12080797105143e-05,3.79893739763036e-06,-1.7927478276818e-06,6.58277955520315e-06,1.68312720655084e-06,2.19865052072335e-06,-1.49582604465359e-07,1.44498674359048e-06,-1.98749720593189e-06
"m07_x_high_x_young_x_female",-2.46114697924609e-05,1.92140381301344e-05,3.26498011769841e-06,-9.83591067373977e-05,-2.04649855856408e-06,6.84623544231657e-05,-0.000199914461983189,-5.10849220506133e-06,0.000101867467707643,-0.000511975882720724,5.27303869521561e-06,-0.000194371436959496,-0.000103640051852838,8.61573299182343e-06,-1.88553035317117e-05,-6.89939318495173e-05,1.41904024811407e-05,1.8748844978212e-07,-8.42734870099105e-05,1.48768983224514e-06,-1.73089782807459e-05,-1.76089225588969e-05,9.07987472290535e-07,3.62882114567303e-05,-3.38573695194527e-05,-9.05145562415311e-06,9.07743785011973e-05,0.000128725502444421,-9.91425813639925e-06,0.000224203495401099,0.000197858308690434,-6.85534149005596e-06,0.000308030937137808,0.000102258590422148,-3.34885559170318e-06,0.00023863309322442,3.5347326509374e-05,9.87002368758003e-06,8.34719710608876e-05,-2.25347207555831e-05,-1.67496632987204e-07,3.30553360479041e-05
"m08_x_high_x_young",-0.000152061670639879,-1.20861307199741e-05,-6.57488313370428e-05,-0.00018858427658623,-4.78916108796152e-05,7.27900235794896e-06,-0.000401802708949336,-0.000101353875656053,1.49464917704621e-05,-0.00158800658171426,3.49526729087974e-05,-0.00118345088465013,0.000286482871949723,5.0638763527363e-05,-0.000276024628271527,0.000513169444259036,4.96383722791908e-05,-0.000156762224395399,0.000384638639835223,2.85565339152015e-05,-0.000318050538937387,0.000643862466560049,2.37984972388497e-05,-0.000153143415640106,0.000601587080033446,1.94769263020811e-06,-0.000258176591403359,0.00137234067539939,3.21753127920083e-05,0.000197858308690434,0.00156779802687202,5.16935963333973e-05,0.00055973010370694,0.000989273673217716,3.15582355630838e-05,0.000435669970390719,0.000327669767945868,3.37535719916733e-05,0.000204234924827188,6.12670788844519e-06,4.79586874779554e-06,2.03948992794756e-05
"m08_x_high_x_female",1.8585495882956e-06,-5.45696998916717e-06,-6.65291938028121e-06,1.57313505315449e-06,-4.75358497392462e-06,-1.30628011528808e-06,-7.72015347928137e-06,-1.16085151685698e-05,5.38809230139703e-06,-4.37031215348588e-05,5.14540695204442e-06,-5.5864821434495e-05,1.19026279165687e-05,5.72339003928712e-06,-2.03164825479327e-05,2.71387346513477e-05,3.71348576306065e-06,-8.43488435550368e-06,1.75884324996831e-05,4.15080892903609e-06,-1.39905666598986e-05,2.49175612349432e-05,4.0058407377604e-06,-1.03822938449104e-05,2.8167317979594e-05,3.9638739362191e-06,-1.3574776065067e-05,4.91879867767701e-05,5.79887508299802e-06,-6.85534149005596e-06,5.16935963333973e-05,1.0037592259892e-05,3.76280843993736e-06,4.02265443236519e-05,5.55279061109471e-06,7.71597777452058e-06,1.40085318186469e-05,2.02453004175589e-06,7.53489266353446e-06,3.93157979782282e-07,1.59333536935318e-06,-6.3431650038711e-07
"m08_x_high_x_young_x_female",-5.87643864886701e-05,2.69819839925342e-05,-1.01096494436336e-05,-0.000179727841197588,-9.83486187716474e-06,7.7544547769666e-05,-0.000360493633431442,-1.79330393628544e-05,0.000119843912014308,-0.00110473557489442,1.57097283232868e-05,-0.000552906153690489,-0.000113764537137205,2.29990772075401e-05,-0.000105342744790903,-1.5494684243361e-05,2.98853883147936e-05,-4.8452699867193e-05,-6.92250769549398e-05,8.93352844506081e-06,-0.000114619546606705,8.35786056874981e-05,6.90410463446142e-06,-4.79380947059294e-06,3.44142587583976e-05,-7.90173710804153e-06,2.65925675198275e-05,0.000408773700909753,-2.71111263714203e-06,0.000308030937137808,0.00055973010370694,3.76280843993736e-06,0.000516143777851338,0.000322976433401849,3.77177924430665e-06,0.00039614702709463,0.000109230552175636,2.0345631195603e-05,0.000148519363320996,-3.18181057827805e-05,1.47692021058478e-06,4.23013775329796e-05
"m09_x_high_x_young",-5.42174875649839e-05,-1.91923317552943e-05,-7.91050137648139e-05,-7.00956893877784e-05,-4.3129680810707e-05,4.47241253206839e-06,-0.000244991849709752,-9.26630408051649e-05,3.52201242565468e-05,-0.000994932886529507,2.18651260571789e-05,-0.000727894765801455,0.000142959379937404,3.28945903269072e-05,-0.000170423993639391,0.000299996348676373,2.64407778010687e-05,-9.0884289333112e-05,0.00020172741819292,1.54841766504395e-05,-0.000185797704506193,0.00035285692164883,1.30041008743443e-05,-9.2046451587598e-05,0.000365752839157491,1.23485169762162e-06,-0.000144543158586158,0.00086185210063372,2.12080797105143e-05,0.000102258590422148,0.000989273673217716,4.02265443236519e-05,0.000322976433401849,0.000677577142913747,2.20214028735046e-05,0.000258299079487712,0.000225970152446078,1.71628803236103e-05,0.000128440401639819,1.43230313108235e-05,-4.83584041191677e-07,1.48119209157476e-05
"m09_x_high_x_female",8.09957301542584e-07,-1.28067117819771e-06,-9.86348791818685e-07,-2.31668731725406e-06,-1.77446434050724e-07,-9.79860813976103e-07,-1.07305411829843e-06,-1.47540885904069e-06,-1.98631151793748e-06,-3.61001188276304e-05,3.30988413542667e-06,-3.26567141134866e-05,-2.74080892232351e-07,3.85526489496496e-06,-1.30031567844929e-05,6.76894877016242e-06,3.68849975610189e-06,-8.67836620563746e-06,3.23803627142039e-06,3.71306250004276e-06,-1.12867924916322e-05,1.05693624489385e-05,3.57888418006253e-06,-8.04095342285626e-06,1.40889908722752e-05,3.31182942031212e-06,-9.99155642576953e-06,2.81725686817478e-05,3.79893739763036e-06,-3.34885559170318e-06,3.15582355630838e-05,5.55279061109471e-06,3.77177924430665e-06,2.20214028735046e-05,4.2094658338057e-06,3.73544040144594e-06,6.48412453347361e-06,2.86879446581162e-06,2.30591342584108e-06,-8.33258090451347e-07,1.96186591975142e-06,-1.17694965123096e-06
"m09_x_high_x_young_x_female",-3.69134210637962e-05,1.4115944973345e-05,-2.25697900950512e-05,-0.000131875093027448,-1.07574543108861e-05,6.51083371853083e-05,-0.000282756819277921,-2.13263328695442e-05,0.00010264826855138,-0.000856172543342579,1.28542558449209e-05,-0.000455788225108063,-8.10604841811069e-05,1.93375574075823e-05,-9.75421657038511e-05,4.98044491407031e-06,2.1894955583427e-05,-3.87804788573697e-05,-4.92489197542348e-05,6.87733312074104e-06,-9.23070371150377e-05,6.53120961028508e-05,4.88923768775147e-06,-8.56555293594571e-06,3.57462320547428e-05,-6.02282728904958e-06,2.79579140102305e-05,0.000321050756851831,-1.7927478276818e-06,0.00023863309322442,0.000435669970390719,7.71597777452058e-06,0.00039614702709463,0.000258299079487712,3.73544040144594e-06,0.000323758952475884,9.34751736497438e-05,1.39476623139152e-05,0.000128646443730996,-2.27022644620746e-05,5.23578099818224e-07,3.89061378607205e-05
"m10_x_high_x_young",-5.78655124861858e-06,-9.86918102902568e-06,-3.79754732884372e-05,-4.0463589467591e-06,-1.70624155637467e-05,-8.93831901875351e-06,-7.68624671403323e-05,-3.616759945773e-05,1.05252692000294e-05,-0.000351541623245605,4.80172430310979e-06,-0.000257005512618168,6.03314574916625e-05,8.47564472550794e-06,-5.47104731550287e-05,0.000126342124723772,5.8693345580866e-06,-1.74044028383431e-05,8.47783197778993e-05,1.49604772583253e-06,-5.31082140730479e-05,0.000127686410285445,9.37946174717524e-07,-2.117343782039e-05,0.000119576459217942,-2.9090189335875e-06,-5.96120290343388e-05,0.000283410201099819,6.58277955520315e-06,3.5347326509374e-05,0.000327669767945868,1.40085318186469e-05,0.000109230552175636,0.000225970152446078,6.48412453347361e-06,9.34751736497438e-05,9.89874158468081e-05,4.47201391651557e-06,5.44116649838402e-05,1.73597766207942e-05,-1.8574799052747e-06,6.4093135863951e-06
"m10_x_high_x_female",-4.53969856168855e-06,1.82636720400809e-06,6.38107261363359e-06,-7.26500289522755e-06,2.37741254807488e-06,1.03249488876646e-06,-1.25997028739867e-06,4.18967137441567e-06,-5.74312875494785e-06,-5.12047188013856e-05,2.95871216639742e-06,-3.33239136070653e-05,-5.07242624449539e-06,3.67128349082854e-06,-1.20331320490172e-05,-3.80127869565743e-06,5.05536087916764e-06,-1.28201778988965e-05,-2.51416899946614e-06,4.44323656271109e-06,-1.49745292317737e-05,8.18632818537304e-06,4.14393592130579e-06,-8.5695026684772e-06,1.11660574864651e-05,2.30402819720694e-06,-5.73182749916007e-06,2.55871009577989e-05,1.68312720655084e-06,9.87002368758003e-06,3.37535719916733e-05,2.02453004175589e-06,2.0345631195603e-05,1.71628803236103e-05,2.86879446581162e-06,1.39476623139152e-05,4.47201391651557e-06,6.30548821988736e-06,4.3425419962156e-07,-1.14276008262879e-06,3.03012590987321e-06,-1.80921018087387e-06
"m10_x_high_x_young_x_female",-3.50715098085055e-06,2.41214432400262e-06,-3.12123332309879e-05,-6.70798261383811e-05,-7.83680765043947e-06,2.44241504978805e-05,-0.000154412013725803,-1.54198338553823e-05,5.48731519504851e-05,-0.000405771454751695,3.04813783034537e-06,-0.000202924713844679,-3.1392192679547e-05,5.4641656220849e-06,-2.7507431471471e-05,2.43800655900931e-05,4.57156084382277e-06,1.37775304320404e-05,-1.41206087241722e-05,-1.8369692354122e-06,-1.75884299840813e-05,3.46704393649756e-05,-1.76232654839951e-06,1.49828779459847e-05,1.29670278636753e-05,-3.47062029768787e-06,-3.437923270894e-06,0.000153909396738956,2.19865052072335e-06,8.34719710608876e-05,0.000204234924827188,7.53489266353446e-06,0.000148519363320996,0.000128440401639819,2.30591342584108e-06,0.000128646443730996,5.44116649838402e-05,4.3425419962156e-07,7.59431810176182e-05,-1.00576391851862e-05,-2.47004763753751e-06,2.22817164736503e-05
"m11_x_high_x_young",1.0507890722475e-05,-9.52069645983779e-06,-5.47461817846504e-06,6.78183016285631e-05,-7.31332893847301e-06,-1.74676066214037e-05,9.94325352643193e-05,-1.2992949342481e-05,-2.12678841218925e-05,0.00012753255726412,-9.69160707454732e-07,1.66043656212599e-05,6.22411058499822e-05,-1.79534607091817e-06,1.26597258672603e-06,6.1412907915958e-05,-2.64839827730833e-06,-6.5310013877876e-06,6.37800789111601e-05,-4.9536367708701e-07,-1.14954599630061e-06,4.43224303057027e-05,-8.7878203177045e-07,-6.52376329248447e-06,4.88104001244511e-05,-2.30691414051914e-06,-1.72101907029736e-05,2.16578284518134e-05,-1.49582604465359e-07,-2.25347207555831e-05,6.12670788844519e-06,3.93157979782282e-07,-3.18181057827805e-05,1.43230313108235e-05,-8.33258090451347e-07,-2.27022644620746e-05,1.73597766207942e-05,-1.14276008262879e-06,-1.00576391851862e-05,2.56383426247993e-05,-1.41254715734827e-06,-5.26852264388446e-06
"m11_x_high_x_female",-2.69929998262074e-06,9.50945581346448e-07,5.03238907400182e-06,-2.56865738223727e-06,2.33069029905057e-06,-6.26886161388848e-07,8.02722731529821e-06,4.22399024518185e-06,-6.277633186949e-06,-4.2270064258711e-06,1.53838053663931e-06,-7.85554972660323e-06,1.32735997155653e-06,1.85970761716229e-06,-4.87097017848312e-06,-2.34596865686936e-07,2.58375414629223e-06,-5.66006172227723e-06,1.53840732565337e-06,2.74377253805939e-06,-5.82870087384378e-06,4.68839386505137e-06,2.5692734633173e-06,-4.39508703290292e-06,6.19166425551744e-06,1.99360080798991e-06,-3.75554481869035e-06,4.30111355065792e-06,1.44498674359048e-06,-1.67496632987204e-07,4.79586874779554e-06,1.59333536935318e-06,1.47692021058478e-06,-4.83584041191677e-07,1.96186591975142e-06,5.23578099818224e-07,-1.8574799052747e-06,3.03012590987321e-06,-2.47004763753751e-06,-1.41254715734827e-06,2.31318021241562e-06,-2.05403791192788e-06
"m11_x_high_x_young_x_female",1.54632291568991e-06,7.02829836749167e-07,-8.68474209811351e-06,-1.85100396664584e-05,-2.32002204475758e-06,1.97598559044017e-05,-4.56853427943359e-05,-5.05424153616827e-06,2.93195978138515e-05,-7.17073025539485e-05,4.23981981545339e-07,-2.07976795030424e-05,-2.59967010390846e-05,4.12816652269338e-07,-2.63244255997228e-07,-1.82587981313065e-05,2.86661326086813e-07,6.22446842105327e-06,-2.44972318958045e-05,-1.35555768684364e-06,5.977204965559e-06,-1.57891173008409e-05,-1.07727549249854e-06,1.20991139212226e-05,-1.34080120759484e-05,-1.64114694599991e-06,2.64236373424632e-05,1.24956107685748e-05,-1.98749720593189e-06,3.30553360479041e-05,2.03948992794756e-05,-6.3431650038711e-07,4.23013775329796e-05,1.48119209157476e-05,-1.17694965123096e-06,3.89061378607205e-05,6.4093135863951e-06,-1.80921018087387e-06,2.22817164736503e-05,-5.26852264388446e-06,-2.05403791192788e-06,1.57563553113809e-05
