grp,expband,fresh,ssyk4,n
54P,11-20,0,8213,9.0
54P,11-20,0,8214,
54P,11-20,0,8219,9.0
54P,11-20,0,8311,
54P,11-20,0,8321,20.0
54P,11-20,0,8329,10.0
54P,11-20,0,8331,11.0
54P,11-20,0,8332,25.0
54P,11-20,0,8341,
54P,11-20,0,8342,7.0
54P,11-20,0,8343,
54P,11-20,0,8344,
54P,11-20,0,8350,
54P,11-20,0,9111,13.0
54P,11-20,0,9120,
54P,11-20,0,9210,
54P,11-20,0,9310,
54P,11-20,0,9320,
54P,11-20,0,9331,
54P,11-20,0,9332,
54P,11-20,0,9412,16.0
54P,11-20,0,9413,
54P,11-20,0,9610,
54P,11-20,0,9621,
54P,11-20,0,9622,5.0
54P,11-20,0,9629,6.0
54P,11-20,1,1111,
54P,11-20,1,1112,
54P,11-20,1,1113,
54P,11-20,1,1120,82.0
54P,11-20,1,1211,16.0
54P,11-20,1,1212,15.0
54P,11-20,1,1221,7.0
54P,11-20,1,1222,13.0
54P,11-20,1,1230,64.0
54P,11-20,1,1241,
54P,11-20,1,1242,
54P,11-20,1,1251,126.0
54P,11-20,1,1252,126.0
54P,11-20,1,1291,126.0
54P,11-20,1,1292,110.0
54P,11-20,1,1311,80.0
54P,11-20,1,1312,155.0
54P,11-20,1,1321,51.0
54P,11-20,1,1322,93.0
54P,11-20,1,1331,23.0
54P,11-20,1,1332,45.0
54P,11-20,1,1341,96.0
54P,11-20,1,1342,252.0
54P,11-20,1,1351,10.0
54P,11-20,1,1352,38.0
54P,11-20,1,1361,106.0
54P,11-20,1,1362,226.0
54P,11-20,1,1371,67.0
54P,11-20,1,1372,113.0
54P,11-20,1,1380,
54P,11-20,1,1411,
54P,11-20,1,1412,8.0
54P,11-20,1,1491,
54P,11-20,1,1511,6.0
54P,11-20,1,1512,7.0
54P,11-20,1,1532,10.0
54P,11-20,1,1540,
54P,11-20,1,1591,20.0
54P,11-20,1,1592,52.0
54P,11-20,1,1611,
54P,11-20,1,1612,11.0
54P,11-20,1,1711,
54P,11-20,1,1712,
54P,11-20,1,1721,
54P,11-20,1,1722,8.0
54P,11-20,1,1731,13.0
54P,11-20,1,1732,13.0
54P,11-20,1,1741,
54P,11-20,1,1742,
54P,11-20,1,1791,12.0
54P,11-20,1,1792,15.0
54P,11-20,1,2111,
54P,11-20,1,2113,17.0
54P,11-20,1,2114,15.0
54P,11-20,1,2122,
54P,11-20,1,2131,
54P,11-20,1,2132,
54P,11-20,1,2133,
54P,11-20,1,2134,6.0
54P,11-20,1,2135,
54P,11-20,1,2141,93.0
54P,11-20,1,2142,362.0
54P,11-20,1,2143,769.0
54P,11-20,1,2144,343.0
54P,11-20,1,2145,64.0
54P,11-20,1,2146,13.0
54P,11-20,1,2149,626.0
54P,11-20,1,2161,113.0
54P,11-20,1,2162,20.0
54P,11-20,1,2163,90.0
54P,11-20,1,2164,31.0
54P,11-20,1,2171,52.0
54P,11-20,1,2172,29.0
54P,11-20,1,2173,11.0
54P,11-20,1,2179,18.0
54P,11-20,1,2181,17.0
54P,11-20,1,2182,62.0
54P,11-20,1,2183,29.0
54P,11-20,1,2212,
54P,11-20,1,2221,
54P,11-20,1,2260,
54P,11-20,1,2289,
54P,11-20,1,2312,
54P,11-20,1,2313,
54P,11-20,1,2314,
54P,11-20,1,2319,6.0
54P,11-20,1,2320,29.0
54P,11-20,1,2330,13.0
54P,11-20,1,2341,46.0
54P,11-20,1,2342,
54P,11-20,1,2343,
54P,11-20,1,2351,
54P,11-20,1,2352,
54P,11-20,1,2359,14.0
54P,11-20,1,2411,9.0
54P,11-20,1,2412,54.0
54P,11-20,1,2413,27.0
54P,11-20,1,2414,7.0
54P,11-20,1,2415,
54P,11-20,1,2419,22.0
54P,11-20,1,2421,263.0
54P,11-20,1,2422,234.0
54P,11-20,1,2423,39.0
54P,11-20,1,2431,105.0
54P,11-20,1,2432,43.0
54P,11-20,1,2511,376.0
54P,11-20,1,2512,1610.0
54P,11-20,1,2513,54.0
54P,11-20,1,2514,83.0
54P,11-20,1,2515,98.0
54P,11-20,1,2516,58.0
54P,11-20,1,2519,272.0
54P,11-20,1,2612,
54P,11-20,1,2614,
54P,11-20,1,2615,
54P,11-20,1,2619,6.0
54P,11-20,1,2621,
54P,11-20,1,2622,
54P,11-20,1,2641,11.0
54P,11-20,1,2642,13.0
54P,11-20,1,2643,6.0
54P,11-20,1,2651,5.0
54P,11-20,1,2652,10.0
54P,11-20,1,2654,9.0
54P,11-20,1,2655,
54P,11-20,1,2661,
54P,11-20,1,2663,
54P,11-20,1,2669,5.0
54P,11-20,1,3111,125.0
54P,11-20,1,3112,495.0
54P,11-20,1,3113,436.0
54P,11-20,1,3114,310.0
54P,11-20,1,3115,36.0
54P,11-20,1,3116,11.0
54P,11-20,1,3117,40.0
54P,11-20,1,3119,289.0
54P,11-20,1,3121,120.0
54P,11-20,1,3122,77.0
54P,11-20,1,3151,7.0
54P,11-20,1,3152,19.0
54P,11-20,1,3153,8.0
54P,11-20,1,3154,6.0
54P,11-20,1,3211,9.0
54P,11-20,1,3212,5.0
54P,11-20,1,3214,33.0
54P,11-20,1,3215,102.0
54P,11-20,1,3230,
54P,11-20,1,3240,
54P,11-20,1,3311,7.0
54P,11-20,1,3312,31.0
54P,11-20,1,3313,32.0
54P,11-20,1,3314,12.0
54P,11-20,1,3321,32.0
54P,11-20,1,3322,360.0
54P,11-20,1,3323,196.0
54P,11-20,1,3324,72.0
54P,11-20,1,3331,18.0
54P,11-20,1,3332,
54P,11-20,1,3333,16.0
54P,11-20,1,3334,6.0
54P,11-20,1,3335,56.0
54P,11-20,1,3339,
54P,11-20,1,3341,35.0
54P,11-20,1,3342,
54P,11-20,1,3343,16.0
54P,11-20,1,3351,55.0
54P,11-20,1,3352,5.0
54P,11-20,1,3353,38.0
54P,11-20,1,3354,26.0
54P,11-20,1,3355,72.0
54P,11-20,1,3359,79.0
54P,11-20,1,3411,11.0
54P,11-20,1,3412,
54P,11-20,1,3421,
54P,11-20,1,3422,13.0
54P,11-20,1,3423,11.0
54P,11-20,1,3424,6.0
54P,11-20,1,3431,14.0
54P,11-20,1,3432,9.0
54P,11-20,1,3433,
54P,11-20,1,3439,
54P,11-20,1,3441,
54P,11-20,1,3449,17.0
54P,11-20,1,3451,
54P,11-20,1,3511,213.0
54P,11-20,1,3512,180.0
54P,11-20,1,3513,50.0
54P,11-20,1,3514,182.0
54P,11-20,1,3515,16.0
54P,11-20,1,3521,7.0
54P,11-20,1,3522,27.0
54P,11-20,1,4111,31.0
54P,11-20,1,4112,18.0
54P,11-20,1,4113,
54P,11-20,1,4114,32.0
54P,11-20,1,4115,30.0
54P,11-20,1,4116,8.0
54P,11-20,1,4117,13.0
54P,11-20,1,4119,131.0
54P,11-20,1,4211,
54P,11-20,1,4221,
54P,11-20,1,4222,88.0
54P,11-20,1,4223,6.0
54P,11-20,1,4224,10.0
54P,11-20,1,4225,6.0
54P,11-20,1,4321,27.0
54P,11-20,1,4322,167.0
54P,11-20,1,4323,41.0
54P,11-20,1,4410,12.0
54P,11-20,1,4420,34.0
54P,11-20,1,4430,23.0
54P,11-20,1,5111,
54P,11-20,1,5112,26.0
54P,11-20,1,5113,
54P,11-20,1,5120,31.0
54P,11-20,1,5131,7.0
54P,11-20,1,5132,8.0
54P,11-20,1,5141,
54P,11-20,1,5143,6.0
54P,11-20,1,5144,
54P,11-20,1,5149,5.0
54P,11-20,1,5151,
54P,11-20,1,5152,54.0
54P,11-20,1,5161,
54P,11-20,1,5169,7.0
54P,11-20,1,5221,23.0
54P,11-20,1,5222,85.0
54P,11-20,1,5223,108.0
54P,11-20,1,5224,
54P,11-20,1,5225,
54P,11-20,1,5226,9.0
54P,11-20,1,5227,
54P,11-20,1,5230,6.0
54P,11-20,1,5241,
54P,11-20,1,5242,20.0
54P,11-20,1,5311,19.0
54P,11-20,1,5312,15.0
54P,11-20,1,5321,58.0
54P,11-20,1,5323,19.0
54P,11-20,1,5324,7.0
54P,11-20,1,5330,33.0
54P,11-20,1,5341,15.0
54P,11-20,1,5342,67.0
54P,11-20,1,5343,63.0
54P,11-20,1,5349,7.0
54P,11-20,1,5350,6.0
54P,11-20,1,5411,12.0
54P,11-20,1,5412,12.0
54P,11-20,1,5413,45.0
54P,11-20,1,5414,
54P,11-20,1,5419,5.0
54P,11-20,1,6111,17.0
54P,11-20,1,6112,
54P,11-20,1,6113,37.0
54P,11-20,1,6121,14.0
54P,11-20,1,6122,
54P,11-20,1,6129,
54P,11-20,1,6130,27.0
54P,11-20,1,6210,16.0
54P,11-20,1,6222,8.0
54P,11-20,1,7111,41.0
54P,11-20,1,7112,
54P,11-20,1,7113,8.0
54P,11-20,1,7114,14.0
54P,11-20,1,7116,
54P,11-20,1,7119,26.0
54P,11-20,1,7121,
54P,11-20,1,7122,
54P,11-20,1,7123,
54P,11-20,1,7124,
54P,11-20,1,7125,11.0
54P,11-20,1,7126,9.0
54P,11-20,1,7131,
54P,11-20,1,7132,
54P,11-20,1,7134,5.0
54P,11-20,1,7211,
54P,11-20,1,7212,9.0
54P,11-20,1,7213,
54P,11-20,1,7214,
54P,11-20,1,7215,
54P,11-20,1,7221,
54P,11-20,1,7222,
54P,11-20,1,7223,107.0
54P,11-20,1,7224,
54P,11-20,1,7231,35.0
54P,11-20,1,7232,
54P,11-20,1,7233,102.0
54P,11-20,1,7311,6.0
54P,11-20,1,7312,
54P,11-20,1,7319,
54P,11-20,1,7321,5.0
54P,11-20,1,7322,6.0
54P,11-20,1,7323,
54P,11-20,1,7411,89.0
54P,11-20,1,7412,20.0
54P,11-20,1,7413,
54P,11-20,1,7420,30.0
54P,11-20,1,7522,10.0
54P,11-20,1,7523,5.0
54P,11-20,1,7531,
54P,11-20,1,7533,
54P,11-20,1,7534,
54P,11-20,1,7611,
54P,11-20,1,7612,
54P,11-20,1,7619,
54P,11-20,1,8112,5.0
54P,11-20,1,8114,
54P,11-20,1,8115,
54P,11-20,1,8116,
54P,11-20,1,8121,
54P,11-20,1,8122,21.0
54P,11-20,1,8129,37.0
54P,11-20,1,8131,13.0
54P,11-20,1,8132,
54P,11-20,1,8141,
54P,11-20,1,8142,10.0
54P,11-20,1,8143,5.0
54P,11-20,1,8151,
54P,11-20,1,8159,
54P,11-20,1,8161,
54P,11-20,1,8162,
54P,11-20,1,8163,7.0
54P,11-20,1,8169,11.0
54P,11-20,1,8171,20.0
54P,11-20,1,8172,28.0
54P,11-20,1,8173,6.0
54P,11-20,1,8174,
54P,11-20,1,8181,9.0
54P,11-20,1,8189,5.0
54P,11-20,1,8191,74.0
54P,11-20,1,8192,36.0
54P,11-20,1,8193,6.0
54P,11-20,1,8199,19.0
54P,11-20,1,8211,13.0
54P,11-20,1,8212,43.0
54P,11-20,1,8213,9.0
54P,11-20,1,8214,7.0
54P,11-20,1,8219,18.0
54P,11-20,1,8311,32.0
54P,11-20,1,8312,9.0
54P,11-20,1,8321,20.0
54P,11-20,1,8329,9.0
54P,11-20,1,8331,76.0
54P,11-20,1,8332,41.0
54P,11-20,1,8341,
54P,11-20,1,8342,17.0
54P,11-20,1,8343,5.0
54P,11-20,1,8344,11.0
54P,11-20,1,8350,24.0
54P,11-20,1,9111,31.0
54P,11-20,1,9119,
54P,11-20,1,9120,
54P,11-20,1,9210,
54P,11-20,1,9310,
54P,11-20,1,9320,12.0
54P,11-20,1,9331,14.0
54P,11-20,1,9332,13.0
54P,11-20,1,9411,
54P,11-20,1,9412,20.0
54P,11-20,1,9413,
54P,11-20,1,9520,
54P,11-20,1,9610,16.0
54P,11-20,1,9621,24.0
54P,11-20,1,9622,10.0
54P,11-20,1,9629,26.0
54P,21+,0,1113,
54P,21+,0,1120,132.0
54P,21+,0,1211,
54P,21+,0,1212,13.0
54P,21+,0,1222,12.0
54P,21+,0,1230,9.0
54P,21+,0,1241,
54P,21+,0,1242,6.0
54P,21+,0,1251,41.0
54P,21+,0,1252,76.0
54P,21+,0,1291,13.0
54P,21+,0,1292,37.0
54P,21+,0,1311,19.0
54P,21+,0,1312,76.0
54P,21+,0,1321,16.0
54P,21+,0,1322,26.0
54P,21+,0,1331,8.0
54P,21+,0,1332,16.0
54P,21+,0,1341,12.0
54P,21+,0,1342,36.0
54P,21+,0,1351,6.0
54P,21+,0,1352,14.0
54P,21+,0,1361,16.0
54P,21+,0,1362,53.0
54P,21+,0,1371,14.0
54P,21+,0,1372,58.0
54P,21+,0,1380,
54P,21+,0,1412,
54P,21+,0,1422,
54P,21+,0,1491,
54P,21+,0,1492,
54P,21+,0,1511,
54P,21+,0,1591,
54P,21+,0,1592,7.0
54P,21+,0,1611,
54P,21+,0,1612,
54P,21+,0,1722,7.0
54P,21+,0,1731,
54P,21+,0,1732,12.0
54P,21+,0,1742,7.0
54P,21+,0,1792,
54P,21+,0,2111,
54P,21+,0,2113,
54P,21+,0,2114,
54P,21+,0,2122,
54P,21+,0,2131,7.0
54P,21+,0,2133,
54P,21+,0,2134,
54P,21+,0,2135,
54P,21+,0,2141,12.0
54P,21+,0,2142,52.0
54P,21+,0,2143,134.0
54P,21+,0,2144,90.0
54P,21+,0,2145,10.0
54P,21+,0,2146,
54P,21+,0,2149,58.0
54P,21+,0,2161,43.0
54P,21+,0,2162,5.0
54P,21+,0,2163,5.0
54P,21+,0,2164,
54P,21+,0,2171,9.0
54P,21+,0,2172,29.0
54P,21+,0,2173,11.0
54P,21+,0,2179,
54P,21+,0,2181,5.0
54P,21+,0,2182,
54P,21+,0,2183,7.0
54P,21+,0,2313,
54P,21+,0,2314,
54P,21+,0,2319,
54P,21+,0,2320,
54P,21+,0,2330,
54P,21+,0,2341,6.0
54P,21+,0,2352,
54P,21+,0,2359,
54P,21+,0,2412,9.0
54P,21+,0,2413,9.0
54P,21+,0,2414,
54P,21+,0,2419,22.0
54P,21+,0,2421,107.0
54P,21+,0,2422,27.0
54P,21+,0,2423,
54P,21+,0,2431,27.0
54P,21+,0,2432,16.0
54P,21+,0,2511,67.0
54P,21+,0,2512,668.0
54P,21+,0,2513,12.0
54P,21+,0,2514,25.0
54P,21+,0,2515,21.0
54P,21+,0,2516,25.0
54P,21+,0,2519,49.0
54P,21+,0,2614,
54P,21+,0,2621,
54P,21+,0,2623,
54P,21+,0,2641,
54P,21+,0,2642,
54P,21+,0,2643,
54P,21+,0,2651,
54P,21+,0,2652,
54P,21+,0,2653,
54P,21+,0,2654,
54P,21+,0,2661,
54P,21+,0,3111,14.0
54P,21+,0,3112,164.0
54P,21+,0,3113,104.0
54P,21+,0,3114,118.0
54P,21+,0,3115,6.0
54P,21+,0,3116,
54P,21+,0,3117,5.0
54P,21+,0,3119,29.0
54P,21+,0,3121,13.0
54P,21+,0,3122,14.0
54P,21+,0,3152,19.0
54P,21+,0,3153,
54P,21+,0,3155,
54P,21+,0,3211,
54P,21+,0,3212,
54P,21+,0,3214,
54P,21+,0,3215,8.0
54P,21+,0,3312,5.0
54P,21+,0,3313,20.0
54P,21+,0,3314,
54P,21+,0,3321,5.0
54P,21+,0,3322,255.0
54P,21+,0,3323,29.0
54P,21+,0,3324,8.0
54P,21+,0,3331,
54P,21+,0,3332,
54P,21+,0,3333,
54P,21+,0,3334,6.0
54P,21+,0,3335,28.0
54P,21+,0,3339,7.0
54P,21+,0,3341,5.0
54P,21+,0,3343,
54P,21+,0,3353,
54P,21+,0,3354,
54P,21+,0,3355,7.0
54P,21+,0,3359,8.0
54P,21+,0,3412,
54P,21+,0,3421,
54P,21+,0,3422,7.0
54P,21+,0,3423,
54P,21+,0,3431,
54P,21+,0,3432,
54P,21+,0,3439,
54P,21+,0,3441,
54P,21+,0,3449,6.0
54P,21+,0,3451,
54P,21+,0,3452,
54P,21+,0,3511,27.0
54P,21+,0,3512,57.0
54P,21+,0,3513,14.0
54P,21+,0,3514,37.0
54P,21+,0,3521,
54P,21+,0,3522,13.0
54P,21+,0,4111,19.0
54P,21+,0,4112,
54P,21+,0,4114,10.0
54P,21+,0,4115,10.0
54P,21+,0,4117,
54P,21+,0,4119,31.0
54P,21+,0,4221,
54P,21+,0,4222,9.0
54P,21+,0,4223,
54P,21+,0,4224,
54P,21+,0,4225,
54P,21+,0,4226,
54P,21+,0,4321,
54P,21+,0,4322,16.0
54P,21+,0,4323,
54P,21+,0,4410,
54P,21+,0,4420,
54P,21+,0,4430,
54P,21+,0,5112,
54P,21+,0,5120,11.0
54P,21+,0,5131,5.0
54P,21+,0,5132,
54P,21+,0,5143,
54P,21+,0,5151,
54P,21+,0,5152,27.0
54P,21+,0,5161,
54P,21+,0,5221,18.0
54P,21+,0,5222,10.0
54P,21+,0,5223,25.0
54P,21+,0,5224,
54P,21+,0,5225,
54P,21+,0,5226,
54P,21+,0,5227,
54P,21+,0,5230,5.0
54P,21+,0,5241,
54P,21+,0,5242,
54P,21+,0,5311,
54P,21+,0,5312,
54P,21+,0,5321,
54P,21+,0,5323,
54P,21+,0,5324,
54P,21+,0,5326,
54P,21+,0,5330,5.0
54P,21+,0,5342,
54P,21+,0,5343,14.0
54P,21+,0,5349,
54P,21+,0,5350,
54P,21+,0,5411,
54P,21+,0,5412,
54P,21+,0,5413,
54P,21+,0,6111,
54P,21+,0,6112,
54P,21+,0,6113,
54P,21+,0,6121,6.0
54P,21+,0,6130,
54P,21+,0,6210,
54P,21+,0,6221,
54P,21+,0,6222,11.0
54P,21+,0,7111,31.0
54P,21+,0,7112,
54P,21+,0,7113,
54P,21+,0,7114,7.0
54P,21+,0,7115,
54P,21+,0,7119,5.0
54P,21+,0,7121,
54P,21+,0,7124,
54P,21+,0,7125,13.0
54P,21+,0,7126,5.0
54P,21+,0,7131,6.0
54P,21+,0,7132,
54P,21+,0,7133,
54P,21+,0,7134,
54P,21+,0,7212,6.0
54P,21+,0,7213,
54P,21+,0,7215,
54P,21+,0,7221,
54P,21+,0,7222,
54P,21+,0,7223,28.0
54P,21+,0,7224,
54P,21+,0,7231,22.0
54P,21+,0,7233,20.0
54P,21+,0,7311,
54P,21+,0,7319,
54P,21+,0,7322,6.0
54P,21+,0,7323,
54P,21+,0,7411,12.0
54P,21+,0,7412,19.0
54P,21+,0,7413,
54P,21+,0,7420,15.0
54P,21+,0,7522,6.0
54P,21+,0,7523,
54P,21+,0,7612,
54P,21+,0,8113,5.0
54P,21+,0,8121,
54P,21+,0,8129,
54P,21+,0,8132,
54P,21+,0,8142,7.0
54P,21+,0,8163,
54P,21+,0,8169,
54P,21+,0,8172,6.0
54P,21+,0,8173,
54P,21+,0,8191,11.0
54P,21+,0,8192,
54P,21+,0,8193,
54P,21+,0,8199,
54P,21+,0,8211,
54P,21+,0,8212,5.0
54P,21+,0,8213,
54P,21+,0,8214,
54P,21+,0,8219,6.0
54P,21+,0,8311,
54P,21+,0,8321,24.0
54P,21+,0,8329,
54P,21+,0,8331,14.0
54P,21+,0,8332,20.0
54P,21+,0,8341,
54P,21+,0,8342,6.0
54P,21+,0,8344,
54P,21+,0,8350,
54P,21+,0,9111,5.0
54P,21+,0,9120,
54P,21+,0,9210,
54P,21+,0,9310,
54P,21+,0,9331,
54P,21+,0,9332,5.0
54P,21+,0,9412,
54P,21+,0,9610,
54P,21+,0,9621,5.0
54P,21+,0,9622,
54P,21+,0,9629,
54P,21+,1,1112,
54P,21+,1,1113,
54P,21+,1,1120,121.0
54P,21+,1,1211,11.0
54P,21+,1,1212,13.0
54P,21+,1,1221,5.0
54P,21+,1,1222,7.0
54P,21+,1,1230,65.0
54P,21+,1,1241,
54P,21+,1,1242,
54P,21+,1,1251,88.0
54P,21+,1,1252,97.0
54P,21+,1,1291,85.0
54P,21+,1,1292,71.0
54P,21+,1,1311,61.0
54P,21+,1,1312,138.0
54P,21+,1,1321,28.0
54P,21+,1,1322,50.0
54P,21+,1,1331,30.0
54P,21+,1,1332,73.0
54P,21+,1,1341,69.0
54P,21+,1,1342,174.0
54P,21+,1,1351,7.0
54P,21+,1,1352,10.0
54P,21+,1,1361,81.0
54P,21+,1,1362,102.0
54P,21+,1,1371,51.0
54P,21+,1,1372,98.0
54P,21+,1,1380,
54P,21+,1,1412,
54P,21+,1,1511,
54P,21+,1,1512,
54P,21+,1,1532,
54P,21+,1,1591,11.0
54P,21+,1,1592,26.0
54P,21+,1,1611,5.0
54P,21+,1,1612,8.0
54P,21+,1,1712,
54P,21+,1,1721,
54P,21+,1,1731,
54P,21+,1,1732,7.0
54P,21+,1,1791,10.0
54P,21+,1,1792,14.0
54P,21+,1,2111,5.0
54P,21+,1,2113,11.0
54P,21+,1,2114,7.0
54P,21+,1,2122,
54P,21+,1,2133,
54P,21+,1,2134,
54P,21+,1,2135,
54P,21+,1,2141,60.0
54P,21+,1,2142,163.0
54P,21+,1,2143,660.0
54P,21+,1,2144,222.0
54P,21+,1,2145,45.0
54P,21+,1,2146,13.0
54P,21+,1,2149,407.0
54P,21+,1,2161,69.0
54P,21+,1,2162,
54P,21+,1,2163,28.0
54P,21+,1,2164,13.0
54P,21+,1,2171,32.0
54P,21+,1,2172,31.0
54P,21+,1,2173,5.0
54P,21+,1,2179,5.0
54P,21+,1,2181,16.0
54P,21+,1,2182,23.0
54P,21+,1,2183,17.0
54P,21+,1,2284,
54P,21+,1,2319,5.0
54P,21+,1,2320,9.0
54P,21+,1,2330,5.0
54P,21+,1,2341,19.0
54P,21+,1,2342,
54P,21+,1,2343,
54P,21+,1,2359,18.0
54P,21+,1,2411,5.0
54P,21+,1,2412,30.0
54P,21+,1,2413,6.0
54P,21+,1,2414,
54P,21+,1,2419,18.0
54P,21+,1,2421,175.0
54P,21+,1,2422,135.0
54P,21+,1,2423,23.0
54P,21+,1,2431,53.0
54P,21+,1,2432,35.0
54P,21+,1,2511,309.0
54P,21+,1,2512,899.0
54P,21+,1,2513,21.0
54P,21+,1,2514,69.0
54P,21+,1,2515,79.0
54P,21+,1,2516,33.0
54P,21+,1,2519,200.0
54P,21+,1,2614,9.0
54P,21+,1,2615,
54P,21+,1,2619,
54P,21+,1,2621,
54P,21+,1,2622,
54P,21+,1,2641,5.0
54P,21+,1,2642,
54P,21+,1,2643,
54P,21+,1,2651,
54P,21+,1,2652,7.0
54P,21+,1,2654,
54P,21+,1,2655,
54P,21+,1,2661,
54P,21+,1,2669,
54P,21+,1,3111,85.0
54P,21+,1,3112,218.0
54P,21+,1,3113,346.0
54P,21+,1,3114,282.0
54P,21+,1,3115,31.0
54P,21+,1,3116,
54P,21+,1,3117,19.0
54P,21+,1,3119,168.0
54P,21+,1,3121,55.0
54P,21+,1,3122,49.0
54P,21+,1,3151,
54P,21+,1,3152,28.0
54P,21+,1,3153,7.0
54P,21+,1,3154,10.0
54P,21+,1,3155,
54P,21+,1,3211,9.0
54P,21+,1,3214,28.0
54P,21+,1,3215,58.0
54P,21+,1,3311,
54P,21+,1,3312,15.0
54P,21+,1,3313,23.0
54P,21+,1,3314,6.0
54P,21+,1,3321,12.0
54P,21+,1,3322,254.0
54P,21+,1,3323,130.0
54P,21+,1,3324,49.0
54P,21+,1,3331,9.0
54P,21+,1,3332,
54P,21+,1,3333,13.0
54P,21+,1,3334,
54P,21+,1,3335,44.0
54P,21+,1,3339,
54P,21+,1,3341,17.0
54P,21+,1,3342,
54P,21+,1,3343,6.0
54P,21+,1,3351,34.0
54P,21+,1,3352,
54P,21+,1,3353,7.0
54P,21+,1,3354,15.0
54P,21+,1,3355,17.0
54P,21+,1,3359,46.0
54P,21+,1,3411,
54P,21+,1,3422,11.0
54P,21+,1,3423,
54P,21+,1,3424,
54P,21+,1,3431,
54P,21+,1,3432,5.0
54P,21+,1,3433,
54P,21+,1,3439,
54P,21+,1,3441,
54P,21+,1,3449,7.0
54P,21+,1,3511,79.0
54P,21+,1,3512,87.0
54P,21+,1,3513,40.0
54P,21+,1,3514,121.0
54P,21+,1,3515,9.0
54P,21+,1,3521,6.0
54P,21+,1,3522,6.0
54P,21+,1,4111,26.0
54P,21+,1,4112,8.0
54P,21+,1,4113,5.0
54P,21+,1,4114,16.0
54P,21+,1,4115,13.0
54P,21+,1,4116,7.0
54P,21+,1,4117,10.0
54P,21+,1,4119,60.0
54P,21+,1,4221,
54P,21+,1,4222,37.0
54P,21+,1,4223,
54P,21+,1,4224,5.0
54P,21+,1,4225,
54P,21+,1,4321,11.0
54P,21+,1,4322,70.0
54P,21+,1,4323,16.0
54P,21+,1,4410,5.0
54P,21+,1,4420,18.0
54P,21+,1,4430,5.0
54P,21+,1,5112,8.0
54P,21+,1,5113,
54P,21+,1,5120,14.0
54P,21+,1,5131,
54P,21+,1,5132,
54P,21+,1,5152,44.0
54P,21+,1,5161,
54P,21+,1,5169,
54P,21+,1,5221,12.0
54P,21+,1,5222,24.0
54P,21+,1,5223,42.0
54P,21+,1,5226,
54P,21+,1,5227,
54P,21+,1,5230,
54P,21+,1,5242,
54P,21+,1,5311,8.0
54P,21+,1,5312,21.0
54P,21+,1,5321,31.0
54P,21+,1,5322,
54P,21+,1,5323,19.0
54P,21+,1,5324,6.0
54P,21+,1,5326,
54P,21+,1,5330,19.0
54P,21+,1,5341,10.0
54P,21+,1,5342,29.0
54P,21+,1,5343,29.0
54P,21+,1,5349,11.0
54P,21+,1,5350,
54P,21+,1,5411,11.0
54P,21+,1,5412,
54P,21+,1,5413,15.0
54P,21+,1,5419,5.0
54P,21+,1,6111,18.0
54P,21+,1,6112,
54P,21+,1,6113,16.0
54P,21+,1,6121,22.0
54P,21+,1,6122,
54P,21+,1,6129,
54P,21+,1,6130,28.0
54P,21+,1,6210,27.0
54P,21+,1,6221,
54P,21+,1,6222,7.0
54P,21+,1,7111,25.0
54P,21+,1,7112,
54P,21+,1,7113,
54P,21+,1,7114,8.0
54P,21+,1,7115,
54P,21+,1,7116,
54P,21+,1,7119,29.0
54P,21+,1,7122,
54P,21+,1,7124,
54P,21+,1,7125,11.0
54P,21+,1,7126,8.0
54P,21+,1,7131,
54P,21+,1,7132,
54P,21+,1,7134,7.0
54P,21+,1,7212,9.0
54P,21+,1,7213,
54P,21+,1,7214,
54P,21+,1,7221,
54P,21+,1,7222,
54P,21+,1,7223,61.0
54P,21+,1,7224,
54P,21+,1,7231,22.0
54P,21+,1,7232,
54P,21+,1,7233,63.0
54P,21+,1,7311,
54P,21+,1,7319,
54P,21+,1,7321,
54P,21+,1,7322,
54P,21+,1,7411,55.0
54P,21+,1,7412,16.0
54P,21+,1,7413,5.0
54P,21+,1,7420,13.0
54P,21+,1,7521,
54P,21+,1,7522,6.0
54P,21+,1,7523,5.0
54P,21+,1,7531,
54P,21+,1,7533,
54P,21+,1,7611,
54P,21+,1,7612,
54P,21+,1,8111,
54P,21+,1,8112,5.0
54P,21+,1,8114,
54P,21+,1,8121,
54P,21+,1,8122,8.0
54P,21+,1,8129,24.0
54P,21+,1,8131,8.0
54P,21+,1,8141,
54P,21+,1,8142,6.0
54P,21+,1,8143,
54P,21+,1,8151,
54P,21+,1,8159,
54P,21+,1,8161,
54P,21+,1,8162,
54P,21+,1,8163,
54P,21+,1,8169,6.0
54P,21+,1,8171,14.0
54P,21+,1,8172,20.0
54P,21+,1,8173,10.0
54P,21+,1,8181,
54P,21+,1,8189,
54P,21+,1,8191,47.0
54P,21+,1,8192,22.0
54P,21+,1,8193,
54P,21+,1,8199,9.0
54P,21+,1,8211,8.0
54P,21+,1,8212,17.0
54P,21+,1,8213,10.0
54P,21+,1,8214,
54P,21+,1,8219,9.0
54P,21+,1,8311,14.0
54P,21+,1,8321,25.0
54P,21+,1,8329,5.0
54P,21+,1,8331,39.0
54P,21+,1,8332,28.0
54P,21+,1,8341,8.0
54P,21+,1,8342,23.0
54P,21+,1,8343,
54P,21+,1,8344,5.0
54P,21+,1,8350,23.0
54P,21+,1,9111,13.0
54P,21+,1,9119,
54P,21+,1,9210,
