grp,expband,fresh,ssyk4,n
45DL,na,1,9320,
45DL,na,1,9332,
45DL,na,1,9411,
45DL,na,1,9412,50.0
45DL,na,1,9413,
45DL,na,1,9520,
45DL,na,1,9610,7.0
45DL,na,1,9621,8.0
45DL,na,1,9622,5.0
45DL,na,1,9629,10.0
45FM,0-2,0,1120,
45FM,0-2,0,1211,
45FM,0-2,0,1332,
45FM,0-2,0,1372,
45FM,0-2,0,2111,
45FM,0-2,0,2113,
45FM,0-2,0,2121,7.0
45FM,0-2,0,2122,
45FM,0-2,0,2131,
45FM,0-2,0,2143,6.0
45FM,0-2,0,2144,
45FM,0-2,0,2163,
45FM,0-2,0,2219,
45FM,0-2,0,2313,
45FM,0-2,0,2314,59.0
45FM,0-2,0,2319,5.0
45FM,0-2,0,2341,9.0
45FM,0-2,0,2342,
45FM,0-2,0,2359,
45FM,0-2,0,2413,
45FM,0-2,0,2415,
45FM,0-2,0,2419,
45FM,0-2,0,2421,
45FM,0-2,0,2422,
45FM,0-2,0,2431,5.0
45FM,0-2,0,2432,
45FM,0-2,0,2511,
45FM,0-2,0,2512,18.0
45FM,0-2,0,2514,
45FM,0-2,0,2516,
45FM,0-2,0,2519,5.0
45FM,0-2,0,2642,
45FM,0-2,0,2655,
45FM,0-2,0,3113,14.0
45FM,0-2,0,3119,
45FM,0-2,0,3215,5.0
45FM,0-2,0,3240,
45FM,0-2,0,3311,
45FM,0-2,0,3312,
45FM,0-2,0,3322,
45FM,0-2,0,3333,
45FM,0-2,0,3359,
45FM,0-2,0,3421,
45FM,0-2,0,3423,
45FM,0-2,0,3431,
45FM,0-2,0,3512,
45FM,0-2,0,3513,
45FM,0-2,0,4111,5.0
45FM,0-2,0,4117,
45FM,0-2,0,4119,
45FM,0-2,0,4221,
45FM,0-2,0,4222,
45FM,0-2,0,4225,
45FM,0-2,0,4322,8.0
45FM,0-2,0,4420,
45FM,0-2,0,4430,6.0
45FM,0-2,0,5113,
45FM,0-2,0,5120,
45FM,0-2,0,5131,
45FM,0-2,0,5132,
45FM,0-2,0,5169,
45FM,0-2,0,5222,6.0
45FM,0-2,0,5223,6.0
45FM,0-2,0,5225,
45FM,0-2,0,5226,
45FM,0-2,0,5227,
45FM,0-2,0,5230,
45FM,0-2,0,5241,
45FM,0-2,0,5242,
45FM,0-2,0,5311,
45FM,0-2,0,5312,5.0
45FM,0-2,0,5330,6.0
45FM,0-2,0,5341,
45FM,0-2,0,5342,
45FM,0-2,0,5343,
45FM,0-2,0,5349,
45FM,0-2,0,5412,
45FM,0-2,0,5413,
45FM,0-2,0,5419,
45FM,0-2,0,6112,
45FM,0-2,0,6113,
45FM,0-2,0,7119,
45FM,0-2,0,7131,
45FM,0-2,0,7223,
45FM,0-2,0,7311,
45FM,0-2,0,7420,
45FM,0-2,0,7612,
45FM,0-2,0,8161,
45FM,0-2,0,8163,
45FM,0-2,0,8181,
45FM,0-2,0,8189,
45FM,0-2,0,8193,
45FM,0-2,0,8213,
45FM,0-2,0,8219,
45FM,0-2,0,8329,
45FM,0-2,0,8332,
45FM,0-2,0,8342,
45FM,0-2,0,9111,
45FM,0-2,0,9119,
45FM,0-2,0,9310,
45FM,0-2,0,9320,
45FM,0-2,0,9332,
45FM,0-2,0,9412,14.0
45FM,0-2,0,9610,
45FM,0-2,0,9622,
45FM,0-2,0,9629,
45FM,0-2,1,1211,
45FM,0-2,1,1212,
45FM,0-2,1,1252,
45FM,0-2,1,1291,
45FM,0-2,1,1312,
45FM,0-2,1,1322,
45FM,0-2,1,1741,
45FM,0-2,1,2111,35.0
45FM,0-2,1,2112,7.0
45FM,0-2,1,2113,
45FM,0-2,1,2114,
45FM,0-2,1,2121,29.0
45FM,0-2,1,2122,33.0
45FM,0-2,1,2131,
45FM,0-2,1,2133,
45FM,0-2,1,2141,
45FM,0-2,1,2143,31.0
45FM,0-2,1,2144,7.0
45FM,0-2,1,2146,
45FM,0-2,1,2149,23.0
45FM,0-2,1,2164,
45FM,0-2,1,2219,
45FM,0-2,1,2289,
45FM,0-2,1,2312,8.0
45FM,0-2,1,2313,16.0
45FM,0-2,1,2314,241.0
45FM,0-2,1,2319,90.0
45FM,0-2,1,2330,9.0
45FM,0-2,1,2341,6.0
45FM,0-2,1,2352,
45FM,0-2,1,2411,
45FM,0-2,1,2412,9.0
45FM,0-2,1,2413,13.0
45FM,0-2,1,2414,
45FM,0-2,1,2415,5.0
45FM,0-2,1,2419,
45FM,0-2,1,2421,22.0
45FM,0-2,1,2422,42.0
45FM,0-2,1,2431,18.0
45FM,0-2,1,2432,
45FM,0-2,1,2511,18.0
45FM,0-2,1,2512,120.0
45FM,0-2,1,2513,
45FM,0-2,1,2514,
45FM,0-2,1,2515,
45FM,0-2,1,2516,
45FM,0-2,1,2519,16.0
45FM,0-2,1,2621,
45FM,0-2,1,2652,
45FM,0-2,1,3111,
45FM,0-2,1,3113,6.0
45FM,0-2,1,3114,
45FM,0-2,1,3119,13.0
45FM,0-2,1,3152,
45FM,0-2,1,3212,5.0
45FM,0-2,1,3215,15.0
45FM,0-2,1,3311,8.0
45FM,0-2,1,3312,8.0
45FM,0-2,1,3313,
45FM,0-2,1,3321,
45FM,0-2,1,3322,
45FM,0-2,1,3324,
45FM,0-2,1,3331,
45FM,0-2,1,3333,
45FM,0-2,1,3352,
45FM,0-2,1,3353,
45FM,0-2,1,3359,11.0
45FM,0-2,1,3422,
45FM,0-2,1,3449,
45FM,0-2,1,3512,9.0
45FM,0-2,1,3514,
45FM,0-2,1,3515,
45FM,0-2,1,4111,
45FM,0-2,1,4113,
45FM,0-2,1,4114,
45FM,0-2,1,4116,
45FM,0-2,1,4119,
45FM,0-2,1,4221,
45FM,0-2,1,4222,
45FM,0-2,1,4225,
45FM,0-2,1,4322,
45FM,0-2,1,4323,
45FM,0-2,1,4420,
45FM,0-2,1,5131,
45FM,0-2,1,5132,
45FM,0-2,1,5152,
45FM,0-2,1,5222,5.0
45FM,0-2,1,5223,
45FM,0-2,1,5225,
45FM,0-2,1,5311,
45FM,0-2,1,5330,
45FM,0-2,1,5343,6.0
45FM,0-2,1,5349,
45FM,0-2,1,6113,
45FM,0-2,1,6121,
45FM,0-2,1,6130,
45FM,0-2,1,6210,
45FM,0-2,1,7213,
45FM,0-2,1,7223,
45FM,0-2,1,7420,
45FM,0-2,1,8173,
45FM,0-2,1,8192,
45FM,0-2,1,8193,
45FM,0-2,1,8219,
45FM,0-2,1,8341,
45FM,0-2,1,9119,
45FM,0-2,1,9412,
45FM,0-2,1,9621,
45FM,0-2,1,9629,
45FM,11-20,0,1111,
45FM,11-20,0,1112,
45FM,11-20,0,1120,12.0
45FM,11-20,0,1211,
45FM,11-20,0,1212,
45FM,11-20,0,1221,
45FM,11-20,0,1230,
45FM,11-20,0,1242,
45FM,11-20,0,1251,
45FM,11-20,0,1252,
45FM,11-20,0,1291,
45FM,11-20,0,1292,
45FM,11-20,0,1311,
45FM,11-20,0,1312,6.0
45FM,11-20,0,1321,
45FM,11-20,0,1322,
45FM,11-20,0,1331,
45FM,11-20,0,1332,9.0
45FM,11-20,0,1341,
45FM,11-20,0,1342,
45FM,11-20,0,1362,
45FM,11-20,0,1371,
45FM,11-20,0,1372,
45FM,11-20,0,1412,
45FM,11-20,0,1592,
45FM,11-20,0,1611,
45FM,11-20,0,1612,
45FM,11-20,0,1712,
45FM,11-20,0,2111,17.0
45FM,11-20,0,2112,6.0
45FM,11-20,0,2113,
45FM,11-20,0,2114,
45FM,11-20,0,2121,34.0
45FM,11-20,0,2122,15.0
45FM,11-20,0,2131,
45FM,11-20,0,2133,
45FM,11-20,0,2141,
45FM,11-20,0,2142,
45FM,11-20,0,2143,26.0
45FM,11-20,0,2144,16.0
45FM,11-20,0,2145,
45FM,11-20,0,2146,
45FM,11-20,0,2149,17.0
45FM,11-20,0,2161,
45FM,11-20,0,2173,
45FM,11-20,0,2181,
45FM,11-20,0,2219,
45FM,11-20,0,2260,
45FM,11-20,0,2281,
45FM,11-20,0,2311,
45FM,11-20,0,2312,
45FM,11-20,0,2313,
45FM,11-20,0,2314,
45FM,11-20,0,2319,8.0
45FM,11-20,0,2320,
45FM,11-20,0,2330,9.0
45FM,11-20,0,2341,15.0
45FM,11-20,0,2342,
45FM,11-20,0,2343,
45FM,11-20,0,2352,
45FM,11-20,0,2359,
45FM,11-20,0,2411,
45FM,11-20,0,2412,5.0
45FM,11-20,0,2413,6.0
45FM,11-20,0,2414,8.0
45FM,11-20,0,2419,
45FM,11-20,0,2421,12.0
45FM,11-20,0,2422,7.0
45FM,11-20,0,2431,11.0
45FM,11-20,0,2432,
45FM,11-20,0,2511,7.0
45FM,11-20,0,2512,89.0
45FM,11-20,0,2513,
45FM,11-20,0,2514,
45FM,11-20,0,2515,
45FM,11-20,0,2516,
45FM,11-20,0,2519,5.0
45FM,11-20,0,2622,
45FM,11-20,0,2642,
45FM,11-20,0,2643,
45FM,11-20,0,3111,
45FM,11-20,0,3112,
45FM,11-20,0,3113,9.0
45FM,11-20,0,3114,
45FM,11-20,0,3116,
45FM,11-20,0,3119,
45FM,11-20,0,3122,
45FM,11-20,0,3211,
45FM,11-20,0,3212,
45FM,11-20,0,3214,
45FM,11-20,0,3215,
45FM,11-20,0,3311,
45FM,11-20,0,3312,
45FM,11-20,0,3313,7.0
45FM,11-20,0,3321,
45FM,11-20,0,3322,9.0
45FM,11-20,0,3324,
45FM,11-20,0,3335,
45FM,11-20,0,3341,
45FM,11-20,0,3343,
45FM,11-20,0,3353,
45FM,11-20,0,3355,
45FM,11-20,0,3359,
45FM,11-20,0,3421,
45FM,11-20,0,3422,
45FM,11-20,0,3423,
45FM,11-20,0,3439,
45FM,11-20,0,3449,
45FM,11-20,0,3512,8.0
45FM,11-20,0,3514,
45FM,11-20,0,3521,
45FM,11-20,0,4111,5.0
45FM,11-20,0,4112,
45FM,11-20,0,4119,7.0
45FM,11-20,0,4222,
45FM,11-20,0,4322,
45FM,11-20,0,4430,
45FM,11-20,0,5113,
45FM,11-20,0,5120,
45FM,11-20,0,5131,
45FM,11-20,0,5152,
45FM,11-20,0,5221,
45FM,11-20,0,5223,
45FM,11-20,0,5311,12.0
45FM,11-20,0,5312,7.0
45FM,11-20,0,5321,
45FM,11-20,0,5330,
45FM,11-20,0,5342,
45FM,11-20,0,5343,5.0
45FM,11-20,0,5349,
45FM,11-20,0,5350,
45FM,11-20,0,6121,
45FM,11-20,0,6210,
45FM,11-20,0,7231,
45FM,11-20,0,7233,
45FM,11-20,0,7319,
45FM,11-20,0,7322,
45FM,11-20,0,8121,
45FM,11-20,0,8142,
45FM,11-20,0,8212,
45FM,11-20,0,8321,
45FM,11-20,0,8329,7.0
45FM,11-20,0,8331,
45FM,11-20,0,9111,
45FM,11-20,0,9119,
45FM,11-20,0,9120,
45FM,11-20,0,9320,
45FM,11-20,0,9411,
45FM,11-20,0,9412,5.0
45FM,11-20,0,9621,
45FM,11-20,0,9622,
45FM,11-20,1,1112,
45FM,11-20,1,1120,5.0
45FM,11-20,1,1211,
45FM,11-20,1,1212,
45FM,11-20,1,1221,
45FM,11-20,1,1230,21.0
45FM,11-20,1,1242,
45FM,11-20,1,1251,
45FM,11-20,1,1252,6.0
45FM,11-20,1,1291,8.0
45FM,11-20,1,1292,6.0
45FM,11-20,1,1311,5.0
45FM,11-20,1,1312,7.0
45FM,11-20,1,1321,
45FM,11-20,1,1322,
45FM,11-20,1,1331,12.0
45FM,11-20,1,1332,23.0
45FM,11-20,1,1341,
45FM,11-20,1,1342,8.0
45FM,11-20,1,1352,
45FM,11-20,1,1361,
45FM,11-20,1,1362,
45FM,11-20,1,1371,
45FM,11-20,1,1372,
45FM,11-20,1,1412,
45FM,11-20,1,1511,
45FM,11-20,1,1512,
45FM,11-20,1,1532,
45FM,11-20,1,1591,10.0
45FM,11-20,1,1592,30.0
45FM,11-20,1,1611,5.0
45FM,11-20,1,1612,8.0
45FM,11-20,1,1722,
45FM,11-20,1,1731,
45FM,11-20,1,1732,
45FM,11-20,1,2111,83.0
45FM,11-20,1,2112,18.0
45FM,11-20,1,2113,17.0
45FM,11-20,1,2114,7.0
45FM,11-20,1,2121,78.0
45FM,11-20,1,2122,118.0
45FM,11-20,1,2131,7.0
45FM,11-20,1,2133,
45FM,11-20,1,2134,
45FM,11-20,1,2135,
45FM,11-20,1,2141,
45FM,11-20,1,2142,12.0
45FM,11-20,1,2143,102.0
45FM,11-20,1,2144,18.0
45FM,11-20,1,2145,6.0
45FM,11-20,1,2146,
45FM,11-20,1,2149,78.0
45FM,11-20,1,2161,
45FM,11-20,1,2164,
45FM,11-20,1,2171,7.0
45FM,11-20,1,2172,
45FM,11-20,1,2181,
45FM,11-20,1,2182,
45FM,11-20,1,2183,
45FM,11-20,1,2211,
45FM,11-20,1,2212,
45FM,11-20,1,2219,10.0
45FM,11-20,1,2235,
45FM,11-20,1,2273,
45FM,11-20,1,2311,82.0
45FM,11-20,1,2312,247.0
45FM,11-20,1,2313,8.0
45FM,11-20,1,2314,
45FM,11-20,1,2319,43.0
45FM,11-20,1,2320,
45FM,11-20,1,2330,64.0
45FM,11-20,1,2341,77.0
45FM,11-20,1,2342,
45FM,11-20,1,2343,
45FM,11-20,1,2351,
45FM,11-20,1,2352,
45FM,11-20,1,2359,6.0
45FM,11-20,1,2411,
45FM,11-20,1,2412,13.0
45FM,11-20,1,2413,23.0
45FM,11-20,1,2414,6.0
45FM,11-20,1,2415,9.0
45FM,11-20,1,2419,5.0
45FM,11-20,1,2421,36.0
45FM,11-20,1,2422,140.0
45FM,11-20,1,2423,
45FM,11-20,1,2431,29.0
45FM,11-20,1,2432,5.0
45FM,11-20,1,2511,46.0
45FM,11-20,1,2512,177.0
45FM,11-20,1,2513,5.0
45FM,11-20,1,2514,6.0
45FM,11-20,1,2515,8.0
45FM,11-20,1,2516,
45FM,11-20,1,2519,17.0
45FM,11-20,1,2614,7.0
45FM,11-20,1,2615,
45FM,11-20,1,2619,
45FM,11-20,1,2621,
45FM,11-20,1,2622,
45FM,11-20,1,2623,
45FM,11-20,1,2641,
45FM,11-20,1,2642,
45FM,11-20,1,2643,
45FM,11-20,1,2652,
45FM,11-20,1,3111,7.0
45FM,11-20,1,3112,
45FM,11-20,1,3113,26.0
45FM,11-20,1,3114,13.0
45FM,11-20,1,3117,
45FM,11-20,1,3119,20.0
45FM,11-20,1,3122,
45FM,11-20,1,3151,
45FM,11-20,1,3212,8.0
45FM,11-20,1,3215,22.0
45FM,11-20,1,3311,6.0
45FM,11-20,1,3312,
45FM,11-20,1,3313,5.0
45FM,11-20,1,3321,11.0
45FM,11-20,1,3322,11.0
45FM,11-20,1,3323,
45FM,11-20,1,3324,
45FM,11-20,1,3331,
45FM,11-20,1,3333,6.0
45FM,11-20,1,3341,5.0
45FM,11-20,1,3342,
45FM,11-20,1,3343,
45FM,11-20,1,3351,
45FM,11-20,1,3352,
45FM,11-20,1,3353,5.0
45FM,11-20,1,3354,
45FM,11-20,1,3359,
45FM,11-20,1,3411,
45FM,11-20,1,3431,
45FM,11-20,1,3439,
45FM,11-20,1,3449,
45FM,11-20,1,3511,
45FM,11-20,1,3512,5.0
45FM,11-20,1,3513,
45FM,11-20,1,3514,
45FM,11-20,1,3515,
45FM,11-20,1,4111,6.0
45FM,11-20,1,4115,
45FM,11-20,1,4117,
45FM,11-20,1,4119,11.0
45FM,11-20,1,4212,
45FM,11-20,1,4222,
45FM,11-20,1,4224,
45FM,11-20,1,4321,
45FM,11-20,1,4322,6.0
45FM,11-20,1,4323,
45FM,11-20,1,4410,
45FM,11-20,1,4420,
45FM,11-20,1,5112,
45FM,11-20,1,5120,
45FM,11-20,1,5131,
45FM,11-20,1,5149,
45FM,11-20,1,5151,
45FM,11-20,1,5152,
45FM,11-20,1,5221,
45FM,11-20,1,5222,
45FM,11-20,1,5223,
45FM,11-20,1,5224,
45FM,11-20,1,5242,
45FM,11-20,1,5311,19.0
45FM,11-20,1,5312,12.0
45FM,11-20,1,5321,8.0
45FM,11-20,1,5323,
45FM,11-20,1,5326,
45FM,11-20,1,5330,6.0
45FM,11-20,1,5341,
45FM,11-20,1,5342,6.0
45FM,11-20,1,5343,6.0
45FM,11-20,1,5349,
45FM,11-20,1,5413,
45FM,11-20,1,5419,
45FM,11-20,1,6111,
45FM,11-20,1,6113,
45FM,11-20,1,6121,
45FM,11-20,1,6130,
45FM,11-20,1,6210,
45FM,11-20,1,7111,
45FM,11-20,1,7113,
45FM,11-20,1,7213,
45FM,11-20,1,7223,5.0
45FM,11-20,1,7231,
45FM,11-20,1,7233,
45FM,11-20,1,7420,
45FM,11-20,1,8129,
45FM,11-20,1,8131,
45FM,11-20,1,8142,
45FM,11-20,1,8143,
45FM,11-20,1,8212,
45FM,11-20,1,8219,
45FM,11-20,1,8311,
45FM,11-20,1,8321,
45FM,11-20,1,8329,
45FM,11-20,1,8331,5.0
45FM,11-20,1,8332,
45FM,11-20,1,8342,
45FM,11-20,1,9111,9.0
45FM,11-20,1,9119,
45FM,11-20,1,9310,
45FM,11-20,1,9332,
45FM,11-20,1,9412,
45FM,11-20,1,9621,5.0
45FM,11-20,1,9629,5.0
45FM,21+,0,1112,
45FM,21+,0,1120,24.0
45FM,21+,0,1211,
45FM,21+,0,1212,
45FM,21+,0,1230,
45FM,21+,0,1251,9.0
45FM,21+,0,1252,6.0
45FM,21+,0,1291,
45FM,21+,0,1292,
45FM,21+,0,1311,
45FM,21+,0,1312,19.0
45FM,21+,0,1322,
45FM,21+,0,1331,8.0
45FM,21+,0,1332,15.0
45FM,21+,0,1341,
45FM,21+,0,1342,
45FM,21+,0,1352,
45FM,21+,0,1372,
45FM,21+,0,1412,
45FM,21+,0,1491,
45FM,21+,0,1492,
45FM,21+,0,1512,
45FM,21+,0,1532,
45FM,21+,0,1591,
45FM,21+,0,1592,
45FM,21+,0,1611,
45FM,21+,0,1722,
45FM,21+,0,1732,
45FM,21+,0,1792,
45FM,21+,0,2111,19.0
45FM,21+,0,2112,
45FM,21+,0,2113,
45FM,21+,0,2114,
45FM,21+,0,2121,26.0
45FM,21+,0,2122,19.0
45FM,21+,0,2131,
45FM,21+,0,2132,
45FM,21+,0,2133,
45FM,21+,0,2141,
45FM,21+,0,2142,
45FM,21+,0,2143,49.0
45FM,21+,0,2144,9.0
45FM,21+,0,2145,
45FM,21+,0,2146,
45FM,21+,0,2149,31.0
45FM,21+,0,2161,
45FM,21+,0,2183,
45FM,21+,0,2211,
45FM,21+,0,2219,
45FM,21+,0,2241,
45FM,21+,0,2311,59.0
45FM,21+,0,2312,25.0
45FM,21+,0,2313,
45FM,21+,0,2314,
45FM,21+,0,2319,7.0
45FM,21+,0,2320,
45FM,21+,0,2330,12.0
45FM,21+,0,2341,11.0
45FM,21+,0,2343,
45FM,21+,0,2359,6.0
45FM,21+,0,2411,
45FM,21+,0,2412,
45FM,21+,0,2413,
45FM,21+,0,2414,
45FM,21+,0,2419,11.0
45FM,21+,0,2421,28.0
45FM,21+,0,2422,24.0
45FM,21+,0,2423,
45FM,21+,0,2431,9.0
45FM,21+,0,2432,
45FM,21+,0,2511,23.0
45FM,21+,0,2512,136.0
45FM,21+,0,2514,10.0
45FM,21+,0,2515,
45FM,21+,0,2516,
45FM,21+,0,2519,12.0
45FM,21+,0,2614,
45FM,21+,0,2615,
45FM,21+,0,2619,
45FM,21+,0,2622,
45FM,21+,0,2641,
45FM,21+,0,2643,7.0
45FM,21+,0,2652,
45FM,21+,0,2669,
45FM,21+,0,2671,
45FM,21+,0,3111,
45FM,21+,0,3112,5.0
45FM,21+,0,3113,8.0
45FM,21+,0,3114,
45FM,21+,0,3115,
45FM,21+,0,3119,
45FM,21+,0,3121,
45FM,21+,0,3153,
45FM,21+,0,3212,
45FM,21+,0,3214,
45FM,21+,0,3215,
45FM,21+,0,3311,
45FM,21+,0,3313,7.0
45FM,21+,0,3321,
45FM,21+,0,3322,15.0
45FM,21+,0,3323,
45FM,21+,0,3324,
45FM,21+,0,3333,
45FM,21+,0,3341,
45FM,21+,0,3359,6.0
45FM,21+,0,3412,
45FM,21+,0,3422,
45FM,21+,0,3423,
45FM,21+,0,3431,
45FM,21+,0,3439,
45FM,21+,0,3441,
45FM,21+,0,3449,
45FM,21+,0,3511,
45FM,21+,0,3512,
45FM,21+,0,3513,
45FM,21+,0,3514,
45FM,21+,0,3521,
45FM,21+,0,4111,6.0
45FM,21+,0,4112,
45FM,21+,0,4114,
45FM,21+,0,4116,
45FM,21+,0,4117,
45FM,21+,0,4119,9.0
45FM,21+,0,4225,
45FM,21+,0,4322,
45FM,21+,0,4410,
45FM,21+,0,4430,6.0
45FM,21+,0,5112,
45FM,21+,0,5120,
45FM,21+,0,5152,
45FM,21+,0,5221,5.0
45FM,21+,0,5222,
45FM,21+,0,5223,
45FM,21+,0,5230,
45FM,21+,0,5241,
45FM,21+,0,5311,8.0
45FM,21+,0,5312,6.0
45FM,21+,0,5321,
45FM,21+,0,5330,5.0
45FM,21+,0,5341,
45FM,21+,0,5342,
45FM,21+,0,5343,12.0
45FM,21+,0,5349,
45FM,21+,0,5350,
45FM,21+,0,5413,
45FM,21+,0,6111,
45FM,21+,0,6112,
45FM,21+,0,6113,
45FM,21+,0,6130,
45FM,21+,0,6210,
45FM,21+,0,7111,
45FM,21+,0,7112,
45FM,21+,0,7223,
45FM,21+,0,7231,
45FM,21+,0,7233,
45FM,21+,0,7523,
45FM,21+,0,8131,
45FM,21+,0,8159,
45FM,21+,0,8212,
45FM,21+,0,8321,16.0
45FM,21+,0,8329,
45FM,21+,0,8331,5.0
45FM,21+,0,8332,
45FM,21+,0,9111,
45FM,21+,0,9120,
45FM,21+,0,9210,
45FM,21+,0,9411,
45FM,21+,0,9412,5.0
45FM,21+,0,9413,
45FM,21+,0,9621,
45FM,21+,0,9629,
45FM,21+,1,1112,6.0
45FM,21+,1,1120,21.0
45FM,21+,1,1211,5.0
45FM,21+,1,1212,7.0
45FM,21+,1,1221,5.0
45FM,21+,1,1222,
45FM,21+,1,1230,21.0
45FM,21+,1,1242,
45FM,21+,1,1251,6.0
45FM,21+,1,1252,13.0
45FM,21+,1,1291,9.0
45FM,21+,1,1292,7.0
45FM,21+,1,1311,9.0
45FM,21+,1,1312,19.0
45FM,21+,1,1321,
45FM,21+,1,1322,
45FM,21+,1,1331,24.0
45FM,21+,1,1332,27.0
45FM,21+,1,1341,13.0
45FM,21+,1,1342,11.0
45FM,21+,1,1361,
45FM,21+,1,1362,
45FM,21+,1,1371,
45FM,21+,1,1372,5.0
45FM,21+,1,1511,
45FM,21+,1,1540,
45FM,21+,1,1591,20.0
45FM,21+,1,1592,37.0
45FM,21+,1,1611,9.0
45FM,21+,1,1612,10.0
45FM,21+,1,1721,
45FM,21+,1,1732,
45FM,21+,1,2111,85.0
45FM,21+,1,2112,11.0
45FM,21+,1,2113,19.0
45FM,21+,1,2114,
45FM,21+,1,2121,41.0
45FM,21+,1,2122,60.0
45FM,21+,1,2131,
45FM,21+,1,2132,
45FM,21+,1,2133,
45FM,21+,1,2141,6.0
45FM,21+,1,2142,
45FM,21+,1,2143,179.0
45FM,21+,1,2144,18.0
45FM,21+,1,2145,
45FM,21+,1,2146,
45FM,21+,1,2149,99.0
45FM,21+,1,2164,
45FM,21+,1,2171,
45FM,21+,1,2172,
45FM,21+,1,2181,
45FM,21+,1,2182,
45FM,21+,1,2211,
45FM,21+,1,2219,8.0
45FM,21+,1,2221,5.0
45FM,21+,1,2228,
45FM,21+,1,2260,
45FM,21+,1,2289,
45FM,21+,1,2311,277.0
45FM,21+,1,2312,164.0
45FM,21+,1,2313,
45FM,21+,1,2314,
45FM,21+,1,2319,29.0
45FM,21+,1,2320,
45FM,21+,1,2330,53.0
45FM,21+,1,2341,71.0
45FM,21+,1,2342,6.0
45FM,21+,1,2343,
45FM,21+,1,2351,
45FM,21+,1,2352,7.0
45FM,21+,1,2359,10.0
45FM,21+,1,2411,
45FM,21+,1,2412,6.0
45FM,21+,1,2413,7.0
45FM,21+,1,2414,5.0
45FM,21+,1,2415,
45FM,21+,1,2419,
45FM,21+,1,2421,54.0
45FM,21+,1,2422,110.0
45FM,21+,1,2423,
45FM,21+,1,2431,18.0
45FM,21+,1,2432,6.0
45FM,21+,1,2511,65.0
45FM,21+,1,2512,227.0
45FM,21+,1,2513,5.0
45FM,21+,1,2514,11.0
45FM,21+,1,2515,13.0
45FM,21+,1,2516,6.0
45FM,21+,1,2519,33.0
45FM,21+,1,2614,7.0
45FM,21+,1,2621,
45FM,21+,1,2622,5.0
45FM,21+,1,2623,
45FM,21+,1,2641,
45FM,21+,1,2642,
45FM,21+,1,2643,5.0
45FM,21+,1,2661,
45FM,21+,1,2669,
45FM,21+,1,2671,
45FM,21+,1,3111,5.0
45FM,21+,1,3112,
45FM,21+,1,3113,40.0
45FM,21+,1,3114,5.0
45FM,21+,1,3115,
45FM,21+,1,3119,10.0
45FM,21+,1,3121,
45FM,21+,1,3153,
45FM,21+,1,3212,
45FM,21+,1,3214,
45FM,21+,1,3215,22.0
45FM,21+,1,3250,
45FM,21+,1,3312,5.0
45FM,21+,1,3313,8.0
45FM,21+,1,3314,
45FM,21+,1,3321,7.0
45FM,21+,1,3322,11.0
45FM,21+,1,3323,5.0
45FM,21+,1,3324,
45FM,21+,1,3333,
45FM,21+,1,3335,
45FM,21+,1,3339,
45FM,21+,1,3341,5.0
45FM,21+,1,3343,
45FM,21+,1,3352,
45FM,21+,1,3353,
45FM,21+,1,3354,
45FM,21+,1,3355,
45FM,21+,1,3359,13.0
45FM,21+,1,3411,
45FM,21+,1,3423,5.0
45FM,21+,1,3431,
45FM,21+,1,3439,
45FM,21+,1,3441,
45FM,21+,1,3449,
45FM,21+,1,3511,7.0
45FM,21+,1,3512,6.0
45FM,21+,1,3513,
45FM,21+,1,3514,7.0
45FM,21+,1,3515,
45FM,21+,1,4111,12.0
45FM,21+,1,4112,
45FM,21+,1,4113,
45FM,21+,1,4116,
45FM,21+,1,4117,
45FM,21+,1,4119,7.0
45FM,21+,1,4222,
45FM,21+,1,4224,
45FM,21+,1,4321,
45FM,21+,1,4322,7.0
45FM,21+,1,4323,
45FM,21+,1,4410,
45FM,21+,1,4420,
45FM,21+,1,5112,
45FM,21+,1,5120,
45FM,21+,1,5141,
45FM,21+,1,5143,
45FM,21+,1,5149,
45FM,21+,1,5152,
45FM,21+,1,5221,5.0
45FM,21+,1,5222,7.0
45FM,21+,1,5223,7.0
45FM,21+,1,5230,
45FM,21+,1,5242,
45FM,21+,1,5311,39.0
45FM,21+,1,5312,41.0
45FM,21+,1,5321,23.0
45FM,21+,1,5323,
45FM,21+,1,5330,9.0
45FM,21+,1,5341,
45FM,21+,1,5342,7.0
45FM,21+,1,5343,23.0
45FM,21+,1,5349,5.0
45FM,21+,1,5412,
45FM,21+,1,5413,
45FM,21+,1,5419,
45FM,21+,1,6111,
45FM,21+,1,6113,
45FM,21+,1,6121,
45FM,21+,1,6130,16.0
45FM,21+,1,6210,17.0
45FM,21+,1,7223,
45FM,21+,1,7231,6.0
45FM,21+,1,7233,
45FM,21+,1,7311,
45FM,21+,1,7323,
45FM,21+,1,8111,
45FM,21+,1,8122,
45FM,21+,1,8129,
45FM,21+,1,8161,
45FM,21+,1,8163,
45FM,21+,1,8169,
45FM,21+,1,8174,
45FM,21+,1,8189,
45FM,21+,1,8191,
45FM,21+,1,8193,
45FM,21+,1,8199,
45FM,21+,1,8212,
45FM,21+,1,8219,
45FM,21+,1,8311,
45FM,21+,1,8321,11.0
45FM,21+,1,8329,
45FM,21+,1,8331,22.0
45FM,21+,1,8332,
45FM,21+,1,8341,
45FM,21+,1,9111,7.0
45FM,21+,1,9119,
45FM,21+,1,9320,
