grp,expband,fresh,ssyk4,n
53E,6-10,1,5321,84.0
53E,6-10,1,5323,20.0
53E,6-10,1,5330,116.0
53E,6-10,1,5341,27.0
53E,6-10,1,5342,120.0
53E,6-10,1,5343,118.0
53E,6-10,1,5349,18.0
53E,6-10,1,5411,
53E,6-10,1,5412,21.0
53E,6-10,1,5413,218.0
53E,6-10,1,5414,10.0
53E,6-10,1,5419,15.0
53E,6-10,1,6111,
53E,6-10,1,6112,
53E,6-10,1,6113,39.0
53E,6-10,1,6121,12.0
53E,6-10,1,6129,
53E,6-10,1,6130,
53E,6-10,1,6210,8.0
53E,6-10,1,6222,
53E,6-10,1,7111,64.0
53E,6-10,1,7112,13.0
53E,6-10,1,7113,45.0
53E,6-10,1,7114,91.0
53E,6-10,1,7115,
53E,6-10,1,7116,21.0
53E,6-10,1,7119,81.0
53E,6-10,1,7121,22.0
53E,6-10,1,7122,13.0
53E,6-10,1,7123,15.0
53E,6-10,1,7124,
53E,6-10,1,7125,138.0
53E,6-10,1,7126,42.0
53E,6-10,1,7131,15.0
53E,6-10,1,7132,16.0
53E,6-10,1,7133,
53E,6-10,1,7134,49.0
53E,6-10,1,7211,7.0
53E,6-10,1,7212,28.0
53E,6-10,1,7213,22.0
53E,6-10,1,7214,
53E,6-10,1,7215,
53E,6-10,1,7221,16.0
53E,6-10,1,7222,
53E,6-10,1,7223,333.0
53E,6-10,1,7224,
53E,6-10,1,7231,76.0
53E,6-10,1,7232,
53E,6-10,1,7233,205.0
53E,6-10,1,7311,34.0
53E,6-10,1,7321,9.0
53E,6-10,1,7322,13.0
53E,6-10,1,7323,11.0
53E,6-10,1,7411,2906.0
53E,6-10,1,7412,387.0
53E,6-10,1,7413,229.0
53E,6-10,1,7420,277.0
53E,6-10,1,7522,7.0
53E,6-10,1,7523,20.0
53E,6-10,1,7532,
53E,6-10,1,7533,
53E,6-10,1,7534,
53E,6-10,1,7611,11.0
53E,6-10,1,7612,
53E,6-10,1,7619,9.0
53E,6-10,1,8111,8.0
53E,6-10,1,8112,25.0
53E,6-10,1,8114,44.0
53E,6-10,1,8115,
53E,6-10,1,8121,14.0
53E,6-10,1,8122,32.0
53E,6-10,1,8129,71.0
53E,6-10,1,8131,44.0
53E,6-10,1,8132,12.0
53E,6-10,1,8141,10.0
53E,6-10,1,8142,67.0
53E,6-10,1,8143,36.0
53E,6-10,1,8151,8.0
53E,6-10,1,8159,12.0
53E,6-10,1,8161,19.0
53E,6-10,1,8162,14.0
53E,6-10,1,8163,27.0
53E,6-10,1,8169,43.0
53E,6-10,1,8171,14.0
53E,6-10,1,8172,44.0
53E,6-10,1,8173,64.0
53E,6-10,1,8174,11.0
53E,6-10,1,8181,30.0
53E,6-10,1,8189,33.0
53E,6-10,1,8191,100.0
53E,6-10,1,8192,65.0
53E,6-10,1,8193,22.0
53E,6-10,1,8199,29.0
53E,6-10,1,8211,46.0
53E,6-10,1,8212,213.0
53E,6-10,1,8213,117.0
53E,6-10,1,8214,41.0
53E,6-10,1,8219,90.0
53E,6-10,1,8311,12.0
53E,6-10,1,8312,12.0
53E,6-10,1,8321,17.0
53E,6-10,1,8329,45.0
53E,6-10,1,8331,37.0
53E,6-10,1,8332,143.0
53E,6-10,1,8341,10.0
53E,6-10,1,8342,52.0
53E,6-10,1,8343,
53E,6-10,1,8344,65.0
53E,6-10,1,8350,
53E,6-10,1,9111,68.0
53E,6-10,1,9119,
53E,6-10,1,9120,26.0
53E,6-10,1,9210,8.0
53E,6-10,1,9310,33.0
53E,6-10,1,9320,62.0
53E,6-10,1,9331,17.0
53E,6-10,1,9332,33.0
53E,6-10,1,9412,80.0
53E,6-10,1,9413,
53E,6-10,1,9610,44.0
53E,6-10,1,9621,44.0
53E,6-10,1,9622,26.0
53E,6-10,1,9629,57.0
53E,na,0,1112,
53E,na,0,1113,
53E,na,0,1120,22.0
53E,na,0,1211,
53E,na,0,1212,5.0
53E,na,0,1221,
53E,na,0,1222,6.0
53E,na,0,1230,
53E,na,0,1241,
53E,na,0,1242,
53E,na,0,1251,15.0
53E,na,0,1252,18.0
53E,na,0,1291,
53E,na,0,1292,16.0
53E,na,0,1311,7.0
53E,na,0,1312,15.0
53E,na,0,1321,5.0
53E,na,0,1322,14.0
53E,na,0,1341,7.0
53E,na,0,1342,6.0
53E,na,0,1352,6.0
53E,na,0,1361,
53E,na,0,1362,36.0
53E,na,0,1371,
53E,na,0,1372,13.0
53E,na,0,1492,
53E,na,0,1592,
53E,na,0,1721,
53E,na,0,1722,11.0
53E,na,0,1732,17.0
53E,na,0,1742,
53E,na,0,1792,5.0
53E,na,0,2111,
53E,na,0,2131,
53E,na,0,2135,
53E,na,0,2141,7.0
53E,na,0,2142,13.0
53E,na,0,2143,28.0
53E,na,0,2144,11.0
53E,na,0,2145,
53E,na,0,2149,13.0
53E,na,0,2162,
53E,na,0,2172,
53E,na,0,2173,
53E,na,0,2239,
53E,na,0,2320,
53E,na,0,2330,
53E,na,0,2341,16.0
53E,na,0,2343,
53E,na,0,2351,
53E,na,0,2352,
53E,na,0,2359,6.0
53E,na,0,2412,
53E,na,0,2413,
53E,na,0,2419,7.0
53E,na,0,2421,
53E,na,0,2422,19.0
53E,na,0,2423,
53E,na,0,2431,
53E,na,0,2432,
53E,na,0,2511,7.0
53E,na,0,2512,65.0
53E,na,0,2513,
53E,na,0,2514,10.0
53E,na,0,2515,9.0
53E,na,0,2516,7.0
53E,na,0,2519,15.0
53E,na,0,2619,
53E,na,0,2642,
53E,na,0,2643,
53E,na,0,2651,
53E,na,0,2652,5.0
53E,na,0,2653,
53E,na,0,2654,
53E,na,0,2661,
53E,na,0,2669,
53E,na,0,3111,
53E,na,0,3112,71.0
53E,na,0,3113,91.0
53E,na,0,3114,37.0
53E,na,0,3115,
53E,na,0,3116,
53E,na,0,3117,
53E,na,0,3119,39.0
53E,na,0,3121,46.0
53E,na,0,3122,13.0
53E,na,0,3152,
53E,na,0,3155,
53E,na,0,3211,9.0
53E,na,0,3214,8.0
53E,na,0,3215,
53E,na,0,3312,
53E,na,0,3313,7.0
53E,na,0,3314,
53E,na,0,3321,
53E,na,0,3322,115.0
53E,na,0,3323,13.0
53E,na,0,3324,6.0
53E,na,0,3331,
53E,na,0,3332,
53E,na,0,3333,9.0
53E,na,0,3334,
53E,na,0,3335,8.0
53E,na,0,3339,
53E,na,0,3341,8.0
53E,na,0,3343,
53E,na,0,3351,
53E,na,0,3353,
53E,na,0,3354,6.0
53E,na,0,3355,
53E,na,0,3359,14.0
53E,na,0,3411,23.0
53E,na,0,3422,12.0
53E,na,0,3423,8.0
53E,na,0,3431,
53E,na,0,3432,
53E,na,0,3439,
53E,na,0,3441,
53E,na,0,3449,6.0
53E,na,0,3451,
53E,na,0,3452,
53E,na,0,3511,35.0
53E,na,0,3512,50.0
53E,na,0,3513,6.0
53E,na,0,3514,154.0
53E,na,0,3515,
53E,na,0,3521,
53E,na,0,3522,5.0
53E,na,0,4111,12.0
53E,na,0,4112,7.0
53E,na,0,4114,
53E,na,0,4115,5.0
53E,na,0,4116,
53E,na,0,4117,
53E,na,0,4119,46.0
53E,na,0,4211,
53E,na,0,4212,
53E,na,0,4221,
53E,na,0,4222,25.0
53E,na,0,4223,
53E,na,0,4224,
53E,na,0,4225,
53E,na,0,4226,
53E,na,0,4321,5.0
53E,na,0,4322,170.0
53E,na,0,4323,6.0
53E,na,0,4420,17.0
53E,na,0,4430,
53E,na,0,5112,
53E,na,0,5113,
53E,na,0,5120,36.0
53E,na,0,5131,29.0
53E,na,0,5132,9.0
53E,na,0,5141,
53E,na,0,5143,
53E,na,0,5151,
53E,na,0,5152,200.0
53E,na,0,5161,
53E,na,0,5169,
53E,na,0,5221,17.0
53E,na,0,5222,53.0
53E,na,0,5223,73.0
53E,na,0,5225,7.0
53E,na,0,5226,
53E,na,0,5227,
53E,na,0,5230,11.0
53E,na,0,5241,
53E,na,0,5242,10.0
53E,na,0,5311,11.0
53E,na,0,5312,21.0
53E,na,0,5321,15.0
53E,na,0,5322,
53E,na,0,5323,
53E,na,0,5324,
53E,na,0,5326,
53E,na,0,5330,56.0
53E,na,0,5341,
53E,na,0,5342,20.0
53E,na,0,5343,79.0
53E,na,0,5349,14.0
53E,na,0,5411,
53E,na,0,5412,10.0
53E,na,0,5413,28.0
53E,na,0,5419,9.0
53E,na,0,6111,11.0
53E,na,0,6112,13.0
53E,na,0,6113,31.0
53E,na,0,6121,7.0
53E,na,0,6122,
53E,na,0,6129,
53E,na,0,6130,30.0
53E,na,0,6210,7.0
53E,na,0,7111,55.0
53E,na,0,7112,13.0
53E,na,0,7113,16.0
53E,na,0,7114,26.0
53E,na,0,7116,6.0
53E,na,0,7119,41.0
53E,na,0,7121,6.0
53E,na,0,7122,
53E,na,0,7123,
53E,na,0,7124,6.0
53E,na,0,7125,45.0
53E,na,0,7126,22.0
53E,na,0,7131,24.0
53E,na,0,7132,9.0
53E,na,0,7133,
53E,na,0,7134,11.0
53E,na,0,7212,23.0
53E,na,0,7213,12.0
53E,na,0,7214,
53E,na,0,7215,5.0
53E,na,0,7221,7.0
53E,na,0,7222,
53E,na,0,7223,72.0
53E,na,0,7231,37.0
53E,na,0,7232,
53E,na,0,7233,66.0
53E,na,0,7311,20.0
53E,na,0,7319,
53E,na,0,7321,
53E,na,0,7322,12.0
53E,na,0,7323,
53E,na,0,7411,555.0
53E,na,0,7412,64.0
53E,na,0,7413,46.0
53E,na,0,7420,251.0
53E,na,0,7522,7.0
53E,na,0,7523,7.0
53E,na,0,7532,
53E,na,0,7534,
53E,na,0,7611,
53E,na,0,7612,5.0
53E,na,0,8111,
53E,na,0,8112,
53E,na,0,8114,
53E,na,0,8116,
53E,na,0,8121,
53E,na,0,8122,
53E,na,0,8129,10.0
53E,na,0,8131,5.0
53E,na,0,8132,
53E,na,0,8141,
53E,na,0,8142,12.0
53E,na,0,8143,
53E,na,0,8151,
53E,na,0,8159,
53E,na,0,8161,
53E,na,0,8162,
53E,na,0,8163,
53E,na,0,8169,6.0
53E,na,0,8172,
53E,na,0,8173,10.0
53E,na,0,8181,5.0
53E,na,0,8189,6.0
53E,na,0,8191,41.0
53E,na,0,8192,
53E,na,0,8193,6.0
53E,na,0,8199,6.0
53E,na,0,8211,12.0
53E,na,0,8212,45.0
53E,na,0,8213,27.0
53E,na,0,8214,6.0
53E,na,0,8219,37.0
53E,na,0,8311,15.0
53E,na,0,8312,5.0
53E,na,0,8321,89.0
53E,na,0,8329,36.0
53E,na,0,8331,55.0
53E,na,0,8332,93.0
53E,na,0,8341,
53E,na,0,8342,23.0
53E,na,0,8343,
53E,na,0,8344,12.0
53E,na,0,9111,123.0
53E,na,0,9119,6.0
53E,na,0,9120,26.0
53E,na,0,9210,
53E,na,0,9310,21.0
53E,na,0,9320,16.0
53E,na,0,9332,21.0
53E,na,0,9411,19.0
53E,na,0,9412,115.0
53E,na,0,9413,5.0
53E,na,0,9520,
53E,na,0,9610,10.0
53E,na,0,9621,13.0
53E,na,0,9622,32.0
53E,na,0,9629,40.0
53E,na,1,1112,
53E,na,1,1120,9.0
53E,na,1,1221,
53E,na,1,1222,
53E,na,1,1230,8.0
53E,na,1,1242,
53E,na,1,1251,7.0
53E,na,1,1252,20.0
53E,na,1,1291,10.0
53E,na,1,1292,13.0
53E,na,1,1311,7.0
53E,na,1,1312,7.0
53E,na,1,1321,
53E,na,1,1322,5.0
53E,na,1,1331,
53E,na,1,1332,
53E,na,1,1341,5.0
53E,na,1,1342,10.0
53E,na,1,1351,
53E,na,1,1352,9.0
53E,na,1,1361,7.0
53E,na,1,1362,17.0
53E,na,1,1371,12.0
53E,na,1,1372,21.0
53E,na,1,1380,
53E,na,1,1412,
53E,na,1,1491,
53E,na,1,1492,
53E,na,1,1512,
53E,na,1,1532,
53E,na,1,1591,
53E,na,1,1592,11.0
53E,na,1,1611,
53E,na,1,1721,
53E,na,1,1722,
53E,na,1,1732,5.0
53E,na,1,1791,
53E,na,1,1792,6.0
53E,na,1,2111,
53E,na,1,2114,
53E,na,1,2122,
53E,na,1,2131,
53E,na,1,2135,
53E,na,1,2141,7.0
53E,na,1,2142,29.0
53E,na,1,2143,89.0
53E,na,1,2144,14.0
53E,na,1,2145,6.0
53E,na,1,2149,63.0
53E,na,1,2163,
53E,na,1,2164,
53E,na,1,2171,
53E,na,1,2172,
53E,na,1,2179,
53E,na,1,2181,
53E,na,1,2183,
53E,na,1,2221,
53E,na,1,2314,
53E,na,1,2320,20.0
53E,na,1,2330,6.0
53E,na,1,2341,11.0
53E,na,1,2343,
53E,na,1,2351,
53E,na,1,2359,18.0
53E,na,1,2412,6.0
53E,na,1,2419,
53E,na,1,2421,21.0
53E,na,1,2422,21.0
53E,na,1,2423,
53E,na,1,2431,9.0
53E,na,1,2432,5.0
53E,na,1,2511,46.0
53E,na,1,2512,68.0
53E,na,1,2513,
53E,na,1,2514,22.0
53E,na,1,2515,26.0
53E,na,1,2516,5.0
53E,na,1,2519,25.0
53E,na,1,2642,
53E,na,1,2643,
53E,na,1,2652,
53E,na,1,2654,
53E,na,1,2655,
53E,na,1,2669,
53E,na,1,3111,19.0
53E,na,1,3112,70.0
53E,na,1,3113,164.0
53E,na,1,3114,49.0
53E,na,1,3115,7.0
53E,na,1,3117,
53E,na,1,3119,80.0
53E,na,1,3121,27.0
53E,na,1,3122,24.0
53E,na,1,3153,
53E,na,1,3155,
53E,na,1,3211,13.0
53E,na,1,3212,
53E,na,1,3214,10.0
53E,na,1,3215,8.0
53E,na,1,3230,
53E,na,1,3312,
53E,na,1,3313,
53E,na,1,3314,5.0
53E,na,1,3321,6.0
53E,na,1,3322,103.0
53E,na,1,3323,13.0
53E,na,1,3324,21.0
53E,na,1,3331,
53E,na,1,3334,
53E,na,1,3335,26.0
53E,na,1,3339,
53E,na,1,3341,
53E,na,1,3343,
53E,na,1,3351,
53E,na,1,3353,7.0
53E,na,1,3354,13.0
53E,na,1,3355,6.0
53E,na,1,3359,8.0
53E,na,1,3411,16.0
53E,na,1,3422,6.0
53E,na,1,3423,14.0
53E,na,1,3424,
53E,na,1,3431,8.0
53E,na,1,3439,
53E,na,1,3441,
53E,na,1,3449,5.0
53E,na,1,3451,
53E,na,1,3511,70.0
53E,na,1,3512,66.0
53E,na,1,3513,10.0
53E,na,1,3514,87.0
53E,na,1,3515,
53E,na,1,3521,
53E,na,1,3522,8.0
53E,na,1,4111,7.0
53E,na,1,4112,7.0
53E,na,1,4113,
53E,na,1,4114,
53E,na,1,4115,
53E,na,1,4116,
53E,na,1,4117,
53E,na,1,4119,50.0
53E,na,1,4211,
53E,na,1,4221,
53E,na,1,4222,34.0
53E,na,1,4223,5.0
53E,na,1,4224,
53E,na,1,4225,7.0
53E,na,1,4226,
53E,na,1,4321,12.0
53E,na,1,4322,266.0
53E,na,1,4323,23.0
53E,na,1,4420,34.0
53E,na,1,4430,
53E,na,1,5112,15.0
53E,na,1,5120,26.0
53E,na,1,5131,5.0
53E,na,1,5132,7.0
53E,na,1,5141,6.0
53E,na,1,5143,5.0
53E,na,1,5149,
53E,na,1,5151,
53E,na,1,5152,282.0
53E,na,1,5161,
53E,na,1,5169,
53E,na,1,5221,17.0
53E,na,1,5222,60.0
53E,na,1,5223,87.0
53E,na,1,5225,9.0
53E,na,1,5226,
53E,na,1,5227,
53E,na,1,5230,
53E,na,1,5241,
53E,na,1,5242,5.0
53E,na,1,5311,28.0
53E,na,1,5312,35.0
53E,na,1,5321,55.0
53E,na,1,5322,
53E,na,1,5323,14.0
53E,na,1,5324,
53E,na,1,5326,
53E,na,1,5330,111.0
53E,na,1,5341,26.0
53E,na,1,5342,84.0
53E,na,1,5343,93.0
53E,na,1,5349,14.0
53E,na,1,5411,17.0
53E,na,1,5412,5.0
53E,na,1,5413,67.0
53E,na,1,5414,
53E,na,1,5419,14.0
53E,na,1,6111,35.0
53E,na,1,6112,5.0
53E,na,1,6113,29.0
53E,na,1,6121,23.0
53E,na,1,6122,
53E,na,1,6129,
53E,na,1,6130,102.0
53E,na,1,6210,87.0
53E,na,1,6222,
53E,na,1,7111,33.0
53E,na,1,7112,11.0
53E,na,1,7113,18.0
53E,na,1,7114,40.0
53E,na,1,7116,5.0
53E,na,1,7119,44.0
53E,na,1,7121,6.0
53E,na,1,7122,
53E,na,1,7123,
53E,na,1,7124,
53E,na,1,7125,49.0
53E,na,1,7126,23.0
53E,na,1,7131,13.0
53E,na,1,7132,9.0
53E,na,1,7133,
53E,na,1,7134,18.0
53E,na,1,7211,
53E,na,1,7212,19.0
53E,na,1,7213,7.0
53E,na,1,7214,
53E,na,1,7215,
53E,na,1,7221,
53E,na,1,7222,
53E,na,1,7223,140.0
53E,na,1,7224,
53E,na,1,7231,54.0
53E,na,1,7232,
53E,na,1,7233,111.0
53E,na,1,7311,17.0
53E,na,1,7312,
53E,na,1,7319,
53E,na,1,7322,9.0
53E,na,1,7323,
53E,na,1,7411,795.0
53E,na,1,7412,73.0
53E,na,1,7413,71.0
53E,na,1,7420,165.0
53E,na,1,7522,7.0
53E,na,1,7523,15.0
53E,na,1,7533,
53E,na,1,7611,6.0
53E,na,1,7612,6.0
53E,na,1,7619,
53E,na,1,8111,6.0
53E,na,1,8112,11.0
53E,na,1,8113,
53E,na,1,8114,
53E,na,1,8121,
53E,na,1,8122,11.0
53E,na,1,8129,19.0
53E,na,1,8131,22.0
53E,na,1,8132,
53E,na,1,8141,
53E,na,1,8142,20.0
53E,na,1,8143,6.0
53E,na,1,8151,5.0
53E,na,1,8159,
53E,na,1,8161,6.0
53E,na,1,8162,
53E,na,1,8163,6.0
53E,na,1,8169,10.0
53E,na,1,8171,
53E,na,1,8172,12.0
53E,na,1,8173,11.0
53E,na,1,8174,
53E,na,1,8181,6.0
53E,na,1,8189,14.0
53E,na,1,8191,77.0
53E,na,1,8192,23.0
53E,na,1,8193,5.0
53E,na,1,8199,21.0
53E,na,1,8211,24.0
53E,na,1,8212,72.0
53E,na,1,8213,33.0
53E,na,1,8214,14.0
53E,na,1,8219,25.0
53E,na,1,8311,39.0
53E,na,1,8312,
53E,na,1,8321,48.0
53E,na,1,8329,18.0
53E,na,1,8331,125.0
53E,na,1,8332,129.0
53E,na,1,8341,7.0
53E,na,1,8342,28.0
53E,na,1,8343,
53E,na,1,8344,32.0
53E,na,1,8350,
53E,na,1,9111,142.0
53E,na,1,9119,7.0
53E,na,1,9120,16.0
53E,na,1,9210,10.0
53E,na,1,9310,10.0
53E,na,1,9320,22.0
53E,na,1,9331,6.0
53E,na,1,9332,22.0
53E,na,1,9411,6.0
53E,na,1,9412,55.0
53E,na,1,9413,
53E,na,1,9520,
53E,na,1,9610,22.0
53E,na,1,9621,17.0
53E,na,1,9622,17.0
53E,na,1,9629,73.0
53F,0-2,0,2330,
53F,0-2,0,2341,
53F,0-2,0,2343,
53F,0-2,0,2359,5.0
53F,0-2,0,2431,
53F,0-2,0,2514,
53F,0-2,0,2515,
53F,0-2,0,2621,
53F,0-2,0,2643,
53F,0-2,0,2661,
53F,0-2,0,3119,
53F,0-2,0,3151,
53F,0-2,0,3212,
53F,0-2,0,3314,
53F,0-2,0,3321,
53F,0-2,0,3322,
53F,0-2,0,3324,
53F,0-2,0,3332,
53F,0-2,0,3333,
53F,0-2,0,3339,
53F,0-2,0,3341,
53F,0-2,0,3411,
53F,0-2,0,3422,
53F,0-2,0,3423,5.0
53F,0-2,0,3514,
53F,0-2,0,4111,
53F,0-2,0,4115,
53F,0-2,0,4119,8.0
53F,0-2,0,4211,
53F,0-2,0,4221,
53F,0-2,0,4222,
53F,0-2,0,4223,
53F,0-2,0,4224,
53F,0-2,0,4225,
53F,0-2,0,4321,
53F,0-2,0,4322,59.0
53F,0-2,0,4420,7.0
53F,0-2,0,5111,
53F,0-2,0,5120,
53F,0-2,0,5131,7.0
53F,0-2,0,5132,
53F,0-2,0,5152,10.0
53F,0-2,0,5169,
53F,0-2,0,5222,23.0
53F,0-2,0,5223,46.0
53F,0-2,0,5225,8.0
53F,0-2,0,5226,
53F,0-2,0,5230,
53F,0-2,0,5241,
53F,0-2,0,5242,7.0
53F,0-2,0,5311,5.0
53F,0-2,0,5312,5.0
53F,0-2,0,5321,
53F,0-2,0,5330,51.0
53F,0-2,0,5341,
53F,0-2,0,5342,10.0
53F,0-2,0,5343,22.0
53F,0-2,0,5349,
53F,0-2,0,5412,
53F,0-2,0,5413,
53F,0-2,0,5419,
53F,0-2,0,6112,
53F,0-2,0,6113,5.0
53F,0-2,0,6121,
53F,0-2,0,6130,
53F,0-2,0,6210,
53F,0-2,0,6222,
53F,0-2,0,7111,6.0
53F,0-2,0,7112,
53F,0-2,0,7113,6.0
53F,0-2,0,7114,5.0
53F,0-2,0,7116,
53F,0-2,0,7119,11.0
53F,0-2,0,7121,
53F,0-2,0,7123,
53F,0-2,0,7124,10.0
53F,0-2,0,7125,
53F,0-2,0,7126,
53F,0-2,0,7131,5.0
53F,0-2,0,7132,33.0
53F,0-2,0,7133,
53F,0-2,0,7134,6.0
53F,0-2,0,7211,
53F,0-2,0,7212,8.0
53F,0-2,0,7213,
53F,0-2,0,7214,20.0
53F,0-2,0,7215,
53F,0-2,0,7221,
53F,0-2,0,7223,38.0
53F,0-2,0,7231,423.0
53F,0-2,0,7232,
53F,0-2,0,7233,31.0
53F,0-2,0,7311,
53F,0-2,0,7321,
53F,0-2,0,7322,
53F,0-2,0,7412,
53F,0-2,0,7420,
53F,0-2,0,7522,
53F,0-2,0,7523,
53F,0-2,0,8111,
53F,0-2,0,8112,
53F,0-2,0,8113,
53F,0-2,0,8114,
53F,0-2,0,8115,
53F,0-2,0,8129,
53F,0-2,0,8141,
53F,0-2,0,8142,7.0
53F,0-2,0,8143,
53F,0-2,0,8161,
53F,0-2,0,8163,
53F,0-2,0,8169,
53F,0-2,0,8171,
53F,0-2,0,8173,
53F,0-2,0,8181,
53F,0-2,0,8189,
53F,0-2,0,8192,
53F,0-2,0,8193,
53F,0-2,0,8199,
53F,0-2,0,8211,8.0
53F,0-2,0,8212,6.0
53F,0-2,0,8213,23.0
53F,0-2,0,8219,22.0
53F,0-2,0,8311,
53F,0-2,0,8321,
53F,0-2,0,8329,16.0
53F,0-2,0,8331,
53F,0-2,0,8332,23.0
53F,0-2,0,8341,
53F,0-2,0,8342,10.0
53F,0-2,0,8344,5.0
53F,0-2,0,8350,9.0
53F,0-2,0,9111,21.0
53F,0-2,0,9119,
53F,0-2,0,9120,22.0
53F,0-2,0,9210,
53F,0-2,0,9310,8.0
53F,0-2,0,9320,11.0
53F,0-2,0,9332,15.0
53F,0-2,0,9411,
53F,0-2,0,9412,53.0
53F,0-2,0,9413,5.0
53F,0-2,0,9520,
53F,0-2,0,9610,19.0
53F,0-2,0,9621,10.0
53F,0-2,0,9622,6.0
53F,0-2,0,9629,12.0
53F,0-2,1,1722,
53F,0-2,1,2341,
53F,0-2,1,2342,
53F,0-2,1,2343,
53F,0-2,1,2352,
53F,0-2,1,2359,
53F,0-2,1,2512,
53F,0-2,1,2519,
53F,0-2,1,2669,
53F,0-2,1,3111,
53F,0-2,1,3113,
53F,0-2,1,3114,
53F,0-2,1,3115,
53F,0-2,1,3116,
53F,0-2,1,3119,
53F,0-2,1,3121,
53F,0-2,1,3151,
53F,0-2,1,3215,
53F,0-2,1,3322,11.0
53F,0-2,1,3323,
53F,0-2,1,3324,10.0
53F,0-2,1,3339,
53F,0-2,1,3354,10.0
53F,0-2,1,3411,
53F,0-2,1,3422,
53F,0-2,1,3423,
53F,0-2,1,3431,
53F,0-2,1,3511,
53F,0-2,1,3512,
53F,0-2,1,4111,
53F,0-2,1,4114,
53F,0-2,1,4115,
53F,0-2,1,4117,
53F,0-2,1,4119,7.0
53F,0-2,1,4222,16.0
53F,0-2,1,4321,
53F,0-2,1,4322,130.0
53F,0-2,1,4410,
53F,0-2,1,4420,22.0
53F,0-2,1,5112,
53F,0-2,1,5120,
53F,0-2,1,5131,7.0
53F,0-2,1,5132,
53F,0-2,1,5141,
53F,0-2,1,5152,23.0
53F,0-2,1,5169,
53F,0-2,1,5221,
53F,0-2,1,5222,40.0
53F,0-2,1,5223,65.0
53F,0-2,1,5225,9.0
53F,0-2,1,5226,
53F,0-2,1,5230,5.0
53F,0-2,1,5242,
53F,0-2,1,5311,17.0
53F,0-2,1,5312,17.0
53F,0-2,1,5321,
53F,0-2,1,5323,
53F,0-2,1,5330,154.0
53F,0-2,1,5341,6.0
53F,0-2,1,5342,16.0
53F,0-2,1,5343,44.0
53F,0-2,1,5349,16.0
53F,0-2,1,5350,
53F,0-2,1,5412,
53F,0-2,1,5413,38.0
53F,0-2,1,5414,
53F,0-2,1,5419,
53F,0-2,1,6111,
53F,0-2,1,6113,10.0
53F,0-2,1,6121,5.0
53F,0-2,1,6130,
53F,0-2,1,6210,
53F,0-2,1,6222,
53F,0-2,1,7111,6.0
53F,0-2,1,7112,
53F,0-2,1,7113,
53F,0-2,1,7114,17.0
53F,0-2,1,7116,
53F,0-2,1,7119,12.0
53F,0-2,1,7121,
53F,0-2,1,7123,
53F,0-2,1,7124,
53F,0-2,1,7125,
53F,0-2,1,7126,
53F,0-2,1,7131,
53F,0-2,1,7132,54.0
53F,0-2,1,7134,10.0
53F,0-2,1,7212,10.0
53F,0-2,1,7213,
53F,0-2,1,7214,103.0
53F,0-2,1,7215,
53F,0-2,1,7222,
53F,0-2,1,7223,59.0
53F,0-2,1,7224,
53F,0-2,1,7231,1193.0
53F,0-2,1,7232,
53F,0-2,1,7233,61.0
53F,0-2,1,7311,9.0
53F,0-2,1,7321,
53F,0-2,1,7322,6.0
53F,0-2,1,7411,
53F,0-2,1,7412,12.0
53F,0-2,1,7413,
53F,0-2,1,7420,
53F,0-2,1,7522,
53F,0-2,1,7523,8.0
53F,0-2,1,7611,
53F,0-2,1,7619,
53F,0-2,1,8111,
53F,0-2,1,8112,
53F,0-2,1,8114,
53F,0-2,1,8121,5.0
53F,0-2,1,8129,
53F,0-2,1,8131,
53F,0-2,1,8141,
53F,0-2,1,8142,10.0
53F,0-2,1,8143,
53F,0-2,1,8151,
53F,0-2,1,8159,
53F,0-2,1,8161,7.0
53F,0-2,1,8162,
53F,0-2,1,8163,
53F,0-2,1,8169,8.0
53F,0-2,1,8172,
53F,0-2,1,8173,14.0
53F,0-2,1,8174,
53F,0-2,1,8181,5.0
53F,0-2,1,8189,
53F,0-2,1,8191,
53F,0-2,1,8192,5.0
53F,0-2,1,8193,
53F,0-2,1,8199,
53F,0-2,1,8211,13.0
53F,0-2,1,8212,10.0
53F,0-2,1,8213,40.0
53F,0-2,1,8214,5.0
53F,0-2,1,8219,59.0
53F,0-2,1,8321,
53F,0-2,1,8329,22.0
53F,0-2,1,8331,10.0
53F,0-2,1,8332,34.0
53F,0-2,1,8341,5.0
53F,0-2,1,8342,14.0
53F,0-2,1,8344,13.0
53F,0-2,1,8350,18.0
53F,0-2,1,9111,27.0
53F,0-2,1,9119,
53F,0-2,1,9120,36.0
53F,0-2,1,9210,9.0
53F,0-2,1,9310,18.0
53F,0-2,1,9320,13.0
53F,0-2,1,9331,
53F,0-2,1,9332,10.0
53F,0-2,1,9412,41.0
53F,0-2,1,9413,
53F,0-2,1,9610,18.0
53F,0-2,1,9621,8.0
53F,0-2,1,9622,
53F,0-2,1,9629,13.0
53F,11-20,0,1120,12.0
53F,11-20,0,1212,
53F,11-20,0,1221,
53F,11-20,0,1222,
53F,11-20,0,1230,
53F,11-20,0,1251,6.0
53F,11-20,0,1252,10.0
53F,11-20,0,1291,
53F,11-20,0,1292,12.0
53F,11-20,0,1312,
53F,11-20,0,1321,
53F,11-20,0,1322,22.0
53F,11-20,0,1352,
53F,11-20,0,1361,
53F,11-20,0,1362,35.0
