grp,expband,fresh,ssyk4,n
02Z,3-5,1,5342,273.0
02Z,3-5,1,5343,486.0
02Z,3-5,1,5349,89.0
02Z,3-5,1,5350,
02Z,3-5,1,5411,
02Z,3-5,1,5412,
02Z,3-5,1,5413,108.0
02Z,3-5,1,5414,
02Z,3-5,1,5419,22.0
02Z,3-5,1,6111,
02Z,3-5,1,6112,
02Z,3-5,1,6113,37.0
02Z,3-5,1,6121,20.0
02Z,3-5,1,6122,7.0
02Z,3-5,1,6129,
02Z,3-5,1,6130,5.0
02Z,3-5,1,6210,8.0
02Z,3-5,1,6222,
02Z,3-5,1,7111,36.0
02Z,3-5,1,7112,6.0
02Z,3-5,1,7113,22.0
02Z,3-5,1,7114,57.0
02Z,3-5,1,7116,12.0
02Z,3-5,1,7119,62.0
02Z,3-5,1,7121,7.0
02Z,3-5,1,7122,8.0
02Z,3-5,1,7123,
02Z,3-5,1,7124,8.0
02Z,3-5,1,7125,31.0
02Z,3-5,1,7126,
02Z,3-5,1,7131,10.0
02Z,3-5,1,7132,11.0
02Z,3-5,1,7133,
02Z,3-5,1,7134,36.0
02Z,3-5,1,7211,
02Z,3-5,1,7212,24.0
02Z,3-5,1,7213,10.0
02Z,3-5,1,7214,
02Z,3-5,1,7215,7.0
02Z,3-5,1,7221,8.0
02Z,3-5,1,7222,
02Z,3-5,1,7223,88.0
02Z,3-5,1,7224,
02Z,3-5,1,7231,71.0
02Z,3-5,1,7233,43.0
02Z,3-5,1,7311,9.0
02Z,3-5,1,7321,
02Z,3-5,1,7322,8.0
02Z,3-5,1,7323,5.0
02Z,3-5,1,7411,32.0
02Z,3-5,1,7412,13.0
02Z,3-5,1,7413,
02Z,3-5,1,7420,7.0
02Z,3-5,1,7522,5.0
02Z,3-5,1,7523,10.0
02Z,3-5,1,7533,
02Z,3-5,1,7534,
02Z,3-5,1,7611,10.0
02Z,3-5,1,7612,6.0
02Z,3-5,1,7619,7.0
02Z,3-5,1,8111,
02Z,3-5,1,8112,
02Z,3-5,1,8113,
02Z,3-5,1,8114,6.0
02Z,3-5,1,8115,
02Z,3-5,1,8116,
02Z,3-5,1,8121,6.0
02Z,3-5,1,8122,
02Z,3-5,1,8129,24.0
02Z,3-5,1,8131,7.0
02Z,3-5,1,8132,
02Z,3-5,1,8141,7.0
02Z,3-5,1,8142,49.0
02Z,3-5,1,8143,13.0
02Z,3-5,1,8151,13.0
02Z,3-5,1,8159,9.0
02Z,3-5,1,8161,31.0
02Z,3-5,1,8162,6.0
02Z,3-5,1,8163,28.0
02Z,3-5,1,8169,44.0
02Z,3-5,1,8172,5.0
02Z,3-5,1,8173,25.0
02Z,3-5,1,8174,
02Z,3-5,1,8181,32.0
02Z,3-5,1,8189,6.0
02Z,3-5,1,8191,5.0
02Z,3-5,1,8192,9.0
02Z,3-5,1,8193,8.0
02Z,3-5,1,8199,
02Z,3-5,1,8211,22.0
02Z,3-5,1,8212,47.0
02Z,3-5,1,8213,54.0
02Z,3-5,1,8214,14.0
02Z,3-5,1,8219,99.0
02Z,3-5,1,8312,
02Z,3-5,1,8329,50.0
02Z,3-5,1,8331,
02Z,3-5,1,8332,88.0
02Z,3-5,1,8341,13.0
02Z,3-5,1,8342,47.0
02Z,3-5,1,8343,
02Z,3-5,1,8344,52.0
02Z,3-5,1,8350,
02Z,3-5,1,9111,267.0
02Z,3-5,1,9119,36.0
02Z,3-5,1,9120,22.0
02Z,3-5,1,9210,26.0
02Z,3-5,1,9310,57.0
02Z,3-5,1,9320,57.0
02Z,3-5,1,9331,
02Z,3-5,1,9332,38.0
02Z,3-5,1,9411,7.0
02Z,3-5,1,9412,967.0
02Z,3-5,1,9413,79.0
02Z,3-5,1,9520,
02Z,3-5,1,9610,31.0
02Z,3-5,1,9621,17.0
02Z,3-5,1,9622,16.0
02Z,3-5,1,9629,189.0
02Z,6-10,0,0210,5.0
02Z,6-10,0,0310,42.0
02Z,6-10,0,1111,
02Z,6-10,0,1120,
02Z,6-10,0,1211,
02Z,6-10,0,1222,
02Z,6-10,0,1251,
02Z,6-10,0,1252,8.0
02Z,6-10,0,1292,5.0
02Z,6-10,0,1312,
02Z,6-10,0,1322,6.0
02Z,6-10,0,1341,
02Z,6-10,0,1352,
02Z,6-10,0,1362,
02Z,6-10,0,1372,6.0
02Z,6-10,0,1380,
02Z,6-10,0,1522,
02Z,6-10,0,1532,
02Z,6-10,0,1592,
02Z,6-10,0,1711,
02Z,6-10,0,1721,
02Z,6-10,0,1722,11.0
02Z,6-10,0,1732,
02Z,6-10,0,1742,
02Z,6-10,0,1792,
02Z,6-10,0,2134,
02Z,6-10,0,2135,
02Z,6-10,0,2146,
02Z,6-10,0,2149,
02Z,6-10,0,2161,
02Z,6-10,0,2172,
02Z,6-10,0,2173,
02Z,6-10,0,2179,
02Z,6-10,0,2183,
02Z,6-10,0,2260,
02Z,6-10,0,2284,
02Z,6-10,0,2320,
02Z,6-10,0,2330,6.0
02Z,6-10,0,2341,56.0
02Z,6-10,0,2342,28.0
02Z,6-10,0,2343,41.0
02Z,6-10,0,2359,35.0
02Z,6-10,0,2412,
02Z,6-10,0,2413,
02Z,6-10,0,2419,
02Z,6-10,0,2421,6.0
02Z,6-10,0,2422,7.0
02Z,6-10,0,2423,
02Z,6-10,0,2431,6.0
02Z,6-10,0,2432,
02Z,6-10,0,2512,20.0
02Z,6-10,0,2513,
02Z,6-10,0,2514,
02Z,6-10,0,2515,
02Z,6-10,0,2516,
02Z,6-10,0,2519,
02Z,6-10,0,2642,
02Z,6-10,0,2643,10.0
02Z,6-10,0,2651,
02Z,6-10,0,2652,12.0
02Z,6-10,0,2653,
02Z,6-10,0,2654,
02Z,6-10,0,2655,
02Z,6-10,0,2661,
02Z,6-10,0,2669,6.0
02Z,6-10,0,3111,9.0
02Z,6-10,0,3112,13.0
02Z,6-10,0,3113,7.0
02Z,6-10,0,3114,17.0
02Z,6-10,0,3115,
02Z,6-10,0,3119,
02Z,6-10,0,3121,7.0
02Z,6-10,0,3122,5.0
02Z,6-10,0,3212,
02Z,6-10,0,3213,
02Z,6-10,0,3215,
02Z,6-10,0,3240,6.0
02Z,6-10,0,3312,9.0
02Z,6-10,0,3313,6.0
02Z,6-10,0,3314,
02Z,6-10,0,3321,16.0
02Z,6-10,0,3322,116.0
02Z,6-10,0,3323,
02Z,6-10,0,3324,15.0
02Z,6-10,0,3331,
02Z,6-10,0,3332,
02Z,6-10,0,3333,10.0
02Z,6-10,0,3335,
02Z,6-10,0,3339,6.0
02Z,6-10,0,3341,11.0
02Z,6-10,0,3343,
02Z,6-10,0,3354,5.0
02Z,6-10,0,3355,
02Z,6-10,0,3359,
02Z,6-10,0,3411,25.0
02Z,6-10,0,3412,
02Z,6-10,0,3421,56.0
02Z,6-10,0,3422,37.0
02Z,6-10,0,3423,64.0
02Z,6-10,0,3424,
02Z,6-10,0,3431,
02Z,6-10,0,3432,
02Z,6-10,0,3433,
02Z,6-10,0,3439,8.0
02Z,6-10,0,3449,
02Z,6-10,0,3451,6.0
02Z,6-10,0,3452,
02Z,6-10,0,3511,5.0
02Z,6-10,0,3512,33.0
02Z,6-10,0,3513,
02Z,6-10,0,3514,10.0
02Z,6-10,0,3515,
02Z,6-10,0,3521,6.0
02Z,6-10,0,3522,11.0
02Z,6-10,0,4111,26.0
02Z,6-10,0,4112,
02Z,6-10,0,4113,
02Z,6-10,0,4114,17.0
02Z,6-10,0,4115,11.0
02Z,6-10,0,4116,6.0
02Z,6-10,0,4117,
02Z,6-10,0,4119,146.0
02Z,6-10,0,4211,18.0
02Z,6-10,0,4221,11.0
02Z,6-10,0,4222,155.0
02Z,6-10,0,4223,22.0
02Z,6-10,0,4224,46.0
02Z,6-10,0,4225,39.0
02Z,6-10,0,4226,6.0
02Z,6-10,0,4321,9.0
02Z,6-10,0,4322,589.0
02Z,6-10,0,4323,7.0
02Z,6-10,0,4410,6.0
02Z,6-10,0,4420,71.0
02Z,6-10,0,4430,
02Z,6-10,0,5111,
02Z,6-10,0,5112,
02Z,6-10,0,5113,
02Z,6-10,0,5120,111.0
02Z,6-10,0,5131,253.0
02Z,6-10,0,5132,65.0
02Z,6-10,0,5141,21.0
02Z,6-10,0,5143,
02Z,6-10,0,5144,
02Z,6-10,0,5149,14.0
02Z,6-10,0,5151,
02Z,6-10,0,5152,208.0
02Z,6-10,0,5161,
02Z,6-10,0,5169,20.0
02Z,6-10,0,5221,35.0
02Z,6-10,0,5222,411.0
02Z,6-10,0,5223,486.0
02Z,6-10,0,5224,
02Z,6-10,0,5225,68.0
02Z,6-10,0,5226,10.0
02Z,6-10,0,5227,7.0
02Z,6-10,0,5230,91.0
02Z,6-10,0,5241,41.0
02Z,6-10,0,5242,149.0
02Z,6-10,0,5311,397.0
02Z,6-10,0,5312,184.0
02Z,6-10,0,5321,63.0
02Z,6-10,0,5322,
02Z,6-10,0,5323,14.0
02Z,6-10,0,5330,890.0
02Z,6-10,0,5341,17.0
02Z,6-10,0,5342,162.0
02Z,6-10,0,5343,612.0
02Z,6-10,0,5349,48.0
02Z,6-10,0,5350,
02Z,6-10,0,5412,
02Z,6-10,0,5413,82.0
02Z,6-10,0,5414,
02Z,6-10,0,5419,30.0
02Z,6-10,0,6111,
02Z,6-10,0,6112,11.0
02Z,6-10,0,6113,61.0
02Z,6-10,0,6121,46.0
02Z,6-10,0,6122,25.0
02Z,6-10,0,6129,12.0
02Z,6-10,0,6130,30.0
02Z,6-10,0,6210,12.0
02Z,6-10,0,6221,
02Z,6-10,0,6222,5.0
02Z,6-10,0,7111,129.0
02Z,6-10,0,7112,39.0
02Z,6-10,0,7113,38.0
02Z,6-10,0,7114,99.0
02Z,6-10,0,7115,
02Z,6-10,0,7116,38.0
02Z,6-10,0,7119,147.0
02Z,6-10,0,7121,25.0
02Z,6-10,0,7122,27.0
02Z,6-10,0,7123,17.0
02Z,6-10,0,7124,21.0
02Z,6-10,0,7125,87.0
02Z,6-10,0,7126,
02Z,6-10,0,7131,74.0
02Z,6-10,0,7132,32.0
02Z,6-10,0,7133,
02Z,6-10,0,7134,77.0
02Z,6-10,0,7211,6.0
02Z,6-10,0,7212,41.0
02Z,6-10,0,7213,33.0
02Z,6-10,0,7214,9.0
02Z,6-10,0,7215,7.0
02Z,6-10,0,7221,9.0
02Z,6-10,0,7223,131.0
02Z,6-10,0,7224,
02Z,6-10,0,7231,126.0
02Z,6-10,0,7232,
02Z,6-10,0,7233,55.0
02Z,6-10,0,7311,6.0
02Z,6-10,0,7312,
02Z,6-10,0,7321,
02Z,6-10,0,7322,22.0
02Z,6-10,0,7323,
02Z,6-10,0,7411,24.0
02Z,6-10,0,7412,13.0
02Z,6-10,0,7420,32.0
02Z,6-10,0,7522,20.0
02Z,6-10,0,7523,31.0
02Z,6-10,0,7531,
02Z,6-10,0,7532,
02Z,6-10,0,7611,12.0
02Z,6-10,0,7612,18.0
02Z,6-10,0,7619,7.0
02Z,6-10,0,8111,6.0
02Z,6-10,0,8112,
02Z,6-10,0,8113,
02Z,6-10,0,8114,8.0
02Z,6-10,0,8115,
02Z,6-10,0,8121,13.0
02Z,6-10,0,8122,7.0
02Z,6-10,0,8129,19.0
02Z,6-10,0,8131,7.0
02Z,6-10,0,8132,9.0
02Z,6-10,0,8141,
02Z,6-10,0,8142,29.0
02Z,6-10,0,8143,14.0
02Z,6-10,0,8151,27.0
02Z,6-10,0,8159,8.0
02Z,6-10,0,8161,27.0
02Z,6-10,0,8162,6.0
02Z,6-10,0,8163,29.0
02Z,6-10,0,8169,43.0
02Z,6-10,0,8172,
02Z,6-10,0,8173,24.0
02Z,6-10,0,8174,
02Z,6-10,0,8181,22.0
02Z,6-10,0,8189,6.0
02Z,6-10,0,8191,17.0
02Z,6-10,0,8192,7.0
02Z,6-10,0,8193,9.0
02Z,6-10,0,8199,8.0
02Z,6-10,0,8211,44.0
02Z,6-10,0,8212,69.0
02Z,6-10,0,8213,123.0
02Z,6-10,0,8214,23.0
02Z,6-10,0,8219,128.0
02Z,6-10,0,8321,36.0
02Z,6-10,0,8329,100.0
02Z,6-10,0,8331,10.0
02Z,6-10,0,8332,133.0
02Z,6-10,0,8341,25.0
02Z,6-10,0,8342,104.0
02Z,6-10,0,8343,5.0
02Z,6-10,0,8344,48.0
02Z,6-10,0,8350,
02Z,6-10,0,9111,347.0
02Z,6-10,0,9119,14.0
02Z,6-10,0,9120,66.0
02Z,6-10,0,9210,25.0
02Z,6-10,0,9310,107.0
02Z,6-10,0,9320,87.0
02Z,6-10,0,9331,5.0
02Z,6-10,0,9332,72.0
02Z,6-10,0,9411,37.0
02Z,6-10,0,9412,734.0
02Z,6-10,0,9413,92.0
02Z,6-10,0,9520,
02Z,6-10,0,9610,68.0
02Z,6-10,0,9621,28.0
02Z,6-10,0,9622,27.0
02Z,6-10,0,9629,377.0
02Z,6-10,1,1211,
02Z,6-10,1,1212,
02Z,6-10,1,1222,
02Z,6-10,1,1251,
02Z,6-10,1,1252,
02Z,6-10,1,1291,
02Z,6-10,1,1292,
02Z,6-10,1,1312,
02Z,6-10,1,1322,
02Z,6-10,1,1342,
02Z,6-10,1,1352,
02Z,6-10,1,1512,
02Z,6-10,1,1532,
02Z,6-10,1,1592,
02Z,6-10,1,1612,
02Z,6-10,1,1721,26.0
02Z,6-10,1,1722,7.0
02Z,6-10,1,1731,
02Z,6-10,1,1732,5.0
02Z,6-10,1,1742,
02Z,6-10,1,1792,
02Z,6-10,1,2114,
02Z,6-10,1,2141,
02Z,6-10,1,2142,
02Z,6-10,1,2143,
02Z,6-10,1,2144,
02Z,6-10,1,2149,
02Z,6-10,1,2161,
02Z,6-10,1,2172,
02Z,6-10,1,2173,
02Z,6-10,1,2182,
02Z,6-10,1,2183,
02Z,6-10,1,2213,
02Z,6-10,1,2219,
02Z,6-10,1,2283,
02Z,6-10,1,2314,
02Z,6-10,1,2320,
02Z,6-10,1,2330,8.0
02Z,6-10,1,2341,68.0
02Z,6-10,1,2342,32.0
02Z,6-10,1,2343,67.0
02Z,6-10,1,2351,
02Z,6-10,1,2359,26.0
02Z,6-10,1,2411,
02Z,6-10,1,2412,
02Z,6-10,1,2413,
02Z,6-10,1,2419,8.0
02Z,6-10,1,2421,6.0
02Z,6-10,1,2422,10.0
02Z,6-10,1,2423,6.0
02Z,6-10,1,2431,8.0
02Z,6-10,1,2432,7.0
02Z,6-10,1,2511,
02Z,6-10,1,2512,21.0
02Z,6-10,1,2513,
02Z,6-10,1,2514,
02Z,6-10,1,2515,5.0
02Z,6-10,1,2519,6.0
02Z,6-10,1,2615,
02Z,6-10,1,2621,
02Z,6-10,1,2642,5.0
02Z,6-10,1,2643,
02Z,6-10,1,2651,
02Z,6-10,1,2652,11.0
02Z,6-10,1,2653,
02Z,6-10,1,2654,5.0
02Z,6-10,1,2655,
02Z,6-10,1,2661,
02Z,6-10,1,2669,6.0
02Z,6-10,1,3112,11.0
02Z,6-10,1,3113,10.0
02Z,6-10,1,3114,8.0
02Z,6-10,1,3115,
02Z,6-10,1,3117,
02Z,6-10,1,3119,12.0
02Z,6-10,1,3121,16.0
02Z,6-10,1,3122,14.0
02Z,6-10,1,3211,
02Z,6-10,1,3212,
02Z,6-10,1,3214,
02Z,6-10,1,3215,
02Z,6-10,1,3230,
02Z,6-10,1,3240,7.0
02Z,6-10,1,3311,
02Z,6-10,1,3312,31.0
02Z,6-10,1,3313,
02Z,6-10,1,3314,9.0
02Z,6-10,1,3321,30.0
02Z,6-10,1,3322,107.0
02Z,6-10,1,3323,10.0
02Z,6-10,1,3324,41.0
02Z,6-10,1,3331,13.0
02Z,6-10,1,3332,5.0
02Z,6-10,1,3333,
02Z,6-10,1,3334,
02Z,6-10,1,3335,
02Z,6-10,1,3339,
02Z,6-10,1,3341,9.0
02Z,6-10,1,3343,
02Z,6-10,1,3351,
02Z,6-10,1,3353,5.0
02Z,6-10,1,3354,8.0
02Z,6-10,1,3355,
02Z,6-10,1,3359,8.0
02Z,6-10,1,3360,
02Z,6-10,1,3411,35.0
02Z,6-10,1,3421,21.0
02Z,6-10,1,3422,29.0
02Z,6-10,1,3423,76.0
02Z,6-10,1,3431,7.0
02Z,6-10,1,3432,
02Z,6-10,1,3433,5.0
02Z,6-10,1,3439,8.0
02Z,6-10,1,3441,
02Z,6-10,1,3449,
02Z,6-10,1,3451,
02Z,6-10,1,3511,26.0
02Z,6-10,1,3512,59.0
02Z,6-10,1,3513,
02Z,6-10,1,3514,16.0
02Z,6-10,1,3515,
02Z,6-10,1,3521,
02Z,6-10,1,3522,12.0
02Z,6-10,1,4111,23.0
02Z,6-10,1,4112,7.0
02Z,6-10,1,4113,
02Z,6-10,1,4114,14.0
02Z,6-10,1,4115,10.0
02Z,6-10,1,4116,
02Z,6-10,1,4117,16.0
02Z,6-10,1,4119,124.0
02Z,6-10,1,4211,23.0
02Z,6-10,1,4212,5.0
02Z,6-10,1,4221,26.0
02Z,6-10,1,4222,267.0
02Z,6-10,1,4223,39.0
02Z,6-10,1,4224,76.0
02Z,6-10,1,4225,58.0
02Z,6-10,1,4226,6.0
02Z,6-10,1,4321,22.0
02Z,6-10,1,4322,999.0
02Z,6-10,1,4323,29.0
02Z,6-10,1,4410,8.0
02Z,6-10,1,4420,130.0
02Z,6-10,1,5111,15.0
02Z,6-10,1,5112,20.0
02Z,6-10,1,5113,
02Z,6-10,1,5120,130.0
02Z,6-10,1,5131,230.0
02Z,6-10,1,5132,108.0
02Z,6-10,1,5141,29.0
02Z,6-10,1,5143,
02Z,6-10,1,5149,52.0
02Z,6-10,1,5151,7.0
02Z,6-10,1,5152,195.0
02Z,6-10,1,5169,18.0
02Z,6-10,1,5221,51.0
02Z,6-10,1,5222,772.0
02Z,6-10,1,5223,919.0
02Z,6-10,1,5224,5.0
02Z,6-10,1,5225,68.0
02Z,6-10,1,5226,18.0
02Z,6-10,1,5227,14.0
02Z,6-10,1,5230,71.0
02Z,6-10,1,5241,15.0
02Z,6-10,1,5242,83.0
02Z,6-10,1,5311,567.0
02Z,6-10,1,5312,302.0
02Z,6-10,1,5321,171.0
02Z,6-10,1,5322,
02Z,6-10,1,5323,35.0
02Z,6-10,1,5324,6.0
02Z,6-10,1,5330,1356.0
02Z,6-10,1,5341,47.0
02Z,6-10,1,5342,376.0
02Z,6-10,1,5343,785.0
02Z,6-10,1,5349,87.0
02Z,6-10,1,5350,
02Z,6-10,1,5411,
02Z,6-10,1,5412,15.0
02Z,6-10,1,5413,243.0
02Z,6-10,1,5414,16.0
02Z,6-10,1,5419,30.0
02Z,6-10,1,6111,
02Z,6-10,1,6112,7.0
02Z,6-10,1,6113,87.0
02Z,6-10,1,6121,33.0
02Z,6-10,1,6122,17.0
02Z,6-10,1,6129,13.0
02Z,6-10,1,6130,11.0
02Z,6-10,1,6210,15.0
02Z,6-10,1,6221,
02Z,6-10,1,6222,
02Z,6-10,1,7111,96.0
02Z,6-10,1,7112,19.0
02Z,6-10,1,7113,63.0
02Z,6-10,1,7114,128.0
02Z,6-10,1,7115,
02Z,6-10,1,7116,39.0
02Z,6-10,1,7119,127.0
02Z,6-10,1,7121,25.0
02Z,6-10,1,7122,17.0
02Z,6-10,1,7123,18.0
02Z,6-10,1,7124,19.0
02Z,6-10,1,7125,73.0
02Z,6-10,1,7126,7.0
02Z,6-10,1,7131,35.0
02Z,6-10,1,7132,21.0
02Z,6-10,1,7133,7.0
02Z,6-10,1,7134,94.0
02Z,6-10,1,7211,6.0
02Z,6-10,1,7212,48.0
02Z,6-10,1,7213,28.0
02Z,6-10,1,7214,11.0
02Z,6-10,1,7215,11.0
02Z,6-10,1,7221,13.0
02Z,6-10,1,7222,
02Z,6-10,1,7223,325.0
02Z,6-10,1,7224,5.0
02Z,6-10,1,7231,157.0
02Z,6-10,1,7233,138.0
02Z,6-10,1,7311,10.0
02Z,6-10,1,7312,
02Z,6-10,1,7319,
02Z,6-10,1,7321,
02Z,6-10,1,7322,13.0
02Z,6-10,1,7323,5.0
02Z,6-10,1,7411,60.0
02Z,6-10,1,7412,26.0
02Z,6-10,1,7413,7.0
02Z,6-10,1,7420,28.0
02Z,6-10,1,7522,15.0
02Z,6-10,1,7523,40.0
02Z,6-10,1,7531,
02Z,6-10,1,7532,
02Z,6-10,1,7534,
02Z,6-10,1,7611,17.0
02Z,6-10,1,7612,29.0
02Z,6-10,1,7619,8.0
02Z,6-10,1,8111,7.0
02Z,6-10,1,8112,21.0
02Z,6-10,1,8113,
02Z,6-10,1,8114,22.0
02Z,6-10,1,8115,
02Z,6-10,1,8116,
02Z,6-10,1,8121,21.0
02Z,6-10,1,8122,24.0
02Z,6-10,1,8129,51.0
02Z,6-10,1,8131,20.0
02Z,6-10,1,8132,8.0
02Z,6-10,1,8141,19.0
02Z,6-10,1,8142,83.0
02Z,6-10,1,8143,20.0
02Z,6-10,1,8151,13.0
02Z,6-10,1,8159,11.0
02Z,6-10,1,8161,49.0
02Z,6-10,1,8162,18.0
02Z,6-10,1,8163,42.0
02Z,6-10,1,8169,84.0
02Z,6-10,1,8171,
02Z,6-10,1,8172,21.0
02Z,6-10,1,8173,57.0
02Z,6-10,1,8174,
02Z,6-10,1,8181,42.0
02Z,6-10,1,8189,24.0
02Z,6-10,1,8191,13.0
02Z,6-10,1,8192,25.0
02Z,6-10,1,8193,10.0
02Z,6-10,1,8199,8.0
02Z,6-10,1,8211,51.0
02Z,6-10,1,8212,117.0
02Z,6-10,1,8213,126.0
02Z,6-10,1,8214,28.0
02Z,6-10,1,8219,105.0
02Z,6-10,1,8311,9.0
02Z,6-10,1,8321,36.0
02Z,6-10,1,8329,75.0
02Z,6-10,1,8331,31.0
02Z,6-10,1,8332,209.0
02Z,6-10,1,8341,22.0
02Z,6-10,1,8342,142.0
02Z,6-10,1,8343,9.0
02Z,6-10,1,8344,88.0
02Z,6-10,1,8350,
02Z,6-10,1,9111,376.0
02Z,6-10,1,9119,25.0
02Z,6-10,1,9120,92.0
02Z,6-10,1,9210,32.0
02Z,6-10,1,9310,93.0
02Z,6-10,1,9320,76.0
02Z,6-10,1,9331,18.0
02Z,6-10,1,9332,114.0
02Z,6-10,1,9411,16.0
02Z,6-10,1,9412,588.0
02Z,6-10,1,9413,60.0
02Z,6-10,1,9520,
02Z,6-10,1,9610,81.0
02Z,6-10,1,9621,40.0
02Z,6-10,1,9622,25.0
02Z,6-10,1,9629,375.0
02Z,na,0,0210,7.0
02Z,na,0,0310,13.0
02Z,na,0,1111,11.0
02Z,na,0,1112,
02Z,na,0,1113,17.0
02Z,na,0,1120,754.0
02Z,na,0,1211,30.0
02Z,na,0,1212,172.0
02Z,na,0,1221,21.0
02Z,na,0,1222,89.0
02Z,na,0,1230,63.0
02Z,na,0,1241,8.0
02Z,na,0,1242,32.0
02Z,na,0,1251,130.0
02Z,na,0,1252,283.0
02Z,na,0,1291,75.0
02Z,na,0,1292,371.0
02Z,na,0,1311,15.0
02Z,na,0,1312,55.0
02Z,na,0,1321,72.0
02Z,na,0,1322,375.0
02Z,na,0,1331,
02Z,na,0,1332,10.0
02Z,na,0,1341,11.0
02Z,na,0,1342,64.0
02Z,na,0,1351,6.0
02Z,na,0,1352,109.0
02Z,na,0,1361,44.0
02Z,na,0,1362,618.0
02Z,na,0,1371,73.0
02Z,na,0,1372,607.0
02Z,na,0,1380,21.0
02Z,na,0,1411,
02Z,na,0,1412,7.0
02Z,na,0,1421,
02Z,na,0,1422,10.0
02Z,na,0,1491,
02Z,na,0,1492,22.0
02Z,na,0,1511,
02Z,na,0,1512,21.0
02Z,na,0,1521,
02Z,na,0,1522,22.0
02Z,na,0,1532,15.0
02Z,na,0,1591,8.0
02Z,na,0,1592,92.0
02Z,na,0,1611,
02Z,na,0,1612,18.0
02Z,na,0,1711,
02Z,na,0,1712,34.0
02Z,na,0,1721,31.0
02Z,na,0,1722,397.0
02Z,na,0,1731,32.0
02Z,na,0,1732,492.0
02Z,na,0,1741,
02Z,na,0,1742,49.0
02Z,na,0,1791,48.0
02Z,na,0,1792,200.0
02Z,na,0,2111,
02Z,na,0,2113,5.0
02Z,na,0,2114,
02Z,na,0,2121,
02Z,na,0,2122,
02Z,na,0,2131,
02Z,na,0,2132,
02Z,na,0,2133,
02Z,na,0,2134,
02Z,na,0,2135,20.0
02Z,na,0,2141,35.0
02Z,na,0,2142,47.0
02Z,na,0,2143,44.0
02Z,na,0,2144,61.0
02Z,na,0,2145,18.0
02Z,na,0,2146,5.0
02Z,na,0,2149,74.0
02Z,na,0,2161,11.0
02Z,na,0,2162,6.0
02Z,na,0,2163,
02Z,na,0,2164,5.0
02Z,na,0,2171,11.0
02Z,na,0,2172,130.0
02Z,na,0,2173,5.0
02Z,na,0,2179,27.0
02Z,na,0,2181,15.0
02Z,na,0,2182,7.0
02Z,na,0,2183,20.0
02Z,na,0,2221,
02Z,na,0,2227,
02Z,na,0,2239,
02Z,na,0,2241,
02Z,na,0,2242,
02Z,na,0,2250,
02Z,na,0,2260,
02Z,na,0,2271,
02Z,na,0,2272,
02Z,na,0,2273,
02Z,na,0,2283,
02Z,na,0,2284,
02Z,na,0,2289,
02Z,na,0,2313,7.0
02Z,na,0,2319,6.0
02Z,na,0,2320,62.0
02Z,na,0,2330,31.0
02Z,na,0,2341,125.0
02Z,na,0,2342,53.0
02Z,na,0,2343,125.0
02Z,na,0,2351,14.0
02Z,na,0,2352,6.0
02Z,na,0,2359,114.0
02Z,na,0,2411,43.0
02Z,na,0,2412,44.0
02Z,na,0,2413,20.0
02Z,na,0,2414,
02Z,na,0,2419,105.0
02Z,na,0,2421,141.0
02Z,na,0,2422,396.0
02Z,na,0,2423,116.0
02Z,na,0,2431,115.0
02Z,na,0,2432,64.0
02Z,na,0,2511,45.0
02Z,na,0,2512,183.0
02Z,na,0,2513,
02Z,na,0,2514,13.0
02Z,na,0,2515,42.0
02Z,na,0,2516,15.0
02Z,na,0,2519,71.0
02Z,na,0,2612,
02Z,na,0,2614,
02Z,na,0,2615,
02Z,na,0,2619,32.0
02Z,na,0,2621,15.0
02Z,na,0,2622,18.0
02Z,na,0,2641,16.0
02Z,na,0,2642,75.0
02Z,na,0,2643,46.0
02Z,na,0,2651,17.0
02Z,na,0,2652,72.0
02Z,na,0,2653,5.0
02Z,na,0,2654,20.0
02Z,na,0,2655,25.0
02Z,na,0,2661,18.0
02Z,na,0,2662,5.0
02Z,na,0,2669,57.0
02Z,na,0,2671,
02Z,na,0,2672,
02Z,na,0,3111,85.0
02Z,na,0,3112,280.0
02Z,na,0,3113,249.0
02Z,na,0,3114,345.0
02Z,na,0,3115,56.0
02Z,na,0,3116,20.0
02Z,na,0,3117,36.0
02Z,na,0,3119,275.0
02Z,na,0,3121,483.0
02Z,na,0,3122,313.0
02Z,na,0,3151,13.0
02Z,na,0,3152,27.0
02Z,na,0,3153,5.0
02Z,na,0,3155,11.0
02Z,na,0,3211,27.0
02Z,na,0,3212,
02Z,na,0,3213,14.0
02Z,na,0,3214,61.0
02Z,na,0,3215,83.0
02Z,na,0,3230,8.0
02Z,na,0,3240,32.0
02Z,na,0,3311,5.0
02Z,na,0,3312,146.0
02Z,na,0,3313,373.0
02Z,na,0,3314,92.0
02Z,na,0,3321,104.0
02Z,na,0,3322,2057.0
02Z,na,0,3323,272.0
02Z,na,0,3324,363.0
02Z,na,0,3331,121.0
02Z,na,0,3332,36.0
02Z,na,0,3333,116.0
02Z,na,0,3334,34.0
02Z,na,0,3335,147.0
02Z,na,0,3339,128.0
02Z,na,0,3341,78.0
02Z,na,0,3342,52.0
02Z,na,0,3343,103.0
02Z,na,0,3351,14.0
02Z,na,0,3352,71.0
02Z,na,0,3353,183.0
02Z,na,0,3354,75.0
02Z,na,0,3355,36.0
02Z,na,0,3359,295.0
02Z,na,0,3360,
