year_month,age_group,final_quartile,n_emp_sum,n_emp_total_age,share,halfyear
2019-02,41-49,1,204832,1032922,0.198303453697375,2019H1
2019-02,41-49,2,286508,1032922,0.2773762200824457,2019H1
2019-02,41-49,3,220385,1032922,0.21336073779046238,2019H1
2019-02,41-49,4,321197,1032922,0.3109595884297169,2019H1
2019-03,41-49,1,206009,1035992,0.1988519216364605,2019H1
2019-03,41-49,2,287019,1035992,0.2770475061583487,2019H1
2019-03,41-49,3,221186,1035992,0.21350164866137963,2019H1
2019-03,41-49,4,321778,1035992,0.31059892354381113,2019H1
2019-04,41-49,1,208879,1044678,0.1999458206260685,2019H1
2019-04,41-49,2,289450,1044678,0.2770710209270225,2019H1
2019-04,41-49,3,222822,1044678,0.21329251692866127,2019H1
2019-04,41-49,4,323527,1044678,0.3096906415182477,2019H1
2019-05,41-49,1,210767,1050899,0.2005587596905126,2019H1
2019-05,41-49,2,291308,1050899,0.27719885545613804,2019H1
2019-05,41-49,3,223749,1050899,0.21291199249404558,2019H1
2019-05,41-49,4,325075,1050899,0.3093303923593038,2019H1
2019-06,41-49,1,213210,1062334,0.20069959165384899,2019H1
2019-06,41-49,2,294655,1062334,0.27736568725090227,2019H1
2019-06,41-49,3,226130,1062334,0.21286149177189095,2019H1
2019-06,41-49,4,328339,1062334,0.3090732293233578,2019H1
2019-07,41-49,1,210822,1042286,0.2022688590271768,2019H2
2019-07,41-49,2,290459,1042286,0.2786749510211209,2019H2
2019-07,41-49,3,220256,1042286,0.2113201175109327,2019H2
2019-07,41-49,4,320749,1042286,0.3077360724407696,2019H2
2019-08,41-49,1,207695,1030526,0.20154270731645782,2019H2
2019-08,41-49,2,285562,1030526,0.2771031492655207,2019H2
2019-08,41-49,3,218673,1030526,0.21219551956961785,2019H2
2019-08,41-49,4,318596,1030526,0.30915862384840365,2019H2
2019-09,41-49,1,211497,1046628,0.20207466263084878,2019H2
2019-09,41-49,2,290823,1046628,0.27786663456356986,2019H2
2019-09,41-49,3,221885,1046628,0.2119998700588939,2019H2
2019-09,41-49,4,322423,1046628,0.30805883274668744,2019H2
2019-10,41-49,1,211173,1045729,0.20193855195753393,2019H2
2019-10,41-49,2,289778,1045729,0.2771062101175352,2019H2
2019-10,41-49,3,222083,1045729,0.21237146526490133,2019H2
2019-10,41-49,4,322695,1045729,0.3085837726600295,2019H2
2019-11,41-49,1,210499,1045687,0.20130211047856578,2019H2
2019-11,41-49,2,289968,1045687,0.2772990388137177,2019H2
2019-11,41-49,3,222600,1045687,0.2128744069688157,2019H2
2019-11,41-49,4,322620,1045687,0.3085244437389008,2019H2
2019-12,41-49,1,210974,1059255,0.199172059607932,2019H2
2019-12,41-49,2,292416,1059255,0.276058172961185,2019H2
2019-12,41-49,3,227120,1059255,0.2144148481715923,2019H2
2019-12,41-49,4,328745,1059255,0.3103549192592907,2019H2
2020-01,41-49,1,198084,1024174,0.19340854190791798,2020H1
2020-01,41-49,2,280865,1024174,0.2742356279304103,2020H1
2020-01,41-49,3,221308,1024174,0.216084376287623,2020H1
2020-01,41-49,4,323917,1024174,0.31627145387404876,2020H1
2020-02,41-49,1,198368,1027620,0.19303633638893755,2020H1
2020-02,41-49,2,282199,1027620,0.2746141569840992,2020H1
2020-02,41-49,3,222224,1027620,0.21625114341877347,2020H1
2020-02,41-49,4,324829,1027620,0.3160983632081898,2020H1
2020-03,41-49,1,199782,1031830,0.19361910392215773,2020H1
2020-03,41-49,2,282804,1031830,0.27408003256350366,2020H1
2020-03,41-49,3,222960,1031830,0.21608210654855936,2020H1
2020-03,41-49,4,326284,1031830,0.3162187569657792,2020H1
2020-04,41-49,1,200370,1032759,0.19401428600476975,2020H1
2020-04,41-49,2,282844,1032759,0.273872219946764,2020H1
2020-04,41-49,3,222673,1032759,0.21560983733862402,2020H1
2020-04,41-49,4,326872,1032759,0.31650365670984226,2020H1
2020-05,41-49,1,196438,1022591,0.19209830714332515,2020H1
2020-05,41-49,2,279402,1022591,0.2732294729759992,2020H1
2020-05,41-49,3,220366,1022591,0.21549769164798047,2020H1
2020-05,41-49,4,326385,1022591,0.3191745282326952,2020H1
2020-06,41-49,1,197847,1031642,0.19177873719759375,2020H1
2020-06,41-49,2,281571,1031642,0.2729347971486233,2020H1
2020-06,41-49,3,223062,1031642,0.21622035551092336,2020H1
2020-06,41-49,4,329162,1031642,0.3190661101428596,2020H1
2020-07,41-49,1,196890,1015532,0.1938786763981834,2020H2
2020-07,41-49,2,278802,1015532,0.274537877683815,2020H2
2020-07,41-49,3,217788,1015532,0.2144570530519964,2020H2
2020-07,41-49,4,322052,1015532,0.3171263928660052,2020H2
2020-08,41-49,1,195594,1010177,0.1936234937045686,2020H2
2020-08,41-49,2,276665,1010177,0.2738777461771551,2020H2
2020-08,41-49,3,217245,1010177,0.21505637130918642,2020H2
2020-08,41-49,4,320673,1010177,0.31744238880908987,2020H2
2020-09,41-49,1,198657,1022848,0.19421947347015392,2020H2
2020-09,41-49,2,280628,1022848,0.2743594356150669,2020H2
2020-09,41-49,3,219788,1022848,0.2148784570141409,2020H2
2020-09,41-49,4,323775,1022848,0.3165426339006382,2020H2
2020-10,41-49,1,198733,1024447,0.19399051390652713,2020H2
2020-10,41-49,2,280627,1024447,0.27393022772285924,2020H2
2020-10,41-49,3,220534,1024447,0.21527126342309558,2020H2
2020-10,41-49,4,324553,1024447,0.31680799494751805,2020H2
2020-11,41-49,1,199064,1027451,0.19374549248577305,2020H2
2020-11,41-49,2,281446,1027451,0.2739264451540755,2020H2
2020-11,41-49,3,221696,1027451,0.215772820309679,2020H2
2020-11,41-49,4,325245,1027451,0.3165552420504725,2020H2
2020-12,41-49,1,200316,1044170,0.19184232452569983,2020H2
2020-12,41-49,2,286820,1044170,0.2746870720285011,2020H2
2020-12,41-49,3,225624,1044170,0.21607975712767077,2020H2
2020-12,41-49,4,331410,1044170,0.31739084631812825,2020H2
2021-01,41-49,1,190251,1004620,0.1893760824988553,2021H1
2021-01,41-49,2,273807,1004620,0.27254782902988195,2021H1
2021-01,41-49,3,217334,1004620,0.21633453445083714,2021H1
2021-01,41-49,4,323228,1004620,0.32174155402042565,2021H1
2021-02,41-49,1,190269,1008555,0.1886550559959546,2021H1
2021-02,41-49,2,275731,1008555,0.27339213032506904,2021H1
2021-02,41-49,3,218169,1008555,0.21631839612118328,2021H1
2021-02,41-49,4,324386,1008555,0.3216344175577931,2021H1
2021-03,41-49,1,192184,1014038,0.18952346953467228,2021H1
2021-03,41-49,2,276570,1014038,0.2727412582171477,2021H1
2021-03,41-49,3,219238,1014038,0.21620294308497315,2021H1
2021-03,41-49,4,326046,1014038,0.3215323291632069,2021H1
2021-04,41-49,1,194665,1021785,0.19051463859813952,2021H1
2021-04,41-49,2,278952,1021785,0.2730045949001013,2021H1
2021-04,41-49,3,220389,1021785,0.2156901892276751,2021H1
2021-04,41-49,4,327779,1021785,0.32079057727408405,2021H1
2021-05,41-49,1,197410,1029931,0.19167303440715933,2021H1
2021-05,41-49,2,281706,1029931,0.27351929401095804,2021H1
2021-05,41-49,3,221607,1029931,0.2151668412738329,2021H1
2021-05,41-49,4,329208,1029931,0.31964083030804974,2021H1
2021-06,41-49,1,200856,1044524,0.19229428907330037,2021H1
2021-06,41-49,2,285876,1044524,0.2736902167877425,2021H1
2021-06,41-49,3,223813,1044524,0.214272721354416,2021H1
2021-06,41-49,4,333979,1044524,0.3197427727845411,2021H1
2021-07,41-49,1,200340,1031390,0.194242720988181,2021H2
2021-07,41-49,2,284254,1031390,0.2756028272525427,2021H2
2021-07,41-49,3,220071,1031390,0.21337321478781063,2021H2
2021-07,41-49,4,326725,1031390,0.3167812369714657,2021H2
2021-08,41-49,1,199636,1027878,0.19422149321222948,2021H2
2021-08,41-49,2,282334,1027878,0.2746765666742551,2021H2
2021-08,41-49,3,219795,1027878,0.2138337429150152,2021H2
2021-08,41-49,4,326113,1027878,0.3172681971985002,2021H2
2021-09,41-49,1,203236,1043564,0.19475183122453438,2021H2
2021-09,41-49,2,286835,1043564,0.27486095725801196,2021H2
2021-09,41-49,3,222949,1043564,0.2136419040902139,2021H2
2021-09,41-49,4,330544,1043564,0.3167453074272397,2021H2
2021-10,41-49,1,203682,1044998,0.1949113778208188,2021H2
2021-10,41-49,2,286476,1044998,0.27414023758897144,2021H2
2021-10,41-49,3,223520,1044998,0.21389514621080616,2021H2
2021-10,41-49,4,331320,1044998,0.3170532383794036,2021H2
2021-11,41-49,1,204951,1048379,0.1954932328861986,2021H2
2021-11,41-49,2,287349,1048379,0.2740888552708515,2021H2
2021-11,41-49,3,224216,1048379,0.21386922095921418,2021H2
2021-11,41-49,4,331863,1048379,0.3165486908837358,2021H2
2021-12,41-49,1,206983,1064286,0.19448061893137747,2021H2
2021-12,41-49,2,290574,1064286,0.2730224770409458,2021H2
2021-12,41-49,3,228900,1064286,0.21507376776543147,2021H2
2021-12,41-49,4,337829,1064286,0.3174231362622453,2021H2
2022-01,41-49,1,197559,1027712,0.19223187040727363,2022H1
2022-01,41-49,2,278852,1027712,0.2713328247602441,2022H1
2022-01,41-49,3,220996,1027712,0.21503689749657492,2022H1
2022-01,41-49,4,330305,1027712,0.32139840733590735,2022H1
2022-02,41-49,1,196506,1029154,0.19093935407140233,2022H1
2022-02,41-49,2,280274,1029154,0.27233436395330535,2022H1
2022-02,41-49,3,221345,1029154,0.21507471185070456,2022H1
2022-02,41-49,4,331029,1029154,0.3216515701245878,2022H1
2022-03,41-49,1,198809,1035340,0.1920229103482914,2022H1
2022-03,41-49,2,281479,1035340,0.27187107616821526,2022H1
2022-03,41-49,3,222400,1035340,0.21480866188884812,2022H1
2022-03,41-49,4,332652,1035340,0.32129735159464523,2022H1
2022-04,41-49,1,202756,1046532,0.19374085073366126,2022H1
2022-04,41-49,2,284930,1046532,0.2722611444274996,2022H1
2022-04,41-49,3,223956,1046532,0.2139982341677082,2022H1
2022-04,41-49,4,334890,1046532,0.31999977067113095,2022H1
2022-05,41-49,1,205696,1056396,0.19471486071511063,2022H1
2022-05,41-49,2,288238,1056396,0.27285033264041136,2022H1
2022-05,41-49,3,225718,1056396,0.2136679805678931,2022H1
2022-05,41-49,4,336744,1056396,0.3187668260765849,2022H1
2022-06,41-49,1,208949,1069465,0.19537712781624458,2022H1
2022-06,41-49,2,292348,1069465,0.2733591094612727,2022H1
2022-06,41-49,3,227021,1069465,0.21227529652676805,2022H1
2022-06,41-49,4,341147,1069465,0.3189884661957147,2022H1
2022-07,41-49,1,206906,1051279,0.19681359562970438,2022H2
2022-07,41-49,2,288892,1051279,0.27480050490878255,2022H2
2022-07,41-49,3,222564,1051279,0.21170783398127424,2022H2
2022-07,41-49,4,332917,1051279,0.31667806548023886,2022H2
2022-08,41-49,1,204042,1042651,0.19569539567889926,2022H2
2022-08,41-49,2,284683,1042651,0.27303767032305154,2022H2
2022-08,41-49,3,221519,1042651,0.21245747618330582,2022H2
2022-08,41-49,4,332407,1042651,0.3188094578147434,2022H2
2022-09,41-49,1,207241,1058590,0.195770789446339,2022H2
2022-09,41-49,2,289983,1058590,0.2739332508336561,2022H2
2022-09,41-49,3,224749,1058590,0.21230977054383662,2022H2
2022-09,41-49,4,336617,1058590,0.3179861891761683,2022H2
2022-10,41-49,1,207756,1062062,0.19561569851854224,2022H2
2022-10,41-49,2,290319,1062062,0.2733540979716815,2022H2
2022-10,41-49,3,225642,1062062,0.21245652325382133,2022H2
2022-10,41-49,4,338345,1062062,0.31857368025595495,2022H2
2022-11,41-49,1,207165,1057826,0.19584033669053322,2022H2
2022-11,41-49,2,289130,1057826,0.2733247244820982,2022H2
2022-11,41-49,3,224921,1057826,0.21262570592895239,2022H2
2022-11,41-49,4,336610,1057826,0.3182092328984162,2022H2
2022-12,41-49,1,207875,1071101,0.19407600216973003,2022H2
2022-12,41-49,2,291783,1071101,0.2724140860665801,2022H2
2022-12,41-49,3,229456,1071101,0.21422442888205687,2022H2
2022-12,41-49,4,341987,1071101,0.319285482881633,2022H2
2023-01,41-49,1,200046,1038287,0.1926692715983153,2023H1
2023-01,41-49,2,281079,1038287,0.27071416669957343,2023H1
2023-01,41-49,3,222931,1038287,0.21471038354520475,2023H1
2023-01,41-49,4,334231,1038287,0.32190617815690653,2023H1
2023-02,41-49,1,199323,1039991,0.1916583893514463,2023H1
2023-02,41-49,2,282153,1039991,0.27130330935556174,2023H1
2023-02,41-49,3,223290,1039991,0.21470378109041327,2023H1
2023-02,41-49,4,335225,1039991,0.3223345202025787,2023H1
2023-03,41-49,1,200389,1043302,0.19207190247886038,2023H1
2023-03,41-49,2,282732,1043302,0.27099727595653034,2023H1
2023-03,41-49,3,224150,1043302,0.21484670785640209,2023H1
2023-03,41-49,4,336031,1043302,0.3220841137082072,2023H1
2023-04,41-49,1,202479,1049371,0.19295273073107605,2023H1
2023-04,41-49,2,284760,1049371,0.27136255909492446,2023H1
2023-04,41-49,3,224636,1049371,0.21406728411591325,2023H1
2023-04,41-49,4,337496,1049371,0.32161742605808624,2023H1
2023-05,41-49,1,204235,1055424,0.19350990691892547,2023H1
2023-05,41-49,2,286758,1055424,0.27169933600145535,2023H1
2023-05,41-49,3,226090,1055424,0.21421722454672246,2023H1
2023-05,41-49,4,338341,1055424,0.3205735325328967,2023H1
2023-06,41-49,1,206606,1067828,0.19348247095974258,2023H1
2023-06,41-49,2,291241,1067828,0.27274149020254196,2023H1
2023-06,41-49,3,229185,1067828,0.214627262068423,2023H1
2023-06,41-49,4,340796,1067828,0.31914877676929243,2023H1
2023-07,41-49,1,204856,1050725,0.19496633277023007,2023H2
2023-07,41-49,2,287806,1050725,0.27391182278902665,2023H2
2023-07,41-49,3,223771,1050725,0.2129681886316591,2023H2
2023-07,41-49,4,334292,1050725,0.3181536558090842,2023H2
2023-08,41-49,1,201578,1037950,0.19420781347849125,2023H2
2023-08,41-49,2,282669,1037950,0.2723339274531528,2023H2
2023-08,41-49,3,221352,1037950,0.21325882749650754,2023H2
2023-08,41-49,4,332351,1037950,0.3201994315718484,2023H2
2023-09,41-49,1,204758,1054077,0.1942533609973465,2023H2
2023-09,41-49,2,288260,1054077,0.27347148263362164,2023H2
2023-09,41-49,3,224707,1054077,0.2131789233613863,2023H2
2023-09,41-49,4,336352,1054077,0.31909623300764556,2023H2
2023-10,41-49,1,203932,1052508,0.19375814720648205,2023H2
2023-10,41-49,2,287407,1052508,0.2730687082663505,2023H2
2023-10,41-49,3,224965,1052508,0.21374184329240253,2023H2
2023-10,41-49,4,336204,1052508,0.319431301234765,2023H2
2023-11,41-49,1,202981,1049103,0.193480525744374,2023H2
2023-11,41-49,2,285794,1049103,0.2724174842698953,2023H2
2023-11,41-49,3,224763,1049103,0.21424302475543391,2023H2
2023-11,41-49,4,335565,1049103,0.3198589652302967,2023H2
2023-12,41-49,1,202794,1059749,0.19136040703978016,2023H2
2023-12,41-49,2,287355,1059749,0.2711538298219673,2023H2
2023-12,41-49,3,228914,1059749,0.21600775277919582,2023H2
2023-12,41-49,4,340686,1059749,0.3214780103590567,2023H2
2024-01,41-49,1,222694,1023990,0.21747673317122238,2024H1
2024-01,41-49,2,239237,1023990,0.23363216437660525,2024H1
2024-01,41-49,3,285528,1023990,0.2788386605337943,2024H1
2024-01,41-49,4,276531,1023990,0.2700524419183781,2024H1
2024-02,41-49,1,218484,1023949,0.2133739082708221,2024H1
2024-02,41-49,2,241513,1023949,0.23586428620956706,2024H1
2024-02,41-49,3,286681,1023949,0.2799758581726238,2024H1
2024-02,41-49,4,277271,1023949,0.270785947346987,2024H1
2024-03,41-49,1,219668,1026800,0.21393455395403194,2024H1
2024-03,41-49,2,247397,1026800,0.24093981301129724,2024H1
2024-03,41-49,3,283350,1026800,0.2759544215037008,2024H1
2024-03,41-49,4,276385,1026800,0.26917121153097,2024H1
2024-04,41-49,1,216822,1033325,0.2098294341083396,2024H1
2024-04,41-49,2,240067,1033325,0.23232477681271624,2024H1
2024-04,41-49,3,294996,1033325,0.28548230227663124,2024H1
2024-04,41-49,4,281440,1033325,0.2723634868023129,2024H1
2024-05,41-49,1,214360,1039392,0.20623595332656014,2024H1
2024-05,41-49,2,240590,1039392,0.2314718604722761,2024H1
2024-05,41-49,3,299130,1039392,0.28779324836058,2024H1
2024-05,41-49,4,285312,1039392,0.2744989378405837,2024H1
2024-06,41-49,1,200841,1053301,0.19067768852398317,2024H1
2024-06,41-49,2,227635,1053301,0.21611581114989922,2024H1
2024-06,41-49,3,329144,1053301,0.3124880732098422,2024H1
2024-06,41-49,4,295681,1053301,0.2807184271162754,2024H1
2024-07,41-49,1,212703,1033885,0.20573177867944695,2024H2
2024-07,41-49,2,222926,1033885,0.2156197255981081,2024H2
2024-07,41-49,3,313651,1033885,0.3033712646957834,2024H2
2024-07,41-49,4,284605,1033885,0.2752772310266616,2024H2
2024-08,41-49,1,213045,1019413,0.20898791755647614,2024H2
2024-08,41-49,2,228569,1019413,0.22421628917818393,2024H2
2024-08,41-49,3,297508,1019413,0.29184246227976296,2024H2
2024-08,41-49,4,280291,1019413,0.274953330985577,2024H2
2024-09,41-49,1,218262,1036236,0.21062962491169965,2024H2
2024-09,41-49,2,238000,1036236,0.22967740939322703,2024H2
2024-09,41-49,3,298366,1036236,0.2879324787017629,2024H2
2024-09,41-49,4,281608,1036236,0.2717604869933104,2024H2
2024-10,41-49,1,214645,1033883,0.20761053233296223,2024H2
2024-10,41-49,2,232833,1033883,0.22520246488238999,2024H2
2024-10,41-49,3,304962,1033883,0.2949676123894096,2024H2
2024-10,41-49,4,281443,1033883,0.2722193903952381,2024H2
2024-11,41-49,1,213713,1031188,0.20724930856449067,2024H2
2024-11,41-49,2,232560,1031188,0.22552628618641798,2024H2
2024-11,41-49,3,303441,1031188,0.294263509660702,2024H2
2024-11,41-49,4,281474,1031188,0.2729608955883893,2024H2
2024-12,41-49,1,212006,1042178,0.20342590229308238,2024H2
2024-12,41-49,2,229214,1042178,0.21993747709124545,2024H2
2024-12,41-49,3,315029,1042178,0.30227945706011833,2024H2
2024-12,41-49,4,285929,1042178,0.27435716355555384,2024H2
2025-01,41-49,1,207827,1012664,0.20522799270044162,2025H1
2025-01,41-49,2,221557,1012664,0.21878629041814462,2025H1
2025-01,41-49,3,301851,1012664,0.29807616346586824,2025H1
2025-01,41-49,4,281429,1012664,0.2779095534155455,2025H1
2025-02,41-49,1,206974,1013297,0.20425798161841988,2025H1
2025-02,41-49,2,228794,1013297,0.225791648450553,2025H1
2025-02,41-49,3,297845,1013297,0.2939365260135972,2025H1
2025-02,41-49,4,279684,1013297,0.27601384391742995,2025H1
2025-03,41-49,1,210176,1015335,0.20700163000389035,2025H1
2025-03,41-49,2,236049,1015335,0.23248386000679577,2025H1
2025-03,41-49,3,292215,1015335,0.2878015630309208,2025H1
2025-03,41-49,4,276895,1015335,0.27271294695839304,2025H1
2025-04,41-49,1,206985,1022142,0.20250121803037152,2025H1
2025-04,41-49,2,230828,1022142,0.22582772256692318,2025H1
2025-04,41-49,3,303207,1022142,0.2966388231772102,2025H1
2025-04,41-49,4,281122,1022142,0.2750322362254951,2025H1
2025-05,41-49,1,203826,1027834,0.19830634129635719,2025H1
2025-05,41-49,2,224990,1027834,0.21889721491991898,2025H1
2025-05,41-49,3,314105,1027834,0.30559895858669783,2025H1
2025-05,41-49,4,284913,1027834,0.277197485197026,2025H1
2025-06,41-49,1,188462,1041583,0.1809380529444125,2025H1
2025-06,41-49,2,212620,1041583,0.20413159584977866,2025H1
2025-06,41-49,3,344582,1041583,0.3308252918874444,2025H1
2025-06,41-49,4,295919,1041583,0.28410505931836444,2025H1
2019-01,50+,1,393397,1691366,0.23259129011698237,2019H1
2019-01,50+,2,497221,1691366,0.2939759933686736,2019H1
2019-01,50+,3,355557,1691366,0.21021884086590364,2019H1
2019-01,50+,4,445191,1691366,0.2632138756484404,2019H1
2019-02,50+,1,392388,1692642,0.23181984140769282,2019H1
2019-02,50+,2,499537,1692642,0.2951226544065431,2019H1
2019-02,50+,3,355361,1692642,0.20994457185866827,2019H1
2019-02,50+,4,445356,1692642,0.26311293232709576,2019H1
2019-03,50+,1,393636,1698325,0.23177895867987575,2019H1
2019-03,50+,2,500574,1698325,0.29474570532730776,2019H1
2019-03,50+,3,357112,1698325,0.21027306316517747,2019H1
2019-03,50+,4,447003,1698325,0.263202272827639,2019H1
2019-04,50+,1,398739,1710812,0.23307002756585762,2019H1
2019-04,50+,2,503465,1710812,0.2942842346207532,2019H1
2019-04,50+,3,359487,1710812,0.2101265364049352,2019H1
2019-04,50+,4,449121,1710812,0.262519201408454,2019H1
2019-05,50+,1,401007,1714610,0.2338765083605018,2019H1
2019-05,50+,2,503496,1714610,0.2936504511229959,2019H1
2019-05,50+,3,360077,1714610,0.21000519068476214,2019H1
2019-05,50+,4,450030,1714610,0.26246784983174015,2019H1
2019-06,50+,1,405411,1738386,0.23321115103319975,2019H1
2019-06,50+,2,509044,1738386,0.29282564401692146,2019H1
2019-06,50+,3,367201,1738386,0.21123099242630808,2019H1
2019-06,50+,4,456730,1738386,0.2627322125235707,2019H1
2019-07,50+,1,395331,1678325,0.23555092130546826,2019H2
2019-07,50+,2,494838,1678325,0.29484039146172525,2019H2
2019-07,50+,3,349381,1678325,0.20817243382539138,2019H2
2019-07,50+,4,438775,1678325,0.2614362534074151,2019H2
2019-08,50+,1,385298,1630844,0.2362568093576087,2019H2
2019-08,50+,2,480545,1630844,0.2946603108574456,2019H2
2019-08,50+,3,337680,1630844,0.20705843109457434,2019H2
2019-08,50+,4,427321,1630844,0.2620244486903714,2019H2
2019-09,50+,1,391483,1660340,0.2357848392497922,2019H2
2019-09,50+,2,489539,1660340,0.29484262259537203,2019H2
2019-09,50+,3,345526,1660340,0.208105568738933,2019H2
2019-09,50+,4,433792,1660340,0.26126696941590277,2019H2
2019-10,50+,1,391779,1665654,0.23521031378665677,2019H2
2019-10,50+,2,489172,1665654,0.29368164096505034,2019H2
2019-10,50+,3,348519,1665654,0.20923853333285306,2019H2
2019-10,50+,4,436184,1665654,0.26186951191543983,2019H2
2019-11,50+,1,389076,1664369,0.2337678723888753,2019H2
2019-11,50+,2,488866,1664369,0.29372452863517645,2019H2
2019-11,50+,3,350217,1664369,0.21042028540545996,2019H2
2019-11,50+,4,436210,1664369,0.26208731357048826,2019H2
2019-12,50+,1,391800,1700052,0.23046353876234374,2019H2
2019-12,50+,2,494118,1700052,0.2906487566262679,2019H2
2019-12,50+,3,364461,1700052,0.21438226595421786,2019H2
2019-12,50+,4,449673,1700052,0.26450543865717047,2019H2
2020-01,50+,1,388825,1707334,0.22773809928227284,2020H1
2020-01,50+,2,497071,1707334,0.29113869928203856,2020H1
2020-01,50+,3,360332,1707334,0.21104950759488184,2020H1
2020-01,50+,4,461106,1707334,0.27007369384080676,2020H1
2020-02,50+,1,388162,1708325,0.22721788886775057,2020H1
2020-02,50+,2,498792,1708325,0.2919772291572154,2020H1
2020-02,50+,3,360345,1708325,0.21093468748628041,2020H1
2020-02,50+,4,461026,1708325,0.2698701944887536,2020H1
2020-03,50+,1,389403,1714708,0.22709580873244892,2020H1
2020-03,50+,2,499437,1714708,0.2912665013518337,2020H1
2020-03,50+,3,362018,1714708,0.21112515950237593,2020H1
2020-03,50+,4,463850,1714708,0.2705125304133415,2020H1
2020-04,50+,1,389721,1707977,0.22817696022838715,2020H1
2020-04,50+,2,496418,1707977,0.29064677100452757,2020H1
2020-04,50+,3,359282,1707977,0.2103552916696185,2020H1
2020-04,50+,4,462556,1707977,0.2708209770974668,2020H1
2020-05,50+,1,379911,1672719,0.22712182978731035,2020H1
2020-05,50+,2,482803,1672719,0.2886336557425366,2020H1
2020-05,50+,3,352124,1672719,0.21050995415249066,2020H1
2020-05,50+,4,457881,1672719,0.27373456031766247,2020H1
2020-06,50+,1,382833,1688622,0.2267132608718825,2020H1
2020-06,50+,2,484525,1688622,0.2869351459355617,2020H1
2020-06,50+,3,357772,1688622,0.21187216558827257,2020H1
2020-06,50+,4,463492,1688622,0.27447942760428323,2020H1
2020-07,50+,1,376555,1644501,0.22897827365261558,2020H2
2020-07,50+,2,474987,1644501,0.2888335124150122,2020H2
2020-07,50+,3,344353,1644501,0.20939664980440875,2020H2
2020-07,50+,4,448606,1644501,0.27279156412796346,2020H2
2020-08,50+,1,369658,1611686,0.22936105420038394,2020H2
2020-08,50+,2,466792,1611686,0.28962961767987067,2020H2
2020-08,50+,3,335976,1611686,0.20846244243605763,2020H2
2020-08,50+,4,439260,1611686,0.2725468856836878,2020H2
2020-09,50+,1,375706,1635579,0.2297082562199686,2020H2
2020-09,50+,2,473132,1635579,0.2892749295509419,2020H2
2020-09,50+,3,342171,1635579,0.20920481370817307,2020H2
2020-09,50+,4,444570,1635579,0.2718120005209164,2020H2
2020-10,50+,1,375810,1640996,0.22901335530373018,2020H2
2020-10,50+,2,473955,1640996,0.2888215449641559,2020H2
2020-10,50+,3,344802,1640996,0.2101175139975966,2020H2
2020-10,50+,4,446429,1640996,0.2720475857345173,2020H2
2020-11,50+,1,374825,1644062,0.227987144037147,2020H2
2020-11,50+,2,474413,1644062,0.2885615019384914,2020H2
2020-11,50+,3,347308,1644062,0.2112499406956672,2020H2
2020-11,50+,4,447516,1644062,0.2722014133286944,2020H2
2020-12,50+,1,379513,1686780,0.2249925894307497,2020H2
2020-12,50+,2,486673,1686780,0.28852191749961464,2020H2
2020-12,50+,3,359329,1686780,0.21302659505092544,2020H2
2020-12,50+,4,461265,1686780,0.2734588980187102,2020H2
2021-01,50+,1,376776,1689521,0.2230075861738327,2021H1
2021-01,50+,2,485732,1689521,0.2874968704147507,2021H1
2021-01,50+,3,356168,1689521,0.2108100461610125,2021H1
2021-01,50+,4,470845,1689521,0.2786854972504041,2021H1
2021-02,50+,1,375364,1691223,0.22194825874529853,2021H1
2021-02,50+,2,488274,1691223,0.28871059582325925,2021H1
2021-02,50+,3,356677,1691223,0.21089885840010453,2021H1
2021-02,50+,4,470908,1691223,0.27844228703133767,2021H1
2021-03,50+,1,377069,1698503,0.22200078539749415,2021H1
2021-03,50+,2,489289,1698503,0.2880707305197577,2021H1
2021-03,50+,3,358496,1698503,0.2110658621150507,2021H1
2021-03,50+,4,473649,1698503,0.27886262196769745,2021H1
2021-04,50+,1,381180,1708323,0.22313110576863976,2021H1
2021-04,50+,2,492016,1708323,0.2880111079696287,2021H1
2021-04,50+,3,359687,1708323,0.21054976137416637,2021H1
2021-04,50+,4,475440,1708323,0.2783080248875652,2021H1
2021-05,50+,1,383490,1714419,0.22368510848281545,2021H1
2021-05,50+,2,494901,1714419,0.2886698059225895,2021H1
2021-05,50+,3,360438,1714419,0.21023915390578382,2021H1
2021-05,50+,4,475590,1714419,0.27740593168881117,2021H1
2021-06,50+,1,388416,1738553,0.22341337882710507,2021H1
2021-06,50+,2,499975,1738553,0.2875811091177548,2021H1
2021-06,50+,3,366642,1738553,0.21088917047682756,2021H1
2021-06,50+,4,483520,1738553,0.27811634157831255,2021H1
2021-07,50+,1,382456,1696939,0.22537993410487944,2021H2
2021-07,50+,2,491581,1696939,0.28968690094340455,2021H2
2021-07,50+,3,354488,1696939,0.20889849311024145,2021H2
2021-07,50+,4,468414,1696939,0.27603467184147457,2021H2
2021-08,50+,1,375486,1663307,0.22574666011746478,2021H2
2021-08,50+,2,481948,1663307,0.2897528838632916,2021H2
2021-08,50+,3,346587,1663307,0.20837223675485042,2021H2
2021-08,50+,4,459286,1663307,0.2761282192643932,2021H2
2021-09,50+,1,381769,1690464,0.22583681166827568,2021H2
2021-09,50+,2,489733,1690464,0.289703300395631,2021H2
2021-09,50+,3,353186,1690464,0.20892843621632878,2021H2
2021-09,50+,4,465776,1690464,0.2755314517197645,2021H2
2021-10,50+,1,382277,1698348,0.2250875556717469,2021H2
