ssyk4,year_month,n_ads
4112,2020-09,215
4112,2020-10,203
4112,2020-11,179
4112,2020-12,154
4112,2021-01,169
4112,2021-02,224
4112,2021-03,253
4112,2021-04,285
4112,2021-05,274
4112,2021-06,246
4112,2021-07,183
4112,2021-08,258
4112,2021-09,402
4112,2021-10,384
4112,2021-11,416
4112,2021-12,411
4112,2022-01,458
4112,2022-02,531
4112,2022-03,638
4112,2022-04,404
4112,2022-05,457
4112,2022-06,421
4112,2022-07,323
4112,2022-08,434
4112,2022-09,418
4112,2022-10,432
4112,2022-11,457
4112,2022-12,393
4112,2023-01,443
4112,2023-02,489
4112,2023-03,473
4112,2023-04,369
4112,2023-05,466
4112,2023-06,346
4112,2023-07,236
4112,2023-08,280
4112,2023-09,296
4112,2023-10,265
4112,2023-11,312
4112,2023-12,269
4112,2024-01,310
4112,2024-02,302
4112,2024-03,323
4112,2024-04,260
4112,2024-05,261
4112,2024-06,186
4112,2024-07,153
4112,2024-08,190
4112,2024-09,221
4112,2024-10,261
4112,2024-11,224
4112,2024-12,243
4112,2025-01,216
4112,2025-02,247
4112,2025-03,263
4112,2025-04,205
4112,2025-05,182
4112,2025-06,146
4112,2025-07,132
4112,2025-08,167
4112,2025-09,227
4112,2025-10,261
4112,2025-11,203
4112,2025-12,207
4113,2020-01,153
4113,2020-02,124
4113,2020-03,134
4113,2020-04,62
4113,2020-05,52
4113,2020-06,60
4113,2020-07,57
4113,2020-08,85
4113,2020-09,109
4113,2020-10,112
4113,2020-11,93
4113,2020-12,91
4113,2021-01,95
4113,2021-02,122
4113,2021-03,167
4113,2021-04,178
4113,2021-05,145
4113,2021-06,197
4113,2021-07,130
4113,2021-08,158
4113,2021-09,284
4113,2021-10,281
4113,2021-11,233
4113,2021-12,206
4113,2022-01,245
4113,2022-02,270
4113,2022-03,329
4113,2022-04,246
4113,2022-05,271
4113,2022-06,244
4113,2022-07,181
4113,2022-08,243
4113,2022-09,297
4113,2022-10,307
4113,2022-11,255
4113,2022-12,216
4113,2023-01,300
4113,2023-02,261
4113,2023-03,332
4113,2023-04,194
4113,2023-05,298
4113,2023-06,275
4113,2023-07,217
4113,2023-08,215
4113,2023-09,213
4113,2023-10,164
4113,2023-11,118
4113,2023-12,137
4113,2024-01,146
4113,2024-02,157
4113,2024-03,169
4113,2024-04,173
4113,2024-05,132
4113,2024-06,136
4113,2024-07,104
4113,2024-08,109
4113,2024-09,107
4113,2024-10,118
4113,2024-11,97
4113,2024-12,92
4113,2025-01,117
4113,2025-02,113
4113,2025-03,101
4113,2025-04,86
4113,2025-05,76
4113,2025-06,92
4113,2025-07,61
4113,2025-08,87
4113,2025-09,88
4113,2025-10,98
4113,2025-11,100
4113,2025-12,116
4114,2020-01,163
4114,2020-02,145
4114,2020-03,96
4114,2020-04,40
4114,2020-05,44
4114,2020-06,47
4114,2020-07,44
4114,2020-08,52
4114,2020-09,100
4114,2020-10,81
4114,2020-11,97
4114,2020-12,92
4114,2021-01,95
4114,2021-02,113
4114,2021-03,114
4114,2021-04,139
4114,2021-05,116
4114,2021-06,101
4114,2021-07,65
4114,2021-08,107
4114,2021-09,142
4114,2021-10,172
4114,2021-11,149
4114,2021-12,152
4114,2022-01,145
4114,2022-02,153
4114,2022-03,178
4114,2022-04,155
4114,2022-05,171
4114,2022-06,156
4114,2022-07,80
4114,2022-08,133
4114,2022-09,134
4114,2022-10,120
4114,2022-11,134
4114,2022-12,129
4114,2023-01,133
4114,2023-02,113
4114,2023-03,149
4114,2023-04,106
4114,2023-05,133
4114,2023-06,112
4114,2023-07,82
4114,2023-08,82
4114,2023-09,91
4114,2023-10,120
4114,2023-11,83
4114,2023-12,70
4114,2024-01,95
4114,2024-02,77
4114,2024-03,69
4114,2024-04,119
4114,2024-05,101
4114,2024-06,91
4114,2024-07,60
4114,2024-08,72
4114,2024-09,88
4114,2024-10,68
4114,2024-11,57
4114,2024-12,85
4114,2025-01,80
4114,2025-02,76
4114,2025-03,86
4114,2025-04,83
4114,2025-05,70
4114,2025-06,62
4114,2025-07,45
4114,2025-08,77
4114,2025-09,145
4114,2025-10,73
4114,2025-11,61
4114,2025-12,60
4115,2020-01,66
4115,2020-02,62
4115,2020-03,75
4115,2020-04,40
4115,2020-05,24
4115,2020-06,20
4115,2020-07,18
4115,2020-08,25
4115,2020-09,39
4115,2020-10,39
4115,2020-11,34
4115,2020-12,45
4115,2021-01,47
4115,2021-02,77
4115,2021-03,79
4115,2021-04,84
4115,2021-05,64
4115,2021-06,74
4115,2021-07,47
4115,2021-08,52
4115,2021-09,95
4115,2021-10,118
4115,2021-11,99
4115,2021-12,118
4115,2022-01,109
4115,2022-02,121
4115,2022-03,154
4115,2022-04,169
4115,2022-05,123
4115,2022-06,99
4115,2022-07,60
4115,2022-08,84
4115,2022-09,122
4115,2022-10,120
4115,2022-11,99
4115,2022-12,101
4115,2023-01,92
4115,2023-02,81
4115,2023-03,106
4115,2023-04,116
4115,2023-05,137
4115,2023-06,62
4115,2023-07,70
4115,2023-08,68
4115,2023-09,71
4115,2023-10,54
4115,2023-11,75
4115,2023-12,38
4115,2024-01,55
4115,2024-02,55
4115,2024-03,61
4115,2024-04,57
4115,2024-05,53
4115,2024-06,38
4115,2024-07,46
4115,2024-08,37
4115,2024-09,44
4115,2024-10,43
4115,2024-11,46
4115,2024-12,35
4115,2025-01,58
4115,2025-02,53
4115,2025-03,58
4115,2025-04,74
4115,2025-05,49
4115,2025-06,36
4115,2025-07,24
4115,2025-08,38
4115,2025-09,36
4115,2025-10,34
4115,2025-11,27
4115,2025-12,50
4116,2020-01,27
4116,2020-02,14
4116,2020-03,25
4116,2020-04,20
4116,2020-05,25
4116,2020-06,22
4116,2020-07,14
4116,2020-08,16
4116,2020-09,22
4116,2020-10,31
4116,2020-11,27
4116,2020-12,33
4116,2021-01,29
4116,2021-02,32
4116,2021-03,44
4116,2021-04,36
4116,2021-05,48
4116,2021-06,31
4116,2021-07,12
4116,2021-08,33
4116,2021-09,45
4116,2021-10,29
4116,2021-11,41
4116,2021-12,49
4116,2022-01,38
4116,2022-02,47
4116,2022-03,56
4116,2022-04,40
4116,2022-05,92
4116,2022-06,62
4116,2022-07,19
4116,2022-08,31
4116,2022-09,47
4116,2022-10,35
4116,2022-11,42
4116,2022-12,38
4116,2023-01,39
4116,2023-02,32
4116,2023-03,32
4116,2023-04,26
4116,2023-05,40
4116,2023-06,36
4116,2023-07,8
4116,2023-08,26
4116,2023-09,23
4116,2023-10,30
4116,2023-11,24
4116,2023-12,25
4116,2024-01,40
4116,2024-02,22
4116,2024-03,25
4116,2024-04,36
4116,2024-05,37
4116,2024-06,30
4116,2024-07,11
4116,2024-08,22
4116,2024-09,26
4116,2024-10,24
4116,2024-11,26
4116,2024-12,17
4116,2025-01,32
4116,2025-02,34
4116,2025-03,26
4116,2025-04,31
4116,2025-05,24
4116,2025-06,18
4116,2025-07,12
4116,2025-08,27
4116,2025-09,26
4116,2025-10,25
4116,2025-11,21
4116,2025-12,22
4117,2020-01,272
4117,2020-02,311
4117,2020-03,211
4117,2020-04,126
4117,2020-05,131
4117,2020-06,131
4117,2020-07,82
4117,2020-08,119
4117,2020-09,163
4117,2020-10,181
4117,2020-11,204
4117,2020-12,247
4117,2021-01,218
4117,2021-02,211
4117,2021-03,227
4117,2021-04,224
4117,2021-05,263
4117,2021-06,209
4117,2021-07,132
4117,2021-08,176
4117,2021-09,252
4117,2021-10,319
4117,2021-11,346
4117,2021-12,346
4117,2022-01,337
4117,2022-02,414
4117,2022-03,431
4117,2022-04,300
4117,2022-05,396
4117,2022-06,276
4117,2022-07,202
4117,2022-08,307
4117,2022-09,373
4117,2022-10,362
4117,2022-11,350
4117,2022-12,329
4117,2023-01,426
4117,2023-02,390
4117,2023-03,405
4117,2023-04,251
4117,2023-05,358
4117,2023-06,263
4117,2023-07,137
4117,2023-08,245
4117,2023-09,254
4117,2023-10,230
4117,2023-11,174
4117,2023-12,146
4117,2024-01,178
4117,2024-02,189
4117,2024-03,186
4117,2024-04,168
4117,2024-05,136
4117,2024-06,89
4117,2024-07,83
4117,2024-08,119
4117,2024-09,150
4117,2024-10,140
4117,2024-11,141
4117,2024-12,148
4117,2025-01,178
4117,2025-02,152
4117,2025-03,171
4117,2025-04,132
4117,2025-05,139
4117,2025-06,98
4117,2025-07,77
4117,2025-08,91
4117,2025-09,124
4117,2025-10,143
4117,2025-11,170
4117,2025-12,167
4119,2020-01,730
4119,2020-02,753
4119,2020-03,633
4119,2020-04,344
4119,2020-05,316
4119,2020-06,374
4119,2020-07,249
4119,2020-08,300
4119,2020-09,430
4119,2020-10,638
4119,2020-11,488
4119,2020-12,436
4119,2021-01,450
4119,2021-02,581
4119,2021-03,635
4119,2021-04,643
4119,2021-05,720
4119,2021-06,661
4119,2021-07,404
4119,2021-08,477
4119,2021-09,734
4119,2021-10,886
4119,2021-11,919
4119,2021-12,854
4119,2022-01,830
4119,2022-02,1061
4119,2022-03,1331
4119,2022-04,1107
4119,2022-05,1130
4119,2022-06,972
4119,2022-07,624
4119,2022-08,848
4119,2022-09,1038
4119,2022-10,1070
4119,2022-11,865
4119,2022-12,804
4119,2023-01,823
4119,2023-02,902
4119,2023-03,1067
4119,2023-04,726
4119,2023-05,1007
4119,2023-06,728
4119,2023-07,391
4119,2023-08,560
4119,2023-09,640
4119,2023-10,592
4119,2023-11,608
4119,2023-12,553
4119,2024-01,631
4119,2024-02,668
4119,2024-03,580
4119,2024-04,703
4119,2024-05,632
4119,2024-06,448
4119,2024-07,394
4119,2024-08,448
4119,2024-09,483
4119,2024-10,561
4119,2024-11,427
4119,2024-12,446
4119,2025-01,508
4119,2025-02,497
4119,2025-03,502
4119,2025-04,508
4119,2025-05,496
4119,2025-06,394
4119,2025-07,292
4119,2025-08,357
4119,2025-09,478
4119,2025-10,513
4119,2025-11,414
4119,2025-12,460
4211,2020-01,42
4211,2020-02,18
4211,2020-03,16
4211,2020-04,3
4211,2020-05,9
4211,2020-06,8
4211,2020-07,18
4211,2020-08,16
4211,2020-09,24
4211,2020-10,27
4211,2020-11,2
4211,2021-01,1
4211,2021-02,6
4211,2021-03,3
4211,2021-04,9
4211,2021-05,11
4211,2021-06,39
4211,2021-07,39
4211,2021-08,52
4211,2021-09,74
4211,2021-10,50
4211,2021-11,49
4211,2021-12,10
4211,2022-01,36
4211,2022-02,37
4211,2022-03,67
4211,2022-04,45
4211,2022-05,49
4211,2022-06,59
4211,2022-07,56
4211,2022-08,64
4211,2022-09,51
4211,2022-10,40
4211,2022-11,33
4211,2022-12,31
4211,2023-01,38
4211,2023-02,31
4211,2023-03,48
4211,2023-04,43
4211,2023-05,38
4211,2023-06,49
4211,2023-07,36
4211,2023-08,39
4211,2023-09,35
4211,2023-10,29
4211,2023-11,40
4211,2023-12,9
4211,2024-01,30
4211,2024-02,32
4211,2024-03,37
4211,2024-04,58
4211,2024-05,42
4211,2024-06,41
4211,2024-07,24
4211,2024-08,60
4211,2024-09,26
4211,2024-10,33
4211,2024-11,26
4211,2024-12,29
4211,2025-01,52
4211,2025-02,24
4211,2025-03,22
4211,2025-04,62
4211,2025-05,67
4211,2025-06,32
4211,2025-07,62
4211,2025-08,54
4211,2025-09,28
4211,2025-10,49
4211,2025-11,44
4211,2025-12,11
4212,2020-01,30
4212,2020-02,23
4212,2020-03,20
4212,2020-04,11
4212,2020-05,7
4212,2020-06,11
4212,2020-07,12
4212,2020-08,15
4212,2020-09,20
4212,2020-10,9
4212,2020-11,7
4212,2020-12,11
4212,2021-01,23
4212,2021-02,21
4212,2021-03,24
4212,2021-04,23
4212,2021-05,15
4212,2021-06,13
4212,2021-07,11
4212,2021-08,17
4212,2021-09,27
4212,2021-10,28
4212,2021-11,42
4212,2021-12,38
4212,2022-01,41
4212,2022-02,42
4212,2022-03,54
4212,2022-04,37
4212,2022-05,62
4212,2022-06,37
4212,2022-07,24
4212,2022-08,55
4212,2022-09,50
4212,2022-10,56
4212,2022-11,44
4212,2022-12,48
4212,2023-01,37
4212,2023-02,51
4212,2023-03,26
4212,2023-04,25
4212,2023-05,36
4212,2023-06,13
4212,2023-07,12
4212,2023-08,34
4212,2023-09,33
4212,2023-10,34
4212,2023-11,26
4212,2023-12,11
4212,2024-01,8
4212,2024-02,14
4212,2024-03,30
4212,2024-04,32
4212,2024-05,12
4212,2024-06,8
4212,2024-07,12
4212,2024-08,10
4212,2024-09,10
4212,2024-10,36
4212,2024-11,9
4212,2024-12,5
4212,2025-01,13
4212,2025-02,21
4212,2025-03,14
4212,2025-04,12
4212,2025-05,6
4212,2025-06,3
4212,2025-07,5
4212,2025-08,7
4212,2025-09,12
4212,2025-10,29
4212,2025-11,8
4212,2025-12,9
4221,2020-01,56
4221,2020-02,63
4221,2020-03,20
4221,2020-04,12
4221,2020-05,5
4221,2020-06,3
4221,2020-07,4
4221,2020-08,7
4221,2020-09,18
4221,2020-10,10
4221,2020-11,16
4221,2020-12,11
4221,2021-01,21
4221,2021-02,20
4221,2021-03,24
4221,2021-04,27
4221,2021-05,23
4221,2021-06,27
4221,2021-07,21
4221,2021-08,23
4221,2021-09,30
4221,2021-10,38
4221,2021-11,42
4221,2021-12,40
4221,2022-01,55
4221,2022-02,74
4221,2022-03,92
4221,2022-04,52
4221,2022-05,70
4221,2022-06,42
4221,2022-07,40
4221,2022-08,36
4221,2022-09,52
4221,2022-10,44
4221,2022-11,47
4221,2022-12,45
4221,2023-01,53
4221,2023-02,93
4221,2023-03,129
4221,2023-04,53
4221,2023-05,156
4221,2023-06,106
4221,2023-07,209
4221,2023-08,182
4221,2023-09,174
4221,2023-10,105
4221,2023-11,136
4221,2023-12,180
4221,2024-01,196
4221,2024-02,205
4221,2024-03,60
4221,2024-04,59
4221,2024-05,25
4221,2024-06,15
4221,2024-07,11
4221,2024-08,20
4221,2024-09,23
4221,2024-10,28
4221,2024-11,18
4221,2024-12,16
4221,2025-01,39
4221,2025-02,37
4221,2025-03,24
4221,2025-04,24
4221,2025-05,20
4221,2025-06,16
4221,2025-07,16
4221,2025-08,28
4221,2025-09,24
4221,2025-10,31
4221,2025-11,16
4221,2025-12,18
4222,2020-01,1791
4222,2020-02,1618
4222,2020-03,1417
4222,2020-04,745
4222,2020-05,660
4222,2020-06,606
4222,2020-07,616
4222,2020-08,735
4222,2020-09,902
4222,2020-10,943
4222,2020-11,799
4222,2020-12,647
4222,2021-01,880
4222,2021-02,955
4222,2021-03,1116
4222,2021-04,1328
4222,2021-05,1291
4222,2021-06,1002
4222,2021-07,877
4222,2021-08,1188
4222,2021-09,1683
4222,2021-10,1988
4222,2021-11,2085
4222,2021-12,2049
4222,2022-01,2063
4222,2022-02,2170
4222,2022-03,2642
4222,2022-04,2329
4222,2022-05,2752
4222,2022-06,2235
4222,2022-07,1546
4222,2022-08,2224
4222,2022-09,2321
4222,2022-10,2517
4222,2022-11,2904
4222,2022-12,2670
4222,2023-01,2399
4222,2023-02,2842
4222,2023-03,3997
4222,2023-04,3628
4222,2023-05,3845
4222,2023-06,3124
4222,2023-07,2459
4222,2023-08,2662
4222,2023-09,2496
4222,2023-10,2753
4222,2023-11,2016
4222,2023-12,989
4222,2024-01,1458
4222,2024-02,1468
4222,2024-03,1622
4222,2024-04,1735
4222,2024-05,1694
4222,2024-06,1475
4222,2024-07,916
4222,2024-08,933
4222,2024-09,744
4222,2024-10,947
4222,2024-11,725
4222,2024-12,560
4222,2025-01,875
4222,2025-02,749
4222,2025-03,835
4222,2025-04,872
4222,2025-05,790
4222,2025-06,597
4222,2025-07,497
4222,2025-08,716
4222,2025-09,713
4222,2025-10,644
4222,2025-11,501
4222,2025-12,388
4223,2020-01,38
4223,2020-02,38
4223,2020-03,33
4223,2020-04,20
4223,2020-05,14
4223,2020-06,6
4223,2020-07,6
4223,2020-08,16
4223,2020-09,15
4223,2020-10,18
4223,2020-11,25
4223,2020-12,15
4223,2021-01,21
4223,2021-02,34
4223,2021-03,34
4223,2021-04,27
4223,2021-05,23
4223,2021-06,41
4223,2021-07,38
4223,2021-08,48
4223,2021-09,73
4223,2021-10,38
4223,2021-11,32
4223,2021-12,48
4223,2022-01,39
4223,2022-02,46
4223,2022-03,63
4223,2022-04,55
4223,2022-05,68
4223,2022-06,35
4223,2022-07,31
4223,2022-08,34
4223,2022-09,49
4223,2022-10,44
4223,2022-11,27
4223,2022-12,21
4223,2023-01,46
4223,2023-02,34
4223,2023-03,46
4223,2023-04,48
4223,2023-05,65
4223,2023-06,14
4223,2023-07,18
4223,2023-08,18
4223,2023-09,22
4223,2023-10,18
4223,2023-11,16
4223,2023-12,15
4223,2024-01,26
4223,2024-02,26
4223,2024-03,26
4223,2024-04,32
4223,2024-05,16
4223,2024-06,24
4223,2024-07,15
4223,2024-08,23
4223,2024-09,14
4223,2024-10,19
4223,2024-11,15
4223,2024-12,13
4223,2025-01,20
4223,2025-02,16
4223,2025-03,38
4223,2025-04,20
4223,2025-05,12
4223,2025-06,9
4223,2025-07,7
4223,2025-08,10
4223,2025-09,14
4223,2025-10,22
4223,2025-11,28
4223,2025-12,16
4224,2020-01,222
4224,2020-02,297
4224,2020-03,94
4224,2020-04,35
4224,2020-05,27
4224,2020-06,51
4224,2020-07,59
4224,2020-08,69
4224,2020-09,53
4224,2020-10,88
4224,2020-11,33
4224,2020-12,39
4224,2021-01,100
4224,2021-02,81
4224,2021-03,141
4224,2021-04,164
4224,2021-05,151
4224,2021-06,130
4224,2021-07,186
4224,2021-08,213
4224,2021-09,258
4224,2021-10,283
4224,2021-11,290
4224,2021-12,158
4224,2022-01,277
4224,2022-02,368
4224,2022-03,489
4224,2022-04,403
4224,2022-05,385
4224,2022-06,286
4224,2022-07,249
4224,2022-08,320
4224,2022-09,272
4224,2022-10,203
4224,2022-11,172
4224,2022-12,204
4224,2023-01,297
4224,2023-02,330
4224,2023-03,408
4224,2023-04,295
4224,2023-05,392
4224,2023-06,221
4224,2023-07,201
4224,2023-08,209
4224,2023-09,212
4224,2023-10,170
4224,2023-11,137
4224,2023-12,176
4224,2024-01,254
4224,2024-02,270
4224,2024-03,227
4224,2024-04,267
4224,2024-05,216
4224,2024-06,149
4224,2024-07,147
4224,2024-08,176
4224,2024-09,146
4224,2024-10,114
4224,2024-11,89
4224,2024-12,124
4224,2025-01,229
4224,2025-02,210
4224,2025-03,224
4224,2025-04,184
4224,2025-05,162
4224,2025-06,117
4224,2025-07,126
4224,2025-08,145
4224,2025-09,149
4224,2025-10,138
4224,2025-11,123
4224,2025-12,158
4225,2020-01,316
4225,2020-02,312
4225,2020-03,222
4225,2020-04,85
4225,2020-05,84
4225,2020-06,102
4225,2020-07,110
4225,2020-08,138
4225,2020-09,165
4225,2020-10,163
4225,2020-11,161
4225,2020-12,110
4225,2021-01,140
4225,2021-02,178
4225,2021-03,200
4225,2021-04,255
4225,2021-05,245
4225,2021-06,244
4225,2021-07,205
4225,2021-08,236
4225,2021-09,361
4225,2021-10,378
4225,2021-11,383
4225,2021-12,410
4225,2022-01,369
4225,2022-02,429
4225,2022-03,501
4225,2022-04,470
4225,2022-05,543
4225,2022-06,515
4225,2022-07,307
4225,2022-08,392
4225,2022-09,405
4225,2022-10,400
4225,2022-11,370
4225,2022-12,297
4225,2023-01,382
4225,2023-02,359
4225,2023-03,438
4225,2023-04,335
4225,2023-05,398
4225,2023-06,350
4225,2023-07,275
4225,2023-08,302
4225,2023-09,309
4225,2023-10,291
4225,2023-11,306
4225,2023-12,240
4225,2024-01,302
4225,2024-02,320
4225,2024-03,317
4225,2024-04,324
4225,2024-05,246
4225,2024-06,210
4225,2024-07,155
4225,2024-08,225
4225,2024-09,238
4225,2024-10,234
4225,2024-11,229
4225,2024-12,217
4225,2025-01,255
4225,2025-02,254
4225,2025-03,241
4225,2025-04,252
4225,2025-05,203
4225,2025-06,166
4225,2025-07,146
4225,2025-08,198
4225,2025-09,238
4225,2025-10,217
4225,2025-11,168
4225,2025-12,199
4226,2020-01,464
4226,2020-02,77
4226,2020-03,50
4226,2020-04,18
4226,2020-05,7
4226,2020-06,13
4226,2020-07,69
4226,2020-08,63
4226,2020-09,98
4226,2020-10,152
4226,2020-11,39
4226,2020-12,8
4226,2021-01,79
4226,2021-02,20
4226,2021-03,167
4226,2021-04,107
4226,2021-05,73
4226,2021-06,34
4226,2021-07,67
4226,2021-08,93
4226,2021-09,214
4226,2021-10,141
4226,2021-11,53
4226,2021-12,48
4226,2022-01,156
4226,2022-02,93
4226,2022-03,96
4226,2022-04,115
4226,2022-05,117
4226,2022-06,73
4226,2022-07,201
4226,2022-08,45
4226,2022-09,55
4226,2022-10,160
4226,2022-11,197
4226,2022-12,41
4226,2023-01,185
4226,2023-02,62
4226,2023-03,125
4226,2023-04,36
4226,2023-05,272
4226,2023-06,44
4226,2023-07,29
4226,2023-08,133
4226,2023-09,30
4226,2023-10,193
4226,2023-11,42
4226,2023-12,19
4226,2024-01,78
4226,2024-02,38
4226,2024-03,30
4226,2024-04,145
4226,2024-05,31
4226,2024-06,62
4226,2024-07,64
4226,2024-08,33
4226,2024-09,19
4226,2024-10,123
4226,2024-11,24
4226,2024-12,59
4226,2025-01,90
4226,2025-02,25
4226,2025-03,47
4226,2025-04,30
4226,2025-05,36
4226,2025-06,33
4226,2025-07,22
4226,2025-08,25
4226,2025-09,26
4226,2025-10,22
4226,2025-11,9
4226,2025-12,22
4321,2020-01,44
4321,2020-02,42
4321,2020-03,58
4321,2020-04,21
4321,2020-05,36
4321,2020-06,27
4321,2020-07,21
4321,2020-08,23
4321,2020-09,51
4321,2020-10,41
4321,2020-11,40
4321,2020-12,49
4321,2021-01,49
4321,2021-02,32
4321,2021-03,40
4321,2021-04,58
4321,2021-05,58
4321,2021-06,52
4321,2021-07,41
4321,2021-08,43
4321,2021-09,60
4321,2021-10,91
4321,2021-11,84
4321,2021-12,84
4321,2022-01,91
4321,2022-02,127
4321,2022-03,118
4321,2022-04,96
4321,2022-05,106
4321,2022-06,95
4321,2022-07,67
4321,2022-08,67
4321,2022-09,105
4321,2022-10,76
4321,2022-11,79
4321,2022-12,60
4321,2023-01,65
4321,2023-02,70
4321,2023-03,64
4321,2023-04,62
4321,2023-05,88
4321,2023-06,52
4321,2023-07,34
4321,2023-08,50
4321,2023-09,69
4321,2023-10,71
4321,2023-11,53
4321,2023-12,56
4321,2024-01,95
4321,2024-02,77
4321,2024-03,83
4321,2024-04,89
4321,2024-05,55
4321,2024-06,67
4321,2024-07,55
4321,2024-08,62
4321,2024-09,70
4321,2024-10,68
4321,2024-11,40
4321,2024-12,29
4321,2025-01,47
4321,2025-02,69
4321,2025-03,64
4321,2025-04,55
4321,2025-05,57
4321,2025-06,54
4321,2025-07,35
4321,2025-08,50
4321,2025-09,57
4321,2025-10,41
4321,2025-11,38
4321,2025-12,32
4322,2020-01,611
4322,2020-02,644
4322,2020-03,749
4322,2020-04,413
4322,2020-05,388
4322,2020-06,300
4322,2020-07,306
4322,2020-08,532
4322,2020-09,667
4322,2020-10,575
4322,2020-11,562
4322,2020-12,309
4322,2021-01,449
4322,2021-02,539
4322,2021-03,768
4322,2021-04,887
4322,2021-05,905
4322,2021-06,701
4322,2021-07,476
4322,2021-08,794
4322,2021-09,1135
4322,2021-10,1273
4322,2021-11,1192
4322,2021-12,1060
4322,2022-01,1260
4322,2022-02,1475
4322,2022-03,1789
4322,2022-04,1640
4322,2022-05,2127
4322,2022-06,1783
4322,2022-07,1144
4322,2022-08,1613
4322,2022-09,2123
4322,2022-10,1766
4322,2022-11,1358
4322,2022-12,1223
4322,2023-01,1343
4322,2023-02,1365
4322,2023-03,1548
4322,2023-04,1355
4322,2023-05,1861
4322,2023-06,1250
4322,2023-07,748
4322,2023-08,1265
4322,2023-09,1168
4322,2023-10,1046
4322,2023-11,900
4322,2023-12,696
4322,2024-01,951
4322,2024-02,1032
4322,2024-03,1109
4322,2024-04,1318
4322,2024-05,1174
4322,2024-06,756
4322,2024-07,576
4322,2024-08,822
4322,2024-09,950
4322,2024-10,1026
4322,2024-11,744
4322,2024-12,456
4322,2025-01,851
4322,2025-02,888
4322,2025-03,1105
4322,2025-04,1103
4322,2025-05,859
4322,2025-06,661
4322,2025-07,426
4322,2025-08,854
4322,2025-09,985
4322,2025-10,922
4322,2025-11,711
4322,2025-12,496
4323,2020-01,102
4323,2020-02,137
4323,2020-03,91
4323,2020-04,39
4323,2020-05,30
4323,2020-06,52
4323,2020-07,49
4323,2020-08,53
4323,2020-09,63
4323,2020-10,66
4323,2020-11,73
4323,2020-12,56
4323,2021-01,85
4323,2021-02,83
4323,2021-03,137
4323,2021-04,110
4323,2021-05,102
4323,2021-06,85
4323,2021-07,89
4323,2021-08,115
4323,2021-09,148
4323,2021-10,143
4323,2021-11,144
4323,2021-12,211
4323,2022-01,190
4323,2022-02,235
4323,2022-03,326
4323,2022-04,257
4323,2022-05,208
4323,2022-06,160
4323,2022-07,112
4323,2022-08,210
4323,2022-09,181
4323,2022-10,171
4323,2022-11,125
4323,2022-12,147
4323,2023-01,186
4323,2023-02,142
4323,2023-03,243
4323,2023-04,158
4323,2023-05,208
4323,2023-06,135
4323,2023-07,75
4323,2023-08,164
4323,2023-09,121
4323,2023-10,116
4323,2023-11,114
4323,2023-12,132
4323,2024-01,178
4323,2024-02,167
4323,2024-03,157
4323,2024-04,158
4323,2024-05,130
4323,2024-06,111
4323,2024-07,73
4323,2024-08,87
4323,2024-09,109
4323,2024-10,115
4323,2024-11,115
4323,2024-12,101
4323,2025-01,132
4323,2025-02,133
4323,2025-03,138
4323,2025-04,139
4323,2025-05,84
4323,2025-06,77
4323,2025-07,60
4323,2025-08,107
4323,2025-09,135
4323,2025-10,104
4323,2025-11,88
4323,2025-12,83
4410,2020-01,22
4410,2020-02,23
4410,2020-03,16
4410,2020-04,13
4410,2020-05,14
4410,2020-06,15
4410,2020-07,10
4410,2020-08,12
4410,2020-09,19
4410,2020-10,20
4410,2020-11,22
4410,2020-12,11
4410,2021-01,11
4410,2021-02,20
4410,2021-03,19
4410,2021-04,32
4410,2021-05,16
4410,2021-06,26
4410,2021-07,10
4410,2021-08,17
4410,2021-09,24
4410,2021-10,37
4410,2021-11,27
4410,2021-12,53
4410,2022-01,39
4410,2022-02,50
4410,2022-03,41
4410,2022-04,40
4410,2022-05,56
4410,2022-06,28
4410,2022-07,11
4410,2022-08,33
4410,2022-09,35
4410,2022-10,42
4410,2022-11,28
4410,2022-12,42
4410,2023-01,46
4410,2023-02,37
4410,2023-03,62
4410,2023-04,27
4410,2023-05,47
4410,2023-06,26
4410,2023-07,7
4410,2023-08,21
4410,2023-09,17
4410,2023-10,25
4410,2023-11,30
4410,2023-12,16
4410,2024-01,29
4410,2024-02,21
4410,2024-03,48
4410,2024-04,42
4410,2024-05,35
4410,2024-06,18
4410,2024-07,16
4410,2024-08,34
4410,2024-09,34
4410,2024-10,42
4410,2024-11,44
4410,2024-12,44
4410,2025-01,34
4410,2025-02,30
4410,2025-03,22
4410,2025-04,41
4410,2025-05,30
4410,2025-06,24
4410,2025-07,12
4410,2025-08,41
4410,2025-09,52
4410,2025-10,49
4410,2025-11,36
4410,2025-12,19
4420,2020-01,95
4420,2020-02,98
4420,2020-03,112
4420,2020-04,33
4420,2020-05,22
4420,2020-06,26
4420,2020-07,32
4420,2020-08,56
4420,2020-09,89
4420,2020-10,105
4420,2020-11,116
4420,2020-12,52
4420,2021-01,65
4420,2021-02,95
4420,2021-03,138
4420,2021-04,83
4420,2021-05,95
4420,2021-06,73
4420,2021-07,57
4420,2021-08,114
4420,2021-09,139
4420,2021-10,190
4420,2021-11,131
4420,2021-12,107
4420,2022-01,87
4420,2022-02,89
4420,2022-03,141
4420,2022-04,142
4420,2022-05,153
4420,2022-06,87
4420,2022-07,70
