inr,expband,fresh,n,ws,wh
423z,6-10,0,25.0,1854.219986,17.0
423z,6-10,1,290.0,17671.659736999998,81.0
429z,0-2,0,160.0,6160.3300384,24.0
429z,0-2,1,178.0,10120.290013,53.0
429z,11-20,0,56.0,4125.980036,33.0
429z,11-20,1,267.0,16254.979947,98.0
429z,3-5,1,48.0,2713.949986,13.0
429z,6-10,0,47.0,2971.620049,14.0
429z,6-10,1,122.0,6631.249978,36.0
429z,na,1,11.0,170.13000060000002,0.0
441z,0-2,0,151.0,12320.6101179,126.0
441z,0-2,1,395.0,34624.680335,357.0
441z,11-20,0,191.0,17169.3601665,169.0
441z,11-20,1,807.0,68812.869875,662.0
441z,21+,0,461.0,40112.290278,383.0
441z,21+,1,1084.0,90823.530237,867.0
441z,3-5,0,100.0,9224.340065,94.0
441z,3-5,1,295.0,25749.960143,249.0
441z,6-10,0,102.0,9532.960073,97.0
441z,6-10,1,381.0,33055.889897,308.0
442z,0-2,0,169.0,10794.060091399999,85.0
442z,0-2,1,358.0,27614.380116,241.0
442z,11-20,0,395.0,30786.660043,242.0
442z,11-20,1,1833.0,139999.029793,1094.0
442z,21+,0,771.0,61659.700096,548.0
442z,21+,1,1850.0,141649.76014,1138.0
442z,3-5,0,92.0,7287.330005,66.0
442z,3-5,1,389.0,30306.580126,260.0
442z,6-10,0,141.0,11472.620042,100.0
442z,6-10,1,576.0,44261.139868,364.0
442z,na,1,50.0,2245.8300078,12.0
443z,0-2,0,372.0,18331.8800499,118.0
443z,0-2,1,452.0,31915.110007,258.0
443z,11-20,0,146.0,11739.0599305,117.0
443z,11-20,1,1044.0,80902.089568,712.0
443z,21+,0,268.0,21006.21986,203.0
443z,21+,1,809.0,64007.159843,587.0
443z,3-5,0,103.0,7551.37994,70.0
443z,3-5,1,515.0,40675.799779,374.0
443z,6-10,0,94.0,6805.599955,63.0
443z,6-10,1,517.0,40088.28969,362.0
443z,na,0,19.0,195.8900041,0.0
443z,na,1,23.0,1190.0199787,11.0
449z,0-2,0,334.0,14438.0301717,51.0
449z,0-2,1,268.0,16059.3301061,98.0
449z,11-20,0,61.0,4654.110061,33.0
449z,11-20,1,222.0,16209.1399874,129.0
449z,21+,1,33.0,3002.5300150000003,28.0
449z,3-5,0,12.0,886.5600120000001,6.0
449z,3-5,1,55.0,4256.249976,39.0
449z,6-10,0,28.0,1878.130026,14.0
449z,6-10,1,99.0,7160.219997,54.0
460z,na,0,22.0,132.88000490000002,0.0
460z,na,1,43.0,1110.0800005,0.0
461z,0-2,0,129.0,9700.890126,85.0
461z,0-2,1,189.0,16812.630234,174.0
461z,11-20,0,107.0,9753.58021,90.0
461z,11-20,1,542.0,47000.68,460.0
461z,21+,0,359.0,30438.560251000003,286.0
461z,21+,1,688.0,58283.610310000004,580.0
461z,3-5,0,61.0,5716.150090000001,61.0
461z,3-5,1,169.0,15036.770165000002,153.0
461z,6-10,0,68.0,5781.020086,56.0
461z,6-10,1,237.0,21365.370128000002,219.0
461z,na,0,37.0,1271.7900234,9.0
461z,na,1,49.0,2327.4100189,15.0
462z,0-2,0,96.0,6353.1800822000005,55.0
462z,0-2,1,247.0,20748.530281,198.0
462z,11-20,0,58.0,5377.200071,53.0
462z,11-20,1,479.0,43894.450346,427.0
462z,21+,0,127.0,10927.430119,105.0
462z,21+,1,313.0,26330.520177,254.0
462z,3-5,0,29.0,2848.450053,29.0
462z,3-5,1,204.0,19471.300271,204.0
462z,6-10,0,27.0,2634.010047,27.0
462z,6-10,1,226.0,21615.930171,226.0
469z,0-2,0,352.0,21737.520317900002,167.0
469z,0-2,1,768.0,60790.2807115,573.0
469z,11-20,0,1498.0,101160.2605858,833.0
469z,11-20,1,3345.0,231766.7099826,1901.0
469z,21+,0,1998.0,146812.1303871,1188.0
469z,21+,1,2127.0,139507.9402358,1091.0
469z,3-5,0,209.0,16795.1601106,158.0
469z,3-5,1,1175.0,97244.56057270001,935.0
469z,6-10,0,672.0,50393.7803798,458.0
469z,6-10,1,1851.0,139817.1498976,1198.0
469z,na,0,1118.0,63390.4102669,405.0
469z,na,1,2101.0,123635.7198149,886.0
480z,0-2,1,44.0,3692.470001,35.0
480z,11-20,0,476.0,42512.180231,395.0
480z,11-20,1,1280.0,108276.510291,1021.0
480z,21+,0,2584.0,218416.27132970002,1995.0
480z,21+,1,4379.0,372307.22202048,3508.0
480z,3-5,0,13.0,1240.1200210000002,13.0
480z,3-5,1,51.0,4200.380003,38.0
480z,6-10,0,17.0,1681.9800340000002,17.0
480z,6-10,1,78.0,7109.309969,72.0
480z,na,0,403.0,26915.250196,223.0
480z,na,1,306.0,17237.9100812,128.0
481a,0-2,0,2094.0,152472.1118582,1244.0
481a,0-2,1,2913.0,260493.91220440003,2505.0
481a,11-20,0,2576.0,226653.27180360002,2121.0
481a,11-20,1,5530.0,473216.64158,4440.0
481a,21+,0,2175.0,191796.60138500002,1790.0
481a,21+,1,4134.0,369235.482037,3622.0
481a,3-5,0,1977.0,179109.85224300003,1705.0
481a,3-5,1,3082.0,279801.8422655,2724.0
481a,6-10,0,2177.0,196378.62208200002,1881.0
481a,6-10,1,3361.0,299008.381704,2914.0
481a,na,0,450.0,39032.930221,372.0
481a,na,1,285.0,24402.650146,245.0
481b,0-2,0,21.0,1957.880029,21.0
481b,0-2,1,89.0,7775.410132999999,81.0
481b,11-20,0,944.0,83812.28090030001,796.0
481b,11-20,1,1910.0,167087.3207883,1606.0
481b,21+,0,428.0,39947.720501,395.0
481b,21+,1,808.0,73830.120463,735.0
481b,3-5,0,21.0,2077.7400420000004,21.0
481b,3-5,1,113.0,10181.340057,102.0
481b,6-10,0,88.0,8641.710143,88.0
481b,6-10,1,251.0,23100.080014000003,239.0
481x,0-2,0,3888.0,198510.7419807,1095.0
481x,0-2,1,3271.0,217067.8215807,1624.0
481x,11-20,0,1813.0,153158.7714389,1382.0
481x,11-20,1,3552.0,281522.8411417,2493.0
481x,21+,0,463.0,42055.350337,396.0
481x,21+,1,720.0,64957.320338000005,637.0
481x,3-5,0,1171.0,95486.260956,830.0
481x,3-5,1,1643.0,132419.5007843,1168.0
481x,6-10,0,1620.0,134965.9811379,1208.0
481x,6-10,1,2068.0,166206.0108046,1494.0
481x,na,0,1857.0,170712.3216964,1691.0
481x,na,1,4499.0,406679.31341640005,3912.0
482z,na,0,12.0,79.44000299999999,0.0
482z,na,1,16.0,118.68000459999999,0.0
489z,0-2,0,789.0,45930.1805063,289.0
489z,0-2,1,934.0,69043.3803575,562.0
489z,11-20,0,642.0,55884.170503,519.0
489z,11-20,1,1114.0,95156.48061500001,897.0
489z,21+,0,264.0,24272.920237000002,229.0
489z,21+,1,490.0,43668.610228000005,423.0
489z,3-5,0,544.0,44739.960404,410.0
489z,3-5,1,771.0,63736.250223,596.0
489z,6-10,0,787.0,68879.53046,663.0
489z,6-10,1,1200.0,101227.190404,956.0
489z,na,0,286.0,18736.4401698,151.0
489z,na,1,671.0,40268.7901354,301.0
520a,0-2,0,154.0,14348.470182000003,142.0
520a,0-2,1,595.0,52789.750485000004,514.0
520a,11-20,0,911.0,82657.070821,779.0
520a,11-20,1,1985.0,173351.230609,1589.0
520a,21+,0,1814.0,159093.160869,1452.0
520a,21+,1,2829.0,244580.6705417,2270.0
520a,3-5,0,282.0,26539.300355000003,262.0
520a,3-5,1,703.0,63258.970562,627.0
520a,6-10,0,384.0,35381.070465,341.0
520a,6-10,1,879.0,79415.46045,775.0
520b,21+,0,135.0,9989.95016,55.0
520b,21+,1,266.0,19759.620036,146.0
520x,0-2,0,1247.0,66563.9105955,393.0
520x,0-2,1,873.0,61096.4906146,455.0
520x,11-20,0,394.0,29540.480269,224.0
520x,11-20,1,1065.0,76207.1201357,591.0
520x,21+,0,123.0,9475.27012,75.0
520x,21+,1,306.0,23512.750119,200.0
520x,3-5,0,159.0,13383.920189,112.0
520x,3-5,1,293.0,24065.680194,211.0
520x,6-10,0,128.0,11199.350173,101.0
520x,6-10,1,324.0,26334.330128,215.0
520x,na,0,275.0,7278.7500188,16.0
520x,na,1,275.0,8403.8700273,23.0
521a,0-2,0,262.0,20948.980237,183.0
521a,0-2,1,1152.0,96463.830721,866.0
521a,11-20,0,1425.0,115668.95069,933.0
521a,11-20,1,4442.0,356767.631236,2969.0
521a,21+,0,3956.0,312936.3914522,2467.0
521a,21+,1,6639.0,525247.3822695999,4402.0
521a,3-5,0,421.0,36478.760353000005,338.0
521a,3-5,1,1361.0,113110.86068,1012.0
521a,6-10,0,780.0,66299.080542,604.0
521a,6-10,1,2064.0,171255.510848,1516.0
521b,0-2,0,273.0,13583.7201854,61.0
521b,0-2,1,815.0,52465.690314,313.0
521b,11-20,0,1122.0,81592.130742,554.0
521b,11-20,1,3281.0,245210.66116050002,1796.0
521b,21+,0,7423.0,471885.37286414,2507.0
521b,21+,1,12300.0,800976.3931850999,5086.0
521b,3-5,0,348.0,23633.150264,148.0
521b,3-5,1,1062.0,76631.850424,551.0
521b,6-10,0,555.0,40668.830484,294.0
521b,6-10,1,1610.0,120441.430646,902.0
521b,na,0,33.0,2645.26003,22.0
521b,na,1,31.0,1925.410037,11.0
521c,0-2,0,119.0,4287.080063,13.0
521c,0-2,1,344.0,15321.500053,60.0
521c,11-20,0,178.0,9493.490118,42.0
521c,11-20,1,772.0,42591.0502018,217.0
521c,21+,0,652.0,31527.0501578,115.0
521c,21+,1,741.0,38711.4801949,162.0
521c,3-5,0,127.0,4185.310035,5.0
521c,3-5,1,379.0,16364.8401462,67.0
521c,6-10,0,319.0,13824.230083800001,56.0
521c,6-10,1,907.0,46131.5502139,258.0
521x,0-2,0,3516.0,156757.3114212,648.0
521x,0-2,1,3066.0,187639.8315982,1232.0
521x,11-20,0,1687.0,121159.5108946,815.0
521x,11-20,1,4654.0,338408.7713615,2523.0
521x,21+,0,671.0,49616.150436,358.0
521x,21+,1,1724.0,133699.2906339,1131.0
521x,3-5,0,538.0,38363.7404229,292.0
521x,3-5,1,1536.0,117322.0107229,972.0
521x,6-10,0,698.0,50481.100473,381.0
521x,6-10,1,1972.0,150284.640664,1234.0
521x,na,0,153.0,3709.0700171000003,6.0
521x,na,1,191.0,5245.400014,12.0
522a,0-2,0,98.0,7464.510057,55.0
522a,0-2,1,478.0,38606.58012,331.0
522a,11-20,0,1014.0,89569.780564,812.0
522a,11-20,1,2234.0,191512.630549,1726.0
522a,21+,0,2956.0,252557.121025,2245.0
522a,21+,1,4155.0,352017.7104426,3235.0
522a,3-5,0,215.0,17594.19012,147.0
522a,3-5,1,617.0,50858.680257,449.0
522a,6-10,0,241.0,20902.150171,196.0
522a,6-10,1,637.0,54245.650157000004,489.0
522a,na,0,11.0,915.730004,6.0
522b,0-2,0,69.0,4640.2600520000005,27.0
522b,0-2,1,294.0,20835.800095,136.0
522b,11-20,0,783.0,59757.130238,441.0
522b,11-20,1,2688.0,203404.2101764,1524.0
522b,21+,0,2948.0,190265.3103466,1042.0
522b,21+,1,5405.0,359847.1700882,2229.0
522b,3-5,0,131.0,9473.890087,60.0
522b,3-5,1,454.0,33665.250185,248.0
522b,6-10,0,231.0,17309.980104,123.0
522b,6-10,1,677.0,51184.6101405,384.0
522b,na,0,11.0,765.149995,5.0
522b,na,1,13.0,908.1799940000001,6.0
522c,0-2,0,174.0,7126.009935,14.0
522c,0-2,1,582.0,30648.6698451,145.0
522c,11-20,0,78.0,3676.2699740000003,11.0
522c,11-20,1,284.0,16090.599921,84.0
522c,21+,1,11.0,645.0799890000001,6.0
522c,3-5,0,166.0,8071.7299330000005,27.0
522c,3-5,1,488.0,29245.279802,180.0
522c,6-10,0,272.0,13830.939933,62.0
522c,6-10,1,686.0,39474.979747,241.0
522d,0-2,0,47.0,1330.630005,0.0
522d,0-2,1,152.0,4592.15005,0.0
522d,11-20,0,148.0,5079.140034,0.0
522d,11-20,1,438.0,18885.280096,51.0
522d,21+,0,404.0,23370.340063,88.0
522d,21+,1,1136.0,62767.170042,220.0
522d,3-5,0,164.0,5103.230029,0.0
522d,3-5,1,495.0,16498.67009,17.0
522d,6-10,0,340.0,11495.390041999999,11.0
522d,6-10,1,813.0,32358.360172,83.0
522x,0-2,0,1524.0,70427.1706593,314.0
522x,0-2,1,1544.0,98377.9605384,648.0
522x,11-20,0,1264.0,96696.650479,738.0
522x,11-20,1,3256.0,242474.7203185,1895.0
522x,21+,0,758.0,61372.180249000005,491.0
522x,21+,1,1866.0,146845.420232,1225.0
522x,3-5,0,331.0,23780.390191000002,176.0
522x,3-5,1,989.0,68849.630238,511.0
522x,6-10,0,537.0,39641.7702431,306.0
522x,6-10,1,1466.0,103824.29031150001,782.0
522x,na,0,80.0,1838.7599882,0.0
522x,na,1,108.0,3348.239987,12.0
523a,0-2,0,360.0,33914.24043400001,332.0
523a,0-2,1,631.0,59520.20087300001,585.0
523a,11-20,0,1752.0,164409.591814,1622.0
523a,11-20,1,2428.0,223084.281797,2188.0
523a,21+,0,1073.0,98152.46088700001,923.0
523a,21+,1,1706.0,154311.300767,1505.0
523a,3-5,0,622.0,60318.560854,614.0
523a,3-5,1,764.0,71870.050842,710.0
523a,6-10,0,769.0,74707.91102,759.0
523a,6-10,1,961.0,91035.161013,911.0
523b,0-2,0,38.0,3382.380046,32.0
523b,0-2,1,122.0,10990.150099999999,107.0
523b,11-20,0,145.0,12793.0501,113.0
523b,11-20,1,424.0,36222.720180000004,328.0
523b,3-5,0,56.0,5380.110055000001,56.0
523b,3-5,1,138.0,12388.560053000001,122.0
523b,6-10,0,91.0,8506.080098,86.0
523b,6-10,1,168.0,14784.090134,143.0
523c,0-2,0,180.0,14481.570200600001,128.0
523c,0-2,1,386.0,31978.120305700002,271.0
523c,11-20,0,1289.0,115865.27128280001,1103.0
523c,11-20,1,2609.0,225429.421172,2099.0
523c,21+,0,476.0,40728.150342,358.0
523c,21+,1,1134.0,96133.07041100001,869.0
523c,3-5,0,227.0,20890.900328,197.0
523c,3-5,1,416.0,36052.410270700006,336.0
523c,6-10,0,365.0,34520.130374,334.0
523c,6-10,1,554.0,49912.060356500006,485.0
523d,0-2,1,25.0,1466.590007,5.0
523d,11-20,0,27.0,2146.5200160000004,17.0
523d,11-20,1,100.0,8044.840042,66.0
523d,21+,0,6638.0,472682.2719583,3270.0
523d,21+,1,10764.0,771966.87069676,5769.0
523d,3-5,1,16.0,1015.149995,5.0
523d,6-10,1,34.0,2824.6799920000003,21.0
523d,na,0,24.0,1920.610013,14.0
523d,na,1,18.0,1321.070036,8.0
523e,0-2,0,27.0,1472.040034,6.0
523e,0-2,1,37.0,2501.6299980000003,18.0
523e,11-20,0,179.0,11891.710035,74.0
523e,11-20,1,578.0,40852.049924,318.0
523e,21+,0,10.0,500.0,0.0
523e,21+,1,73.0,5151.950028,41.0
523e,3-5,0,29.0,1494.040044,6.0
523e,3-5,1,57.0,3618.60995,27.0
523e,6-10,0,139.0,8351.1500405,51.0
523e,6-10,1,240.0,15204.789943,99.0
523f,0-2,0,60.0,2707.890014,11.0
523f,0-2,1,206.0,9549.0499892,34.0
523f,11-20,0,37.0,1852.620001,8.0
523f,11-20,1,195.0,10129.14003,51.0
523f,21+,1,42.0,1871.670007,0.0
523f,3-5,0,132.0,5869.820025,13.0
523f,3-5,1,282.0,13723.57999,69.0
523f,6-10,0,120.0,5996.070058,18.0
523f,6-10,1,407.0,20713.769942,107.0
523x,0-2,0,4715.0,258697.75245640002,1575.0
523x,0-2,1,3984.0,279326.5624566,2165.0
523x,11-20,0,3532.0,297683.692487,2657.0
523x,11-20,1,6580.0,521552.2518655,4591.0
523x,21+,0,851.0,75221.29062900001,709.0
523x,21+,1,1780.0,154118.460484,1454.0
523x,3-5,0,1298.0,109688.551164,1007.0
523x,3-5,1,2100.0,171951.461039,1543.0
523x,6-10,0,1940.0,162626.1914262,1517.0
523x,6-10,1,2900.0,237243.490759,2181.0
523x,na,0,197.0,7684.1600530000005,39.0
523x,na,1,298.0,13243.6500094,69.0
524a,0-2,0,87.0,6217.310024,41.0
524a,0-2,1,595.0,44449.430234,335.0
524a,11-20,0,573.0,46969.329968,380.0
524a,11-20,1,2441.0,192345.710072,1543.0
524a,21+,0,1187.0,94402.029935,757.0
524a,21+,1,2117.0,163175.5998767,1282.0
524a,3-5,0,171.0,13932.650063000001,112.0
524a,3-5,1,759.0,59879.540304,496.0
524a,6-10,0,336.0,27640.670011,236.0
524a,6-10,1,895.0,70820.820136,573.0
524b,0-2,1,40.0,2334.790008,7.0
524b,11-20,0,98.0,6898.290042,38.0
524b,11-20,1,693.0,48233.219907,290.0
524b,21+,0,952.0,65495.900251,391.0
524b,21+,1,1854.0,124379.4099971,767.0
524b,3-5,0,14.0,756.2800000000001,0.0
524b,3-5,1,45.0,2667.979999,8.0
524b,6-10,0,34.0,2057.72998,5.0
524b,6-10,1,103.0,6999.889997,37.0
524c,11-20,1,10.0,540.2,0.0
524d,0-2,1,84.0,1898.14997,0.0
524d,11-20,1,47.0,1116.390007,0.0
524d,21+,0,12.0,568.5200140000001,0.0
524d,21+,1,19.0,584.29,0.0
524d,3-5,1,84.0,4400.989995,21.0
524d,6-10,1,78.0,1788.4299922,0.0
524x,0-2,0,1279.0,57082.2303837,235.0
524x,0-2,1,984.0,61881.2103262,405.0
524x,11-20,0,291.0,22729.420018,173.0
524x,11-20,1,1305.0,93275.039861,677.0
524x,21+,0,101.0,8853.740025,84.0
524x,21+,1,395.0,31232.61003,258.0
524x,3-5,0,100.0,8180.480061,70.0
524x,3-5,1,351.0,27697.330124,239.0
524x,6-10,0,119.0,9847.670048,79.0
524x,6-10,1,517.0,40028.170078,318.0
525a,0-2,0,11.0,1088.340022,11.0
525a,0-2,1,50.0,4726.620048000001,50.0
525a,11-20,0,82.0,7416.950081000001,71.0
525a,11-20,1,285.0,24393.720143,225.0
525a,21+,0,194.0,16949.410112,152.0
525a,21+,1,368.0,32089.860207,306.0
525a,3-5,0,17.0,1646.5200160000002,17.0
525a,3-5,1,104.0,9128.830066,89.0
525a,6-10,0,50.0,4709.110041,50.0
525a,6-10,1,104.0,9152.200084,86.0
525b,11-20,1,47.0,4120.770057,41.0
525b,3-5,1,16.0,1058.179994,6.0
525b,6-10,1,13.0,1011.989987,8.0
525c,0-2,1,70.0,1090.860046,0.0
525c,11-20,0,18.0,316.98001800000003,0.0
525c,11-20,1,75.0,2225.510087,6.0
525c,3-5,0,18.0,316.98001800000003,0.0
525c,3-5,1,66.0,1084.950039,0.0
525c,6-10,0,64.0,2295.490073,11.0
525c,6-10,1,165.0,5791.040081,35.0
525d,0-2,0,35.0,1063.009989,0.0
525d,0-2,1,93.0,3567.660029,0.0
525d,11-20,0,159.0,6412.1797449999995,0.0
525d,11-20,1,181.0,10018.570021,35.0
525d,21+,0,430.0,22026.939718999998,49.0
525d,21+,1,293.0,17131.0300105,73.0
525d,3-5,0,50.0,1774.2999419999999,0.0
525d,3-5,1,89.0,4862.950087,10.0
525d,6-10,0,123.0,5331.479979000001,12.0
525d,6-10,1,186.0,9746.130145,24.0
525x,0-2,0,156.0,6246.0400818,24.0
525x,0-2,1,217.0,13709.450146000001,95.0
525x,11-20,0,64.0,4682.8900570000005,42.0
525x,11-20,1,220.0,16084.550133,117.0
525x,21+,0,16.0,1494.600032,16.0
525x,21+,1,31.0,2928.3100350000004,31.0
525x,3-5,0,17.0,670.560016,5.0
525x,3-5,1,84.0,6198.240051,41.0
525x,6-10,0,51.0,2412.180056,17.0
525x,6-10,1,131.0,7902.100058,54.0
525x,na,0,94.0,1612.7900347999998,0.0
525x,na,1,71.0,1620.360021,0.0
526a,0-2,0,284.0,24814.1800675,234.0
526a,0-2,1,939.0,84131.520134,821.0
526a,11-20,0,917.0,76591.510188,644.0
526a,11-20,1,2154.0,176731.230458,1528.0
526a,21+,0,1193.0,98877.73039,791.0
526a,21+,1,1731.0,143018.340408,1261.0
526a,3-5,0,376.0,34957.000143000005,349.0
526a,3-5,1,1042.0,91515.230329,877.0
526a,6-10,0,755.0,66855.640259,622.0
526a,6-10,1,1372.0,116989.740358,1055.0
526b,0-2,0,66.0,3735.8400335,18.0
526b,0-2,1,245.0,16689.190145,98.0
526b,11-20,0,99.0,7463.420029,45.0
526b,11-20,1,541.0,41146.650238,315.0
526b,21+,0,45.0,3762.030056,31.0
526b,21+,1,182.0,14947.370171,139.0
526b,3-5,0,47.0,3632.050021,27.0
526b,3-5,1,226.0,16917.520102,126.0
526b,6-10,0,24.0,1638.04,5.0
526b,6-10,1,216.0,16606.160080999998,128.0
526x,0-2,0,2741.0,140563.71124520001,760.0
526x,0-2,1,2495.0,164203.6412062,1206.0
526x,11-20,0,602.0,47613.510301,362.0
526x,11-20,1,1551.0,122203.250323,1017.0
526x,21+,0,138.0,11824.270059,95.0
526x,21+,1,315.0,25802.280118000002,234.0
526x,3-5,0,386.0,30384.120310500002,238.0
526x,3-5,1,1213.0,93189.790525,748.0
526x,6-10,0,458.0,36353.050265,290.0
526x,6-10,1,1197.0,92614.7203406,745.0
527a,0-2,0,18.0,1260.3599880000002,6.0
527a,0-2,1,175.0,13388.789972,102.0
527a,11-20,0,78.0,6053.589981,48.0
527a,11-20,1,433.0,34230.409776,264.0
527a,3-5,0,45.0,3569.249957,31.0
527a,3-5,1,223.0,17906.960052,153.0
527a,6-10,0,85.0,6626.529964,52.0
527a,6-10,1,287.0,22703.399948000002,180.0
527b,11-20,0,15.0,1171.949955,15.0
527b,11-20,1,179.0,13117.729945,87.0
527x,0-2,0,176.0,6766.450016700001,31.0
527x,0-2,1,166.0,11733.72004,92.0
527x,11-20,0,71.0,5237.349997,39.0
527x,11-20,1,399.0,30486.009872,243.0
527x,21+,0,173.0,12658.529924,97.0
527x,21+,1,551.0,39061.089708,252.0
527x,3-5,0,14.0,1096.480004,9.0
527x,3-5,1,81.0,6748.129992,67.0
527x,6-10,1,118.0,9098.529962,81.0
529a,0-2,0,103.0,9529.480111,93.0
529a,0-2,1,577.0,48307.59042,415.0
529a,11-20,0,894.0,70777.5403319,605.0
529a,11-20,1,2393.0,191074.7405214,1637.0
529a,21+,0,911.0,54044.4802558,355.0
529a,21+,1,1491.0,98171.3800669,717.0
529a,3-5,0,210.0,19529.740229000003,194.0
529a,3-5,1,955.0,81654.6606897,753.0
529a,6-10,0,563.0,48860.480322200005,449.0
529a,6-10,1,1577.0,131187.6606535,1166.0
529a,na,0,848.0,70947.670299,630.0
529a,na,1,1581.0,131590.8404965,1191.0
529b,0-2,1,14.0,657.02,0.0
529b,11-20,0,46.0,2244.050033,15.0
529b,11-20,1,191.0,10739.9000118,64.0
529b,21+,0,5933.0,379806.98107106,2181.0
529b,21+,1,6445.0,400690.03069138003,2409.0
529b,3-5,1,17.0,813.16,0.0
529b,6-10,1,58.0,3318.77004,15.0
529b,na,0,986.0,65698.3202571,372.0
529b,na,1,1018.0,64819.500098000004,396.0
529x,0-2,0,1331.0,72835.5806945,402.0
529x,0-2,1,1655.0,114155.04076,836.0
529x,11-20,0,2324.0,125225.73050651,807.0
529x,11-20,1,4874.0,293073.19047020003,2102.0
529x,21+,0,3447.0,161055.83038813,820.0
529x,21+,1,5540.0,284253.34020947,1671.0
529x,3-5,0,586.0,44362.3003593,359.0
529x,3-5,1,1392.0,104552.2504177,880.0
529x,6-10,0,1253.0,88041.2704622,718.0
529x,6-10,1,2638.0,185258.59066018,1459.0
529x,na,0,2483.0,101449.73032722001,437.0
529x,na,1,3767.0,159468.9899704,756.0
540a,0-2,1,70.0,6065.330073,58.0
540a,11-20,0,68.0,5757.700054,43.0
540a,11-20,1,337.0,26384.990039,210.0
540a,21+,0,222.0,17629.060104,134.0
540a,21+,1,434.0,34665.270184,294.0
540a,3-5,1,62.0,5335.3200719999995,51.0
540a,6-10,0,10.0,605.2000049999999,0.0
540a,6-10,1,76.0,6203.880025,53.0
540b,21+,1,27.0,2093.700029,12.0
540x,0-2,0,88.0,4186.4400754,23.0
540x,0-2,1,164.0,12100.980136,107.0
540x,11-20,0,19.0,1593.720043,12.0
540x,11-20,1,185.0,15698.280104,153.0
540x,21+,0,19.0,1752.110046,19.0
540x,21+,1,51.0,4576.070088,51.0
540x,3-5,0,25.0,1606.790046,11.0
540x,3-5,1,85.0,7233.120126,70.0
540x,6-10,1,86.0,7265.710028,73.0
540x,na,0,13.0,331.76999079999996,0.0
541b,11-20,1,19.0,1027.729996,0.0
541c,11-20,1,23.0,1049.499988,0.0
541e,0-2,0,39.0,1750.680057,0.0
541e,0-2,1,47.0,2110.480069,0.0
541e,11-20,0,21.0,1020.180042,0.0
541e,11-20,1,35.0,1283.8000376,0.0
541e,3-5,0,49.0,2005.5200716,0.0
541e,3-5,1,42.0,1619.3700465,0.0
541e,6-10,0,59.0,2496.5300875,0.0
541e,6-10,1,45.0,1955.6400569999998,0.0
541x,0-2,0,28.0,858.4300055,0.0
541x,0-2,1,15.0,465.149995,0.0
541x,11-20,0,14.0,788.380001,0.0
541x,11-20,1,170.0,9867.7298946,55.0
541x,21+,1,67.0,5392.550026,47.0
541x,6-10,0,12.0,270.96,0.0
541x,6-10,1,35.0,1436.799997,0.0
541x,na,0,22.0,365.96000349999997,0.0
542b,21+,0,30.0,2224.579979,19.0
542b,21+,1,53.0,3803.710005,31.0
542b,6-10,1,11.0,815.970013,6.0
542c,0-2,0,42.0,2001.980039,6.0
542c,0-2,1,30.0,1284.910026,0.0
542c,11-20,0,72.0,4565.889999,38.0
542c,11-20,1,166.0,10265.749907,95.0
542c,3-5,0,59.0,2441.320063,0.0
542c,3-5,1,62.0,3139.519968,20.0
542c,6-10,0,123.0,7616.97003,62.0
542c,6-10,1,105.0,6087.999971,51.0
542d,6-10,1,10.0,81.599998,0.0
542x,0-2,0,48.0,1667.7300547,0.0
542x,0-2,1,40.0,2276.880057,14.0
542x,11-20,1,29.0,1380.0299969999999,13.0
542x,21+,1,13.0,1114.5100189999998,13.0
542x,3-5,0,17.0,1157.830004,12.0
542x,3-5,1,48.0,2933.5500549999997,25.0
542x,6-10,1,34.0,2297.4300009999997,22.0
542x,na,0,19.0,589.2299872,6.0
542x,na,1,37.0,808.6700084,0.0
543b,11-20,1,77.0,4250.51,17.0
543b,21+,0,14.0,954.800007,0.0
543b,21+,1,25.0,1605.7800200000001,13.0
543c,0-2,0,15.0,486.170023,0.0
543c,0-2,1,21.0,968.869972,7.0
543c,11-20,0,24.0,607.519994,0.0
543c,11-20,1,61.0,2691.56001,8.0
543c,21+,0,112.0,4873.7900179,0.0
543c,21+,1,168.0,7330.6499791999995,5.0
543c,3-5,1,16.0,453.880022,0.0
543c,6-10,0,23.0,388.250017,0.0
543c,6-10,1,41.0,1401.6499880000001,8.0
543d,11-20,1,46.0,1260.520019,0.0
543d,21+,0,22.0,1063.11003,0.0
543d,21+,1,54.0,1742.380015,0.0
543d,6-10,1,14.0,193.62,0.0
543x,11-20,1,100.0,8115.120073,68.0
543x,21+,0,30.0,2712.090029,30.0
543x,21+,1,62.0,5568.17005,62.0
544a,0-2,1,14.0,1087.0000129999999,9.0
544a,21+,0,123.0,10492.30002,94.0
544a,21+,1,125.0,9266.049996,59.0
544b,3-5,1,10.0,569.750005,0.0
544c,3-5,1,38.0,291.04999519,0.0
544c,6-10,1,23.0,111.49000345,0.0
544x,0-2,1,45.0,3368.2200009999997,24.0
544x,11-20,0,18.0,1654.159984,18.0
544x,11-20,1,123.0,9448.240009000001,72.0
544x,21+,0,16.0,1195.000007,6.0
544x,21+,1,28.0,2528.890017,28.0
544x,3-5,1,48.0,3195.539961,22.0
544x,6-10,1,53.0,3312.45006,13.0
549z,na,0,19.0,187.1499971,0.0
580a,0-2,1,47.0,3291.75997,5.0
580a,11-20,0,191.0,15283.449989,98.0
580a,11-20,1,622.0,48715.339460999996,268.0
580a,21+,0,451.0,36503.979964,249.0
