inr,expband,fresh,n,ws,wh
442z,11-20,1,1648.0,125381.63974,1002.0
442z,21+,0,614.0,48615.920108,420.0
442z,21+,1,2377.0,178116.450086,1397.0
442z,3-5,0,59.0,4656.880027,42.0
442z,3-5,1,348.0,28571.160084,264.0
442z,6-10,0,69.0,5557.779983,46.0
442z,6-10,1,583.0,44308.9599995,357.0
442z,na,1,77.0,3811.2400159,22.0
443z,0-2,0,197.0,9564.690065499999,52.0
443z,0-2,1,535.0,35290.1299404,276.0
443z,11-20,0,94.0,7749.98993,78.0
443z,11-20,1,1065.0,81894.6295974,698.0
443z,21+,0,202.0,16896.619868,173.0
443z,21+,1,1055.0,82879.739858,747.0
443z,3-5,0,59.0,4923.419948,54.0
443z,3-5,1,452.0,36338.169919,333.0
443z,6-10,0,134.0,10641.179928,104.0
443z,6-10,1,724.0,58549.659633999996,545.0
443z,na,1,12.0,1005.7199759999999,12.0
449z,0-2,0,179.0,7465.660068,31.0
449z,0-2,1,268.0,14623.080067,79.0
449z,11-20,0,44.0,3859.88005,31.0
449z,11-20,1,196.0,15168.719989000001,129.0
449z,21+,0,18.0,1601.220026,13.0
449z,21+,1,107.0,8802.35004,71.0
449z,3-5,1,66.0,5040.519995000001,44.0
449z,6-10,0,14.0,1248.0100280000001,9.0
449z,6-10,1,78.0,5561.589996,41.0
460z,na,1,34.0,924.6300045,0.0
461z,0-2,0,64.0,4741.030102,37.0
461z,0-2,1,278.0,23366.7302147,229.0
461z,11-20,0,97.0,9089.040135,92.0
461z,11-20,1,569.0,49130.2500746,477.0
461z,21+,0,206.0,18107.700225,168.0
461z,21+,1,785.0,65621.260299,629.0
461z,3-5,0,35.0,3420.560081,35.0
461z,3-5,1,189.0,17283.150139,183.0
461z,6-10,0,54.0,5346.520124,54.0
461z,6-10,1,271.0,24413.060052,242.0
461z,na,0,18.0,857.4600144000001,6.0
461z,na,1,46.0,1718.2800248,8.0
462z,0-2,0,58.0,3736.7400836,28.0
462z,0-2,1,341.0,28354.7103647,287.0
462z,11-20,0,52.0,4825.430084,47.0
462z,11-20,1,466.0,43002.000343,433.0
462z,21+,0,70.0,6554.950065999999,65.0
462z,21+,1,416.0,35230.59017,339.0
462z,3-5,0,37.0,3626.2500670000004,37.0
462z,3-5,1,267.0,25037.620227,255.0
462z,6-10,0,41.0,3981.7600650000004,41.0
462z,6-10,1,324.0,30375.030310000002,313.0
469z,0-2,0,165.0,8405.1400754,41.0
469z,0-2,1,889.0,69303.4905647,641.0
469z,11-20,0,1219.0,88700.0705405,761.0
469z,11-20,1,3896.0,275711.9002909,2294.0
469z,21+,0,1090.0,76751.4303965,627.0
469z,21+,1,3055.0,191492.02037758,1445.0
469z,3-5,0,84.0,7664.980074,78.0
469z,3-5,1,1211.0,101014.7806952,996.0
469z,6-10,0,383.0,31879.800187200002,297.0
469z,6-10,1,1911.0,149277.3700045,1334.0
469z,na,0,553.0,31692.2402168,201.0
469z,na,1,1918.0,109512.7198934,760.0
480z,0-2,1,49.0,4341.620067,43.0
480z,11-20,0,201.0,18340.450104,172.0
480z,11-20,1,729.0,61205.1101296,586.0
480z,21+,0,1780.0,151842.5210456,1398.0
480z,21+,1,4502.0,378612.5619489,3513.0
480z,3-5,1,29.0,2345.529977,21.0
480z,6-10,0,13.0,1286.2200260000002,13.0
480z,6-10,1,96.0,8006.499957,77.0
480z,na,0,132.0,7486.740023400001,53.0
480z,na,1,352.0,18509.750068100002,133.0
481a,0-2,0,2879.0,193466.0221085,1489.0
481a,0-2,1,5160.0,442609.2940934,4158.0
481a,11-20,0,2762.0,249527.5822862,2408.0
481a,11-20,1,5864.0,504530.4423081,4775.0
481a,21+,0,2070.0,185544.71141800002,1762.0
481a,21+,1,5541.0,483460.4628032,4668.0
481a,3-5,0,2357.0,208162.2322757,1978.0
481a,3-5,1,4058.0,365595.9832513,3564.0
481a,6-10,0,3148.0,292714.103307,2875.0
481a,6-10,1,4968.0,441674.6234323,4265.0
481a,na,0,90.0,8186.410085,75.0
481a,na,1,225.0,17776.760107,167.0
481b,0-2,1,101.0,9224.880122999999,101.0
481b,11-20,0,641.0,58269.8406671,566.0
481b,11-20,1,1583.0,137391.5906506,1308.0
481b,21+,0,554.0,52391.390599,507.0
481b,21+,1,1416.0,126862.85073800001,1237.0
481b,3-5,1,89.0,7986.270018,83.0
481b,6-10,0,54.0,5307.300090000001,54.0
481b,6-10,1,218.0,19472.149977,199.0
481x,0-2,0,3839.0,194287.62203928,1026.0
481x,0-2,1,5359.0,336457.76222368,2391.0
481x,11-20,0,1975.0,172870.9415206,1605.0
481x,11-20,1,3840.0,306063.19153088,2726.0
481x,21+,0,696.0,63165.760537,601.0
481x,21+,1,1547.0,132009.430611,1241.0
481x,3-5,0,947.0,77574.2306599,687.0
481x,3-5,1,1669.0,130803.9607726,1149.0
481x,6-10,0,1631.0,141382.4413489,1313.0
481x,6-10,1,2507.0,201904.3413345,1797.0
481x,na,0,1974.0,181773.1518829,1794.0
481x,na,1,7151.0,650466.7458959001,6340.0
482z,na,0,12.0,85.8200033,0.0
482z,na,1,30.0,985.8500178,6.0
489z,0-2,0,640.0,37549.6804556,249.0
489z,0-2,1,1190.0,87247.4905668,716.0
489z,11-20,0,688.0,61829.74051,596.0
489z,11-20,1,1304.0,111286.6306814,1052.0
489z,21+,0,310.0,28319.190294,271.0
489z,21+,1,767.0,67192.570374,635.0
489z,3-5,0,285.0,25219.500195,239.0
489z,3-5,1,664.0,57223.600192,534.0
489z,6-10,0,555.0,49396.7502757,479.0
489z,6-10,1,1086.0,90252.960229,838.0
489z,na,0,201.0,13748.7201472,109.0
489z,na,1,618.0,37945.0201257,282.0
520a,0-2,0,121.0,10760.2401,102.0
520a,0-2,1,672.0,60138.640487,596.0
520a,11-20,0,755.0,68654.880556,660.0
520a,11-20,1,1999.0,174535.250726,1594.0
520a,21+,0,1384.0,123128.960738,1134.0
520a,21+,1,3114.0,266936.5805129,2442.0
520a,3-5,0,233.0,21994.600269000002,222.0
520a,3-5,1,696.0,62813.750607,620.0
520a,6-10,0,475.0,44760.690492,441.0
520a,6-10,1,952.0,85918.62055600001,828.0
520b,21+,0,87.0,6637.940057,37.0
520b,21+,1,285.0,21484.710112,156.0
520x,0-2,0,704.0,38198.5704116,224.0
520x,0-2,1,1052.0,72445.8606585,548.0
520x,11-20,0,227.0,19805.110258,172.0
520x,11-20,1,772.0,60228.9002494,500.0
520x,21+,0,215.0,15849.330073000001,113.0
520x,21+,1,846.0,60574.480166,468.0
520x,3-5,0,88.0,8123.8801140000005,75.0
520x,3-5,1,284.0,24084.790308,228.0
520x,6-10,0,172.0,15503.960224,144.0
520x,6-10,1,375.0,30878.240254,268.0
520x,na,0,151.0,4122.2799983,8.0
520x,na,1,307.0,10069.6800556,26.0
521a,0-2,0,181.0,14499.100162,124.0
521a,0-2,1,1168.0,100151.410646,930.0
521a,11-20,0,1244.0,102405.240645,846.0
521a,11-20,1,4265.0,346847.550951,2910.0
521a,21+,0,2978.0,237963.9410998,1886.0
521a,21+,1,7438.0,591117.7121821999,5011.0
521a,3-5,0,461.0,39470.840357,359.0
521a,3-5,1,1473.0,127774.700771,1213.0
521a,6-10,0,817.0,70059.390588,640.0
521a,6-10,1,2235.0,189135.750739,1714.0
521b,0-2,0,184.0,9716.3201039,50.0
521b,0-2,1,938.0,63214.7703657,446.0
521b,11-20,0,901.0,66816.610581,461.0
521b,11-20,1,3368.0,254681.070846,1952.0
521b,21+,0,5288.0,344699.7622949,1943.0
521b,21+,1,12299.0,813844.3531147,5369.0
521b,3-5,0,254.0,17810.250208,118.0
521b,3-5,1,1075.0,78174.040511,593.0
521b,6-10,0,592.0,44545.190459,337.0
521b,6-10,1,1811.0,135869.7806164,1086.0
521b,na,0,15.0,1181.40003,5.0
521b,na,1,25.0,1442.650025,10.0
521c,0-2,0,171.0,6157.8500845,11.0
521c,0-2,1,704.0,35332.380095399996,186.0
521c,11-20,0,280.0,13340.9201332,56.0
521c,11-20,1,1262.0,71532.0302117,429.0
521c,21+,0,294.0,13489.7700938,37.0
521c,21+,1,759.0,39703.0301196,185.0
521c,3-5,0,116.0,4447.1700484,13.0
521c,3-5,1,477.0,24248.770080399998,139.0
521c,6-10,0,211.0,9441.8200999,53.0
521c,6-10,1,776.0,40906.5701171,230.0
521x,0-2,0,2531.0,109899.0111361,411.0
521x,0-2,1,4313.0,267781.4218242,1888.0
521x,11-20,0,1285.0,94368.5606159,667.0
521x,11-20,1,4420.0,326783.5310359,2552.0
521x,21+,0,974.0,72827.870726,517.0
521x,21+,1,3001.0,226910.94084952,1810.0
521x,3-5,0,402.0,29078.850289500002,220.0
521x,3-5,1,1682.0,129619.8307228,1121.0
521x,6-10,0,740.0,56335.040556,421.0
521x,6-10,1,2323.0,178152.9405479,1500.0
521x,na,0,127.0,2819.1000009,0.0
521x,na,1,202.0,5699.42003718,12.0
522a,0-2,0,104.0,8238.980042000001,69.0
522a,0-2,1,539.0,45120.910216,404.0
522a,11-20,0,710.0,62149.730389000004,564.0
522a,11-20,1,1938.0,165118.020524,1462.0
522a,21+,0,2069.0,179705.95073,1620.0
522a,21+,1,4502.0,377768.1904408,3433.0
522a,3-5,0,208.0,16965.640113,148.0
522a,3-5,1,626.0,52526.580248,479.0
522a,6-10,0,369.0,30859.570241,264.0
522a,6-10,1,880.0,74035.5102,658.0
522b,0-2,0,46.0,3545.990027,27.0
522b,0-2,1,331.0,23981.430031,165.0
522b,11-20,0,475.0,35461.200176,234.0
522b,11-20,1,1984.0,149110.22013980002,1143.0
522b,21+,0,2425.0,162615.8004382,938.0
522b,21+,1,6242.0,425941.65032286,2812.0
522b,3-5,0,109.0,8056.110078,58.0
522b,3-5,1,413.0,30923.080146,225.0
522b,6-10,0,247.0,18348.560236,125.0
522b,6-10,1,884.0,66804.46021409999,515.0
522c,0-2,0,246.0,10218.879913499999,17.0
522c,0-2,1,867.0,45209.5897944,192.0
522c,11-20,0,247.0,11334.799949,35.0
522c,11-20,1,679.0,39112.019846,207.0
522c,21+,1,22.0,1249.599998,10.0
522c,3-5,0,200.0,9394.9199585,28.0
522c,3-5,1,689.0,41689.879825,248.0
522c,6-10,0,306.0,14964.989905,52.0
522c,6-10,1,783.0,48472.329813000004,298.0
522d,0-2,0,88.0,3262.860011,0.0
522d,0-2,1,240.0,6555.590004,0.0
522d,11-20,0,314.0,11522.520004,13.0
522d,11-20,1,797.0,36668.910108,102.0
522d,21+,0,330.0,18893.940126,59.0
522d,21+,1,1045.0,60312.960074999995,268.0
522d,3-5,0,55.0,1501.9700039999998,0.0
522d,3-5,1,162.0,5261.050052,0.0
522d,6-10,0,310.0,9529.700019,8.0
522d,6-10,1,835.0,33687.0700704,78.0
522x,0-2,0,1384.0,59719.290326,215.0
522x,0-2,1,2532.0,152356.50062258,989.0
522x,11-20,0,998.0,77277.730357,596.0
522x,11-20,1,2993.0,219971.8703692,1728.0
522x,21+,0,1028.0,80903.290465,631.0
522x,21+,1,3014.0,232376.0303905,1874.0
522x,3-5,0,273.0,19215.750077,144.0
522x,3-5,1,1122.0,79763.3803236,612.0
522x,6-10,0,489.0,33222.610182000004,232.0
522x,6-10,1,1606.0,113446.350376,860.0
522x,na,0,55.0,1717.5599668,5.0
522x,na,1,146.0,5065.0799897,16.0
523a,0-2,0,316.0,28452.200416000003,263.0
523a,0-2,1,856.0,81657.211009,817.0
523a,11-20,0,1628.0,153645.74175500002,1520.0
523a,11-20,1,2679.0,246465.292014,2408.0
523a,21+,0,1122.0,104100.201063,1000.0
523a,21+,1,2212.0,200163.111076,1933.0
523a,3-5,0,584.0,56387.64084600001,564.0
523a,3-5,1,805.0,76619.89096199999,768.0
523a,6-10,0,909.0,87395.93117000001,877.0
523a,6-10,1,1135.0,106505.43124,1059.0
523b,0-2,0,11.0,1088.340022,11.0
523b,0-2,1,126.0,11294.190072000001,110.0
523b,11-20,0,165.0,14553.370135000001,133.0
523b,11-20,1,504.0,43277.020221,382.0
523b,21+,1,41.0,3685.340032,36.0
523b,3-5,0,59.0,5450.920036,54.0
523b,3-5,1,151.0,13466.290167,128.0
523b,6-10,0,83.0,7662.330073,77.0
523b,6-10,1,200.0,17653.940178,168.0
523c,0-2,0,143.0,11602.6902048,98.0
523c,0-2,1,486.0,42992.700446,397.0
523c,11-20,0,963.0,87557.340895,840.0
523c,11-20,1,2211.0,188495.7411776,1737.0
523c,21+,0,710.0,64041.75064300001,590.0
523c,21+,1,2015.0,173499.930945,1605.0
523c,3-5,0,240.0,22069.490314000002,206.0
523c,3-5,1,504.0,45063.370452,416.0
523c,6-10,0,424.0,39999.710445000004,388.0
523c,6-10,1,702.0,63332.41059300001,604.0
523d,11-20,0,26.0,1853.7400220000002,12.0
523d,11-20,1,79.0,6196.470063,45.0
523d,21+,0,4496.0,334599.691785,2433.0
523d,21+,1,10077.0,727358.20076884,5516.0
523d,3-5,1,36.0,2552.090027,17.0
523d,6-10,1,19.0,1239.590021,7.0
523d,na,1,20.0,1413.75003,10.0
523e,0-2,0,24.0,1341.920048,8.0
523e,0-2,1,71.0,4655.059988,35.0
523e,11-20,0,153.0,9752.070038,59.0
523e,11-20,1,542.0,37016.3699905,283.0
523e,21+,0,69.0,4546.5400150000005,29.0
523e,21+,1,265.0,19891.309993,169.0
523e,3-5,0,33.0,1999.0200320000001,12.0
523e,3-5,1,63.0,3843.519983,25.0
523e,6-10,0,57.0,3957.9200130000004,30.0
523e,6-10,1,187.0,13207.3299908,103.0
523f,0-2,0,98.0,4343.410044,7.0
523f,0-2,1,348.0,19015.739963,96.0
523f,11-20,0,65.0,3242.300039,15.0
523f,11-20,1,368.0,19499.520024999998,111.0
523f,21+,1,59.0,3418.810037,18.0
523f,3-5,0,59.0,3087.70007,9.0
523f,3-5,1,259.0,14065.809985,81.0
523f,6-10,0,182.0,8787.370112,29.0
523f,6-10,1,457.0,24702.720073,137.0
523x,0-2,0,3685.0,197763.1420481,1146.0
523x,0-2,1,5665.0,379729.7231394,2888.0
523x,11-20,0,3370.0,289890.9325319,2670.0
523x,11-20,1,6623.0,531809.1721035,4729.0
523x,21+,0,1353.0,118712.581005,1095.0
523x,21+,1,3376.0,282277.4912254,2575.0
523x,3-5,0,912.0,79198.55087210001,742.0
523x,3-5,1,2098.0,168380.7912718,1498.0
523x,6-10,0,1752.0,154999.261482,1467.0
523x,6-10,1,3134.0,256458.6014518,2309.0
523x,na,0,142.0,7047.970034,48.0
523x,na,1,393.0,20661.810091800002,133.0
524a,0-2,0,80.0,6362.709928,52.0
524a,0-2,1,672.0,52290.830238,419.0
524a,11-20,0,537.0,43794.180021,363.0
524a,11-20,1,2292.0,179561.700075,1410.0
524a,21+,0,850.0,68902.999886,552.0
524a,21+,1,2640.0,204089.5700896,1646.0
524a,3-5,0,128.0,10430.20001,88.0
524a,3-5,1,808.0,64022.150235,528.0
524a,6-10,0,296.0,24315.060024,203.0
524a,6-10,1,996.0,79553.490231,670.0
524b,0-2,1,44.0,2741.619989,6.0
524b,11-20,0,47.0,3572.240036,22.0
524b,11-20,1,455.0,31893.130002,203.0
524b,21+,0,530.0,38052.020101,244.0
524b,21+,1,2058.0,140184.660103,906.0
524b,3-5,1,41.0,2763.21997,15.0
524b,6-10,0,12.0,648.24,0.0
524b,6-10,1,104.0,7299.969984,48.0
524c,11-20,1,15.0,908.160012,0.0
524d,0-2,1,173.0,5184.0599226,5.0
524d,11-20,1,102.0,2071.8399995,0.0
524d,3-5,0,20.0,359.09999300000004,0.0
524d,3-5,1,119.0,3035.229966,0.0
524d,6-10,1,125.0,5158.360019,19.0
524x,0-2,0,977.0,43181.5002834,152.0
524x,0-2,1,1433.0,86101.3704269,556.0
524x,11-20,0,236.0,18518.850017,139.0
524x,11-20,1,1235.0,90143.669966,685.0
524x,21+,0,143.0,11745.390059000001,100.0
524x,21+,1,666.0,52716.430071,439.0
524x,3-5,0,78.0,6529.829999,59.0
524x,3-5,1,413.0,32625.29019,288.0
524x,6-10,0,114.0,9524.639991,82.0
524x,6-10,1,556.0,43405.3101,354.0
525a,0-2,1,79.0,7216.130045,73.0
525a,11-20,0,74.0,6819.740073,67.0
525a,11-20,1,271.0,23765.180029,220.0
525a,21+,0,170.0,15214.090099000001,138.0
525a,21+,1,472.0,40715.260205,379.0
525a,3-5,0,24.0,2334.360048,24.0
525a,3-5,1,68.0,6424.540057,68.0
525a,6-10,0,44.0,3921.880066,38.0
525a,6-10,1,141.0,12601.299996000002,121.0
525b,11-20,1,55.0,4415.600056,39.0
525b,21+,1,26.0,2385.390031,26.0
525b,6-10,1,22.0,1933.1599930000002,17.0
525c,0-2,0,14.0,402.590009,0.0
525c,0-2,1,108.0,1553.1900489999998,0.0
525c,11-20,0,87.0,2899.6000910000002,9.0
525c,11-20,1,200.0,8352.430134,46.0
525c,21+,1,10.0,176.10001,0.0
525c,3-5,0,22.0,357.870017,0.0
525c,3-5,1,79.0,1405.410041,0.0
525c,6-10,0,32.0,516.2400240000001,0.0
525c,6-10,1,117.0,3165.410041,13.0
525d,0-2,0,29.0,758.989994,0.0
525d,0-2,1,111.0,4077.900017,0.0
525d,11-20,0,108.0,5313.169978999999,13.0
525d,11-20,1,254.0,14207.610054,55.0
525d,21+,0,218.0,11276.55985,27.0
525d,21+,1,339.0,19198.28002,92.0
525d,3-5,0,36.0,1208.300015,0.0
525d,3-5,1,144.0,6408.300029,6.0
525d,6-10,0,65.0,3271.359999,5.0
525d,6-10,1,204.0,10940.270083,39.0
525x,0-2,0,141.0,4994.6800613000005,11.0
525x,0-2,1,418.0,22788.770247200002,146.0
525x,11-20,0,58.0,3314.910088,17.0
525x,11-20,1,239.0,16738.580125,128.0
525x,21+,0,13.0,931.800019,6.0
525x,21+,1,94.0,7649.440076,65.0
525x,3-5,0,12.0,536.40001,5.0
525x,3-5,1,127.0,7678.7500820000005,55.0
525x,6-10,0,33.0,1680.490029,15.0
525x,6-10,1,172.0,11446.790076000001,82.0
525x,na,0,54.0,1032.1400467,0.0
525x,na,1,100.0,2330.2200245999998,0.0
526a,0-2,0,264.0,23214.47001,222.0
526a,0-2,1,898.0,80816.250081,786.0
526a,11-20,0,1002.0,85292.330097,739.0
526a,11-20,1,2350.0,193964.710348,1640.0
526a,21+,0,1063.0,88565.73027,720.0
526a,21+,1,2169.0,177312.6303285,1508.0
526a,3-5,0,533.0,49319.870026000004,488.0
526a,3-5,1,1112.0,99212.050279,945.0
526a,6-10,0,895.0,79241.54031,731.0
526a,6-10,1,1557.0,135036.910387,1246.0
526b,0-2,0,43.0,1888.150028,0.0
526b,0-2,1,208.0,15524.470125,114.0
526b,11-20,0,67.0,5075.400016,33.0
526b,11-20,1,464.0,35697.120173,285.0
526b,21+,0,86.0,6887.900054,49.0
526b,21+,1,405.0,31821.200102,261.0
526b,3-5,0,49.0,3868.200035,30.0
526b,3-5,1,299.0,22120.920112,161.0
526b,6-10,0,85.0,6705.0700449999995,49.0
526b,6-10,1,341.0,26144.580126999997,201.0
526x,0-2,0,2149.0,111795.4810329,614.0
526x,0-2,1,2979.0,197521.0714581,1443.0
526x,11-20,0,667.0,53692.230327,418.0
526x,11-20,1,1986.0,156040.21041,1279.0
526x,21+,0,198.0,16008.000091,118.0
526x,21+,1,635.0,51734.320169,446.0
526x,3-5,0,373.0,30723.470358,261.0
526x,3-5,1,1190.0,95138.780657,815.0
526x,6-10,0,637.0,51272.950437,412.0
526x,6-10,1,1691.0,129430.4706689,1024.0
527a,0-2,0,12.0,690.84,0.0
527a,0-2,1,141.0,10882.840015,88.0
527a,11-20,0,113.0,8697.01993,66.0
527a,11-20,1,532.0,41363.819749,317.0
527a,21+,1,42.0,3812.5100429999998,37.0
527a,3-5,0,42.0,3067.6999450000003,19.0
527a,3-5,1,218.0,17557.260035,149.0
527a,6-10,0,96.0,7365.899911,57.0
527a,6-10,1,347.0,28447.51003,244.0
527b,11-20,1,99.0,7503.119984,55.0
527b,21+,1,44.0,3610.110007,36.0
527x,0-2,0,189.0,7790.0001099,26.0
527x,0-2,1,216.0,14026.8001228,106.0
527x,11-20,0,18.0,1501.37997,18.0
527x,11-20,1,318.0,24499.40985,199.0
527x,21+,0,109.0,8552.479872,78.0
527x,21+,1,633.0,46145.369676,334.0
527x,3-5,1,93.0,7455.840003,69.0
527x,6-10,1,108.0,9064.819973,88.0
529a,0-2,0,73.0,6829.890093000001,68.0
529a,0-2,1,745.0,65134.940479000004,626.0
529a,11-20,0,1138.0,95711.02047855001,854.0
529a,11-20,1,3940.0,323597.3714142,2886.0
529a,21+,0,758.0,50049.1702646,379.0
529a,21+,1,2119.0,145797.5600109,1122.0
529a,3-5,0,265.0,24222.520272,232.0
529a,3-5,1,1227.0,105101.37081960001,993.0
529a,6-10,0,606.0,52706.9205057,491.0
529a,6-10,1,2341.0,199437.6114812,1843.0
529a,na,0,525.0,45888.150182,434.0
529a,na,1,2133.0,179814.080913,1692.0
529b,0-2,1,14.0,657.02,0.0
529b,11-20,0,11.0,1088.340022,11.0
529b,11-20,1,247.0,15274.0100634,102.0
529b,21+,0,2525.0,166423.9206531,963.0
529b,21+,1,6234.0,387759.16089846,2414.0
529b,3-5,1,28.0,1797.4800180000002,9.0
529b,6-10,1,51.0,3751.490038,27.0
529b,na,0,382.0,27497.940158,165.0
529b,na,1,863.0,51521.8401298,286.0
529x,0-2,0,867.0,46523.7505191,254.0
529x,0-2,1,1948.0,132867.2009372,1042.0
529x,11-20,0,2131.0,135533.83066805,998.0
529x,11-20,1,6408.0,424572.85122012,3327.0
529x,21+,0,2964.0,144486.24034786,780.0
529x,21+,1,7122.0,370028.58034843,2243.0
529x,3-5,0,413.0,33087.7903361,289.0
529x,3-5,1,1524.0,120888.3408226,1069.0
529x,6-10,0,1110.0,83083.76053340001,686.0
529x,6-10,1,3217.0,242006.2510892,2046.0
529x,na,0,1408.0,59089.60018013,270.0
529x,na,1,3805.0,161244.49006888,754.0
540a,0-2,1,32.0,2488.950013,20.0
540a,11-20,0,40.0,3350.800047,22.0
540a,11-20,1,295.0,23731.080079,190.0
540a,21+,0,156.0,12519.260077,102.0
540a,21+,1,534.0,42802.620079,359.0
540a,3-5,1,89.0,7617.73006,73.0
540a,6-10,0,11.0,1040.100022,11.0
540a,6-10,1,63.0,5250.330067,47.0
540b,21+,1,25.0,1602.970029,6.0
540x,0-2,0,31.0,1346.2700505,5.0
540x,0-2,1,226.0,16278.6002248,140.0
540x,11-20,0,23.0,2003.190053,15.0
540x,11-20,1,168.0,13970.220051,125.0
540x,21+,0,22.0,2040.200022,22.0
540x,21+,1,110.0,9168.820067,86.0
540x,3-5,0,11.0,1042.240017,11.0
540x,3-5,1,76.0,6488.290102,65.0
540x,6-10,0,33.0,2929.430071,28.0
540x,6-10,1,142.0,11574.800081,101.0
541b,11-20,1,12.0,828.589978,5.0
541b,21+,1,29.0,1525.129985,0.0
541e,0-2,0,38.0,1471.1400496,0.0
541e,0-2,1,44.0,1764.5100575000001,0.0
541e,11-20,0,36.0,1716.980067,0.0
541e,11-20,1,46.0,2030.000062,0.0
541e,3-5,0,30.0,1457.40006,0.0
541e,3-5,1,37.0,1659.900054,0.0
541e,6-10,0,53.0,2435.520086,0.0
541e,6-10,1,56.0,2230.220058,0.0
541x,0-2,0,11.0,306.28,0.0
541x,0-2,1,16.0,536.900006,0.0
541x,11-20,1,168.0,10436.049942,53.0
541x,21+,1,96.0,7004.669978,57.0
541x,3-5,0,24.0,729.82001,0.0
541x,3-5,1,22.0,781.130016,0.0
541x,6-10,0,11.0,378.38000999999997,0.0
541x,6-10,1,12.0,458.16000599999995,0.0
541x,na,0,11.0,254.010002,0.0
541x,na,1,12.0,483.21999999999997,0.0
542b,0-2,1,15.0,1181.450025,10.0
542b,11-20,1,27.0,2084.770005,19.0
542b,21+,0,16.0,1169.010017,5.0
542b,21+,1,52.0,3808.7800389999998,33.0
542b,3-5,1,11.0,818.320018,6.0
542b,6-10,1,25.0,2166.970043,25.0
542c,0-2,0,40.0,1528.2200465,0.0
542c,0-2,1,59.0,2925.7100490000003,14.0
542c,11-20,0,69.0,4740.749987,44.0
542c,11-20,1,218.0,14430.879848,139.0
542c,21+,1,42.0,2367.069977,16.0
542c,3-5,0,24.0,1196.710004,6.0
542c,3-5,1,32.0,1261.9400260000002,0.0
542c,6-10,0,75.0,4307.4400160000005,26.0
542c,6-10,1,123.0,7490.059925,62.0
542x,0-2,0,30.0,1335.310042,0.0
542x,0-2,1,38.0,1601.5300295000002,0.0
542x,11-20,1,32.0,1738.9999846,20.0
542x,21+,1,19.0,1648.070033,19.0
542x,3-5,0,12.0,693.860009,5.0
542x,3-5,1,27.0,1650.759994,10.0
542x,6-10,0,20.0,1288.690005,12.0
542x,6-10,1,59.0,4321.0799449999995,48.0
542x,na,0,18.0,410.64000480000004,0.0
542x,na,1,53.0,938.4400114,0.0
543b,11-20,0,10.0,431.44999,0.0
543b,11-20,1,22.0,1313.250015,6.0
543b,21+,0,15.0,1075.530006,0.0
543b,21+,1,66.0,3163.3600300000003,18.0
543c,0-2,1,19.0,484.71002400000003,0.0
543c,11-20,0,48.0,1718.599998,0.0
543c,11-20,1,56.0,1694.1999854,8.0
543c,21+,0,62.0,2962.3100135,0.0
543c,21+,1,155.0,7083.4300081,18.0
543c,3-5,0,13.0,371.970018,0.0
543c,3-5,1,21.0,557.740006,0.0
543c,6-10,0,15.0,409.55002,0.0
543c,6-10,1,23.0,844.770008,5.0
543d,11-20,0,11.0,150.69,0.0
543d,11-20,1,22.0,304.26,0.0
543d,21+,1,70.0,2801.010038,5.0
543x,11-20,1,66.0,5289.760042,44.0
543x,21+,0,20.0,1881.3400000000001,20.0
543x,21+,1,90.0,7867.17005,85.0
543x,na,1,13.0,500.349984,0.0
544a,21+,0,25.0,2280.7500099999997,25.0
544a,21+,1,85.0,6106.250051999999,45.0
544a,3-5,1,18.0,1651.550031,18.0
544b,11-20,1,22.0,1294.800021,5.0
544b,6-10,1,10.0,754.14999,5.0
544c,6-10,0,22.0,194.33999365,0.0
544c,6-10,1,60.0,998.86998902,0.0
544x,0-2,1,35.0,2364.970006,16.0
544x,11-20,0,14.0,1143.2799770000001,9.0
544x,11-20,1,158.0,10864.16009,72.0
544x,21+,1,73.0,6243.640012,63.0
544x,3-5,1,24.0,1842.8400029999998,13.0
544x,6-10,1,91.0,6374.160001,45.0
580a,0-2,1,36.0,2459.049989,0.0
580a,11-20,0,142.0,11303.679926,70.0
580a,11-20,1,459.0,35629.769586,175.0
580a,21+,0,370.0,29119.259902,175.0
580a,21+,1,846.0,65094.219592,417.0
580a,3-5,0,19.0,1308.4100019999998,7.0
580a,3-5,1,56.0,3998.249984,11.0
580a,6-10,0,45.0,3385.7200369999996,20.0
580a,6-10,1,147.0,10597.599896,35.0
580b,0-2,1,54.0,3932.1099440000003,15.0
580b,11-20,0,67.0,4869.609956,22.0
580b,11-20,1,552.0,43890.349464,298.0
580b,21+,0,37.0,2820.959965,18.0
580b,21+,1,209.0,16317.709826,104.0
580b,3-5,1,91.0,6788.9799060000005,29.0
580b,6-10,0,14.0,930.239994,0.0
580b,6-10,1,234.0,17355.789822000002,74.0
580x,0-2,0,274.0,12376.2900768,34.0
580x,0-2,1,630.0,39752.1098541,157.0
580x,11-20,0,56.0,3686.9899619999997,15.0
580x,11-20,1,349.0,26210.869703,155.0
580x,21+,0,20.0,1665.970014,13.0
580x,21+,1,138.0,10964.68987,69.0
580x,3-5,0,86.0,5222.3799070000005,7.0
580x,3-5,1,369.0,26928.229626,142.0
580x,6-10,0,111.0,7361.339867000001,27.0
580x,6-10,1,452.0,33824.979498,200.0
580x,na,0,43.0,880.0199675,0.0
580x,na,1,53.0,1373.8599779,0.0
581a,0-2,0,29.0,1895.159973,8.0
